@_fa,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,prism:doi,dc:description,citedby-count,prism:aggregationType,subtype,subtypeDescription,author-count.@limit,author-count.@total,author-count.$,source-id,fund-no,openaccess,openaccessFlag,entry_number,freetoread.value.$,freetoreadLabel.value.$
true,https://api.elsevier.com/content/abstract/scopus_id/0024258772,SCOPUS_ID:0024258772,2-s2.0-0024258772,"Holocene geographic spread and population expansion of Fagus grandifolia in Ontario, Canada",Bennett K.,Journal of Ecology,00220477,76,2,547-557,1988-01-01,1988,10.2307/2260612,Three radiocarbon-dated Holocene pollen sequences from S Ontario provide the basis for a reconstruction of changes in the distribution and abundance of Fagus grandifolia during the early Holocene. Spread of F. grandifolia across S Ontario may have taken place at population densities too low to be visible in the pollen record. Low rates of increase of F. grandifolia populations appear to have been more significant in limiting its abundance and distribution than seed dispersal. -from Author,53,Journal,ar,Article,100,1,1,29602,undefined,0,FALSE,1,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0024257524,SCOPUS_ID:0024257524,2-s2.0-0024257524,The dynamics of some rainforest associations in Tasmania,Read J.,Journal of Ecology,00220477,76,2,558-584,1988-01-01,1988,10.2307/2260613,"Nothofagus cunninghamii, Eucryphia lucida and Atherosperma moschatum generally exhibit continuous regeneration and tend towards self-replacement. The endemic conifers Phyllocladus aspleniifolius and Athrotaxis selaginoides regenerate continuously in open vegetation, and occasionally in large canopy gaps created by natural tree death in closed forest, where competition with co-occurring species is low. However, both species, particularly P. aspleniifolius which is most frequent in scrub rainforests on poor soils in which canopy gaps are small and quickly occupied by species which reproduce vegetatively, commonly occur in a narrow range of size classes. This size structure is indicative of regeneration following a large scale disturbance and inability of the species to regenerate in the mature closed forest. Canopy composition and dynamics in Tasmanian temperate rainforest is, therefore, influenced by differences among species in the modes of reproduction, and in tolerance of the light environment under the canopy. Autogenic replacement of canopy species by those with greater shade-tolerance is infrequent because of the slow rate of replacement relative to the frequency of catastrophic disturbance. -from Authors",50,Journal,ar,Article,100,2,2,29602,undefined,0,FALSE,2,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0024257099,SCOPUS_ID:0024257099,2-s2.0-0024257099,"The recent history of Wicken Fen, Cambridgeshire, England: a guide to ecological development",Rowell T.,Journal of Ecology,00220477,76,1,73-90,1988-01-01,1988,10.2307/2260455,"Two major vegetation types predominated on the Fen in the 17th century: a semi-natural community dominated by Cladium mariscus (""sedge') and maintained by cutting; and a presumed seral vegetation initiated by peat extraction. Peat extraction declined after 1800 and ceased during the 19th century. The total area of sedge decreased in the 20th century so that it now covers only 8% of the site. Scrub is now the major vegetation on the Fen. The ecological implications of changes in management are considered. -from Authors",8,Journal,ar,Article,100,2,2,29602,undefined,0,FALSE,3,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0024256477,SCOPUS_ID:0024256477,2-s2.0-0024256477,The relationship of sheep grazing and soil heterogeneity to plant spatial patterns in dune grassland,Gibson D.,Journal of Ecology,00220477,76,1,233-252,1988-01-01,1988,10.2307/2260466,"In the absence of grazing a hummock-hollow system in the dune grassland at Newborough Warren, Anglesey, Wales was evident. Hummocks were 10-40 cm diameter units formed from tussocks of the dominant perennial grasses in the grassland, Arrhenatherum elatius, Poa pratensis and Festuca rubra spp. rubra. The majority of other species co-occurred on the hummocks, which represented high diversity, high density patches. Hollows had few species present and a low plant density. Grazing led to the break up of the hummock-hollow system, with A. elatius, in particular, declining in vigour. Other species such as Holcus lanatus and Anthoxanthum odoratum invaded the hollows and spread throughout the grassland. A. elatius, P. pratensis and F. rubra maintained a concentration of dominance on the hummocks, but the latter 2 species were spreading into the hollows. Soil under the hummocks had higher percentage roots and percentage organic carbon, was moister, more acidic, had higher conductivity and had higher levels of Ca, K, Mn. Mg, Na and PO4 than soil under the hollows. After 3 years of grazing, this pattern of soil heterogeneity had not changed. -from Author",66,Journal,ar,Article,100,1,1,29602,undefined,0,FALSE,4,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0024256467,SCOPUS_ID:0024256467,2-s2.0-0024256467,Carbon and mineral element accumulation and allocation in two annual plant species in response to timing of nutrient addition,Benner B.,Journal of Ecology,00220477,76,1,19-40,1988-01-01,1988,10.2307/2260452,"The effects of the timing of a large ""pulse' addition of mineral nutrients on accumulation and allocation of C, N, P, K, and Ca, and on seed production and element status, were examined in Abutilon theophrasti and Datura stramonium. Nutrient addition increased total plant weight and element content, but the increase occurred over a period of several weeks. Mineral elements were allocated independently of C and of each other in both species. A. theophrasti started reproduction later than did D. stramonium and had lower proportional allocations of weight, N and P to reproduction at the final harvest. Although nutrient pulse addition produced a temporary increase in proportional allocation of weight, N and P to leaves shortly after the addition, pulse timing had little effect on final proportional allocations. Plant age had a greater effect on allocation patterns than did the nutrient treatments. Differences in seed production observed among nutrient treatments appeared to result primarily from differences in total accumulation of C and other elements and hence total plant growth, rather than from differences in proportional allocations. -from Authors",18,Journal,ar,Article,100,2,2,29602,undefined,0,FALSE,5,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0024255211,SCOPUS_ID:0024255211,2-s2.0-0024255211,The maintenance of plant and soil heterogeneity in dune grassland,Gibson D.,Journal of Ecology,00220477,76,2,497-508,1988-01-01,1988,10.2307/2260608,"In a stabilized dune grassland at Newborough Warren National Nature Reserve, Anglesey, Wales, removal of the shading effect of surrounding hummock plants showed that plant growth in hollows was limited by light, but not by soil nutrients. Removal of shading, like grazing, led to the vigorous growth of Holcus lanatus. Dominant grasses on the hummocks had different patterns of root activity with soil depth. Lateral roots in the hollows were active in drawing nutrients into the hummock system. Plants were inducing the soil patterns. Plant patterns were controlled by small mammal grazing and the low light levels in the hollows. -from Author",54,Journal,ar,Article,100,1,1,29602,undefined,0,FALSE,6,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0024255206,SCOPUS_ID:0024255206,2-s2.0-0024255206,Changes in soil nitrogen mineralization and nitrification along an altitudinal transect in tropical rain forest in Costa Rica,Marrs R.,Journal of Ecology,00220477,76,2,466-482,1988-01-01,1988,10.2307/2260606,"Along an altitudinal transect (100-2600m) on Volcan Barva, Costa Rica, moisture content, total N and C, extractable K, Ca, Mg and ammonium-N increased, and both extractable Cu and nitrate-N decreased, with altitude. Soil N-mineralization may be limited by high moisture contents in the montane soils. -from Authors",133,Journal,ar,Article,100,4,4,29602,undefined,0,FALSE,7,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0024254611,SCOPUS_ID:0024254611,2-s2.0-0024254611,"Disturbance history, community organization and vegetation dynamics of the old-growth Pisgah Forest, south-western New Hampshire, USA",Foster D.,Journal of Ecology,00220477,76,1,105-134,1988-01-01,1988,10.2307/2260457,"The natural disturbance regime is characterized by frequent local events, such as windstorms, lightning, pathogens and fire, and by occasional broad-scale damage by hurricane winds. Site susceptibility to disturbance is controlled by slope position and aspect. Old-growth vegetation is organized along a complex gradient of soil depth, slope position, and frequency and intensity of disturbance. The even-aged overstorey and presence of shade-intolerant tree species suggests that large canopy gaps resulting from hurricanes and fire were historically important for stand initiation. More local disturbance results in tree-growth responses detected by dendrochronology. The effect of the 1938 hurricane on the old-growth forests was examined. The post-hurricane landscape was a mosaic of differentially damaged stands controlled by physiography, wind direction and pre-hurricane vegetation. Succession follows the pattern of even-aged stand development. All trees establish within 25 yr of disturbance. Most hardwood species grow rapidly into the canopy, whereas Fagus grandifolia and Tsuga canadensis, although establishing contemporaneously, grow slowly as shade-tolerant saplings beneath the hardwoods and then extend into the canopy following subsequent disturbance. -from Author",261,Journal,ar,Article,100,1,1,29602,undefined,0,FALSE,8,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0024251037,SCOPUS_ID:0024251037,2-s2.0-0024251037,"The vegetational history of the Killarney oakwoods, SW Ireland: evidence from fine spatial resolution pollen analysis",Mitchell F.J.G.,Journal of Ecology,00220477,76,2,415-436,1988-01-01,1988,10.2307/2260603,"Pollen data from small hollows in 2 woods in the Killarney Valley illustrate woodland vegetation dynamics for at least the last 5000 yr. Regional pollen data lack sufficient spatial resolution to detect isolated woodland disturbances or establish past woodland composition. The past woodland in Killarney was more diverse than today and Pinus was an important component. The reduction in diversity is associated with man-induced disturbance. Historical documents are considered in association with, and independently of the pollen data, to quantify the more recent woodland disturbance in the Killarney Valley. The status of the Atlantic bryophyte communities in the area is considered. -from Author",76,Journal,ar,Article,100,1,1,29602,undefined,0,FALSE,9,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0024248229,SCOPUS_ID:0024248229,2-s2.0-0024248229,Spartina alterniflora die-back in Louisiana: time-course investigation of soil waterlogging effects,Mendelssohn I.,Journal of Ecology,00220477,76,2,509-521,1988-01-01,1988,10.2307/2260609,"Sulphide toxicity, in combination with extended periods of anaerobic metabolism in the roots, appeared to be a major factor associated with reduced growth of S. alterniflora and may be a cause of dieback in these marshes. -from Authors",213,Journal,ar,Article,100,2,2,29602,undefined,0,FALSE,10,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0024230032,SCOPUS_ID:0024230032,2-s2.0-0024230032,The effects of plant age on the ability to predict mixture performance from monoculture growth,Grace J.,Journal of Ecology,00220477,76,1,152-156,1988-01-01,1988,10.2307/2260459,"The ability to predict mixture performance from monoculture performance in Typha latifolia and T. domingensis depends upon age of the plants. Monoculture growth early in the life of the plant predicts subsequent mixture performance for a substantial period (in this study, up to one year later). As plants grow older, their mixture performance becomes more difficult to predict from monoculture growth. -from Author",9,Journal,ar,Article,100,1,1,29602,undefined,0,FALSE,11,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0024229488,SCOPUS_ID:0024229488,2-s2.0-0024229488,"Pre-dispersal seed losses, and the survival of seeds and seedlings of two serotinous Banksia shrubs in burnt and unburnt heath",Zammit C.,Journal of Ecology,00220477,76,1,200-214,1988-01-01,1988,10.2307/2260464,"The obligate-seeder, B. ericifolia, is killed by fire whilst B. oblongifolia resprouts from a lignotuber. Both species are serotinous. From 20-30% of the seed bank of each species was destroyed by insect larvae, but in neither species did losses to seed predation increase over a series of stands last burnt between 5 and 24 yr previously. Overall, a significantly lower percentage of B. ericifolia than of B. oblongifolia seed was eaten (21.6% vs. 28.2%). A higher percentage of B. oblongifolia than B. ericifolia follicles opened and released their seeds without stimulation by fire (11.3% vs. 4.2%), and the percentage of open B. oblongifolia follicles increased linearly with the time since burning. This may be one mechanism by which new B. oblongifolia individuals establish between fires. About the same proportion of seeds from both species survived when placed into unburnt vegetation. However, the proportion surviving in both locations was small (13% vs. 10%). More seeds and seedlings of both species survived in the recently burned site than in all unburnt sites. -from Authors",34,Journal,ar,Article,100,2,2,29602,undefined,0,FALSE,12,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0024229461,SCOPUS_ID:0024229461,2-s2.0-0024229461,Experimental studies on the resiliency of floating Typha mats in a freshwater marsh,Krusi B.,Journal of Ecology,00220477,76,1,60-72,1988-01-01,1988,10.2307/2260454,"Drainage and subsequent burning in summer reduced the Typha standing crop, by the end of the vegetation period following the treatments, to 20% of that in the flooded, unburned treatment. Typha survived the disturbance and no major shifts in species composition were observed. The Typha floating mat is resilient and will recover quickly from the range of drying and burning regimes that could be imposed under the normal climatic conditions of the Bay of Fundy area, New Brunswick. These flooded areas may move toward bog-like conditions in the absence of continued and severe human disturbance. -from Authors",19,Journal,ar,Article,100,2,2,29602,undefined,0,FALSE,13,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0024228354,SCOPUS_ID:0024228354,2-s2.0-0024228354,Seedling establishment of the biennials Cirsium vulgare and Cynoglossum officinale in a sand-dune area: the importance of water for differential survival and growth,De Jong T.J.,Journal of Ecology,00220477,76,2,393-402,1988-01-01,1988,10.2307/2260601,"In a sand-dune area at Meijendel, Netherlands, seedling survival was positively correlated with the water content of the top 10cm of the soil. Early seedling survival (April-May) in Cynoglossum officinale was also positively correlated with cover of shrubs and trees. Soil water content and cover of woody plants explained 74% of variance in the early mortality of Cynoglossum seedlings. Throughout most of the year the water content of the top 10cm of the soil was highest in thicket and lowest in open vegetation. Below 10cm the rank order of the vegetation types with respect to soil water content was not consistent, and the total soil water potential was always above the critical level for water uptake. Variation in rainfall probably causes yearly differences in survival and growth and affects distribution over shaded and exposed habitats. -from Authors",68,Journal,ar,Article,100,2,2,29602,undefined,0,FALSE,14,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0024228353,SCOPUS_ID:0024228353,2-s2.0-0024228353,Vigour of post-fire resprouting by Quercus coccifera L.,Malanson G.,Journal of Ecology,00220477,76,2,351-365,1988-01-01,1988,10.2307/2260598,"Significant differences in effect were found between S France plots of different ages, and between burns of different durations, but season is the dominant variable in all analyses: resprout density and growth are much greater following burning in late May than after burning in early October. Other than season, it is pre-fire canopy structure that most affects resprout vigor. Pre-fire stem density and woody and foliar biomass seem to be important variables. Path analyses support the hypothesis that resprout density is affected most by pre-fire stem density. This may indicate a reservoir of dormant meristematic tissue. Resprout growth is more strongly affected by pre-fire biomass value, indicative of underground carbohydrate reserves. More vigorous sprouting follows the spring burn, indicating either greater reserves following the flush of spring growth (compared with depleted condition following the dry season) or, more likely, the direct effect of warmer temperatures and increasing sunshine. -from Authors",110,Journal,ar,Article,100,2,2,29602,undefined,0,FALSE,15,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0024224873,SCOPUS_ID:0024224873,2-s2.0-0024224873,Disease spread and population dynamics of anther-smut infection of Silene alba caused by the fungus Ustilago violacea,Alexander H.,Journal of Ecology,00220477,76,1,91-104,1988-01-01,1988,10.2307/2260456,"Ustilago violacea sterilizes its dioecious host plant Silene alba by transforming plant reproductive parts into stamen-like structures that produce and disperse spores. A population of S. alba in Virginia was mapped and followed over 2 yr to study the demography of healthy and diseased individuals and spread of the disease. Number of spores deposited on male, but not female, flowers was related to the number and proportion of diseased flowers close-by. Within a flowering season, both natural levels of floral infection and infection levels resulting from any inoculation experiment were c20%. Only 4% of plants healthy in one year, however, were diseased the following year, indicating that floral infection does not always lead to successful systemic infection. A deterministic model was used to explore the effects of plant recruitment and disease-spread on the fate of infected populations. Elimination of the fungus, coexistence of plant and fungus, or local extinction of both organisms could each occur. -from Authors",137,Journal,ar,Article,100,2,2,29602,undefined,0,FALSE,16,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0024224285,SCOPUS_ID:0024224285,2-s2.0-0024224285,The nature of herbaceous vegetation associated with termitaria in north-eastern Australia,Spain A.,Journal of Ecology,00220477,76,1,181-191,1988-01-01,1988,10.2307/2260462,"Plant growth on the upper mound surfaces is largely confined to extended periods of high humidity during the summer wet season but occurs most extensively on the bases of the mounds. A higher proportion of rapidly growing annual grasses and functionally-annual herbs occurs on the mounds and close to the mound margins. Slower growing perennial grasses and sedges are predominant further out. The altered species composition is largely attributed to the higher nutrient status of the materials eroded from the mound surfaces, diffusion from the mounds, modified drainage conditions and, possibly, differential grazing by vertebrates and invertebrates. At one site, standing crop was shown to diminish with increasing distance from the mound margin. -from Authors",43,Journal,ar,Article,100,2,2,29602,undefined,0,FALSE,17,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0024224284,SCOPUS_ID:0024224284,2-s2.0-0024224284,"Response of Eucalyptus forest and woodland to four fire regimes at Munmarlary, Northern Territory, Australia",Bowman D.,Journal of Ecology,00220477,76,1,215-232,1988-01-01,1988,10.2307/2260465,"A Eucalyptus tetrodonta forest and a E. confertiflora woodland were found on different soils. Experimental annual early and late dry-season, and biennial early-season fires resulted in little floristic or structural differences after 13 yr treatment in the forest and 12 yr in the woodland. Protection against fire resulted in development of a dense understorey in both the forest and woodland. The understorey in the forest was dominated by 2 species of Acacia, and Erythrophleum chlorostachys. In the woodland the understorey was dominated by Acacia holosericea and 2 broadleaf species. Grass cover was lowest in the forest and highest in the woodland sites burnt late in the dry-season. Grass persisted on the unburnt treatments. -from Authors",101,Journal,ar,Article,100,3,3,29602,undefined,0,FALSE,18,NA,NA
