@_fa,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,prism:doi,dc:description,citedby-count,prism:aggregationType,subtype,subtypeDescription,author-count.@limit,author-count.@total,author-count.$,source-id,fund-no,openaccess,openaccessFlag,entry_number
true,https://api.elsevier.com/content/abstract/scopus_id/0027101363,SCOPUS_ID:0027101363,2-s2.0-0027101363,"Effects of hurricane damage on individual growth and stand structure in a hardwood forest in New Hampshire, USA",Merrens E.J.,Journal of Ecology,00220477,80,4,787-795,1992-01-01,1992,10.2307/2260866,"In a northern hardwood forest at Hubbard Brook, dominant species comprised two shade-tolerant trees, Acer saccharum (sugar maple) and Fagus grandifolia (American beech), one relatively shade-intolerant tree, Fraxinus americana (white ash) and one tree of intermediate tolerance, Betula alleghaniensis (yellow birch). A hurricane-damaged site was devastated by a hurricane in 1938, whilst a control site was only lightly damaged by the hurricane. Radial growth of all species increased dramatically immediately following the hurricane in the damaged site; proportional growth increased more than sevenfold, on average. Radial growth remained high in the hurricane-damaged stand 49 yr later. There was no change in radial growth in the control stand following the hurricane. F. americana (the least shade-tolerant species) showed the greatest proportional increase in growth after the hurricane and maintained the highest growth rates several decades after disturbance. B. alleghaniensis, A. saccharum and F. grandifolia had very similar growth responses. Smaller trees had a greater proportional increase in growth than larger trees following the hurricane, especially for F. americana. Stem density remained higher and mean tree basal area remained lower in the hurricane-damaged site than in the control site 49 yr after the hurricane. The pioneer species Prunus pensylvanica (pin cherry) invaded after the hurricane in the damaged site, but 49 yr later was present only as dead stems, having been replaced by later successional species. -from Authors",80,Journal,ar,Article,100,2,2,29602,undefined,0,FALSE,1
true,https://api.elsevier.com/content/abstract/scopus_id/0027100839,SCOPUS_ID:0027100839,2-s2.0-0027100839,"The ecophysiology of Veronica chamaedrys, V. montana and V. officinalis. III. Effects of shading on the phenology of biomass allocations - a field experiment",Dale M.P.,Journal of Ecology,00220477,80,3,505-515,1992-01-01,1992,10.2307/2260694,"Veronica officinalis failed to grow beneath shading as a result of slug grazing. Between May-October of the first year, unshaded V. officinalis had the highest relative growth rate (RGR) and shading significantly reduced RFR in both V. chamaedrys and V. montana but to a greater extent in V. chamaedrys. The proportion of biomass allocated to roots was rapidly reduced by shading, but at the end of the experiment differences between species and light environments were negligible. Root phenology was unaffected by shading. In unshaded plants, allocation to stem (SWR) was higher in both V. chamaedrys and V. montana than in V. officinalis. Shading increased SWR and allocation to petioles but only altered stem phenology. The differences in SWR between shaded and unshaded plants of V. montana became less with time. Total allocation to leaves (TLWR) in unshaded plants was ranked V. montana>V. officinalis>V. chamaedrys. The contribution of dead leaves to TWLR was greatest in unshaded plants. Shading increased TLWR in V. chamaedrys but not in V. montana. In unshaded plants, biomass allocation to sexual reproduction was ranked V. officinalis>V. chamaedrys>V. montana. -from Authors",17,Journal,ar,Article,100,2,2,29602,undefined,0,FALSE,2
true,https://api.elsevier.com/content/abstract/scopus_id/0027090836,SCOPUS_ID:0027090836,2-s2.0-0027090836,"Spatial and temporal patterns of investment in growth and sexual reproduction in two stoloniferous species, Lathyrus latifolius and L. sylvestris",Hossaert-Mckey M.,Journal of Ecology,00220477,80,3,555-565,1992-01-01,1992,10.2307/2260698,"Both species of Lathyrus are perennials that have a ""phalanx' growth form, with a high density of closely packed ramets. Transects of contiguous quadrats were established in one population of L. latifolius (at an altitude of 150m and in two populations of L. sylvestris (520m and 750m) in SW France. In late autumn and winter, plants produced a new cohort of ramets. This was followed by a very large cohort of new ramets produced in late winter and spring. These ramets grew only vegetatively and flowered very rarely. Flowering and fruiting were largely restricted to smaller cohorts of ramets, produced in late spring and beginning of summer. Mean life expectancy of these cohorts was significantly lower than that of all other cohorts. Temporal dynamics of seedlings were similar to those of ramets, except in the high-altitude site for L. sylvestris, where the maximum number of seedlings appeared near the end of May, c1 month before the peak in ramet production. Most seedlings survived no longer than three months; no surviving seedling in the transects had produced flowers by the end of the study. New ramets showed a clumped distribution at all scales. Most new ramets arose in tufts of other ramets from a single tap-root, or from daughter ramets very close to younger parts of the plant. The distribution of seedlings within transects was similar to that of ramets. Except in the highest-altitude site, temporal patterns of vegetative growth in both species allowed the opportunistic growth of ramets throughout the year, even in midwinter during bouts of warm weather. Ramets initiated in winter did not flower. Winter ramets had longer life expectancies at birth than cohorts produced at other times of the year. -from Authors",11,Journal,ar,Article,100,2,2,29602,undefined,0,FALSE,3
true,https://api.elsevier.com/content/abstract/scopus_id/0027089209,SCOPUS_ID:0027089209,2-s2.0-0027089209,"Age structure and dynamics of a podocarp-broadleaf forest in Tongariro National Park, New Zealand",Lusk C.,Journal of Ecology,00220477,80,3,379-393,1992-01-01,1992,10.2307/2260684,"Regeneration patterns of three emergent conifers (Dacrydium cupressinum, Prumnopitys ferruginea and P. taxifolia) and three broadleaved canopy species (Elaeocarpus dentatus, Nestegis cunninghamii, Weinmannia racemosa) were inferred. Age data were obtained from three clear-felled plots. All three podocarp species had highly discontinuous age-distributions, with different age ranges reflecting differing light requirements and longevities of the three species. Dating of scars and releases on stem cross-sections suggested that the main podocarp age classes established during a period of progressive overstorey mortality rather than as a result of a single massive exogenous disturbance. Elaeocarpus dentatus regenerates mainly by rapid growth in small canopy gaps. Both N. cunninghamii and W. racemosa had all-aged populations. Nestegis cunninghamii appears to regenerate continuously beneath the canopy. Regeneration mechanisms of W. racemosa were unclear, but seedlings depend mainly on elevated surfaces, and vegetative reproduction also occurs. Continuous occupancy of the study area by high-density podocarp stands of restricted age-range is likely. Wind disturbances and cohort senescence are dominant factors in the dynamics of these stands. A variable cycle is postulated which involves episodic widespread overstorey mortality effected mainly by wind disturbances. -from Authors",101,Journal,ar,Article,100,2,2,29602,undefined,0,FALSE,4
true,https://api.elsevier.com/content/abstract/scopus_id/0027087609,SCOPUS_ID:0027087609,2-s2.0-0027087609,Seedling growth in relation to seed size among species of arid Australia,Jurado E.,Journal of Ecology,00220477,80,3,407-416,1992-01-01,1992,10.2307/2260686,"It has been reported that species from environments where seedlings are prone to drought during establishment tend to have larger seeds. One proposed reason for this is that larger-seeded species might be able to allocate a larger proportion of mass to roots rather than shoots during early growth. Seedlings of 32 species from arid central Australia were grown in coarse sand under standard conditions in a glasshouse, and harvested 10 days after germination. Seedlings from heavier-seeded species did not allocate relatively more resources to roots than lighter-seeded species. Experiments confirmed this result for plants grown on sandy loam, in drying as compared to well-watered soil, and under shaded conditions. Seedlings of heavier-seeded species tended to survive longer than seedlings from lighter-seeded species when grown in the absence of any mineral nutrients other than those in the seed. Seedlings of heavier-seeded species tended to be able to emerge from greater depths in the soil than lighter-seeded species. Seedlings from heavier-seeded species had a slower relative growth rate than lighter-seeded species during the first ten days after germination. Nevertheless, among these species, seed size was more important than relative growth rate or germination speed in determining seedling size ten days after seeds were wetted. -Authors",212,Journal,ar,Article,100,2,2,29602,undefined,0,FALSE,5
true,https://api.elsevier.com/content/abstract/scopus_id/0027085299,SCOPUS_ID:0027085299,2-s2.0-0027085299,Post-settlement history of human land-use and vegetation dynamics of Tsuga canadensis (hemlock) woodlot in central New England,Foster D.,Journal of Ecology,00220477,80,4,773-786,1992-01-01,1992,10.2307/2260865,"The landscape transformation of central New England resulting from deforestation (1750-1860), broad-scale agriculture (1790-1860), and extensive reforestation (1860-present), has exerted a major effect on the structure, function and pattern of the modern forests. Palaeoecological, dendrochronological and historical studies of a primary woodland were undertaken. At present the old-age structure of the forest and dominance by shade-tolerant Tsuga canadensis gives the appearance of a mature and stable community. The woodlot has changed profoundly in structure and composition during the past 300 yr as a result of human activity, natural disturbance and forest development. The pre-settlement forest comprised old-growth northern hardwoods, hemlock and Pinus strobus (white pine). Frequent cutting resulted in the development of a sprout chestnut forest that persisted until a decrease in cutting and the onset of chestnut blight allowed the emergence of hemlock as the dominant species. The modern forest, although seemingly mature and stable, is unlike any preceeding vegetation and is a poor analogue for the pre-settlement forest. Many of the species that were common before European settlement are rare on the site today and uncommon in the landscape. -from Authors",106,Journal,ar,Article,100,4,4,29602,undefined,0,FALSE,6
true,https://api.elsevier.com/content/abstract/scopus_id/0027079535,SCOPUS_ID:0027079535,2-s2.0-0027079535,A positive distrust in simplicity - lessons from plant defences and from competition among plants and among animals,Grubb P.J.,Journal of Ecology,00220477,80,4,585-610,1992-01-01,1992,10.2307/2260852,"Using the incidence of spines, it is argued that previous hypotheses intended to explain the development of antiherbivore defences are inadequate, and a new ""scarcity-accessibility' hypothesis is proposed. The variables that need to be considered are productivity, accessibility and proportion of the landscape covered, architecture, seasonal behaviour relative to neighbours, nutrient concentration relative to neighbours and kinds of herbivore present. The new hypothesis accounts for completely opposite kinds of plants being armed, eg particularly slow-growing and particularly fast-growing plants, or the deciduous species in one system and the evergreen in another. The new hypothesis is effectively forecasting the distribution of poisonous chemicals in plants. Parallels and differences between studies on competition among plants and competition among animals are considered. The term ""inhibition' is used to cover deleterious (non-parasitic) effects of one organism on another. Allocation to roots and its significance for water uptake is considered, especially for semi-desert perennials. Intensity of inhibition arising from competition for water, averaged over time, is likely to increase as rainfall decreases until a point is reached where plants hardly compete with each other. Alternating periods of inhibition arising from competition for water are seen as alternating with periods of inhibition arising from competition for nutrients or light, not just in semi-deserts but in forests and grasslands too. For both plants and animals competitive inhibition of some sort can paradoxically be especially intense both where resources are in very poor supply and where they are in very rich supply. -from Author",184,Journal,ar,Article,100,1,1,29602,undefined,0,FALSE,7
true,https://api.elsevier.com/content/abstract/scopus_id/0027073750,SCOPUS_ID:0027073750,2-s2.0-0027073750,Raised bogs in eastern North America - regional controls for species richness and floristic assemblages,Glaser P.,Journal of Ecology,00220477,80,3,535-554,1992-01-01,1992,10.2307/2260697,"The vascular flora of 65 raised bogs was determined across climatic gradients in E North America. The vascular bog flora consists of 81 species in this region. Four major floristic regions distinguished by DCA correspond to the geographic zonation of bog landforms. Each of these floristic regions is characterized by a different mean value for species richness. Raised bogs in the southern-continental floristic region (I) contain <20 species and have the most impoverished vascular floras in eastern North America. In the transitional-continental (II) and northern-continental (III) regions, the bog flora is slightly larger, although the mean number of species remain <26. The richest bog floras are found in the maritime region (IV), where species richness declines along a latitudinal gradient from 50 species in the south to 32 in the north. The relationship of species richness to various environmental factors was analysed. The most important factors are mean annual precipitation (MAP) and annual freezing degree-days (FDD) with a base temperature of 0°C. Factors that are also significantly related to species richness are mean annual temperature (MAT), the number of wet-to-dry habitats, and the concentration of Mg and Na in the surface water. A climatic threshold of 1000 mm of annual precipitation and 1000 freezing degree-days separates the floristically rich maritime bogs from the floristically impoverished bogs of northern and continental regions. CCA ordination identifies two groups of species on the basis of their response to these environmental factors. Species that are generally restricted to the maritime region (IV) have weighted averages that are above average for MAP and MAT, but below average for FDD. Species that are common to all bogs or that are more continental in their distribution have the reverse relationship. The tolerance of the regional bog flora to the acidic, anoxic rooting zone changes across this climatic gradient. One third of the species that grow on bogs in the southern maritime region are restricted to fens or mineral uplands in continental or northern regions. This shift in ecological tolerance may be related to slower rates of peat accumulation on the maritime bogs, longer time available for the evolution of local tolerant populations on maritime bogs, or a physiological adaptation to the maritime climate. -from Author",81,Journal,ar,Article,100,1,1,29602,undefined,0,FALSE,8
true,https://api.elsevier.com/content/abstract/scopus_id/0027072787,SCOPUS_ID:0027072787,2-s2.0-0027072787,"Climatic change, human influence and disturbance regime in the control of vegetation dynamics within Fiby Forest, Sweden",Bradshaw R.,Journal of Ecology,00220477,80,4,625-632,1992-01-01,1992,10.2307/2260854,"The immigration and rise to dominance of Picea abies within Fiby Forest was investigated by pollen and charcoal analysis of tiny bogs. A mixed deciduous forest that existed 4000 yr BP was replaced in a stepwise manner by a boreal community. The detailed dynamics of the changeover were controlled by catastrophic disturbances 2500 and 2200 yr BP. Two long periods of disturbance by burning and grazing kept the woodland open in structure. Eventual abandonment of this management practice initaited a succession that resulted in the present dominance of Picea, over 2000 yr after its immigration into Fiby. -from Authors",89,Journal,ar,Article,100,2,2,29602,undefined,0,FALSE,9
true,https://api.elsevier.com/content/abstract/scopus_id/0027072166,SCOPUS_ID:0027072166,2-s2.0-0027072166,CO<inf>2</inf> enrichment and dependence of reproduction on density in an annual plant and a simulation of its population dynamics,Bazzaz F.A.,Journal of Ecology,00220477,80,4,643-651,1992-01-01,1992,10.2307/2260856,"Populations of the annual Abutilon theophrasti were grown at four densities (100, 500, 1500 and 4000m-2) and two CO2 concentrations (350 and 700μll-1). Survivorship, proportion of plants flowering and fruiting, number of seeds per individual, total seed production per population, mean seed mass, and germination of seeds produced in each environment all declined with increasing density, and at the highest density no individuals set seed. Number of fruiting individuals was highest at a density of 500 m-2. In the elevated CO2 environment, survivorship was significantly reduced but the proportion of plants flowering and fruiting and the number of fruiting individuals in each population all increased. Total population seed production was higher in the elevated CO2 environment at all densities, although differences were not significant. Significant effects of CO2 concentration were observed only for population-level variables, but not for mean individual fecundity or seed size. Seed germination declined with increasing maternal density; no germination was recorded for seeds produced at 1500m-2. Simple models of population dynamics, utilizing difference equations, were constructed to examine potential population-level consequences of these density and CO2 effects. In the absence of a persistent seed pool, the simulated populations exhibited damped or stable oscillations under low germination values, but displayed non-cyclic (""chaotic') oscillations or went extinct for higher germination due to the complete failure of seed-set at high density. Because of its higher fecundity, the elevated-CO2 population generally exhibited greater oscillations, and the critical germination value at which the simulated populations went extinct was much lower for the elevated-CO2 than for the ambient-CO2 population. -from Authors",42,Journal,ar,Article,100,4,4,29602,undefined,0,FALSE,10
