@_fa,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,prism:doi,dc:description,citedby-count,prism:aggregationType,subtype,subtypeDescription,author-count.@limit,author-count.@total,author-count.$,authkeywords,source-id,fund-no,openaccess,openaccessFlag,entry_number,freetoread.value.$,freetoreadLabel.value.$
true,https://api.elsevier.com/content/abstract/scopus_id/20244373297,SCOPUS_ID:20244373297,2-s2.0-20244373297,"Canopy ferns in lowland dipterocarp forest support a prolific abundance of ants, termites, and other invertebrates",Ellwood M.,Biotropica,00063606,34,4,575-583,2002-01-01,2002,10.1111/j.1744-7429.2002.tb00576.x,"The epiphytic Bird's Nest Fern (Asplenium nidus complex) has a large basket-shaped rosette that accumulates leaf litter. We investigated the role of these ferns in supporting invertebrate populations in the primary lowland dipterocarp forest of Danum Valley, Sabah, Malaysia. Ferns were divided into three size classes: large (rosette diameter >60 cm), intermediate (30-60 cm), and small (<30 cm). Seven hectares of forest were surveyed: the canopy had a mean density of 30 large ferns/ha and 20 intermediate ferns/ha. Six large and five intermediate ferns were removed from the crowns of Parashorea tomentella (Dipterocarpaceae) at heights between 39 and 52 m. The largest ferns had fresh weights of ca 200 kg. The mean animal abundance in large and intermediate ferns was 41,000 and 8000, respectively. Termites and ants represented at least 90 percent of the abundance in these ferns. Of the 11 ferns, 4 contained a nest of Hospitalitermes rufus (Nasutitermitinae), while another contained a nest of an undescribed species of Hospitalitermes. An additional 56 small ferns were removed from the low canopy (2-6 m above the forest floor), of which only 1 contained a termite nest (Nasutitermes neoparvus). These results suggest that Bird's Nest Ferns contain ca 0.5 million termites/ha and contribute almost one ton (dry mass) of suspended soil and plant material/ha. Five of the trees containing large ferns were fogged immediately before the removal of the ferns. From these samples we were able to estimate the total number of animals in each tree crown. When each estimate was added to the abundance in each fern, the results suggested that a single large fern may contain from 7 to 93 percent of the total number of invertebrates in the crown. Although these results must be treated with caution because of the small sample size, they have important implications for studies of canopy invertebrates.",80,Journal,ar,Article,100,3,3,Asplenium nidus | Borneo | Canopy | Epiphyte | Fern | Hospitalitermes | Isoptera | Nasutitermitina | Pteridophyta,13817,undefined,0,FALSE,1,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0036965340,SCOPUS_ID:0036965340,2-s2.0-0036965340,Staggered flowering in four sympatric varieties of Geonoma cuneata (Palmae),Borchsenius F.,Biotropica,00063606,34,4,603-606,2002-01-01,December 2002,10.1111/j.1744-7429.2002.tb00580.x,"Phenology, flowering biology, and pollination were studied for one year in four sympatric varieties of the polymorphic palm Geonoma cuneata in Ecuador. Flowering seasons of the three most common varieties were significantly staggered resulting in minimal temporal overlap. No marked differences were found with respect to flowering biology or pollination. The implication of these findings for explaining the complicated morphological variation pattern found in G. cuneata and similar species complexes is discussed.",23,Journal,ar,Article,100,1,1,Ecuador | Flowering biology | Geonoma | Palms | Phenology | Pollination | Reproductive isolation | Species complex,13817,undefined,0,FALSE,2,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0036965296,SCOPUS_ID:0036965296,2-s2.0-0036965296,"Composition patterns of Caribbean limestone forests: Are parsimony, classification, and ordination analyses congruent?",Trejo-Torres J.C.,Biotropica,00063606,34,4,502-515,2002-01-01,December 2002,10.1111/j.1744-7429.2002.tb00570.x,"This study presents an analysis of floristic composition patterns for limestone vegetation from three Caribbean islands: Hispaniola, Mona, and Puerto Rico. The physical setting of these communities varies from very dry to wet climates, and from ridgetops, slopes, to plateaus. Consequently, vegetation communities have variable species composition. The questions addressed were: (1) What are the patterns of species composition among limestone vegetation types based on a parsimony analysis of species assemblages (PASA) and how congruent are they with geography, climate, topography, and vegetation physiognomy? and (2) How do PASA patterns compare to floristic patterns obtained with a classification (UPGMA) and an ordination (NMS)? The main distinction of floristic categories was between communities of humid and dry climates, followed by a finer separation of communities congruent with topography; vegetation physiognomy corresponded with both. PASA, UPGMA, and NMS produced highly coincident floristic groups; however, affinities among groups were different. Advantages of PASA over UPGMA and NMS are that PASA produces groupings strictly based on the shared species and provides different measures of support for floristic groups. The three techniques indicated that the humid and dry limestone areas of Puerto Rico had floristically divergent dry-type vegetation, even when they were structurally and physiognomically convergent. Also, floristic affinities of dry communities in Puerto Rico were stronger with dry communities on other islands than to more humid communities on the same island; thus, humidity regime is stronger than geography in promoting floristic links among limestone vegetation communities of the Caribbean. Almost every conclusion obtained from UPGMA and NMS was also taken from PASA, and so all three techniques are compatible. The methodological, theoretical, and interpretive simplicity of PASA is what makes it an attractive procedure for studies that examine composition patterns.",32,Journal,ar,Article,100,2,2,Biogeographical zonation | Caribbean | Classification | Community composition | Floristic affinities | Limestone forests | Ordination | PAE | Parsimony analysis of species assemblages,13817,undefined,0,FALSE,3,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0036965127,SCOPUS_ID:0036965127,2-s2.0-0036965127,"Use of fruiting trees by birds in continuous forest and riparian forest remnants in Los Tuxtlas, Veracruz, Mexico",Graham C.,Biotropica,00063606,34,4,589-597,2002-01-01,December 2002,10.1111/j.1744-7429.2002.tb00578.x,"The composition of plant species in fragmented landscapes may be influenced by the pattern of visitation by birds to fruiting trees and by the movement of seeds among and within fragments. We compared bird visitation patterns to two tree species (Dendropanax arboreus, Araliaceae; Bursera simaruba, Burseraceae) in continuous forest and remnants of riparian vegetation in a region dominated by pasture in Los Tuxtlas, Veracruz, Mexico. We quantified frequency of visitation, fruit consumption, consistency of visitation (percentage of total tree observation periods during which a given bird species was recorded), and species composition of birds at individuals of both tree species in continuous forest and riparian remnants. Bird visitation rate, species richness, and fruit consumption rates were similar within both tree species in the two habitats. Species assemblages at D. arboreus were different between continuous forest and remnants. Species assemblages at B. simaruba did not differ by habitat. Our results demonstrate that habitat disturbance may influence avian visitation patterns, which may in turn affect subsequent recruitment patterns in some tree species. Our results, however, were not consistent between the tree species, suggesting that it is difficult to generalize concerning the effects of forest disturbance on avian species assemblages in fruiting trees.",37,Journal,ar,Article,100,3,3,Avian frugivores | Bursera | Dendropanax | Forest remnants | Fragmentation | Mexico | Seed dispersal | Tree visitation | Tropical forest,13817,undefined,0,FALSE,4,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0036965126,SCOPUS_ID:0036965126,2-s2.0-0036965126,Herbivore-free time? Damage to new leaves of woody plants after Hurricane Andrew,Koptur S.,Biotropica,00063606,34,4,547-554,2002-01-01,December 2002,10.1111/j.1744-7429.2002.tb00573.x,"All broadleaf woody plants of pinelands and hammocks (upland areas) in the northern parts of Everglades National Park were defoliated by the strong winds of Hurricane Andrew in August 1992. Most plants re-leafed within two months of the storm, at which time we tagged newly produced leaves of eight species(five species in two hardwood hammocks and four in two pineland sites; one species was studied in both habitats), and monitored individual leaf area lost or damaged monthly for three months. We marked a second cohort of new leaves on the same individuals four months later and monitored these for three months. Herbivory rates in leaves of the first cohort were lower than observed in pre-hurricane studies on two of the species, and lower in the first cohort than in the second cohort in six of the eight species studied, indicating that most insect herbivores were virtually absent for the first few months after the storm. Additionally, most species produced significantly larger leaves in the first cohort than the second cohort, and leaves of the second cohort were not significantly different in size from pre-hurricane leaves in one species for which pre-hurricane data were available. The large disturbance of the hurricane defoliated and reduced the above-ground biomass of the plants, but apparently also eliminated most herbivores and competition for light, facilitating the recovery of the plants.",24,Journal,ar,Article,100,5,5,Compensation | Defoliation | Disturbance | Florida Everglades | Herbivory | Hurricane | Leaves | Rocklands | Timing | Trees,13817,undefined,0,FALSE,5,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0036964608,SCOPUS_ID:0036964608,2-s2.0-0036964608,Discrimination among fish models by Hawaiian Eleotris sandwicensis (Eleotridae),Corkum L.D.,Biotropica,00063606,34,4,584-588,2002-01-01,December 2002,10.1111/j.1744-7429.2002.tb00577.x,"I examined behavioral responses of the benthic fish Eleotris sandwicensis to painted models (dummies) of fish that Eleotris typically encounter in Hawaii. Eleotris sandwicensis were associated with coarse substrates where their mean (±SE) density was 1.5 (±0.30) fish/m2. I hypothesised that Eleotris would retreat from all models in open areas, but not when they were present in shelters. The five models represented Stenogobius hawaiiensis, Awaous guamensis, E. sandwicensis (female coloration), a male E. sandwicensis in breeding colors (black), and a 12 cm block of wood (control). Whether or not Eleotris held its position or retreated was not a function of body size. Differences among the responses of Eleotris to models depended on whether or not the fish was hidden or exposed on substrates. More retreats in response to models occurred when Eleotris were exposed on substrates than when fish were hidden. There were no significant differences in the response of E. sandwicensis to models when fish were exposed on substrates. In contrast, responses of E. sandwicensis to the models were not random for fish that were hidden, indicating that Eleotris discriminated among the models. The basis for discrimination among models was most likely visual. Although Eleotris are typically secretive, their presence on exposed substrates at this study site may be attributed to the lack of benthivorous fishes and few avian predators. The ability of Eleotris to distinguish among fishes when hidden as well as their tendency to retreat in response to all intruders whenever exposed on substrate surfaces could reduce potential interactions between Eleotris and other native and nonindigenous fishes.",3,Journal,ar,Article,100,1,1,Behavior | Eleotris sandwicensis | Fish models | Habitat | Hawaii,13817,undefined,0,FALSE,6,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0036963831,SCOPUS_ID:0036963831,2-s2.0-0036963831,"Distribution and diversity of pteridophytes and melastomataceae along edaphic gradients in Yasuní National Park, Ecuadorian Amazonia",Tuomisto H.,Biotropica,00063606,34,4,516-533,2002-01-01,December 2002,10.1111/j.1744-7429.2002.tb00571.x,"We documented the floristic composition of pteridophytes (ferns and fern allies) and Melastomataceae in Yasuní National Park, Amazonian Ecuador. Our main questions were: (1) Are the density of individuals, species richness, and/or species diversity (measured with Shannon's H') of the two plant groups related to edaphic differences? and (2) How many of the pteridophyte and Melastomataceae species are non-randomly distributed in relation to a soil base content gradient within terra firme (non-inundated forest). To answer these questions, we sampled 27 line transects of 500 X 5 m distributed in an area of ca 20 X 25 km. The study area included a permanent 50 ha plot established to monitor forest dynamics; thus, our results also provide information on landscape-scale floristic variability to which results from within the plot can be compared. A total of 45,608 individuals and 140 species of pteridophytes, and 4893 individuals and 89 species of the Melastomataceae, were counted in the transects. Both with pteridophytes and with Melastomataceae, a clear negative correlation was found between the amount of extractable bases in the soil and the number of plant individuals encountered in a transect. With Melastomataceae, species richness and species diversity also were negatively correlated with soil base content, but with pteridophytes they were not. More than 50 percent of the common species of both pteridophytes and Melastomataceae were nonrandomly distributed along the soil cation content gradient within terra firme. We conclude that while the species richness patterns observed in one plant group are not indicative of similar patterns in other plant groups, it seems likely that a substantial (but unknown) proportion of species belonging to other plant groups will be found to show distribution patterns that reflect edaphic preferences within terra firme forests.",102,Journal,ar,Article,100,7,7,Amazonia | Diversity | Ecuador | Edaphic gradient | Melastomataceae | Pteridophytes | Species richness | Tropical rain forest,13817,undefined,0,FALSE,7,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0036962896,SCOPUS_ID:0036962896,2-s2.0-0036962896,Estimating canopy structure in an Amazon forest from laser range finder and IKONOS satellite observations,Asner G.P.,Biotropica,00063606,34,4,483-492,2002-01-01,December 2002,10.1111/j.1744-7429.2002.tb00568.x,"Canopy structural data can be used for biomass estimation and studies of carbon cycling, disturbance, energy balance, and hydrological processes in tropical forest ecosystems. Scarce information on canopy dimensions reflects the difficulties associated with measuring crown height, width, depth, and area in tall, humid tropical forests. New field and spaceborne observations provide an opportunity to acquire these measurements, but the accuracy and reliability of the methods are unknown. We used a handheld laser range finder to estimate tree crown height, diameter, and depth in a lowland tropical forest in the eastern Amazon, Brazil, for a sampling of 300 trees stratified by diameter at breast height (DBH). We found significant relationships between DBH and both tree height and crown diameter derived from the laser measurements. We also quantified changes in crown shape between tree height classes, finding a significant but weak positive trend between crown depth and width. We then compared the field-based measurements of crown diameter and area to estimates derived manually from panchromatic 0.8 m spatial resolution IKONOS satellite imagery. Median crown diameter derived from satellite observations was 78 percent greater than that derived from field-based laser measurements. The statistical distribution of crown diameters from IKONOS was biased toward larger trees, probably due to merging of smaller tree crowns, underestimation of understory trees, and overestimation of individual crown dimensions. The median crown area derived from IKONOS was 65 percent higher than the value modeled from field-based measurements. We conclude that manual interpretation of IKONOS satellite data did not accurately estimate distributions of tree crown dimensions in a tall tropical forest of eastern Amazonia. Other methods will be needed to more accurately estimate crown dimensions from high spatial resolution satellite imagery.",94,Journal,ar,Article,100,6,6,Allometry | Amazon | Biomass | Brazil | Canopy dimensions | Forest canopy | IKONOS laser | LIDAR,13817,undefined,0,FALSE,8,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0036962476,SCOPUS_ID:0036962476,2-s2.0-0036962476,Effects of the tropical freshwater shrimp Caridina weberi (Atyidae) on leaf litter decomposition,Williams J.L.,Biotropica,00063606,34,4,616-619,2002-01-01,December 2002,10.1111/j.1744-7429.2002.tb00583.x,"Effects of feeding by atyid shrimp, Caridina weberi, on the rate of decomposition of leaf litter were studied in the Opunohu River, Moorea, French Polynesia. In a laboratory feeding experiment shrimp consumed microbially conditioned Hibiscus leaves, but in a field study shrimp did not affect the rate of decomposition of leaf litter. In this system, the rate of decomposition was influenced more by water discharge or by microbial activity than by shrimp.",8,Journal,ar,Article,100,1,1,Decomposition | French Polynesia | Leaf litter | Macroinvertebrate | Moorea | Tropical streams,13817,undefined,0,FALSE,9,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0036962321,SCOPUS_ID:0036962321,2-s2.0-0036962321,Spatial and temporal variation of macroinvertebrate drift in two neotropical streams,Boyero L.,Biotropica,00063606,34,4,567-574,2002-01-01,December 2002,10.1111/j.1744-7429.2002.tb00575.x,"The detection of spatial variation in macroinvertebrate drift depends on the spatial scale of investigation in streams of the La Selva Biological Station, Costa Rica. Drift samples were taken in a spatially nested design, with two streams, two reaches per stream, two riffles per reach, and four replicate samples per riffle. Drift showed little variation among streams, but varied significantly at the scales of reach and riffle, with variation among samples also high. In addition, sampling took place at two temporal scales: diel and at two different periods that differed in rainfall conditions. Drift diel periodicity was a clear pattern, while only density of individuals varied among sampling periods. This is the first study of macroinvertebrate drift at multiple spatial scales, despite the recognition that multi-scale studies are essential for a more complete understanding of community patterns and processes.",24,Journal,ar,Article,100,2,2,Community variation | Costa Rica | Macroinvertebrate drift | Spatial scales | Tropical streams,13817,undefined,0,FALSE,10,NA,NA
