@_fa,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,prism:doi,dc:description,citedby-count,prism:aggregationType,subtype,subtypeDescription,author-count.@limit,author-count.@total,author-count.$,source-id,fund-no,openaccess,openaccessFlag,entry_number
true,https://api.elsevier.com/content/abstract/scopus_id/0024940236,SCOPUS_ID:0024940236,2-s2.0-0024940236,Is there a difference in the sugar composition of cultivated sweet fruits of tropical/subtropical and temperate origins?,Freeman C.,Biotropica,00063606,21,3,219-222,1989-01-01,1989,10.2307/2388647,In a sample of fruits of 57 cultivated species (25 temperate and 32 tropical/subtropical) sugar concentratios did not significantly differ. Tropical/subtropical species produce fruits significantly higher in disaccharides than fruits of temperate species. -from Authors,7,Journal,ar,Article,100,2,2,13817,undefined,0,FALSE,1
true,https://api.elsevier.com/content/abstract/scopus_id/0024940228,SCOPUS_ID:0024940228,2-s2.0-0024940228,The foliage-as-fruit hypothesis and the feeding behavior of South Asian ungulates,Dinerstein E.,Biotropica,00063606,21,3,214-218,1989-01-01,1989,10.2307/2388646,"The foliage-as-fruit hypothesis argues that some plants may actually promote herbivory by large ungulates at the time of seed set to achieve seed dispersal. The author examines a minimum condition of this hypothesis, that large herbivores actually ingest and pass small seeds from non-fleshy-fruited plants, by screening the dung of large indigenous mammals at the time of seed set in a lowland reserve in S Nepal. He examined the dung of greater one-horned rhinoceros Rhinoceros unicornis, barking deer Muntiacus muntjac, hog deer Axis porcinus, axis deer Axis axis, sambar Cervus unicolor, and Indian bison or gaur Bos gaurus for seeds from plants not producing fleshy fruits, but found no obvious examples supporting the foliage-as-fruit hypothesis. Frequent, predictable, and widespread disturbance of grasslands by annual flooding and periodic fires provides sufficient microsites for the propagation of annual plants. -from Author",27,Journal,ar,Article,100,1,1,13817,undefined,0,FALSE,2
true,https://api.elsevier.com/content/abstract/scopus_id/0024939143,SCOPUS_ID:0024939143,2-s2.0-0024939143,"Agonistic behavior by three-toed sloths, Bradypus variegatus",Greene H.W.,Biotropica,00063606,21,4,369-372,1989-01-01,1989,10.2307/2388289,"A three-toed sloth rapidly ascended a cecropia tree, fought briefly and intensely with another adult male, and descended even more rapidly. The social system, visual abilities, and activity budgets of sloths are probably more complex than previously thought. -from Author",11,Journal,ar,Article,100,1,1,13817,undefined,0,FALSE,3
true,https://api.elsevier.com/content/abstract/scopus_id/0024936176,SCOPUS_ID:0024936176,2-s2.0-0024936176,Pollination biology in a tropical shrub community of the Venezuelan Guayana Highlands,Ramirez N.,Biotropica,00063606,21,4,319-330,1989-01-01,1989,10.2307/2388282,"Of the 62 visiting agents recorded on 55 plant species, 80.6% are pollinators, 19.4% are visitors only. Four families of bees are represented. Pollen is normally carried on only 1 location, frequently ventral, although it can also be carried on the head or legs. Pollen transportation by wasps (4 families) is frequently ventral on the body and legs. Lepidopterans (3 families) carry pollen grains on their proboscis. Coleopterans are represented by 2 species of Scarabaeidae which transport pollen ventrally. They, as well as the dipterans, visit only 1 plant species. Three bird species visit plant species in the shrubland. Politmus milleri (Trochilidae) pollinates 7 plant species; pollen is transported on the beak and head feathers. At the community level, 56.2% of plant species are pollinated by hymenopterans, 10.9% by lepidopterans and 9.6% by dipterans, and 1 plant species (2.7%) by beetles. Bird-pollinated plants represent an important part of plants in the shrubland (12.3%). The anemophilous plants are 8.2% of total. From 148 species of visitors recorded on 49 zoophilous plant species, 37.6% of plant species are pollinated by medium size bees, 16.9% by large bees and 10.1% by small bees. Small wasps pollinate 8.1% and large wasps pollinate 6.1% of plant species. Large flies visit 1.4% and small flies 2.7% of plant species. -from English summary",42,Journal,ar,Article,100,1,1,13817,undefined,0,FALSE,4
true,https://api.elsevier.com/content/abstract/scopus_id/0024934124,SCOPUS_ID:0024934124,2-s2.0-0024934124,A tropical hawkmoth community: Costa Rican dry forest Sphingidae,Haber W.,Biotropica,00063606,21,2,155-172,1989-01-01,1989,10.2307/2388706,"Hawkmoths were the primary pollinators of c10% of the tree species; they also pollinate various species of shrubs, herbs, lianas, and epiphytes. A total of 65 hawkmoth species were found, and 31 native plant species were adapted primarily for hawkmoth pollination. Abundance of both hawkmoths and hawkmoth flowers peaked in the first half of the wet season (May-July). Numbers of hawkmoths decreased through the dry season (December-April) with lowest numbers during April. Species of hawkmoth flowers also decreased through the dry season, but several species began flowering before onset of the wet season and before the sudden increase in hawkmoth numbers that followed shortly after the first rains. Tube lengths of hawkmoth flowers ranged from 0-19 cm (mean 5.1 cm), matched by the range in length of hawkmoth tongues (1-20 cm, mean 4.9 cm). Hawkmoth tongue lengths were correlated with body size (wing length). Long flower tubes restricted access to nectar to long-tongued moths, but hawkmoths visited many species of flowers adapted for other pollinator types (hummingbirds, bees, and bats) along with hawkmoth flowers whose tubes were much shorter than their tongue lengths. Some flowers were always heavily visited, other species were virtually ignored. In less attractive flowers, nectar accumulated during the night and attracted a variety of diurnal visitors the following morning. Hawkmoth flowers that opened before dark attracted diurnal and crepuscular visitors (bees, wasps, hummingbirds, butterflies) that robbed nectar and pollen, possibly decreasing flower attractiveness to hawkmoths. -from Authors",208,Journal,ar,Article,100,2,2,13817,undefined,0,FALSE,5
true,https://api.elsevier.com/content/abstract/scopus_id/0024931397,SCOPUS_ID:0024931397,2-s2.0-0024931397,Seasonal patterns in a tropical lowland forest,Boinski S.,Biotropica,00063606,21,3,223-233,1989-01-01,1989,10.2307/2388648,"In a regenerating lowland wet forest at Corcovado National Park, Costa Rica, a major flush of new leaves occurred at the beginning of the wet season, a minor one towards the end of the wet season. Leaf fall and litter were greatest in the short dry season. Arthropod abundance was lowest in the middle of the wet season, probably due to the scarcity of new leaves and to the direct physical effects of torrential rains. Seasonal patterns of arthropod abundance varied among taxa, and among sampling methods; the arthropod fauna of dead, suspended leaves showed little seasonality. -from Authors",61,Journal,ar,Article,100,2,2,13817,undefined,0,FALSE,6
true,https://api.elsevier.com/content/abstract/scopus_id/0024923083,SCOPUS_ID:0024923083,2-s2.0-0024923083,Ecological impacts of selective logging in the Brazilian Amazon: a case study from the Paragominas region of the state of Para,Uhl C.,Biotropica,00063606,21,2,98-106,1989-01-01,1989,10.2307/2388700,"Some 30-50 m3 of wood volume were removed per ha. equivalent to 4-8 trees per ha, or 1-2% of all tree stems ≥10 cm dbh. Total canopy cover was reduced from 80% to 45%, and 8% of the forest area was scarred by logging roads. If logging continues at its present rate, all of Para state could easily be logged within the next 80 yr. -from Authors",194,Journal,ar,Article,100,2,2,13817,undefined,0,FALSE,7
true,https://api.elsevier.com/content/abstract/scopus_id/0024921802,SCOPUS_ID:0024921802,2-s2.0-0024921802,Gut retention times of experimental pseudoseeds by emus,Willson M.,Biotropica,00063606,21,3,210-213,1989-01-01,1989,10.2307/2388645,"Pseudoseeds (buttons and beads of a specific gravity within the range of real seeds) were retained in the digestive tract of captive Dromaius novaehollandiae very commonly for 1-2 d, but a considerable number were held for >1 wk (and up to several wk). Retention time did not vary consistently with pseudoseed dimensions but did differ greatly among birds and trials. Many of the ingested pseudoseeds were deposited at nightly camp sites. -from Author",25,Journal,ar,Article,100,1,1,13817,undefined,0,FALSE,8
true,https://api.elsevier.com/content/abstract/scopus_id/0024921210,SCOPUS_ID:0024921210,2-s2.0-0024921210,Differential predation of Welfia georgii seeds in treefall gaps and the forest understory,Schupp E.W.,Biotropica,00063606,21,3,200-203,1989-01-01,1989,10.2307/2388643,"At La Selva, Costa Rica, seed survival of Welfia in gaps and beneath fruiting adults was very low, and significantly less than survival in the understory 10 m from an adult. Thus, the increase in survival with dispersal of seeds away from the parent is habitat-dependent. The difference is likely caused by the differential responses of various seed predator species to treefall gaps. -from Authors",59,Journal,ar,Article,100,2,2,13817,undefined,0,FALSE,9
true,https://api.elsevier.com/content/abstract/scopus_id/0024921147,SCOPUS_ID:0024921147,2-s2.0-0024921147,Prey capture by a West African social spider (Uloboridae: Philoponella sp.),Breitwisch R.,Biotropica,00063606,21,4,359-363,1989-01-01,1989,10.2307/2388287,"Studied in a wet lowland forest in S Cameroon, this species is atypical of uloborids in that the large web was not composed of individual orb webs. It captured insects cooperatively, including insects much larger than those captured by solitary species. However, the hypothesized positive relationship between the size of an insect and the number of spiders involved in its capture was not supported; even large insects were captured by only one to several juvenile spiders. Size of an insect and number of spiders feeding on it were positively correlated. There may be age- or size-related behavioral differences in prey capture with small juveniles throwing silk from above and lateral to the prey, and adults or large juveniles throwing silk and repairing holes beneath the prey. Mantids are dangerous insects to approach. -from Author",11,Journal,ar,Article,100,1,1,13817,undefined,0,FALSE,10
