@_fa,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,prism:doi,dc:description,citedby-count,prism:aggregationType,subtype,subtypeDescription,author-count.@limit,author-count.@total,author-count.$,source-id,fund-no,openaccess,openaccessFlag,entry_number,freetoread.value.$,freetoreadLabel.value.$
true,https://api.elsevier.com/content/abstract/scopus_id/0029542485,SCOPUS_ID:0029542485,2-s2.0-0029542485,Salinity responses in two populations of viviparous Rhizophora mangle L. seedlings,Smith S.M.,Biotropica,00063606,27,4,435-440,1995-01-01,1995,10.2307/2388955,"Viviparous seedlings of the red mangrove were collected from adult trees growing in areas of low (5‰) and high (36‰) surface water salinities, and planted as groups in large rectangular pots and treated with seawater corresponding to the two natural concentrations. Among individuals collected from the same site, growth was significantly enhanced in the low salinity treatment. Stem and leaf development exhibited larger differences between high and low salinities than did root growth. Propagules showed no increased capacity for growth when treated with salinities similar to the parent tree environments. Seedlings from the high salinity site exhibited faster growth than those from the low salinity site when treated with low salinity water, but differences between sites were insignificant in the high salinity treatment. -from Authors",33,Journal,ar,Article,100,2,2,13817,undefined,0,FALSE,1,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0029539025,SCOPUS_ID:0029539025,2-s2.0-0029539025,Competitive effects of three tropical tree species on two species of Piper,Gerwing J.,Biotropica,00063606,27,1,47-56,1995-01-01,1995,10.2307/2388902,"Assessed relative understory suppression and intensity of root competition in year-old stands of Cordia alliodora, Hyeronima alchorneoides and Cedrela odorata by measuring the growth of seedlings of the pioneer tree Piper auritum and cuttings of the shade-tolerant shrub P. phytolaccaefolium that were planted into trenched and untrenched sites under the trees. After five months, growth of P. auritum was significantly less under Cordia and Hyeronima than under Cedrela or in the open. The most severe growth reductions occurred under Hyeronima, the species with the highest leaf area index (LAI). Lack of a significant trenching response under Hyeronima suggests the competitive effects of this species were largely the result of shading. The competitive effects of Cordia, a species with relatively high fine root density and open canopy, were almost entirely below ground. Nonetheless, the effects of Cordia and Hyeronima on growth of P. auritum seedlings were equivalent when compared on a per-unit of tree canopy LAI basis. Lack of P. auritum growth suppression under Cedrela is likely the result of the open canopies and relatively low fine root densities of the Cedrela stands. P. phytolaccaefolium growth did not differ among tree overstories. Among tree species, differences in morphology can lead to differences in understory suppression, but these differences depend upon the understory species. -from Author",10,Journal,ar,Article,100,1,1,13817,undefined,0,FALSE,2,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0029536251,SCOPUS_ID:0029536251,2-s2.0-0029536251,Annual patterns of litterfall in a lowland and tableland rainforest in tropical Australia,Stocker G.,Biotropica,00063606,27,4,412-420,1995-01-01,1995,10.2307/2388952,"Fine litterfall (primarily leaves, twigs up to 1cm diameter, and reproductive parts) was collected weekly for five years in tropical rainforests at two contrasting sites (lowland and tableland) in North Queensland. Annual fine litterall (±95% confidence limits) was 8.00 ± 0.36 Mg ha-1 at the lowland site and 11.03 ± 0.47 Mg ha-1 at the tableland site. The range of annual fine litterfall was not great (7.04-8.74 Mg ha-1 at the lowland site; 10.02-13.64 Mg ha-1 on the tableland), but reproductive material varied substantially, both in absolute amount (0.85-1.86 and 1.41-4.74 Mg ha-1) and as a percentage of total litterfall for any year (12-21% and 14-35%) for lowland and tableland sites respectively. A seasonal maximum (October/November-hot dry season) was most evident for the old leaf component. Fruits and flowers were more irregularly spread through the year. The mean ratio of annual litterfall mass of reproductive material to leaves was 0.32. Fruit and flower mass in litter traps in tropical rainforest declines 50% every 10 days relative to leaf litter mass. -from Authors",36,Journal,ar,Article,100,5,5,13817,undefined,0,FALSE,3,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0029531529,SCOPUS_ID:0029531529,2-s2.0-0029531529,Density-dependent seed predation and plant dispersion of the tropical palm Normanbya normanbyi,Lott R.H.,Biotropica,00063606,27,1,87-95,1995-01-01,1995,10.2307/2388906,"Adult black palm trees in the Cape Tribulation region, Queensland, occurred at a density of 20/ha. Their distribution was highly clumped and more than half the immature plants occurred within 3 m of an adult. Adult palms were also arranged in lines down the slope, apparently reflecting patterns of seed carriage by overland water flow. Seed dispersal is also affected by cassowaries Casuarius casuarius, a ratite which ranges over many hundreds of ha and deposits seeds in clusters. Small mammals which range over a few ha may deposit seeds as single entities (singletons). Many seeds remain undispersed beneath the female parent with heavy predation. Seeds were placed beneath adult trees at two densities and were dispersed over varying distances as clusters of ten seeds and as singletons. Pigs Sus scrofa and earwigs were the principal predators but they did not destroy all the seeds in any treatment. However, the germination percentage of the remaining seeds was greatly depressed indicating that one or both predators were disproportionately selecting potential germinants. Pigs were responsive to both density of seeds beneath a tree and the distance between seed sources; they did not damage dispersed seeds to a great extent. Earwigs also destroyed seeds more heavily beneath adult trees, but they were more efficient than pigs at locating dispersed seeds. Rodent predation was light and not responsive to seed density or dispersal. -from Authors",24,Journal,ar,Article,100,4,4,13817,undefined,0,FALSE,4,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0029529748,SCOPUS_ID:0029529748,2-s2.0-0029529748,Recruitment and decay of a pulse of Cecropia in Nicaraguan rain forest damaged by Hurricane Joan: relation to mutualism with Azteca ants,Ferguson B.,Biotropica,00063606,27,4,455-460,1995-01-01,1995,10.2307/2388958,"In October 1988, Hurricane Joan severely damaged 500 000 ha of rain forest in SE Nicaragua. The forest is generally regenerating directly without passing through a secondary stage, but an apparent exception was the behaviour of Cecropia, a pioneer tree which experienced a dramatic pulse of recruitment in some areas. 1991 was the peak year of recruitment of Cecropia, but since then its pulse has decayed rapidly due to heavy mortality. The decline appears to be related to the unusually low rate of occupation by Cecropia's mutualistic Azteca ants: unoccupied trees had significantly higher mortality rates than occupied trees. -from Authors",23,Journal,ar,Article,100,4,4,13817,undefined,0,FALSE,5,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0029528516,SCOPUS_ID:0029528516,2-s2.0-0029528516,Structure and organic matter dynamics of a human-impacted pine forest in a MAB reserve of subtropical China,Brown S.,Biotropica,00063606,27,3,276-289,1995-01-01,1995,10.2307/2388914,"A common practice by rural people in China is to harvest litter and understory from forests to meet their fuel needs. Determines the impact of this practice, occurring for over 40 yr, on the storages and flows of organic matter in a native pine forest in the Dinghushan Biosphere Reserve. Harvesting the net production of trees, with a replanting program, coupled with litter removal only provided the same quantity of organic matter, but was proposed as a more efficient method of fuel production because it would allow the soil organic matter, soil fertility, and tree regeneration to improve, while at the same time provide a higher quality fuel and reduce the time expended by women in fuel gathering. -from Authors",55,Journal,ar,Article,100,4,4,13817,undefined,0,FALSE,6,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0029528483,SCOPUS_ID:0029528483,2-s2.0-0029528483,Nutrient dynamics of a human-impacted pine forest in a MAB reserve of subtropical China,Jiangming Mo ,Biotropica,00063606,27,3,290-304,1995-01-01,1995,10.2307/2388915,"The effects of litter and understory harvesting by local people on the nutrient cycle in Pinus massoniana forest in Dinghushan Biosphere Reserve of subtropical China were studied by quantifying nutrient distribution, recycling, and loss in the ecosystem. The total nutrient standing stocks were 2066 kg ha-1 for N, 282 kg ha-1 for P, 541 kg ha-1 for K, 491 kg ha-1 for Ca, and 151 kg ha-1 for Mg. Most of these nutrients were contained in the top 10 cm of soil (72-94%). The total quantity of nutrients in the production of litterfall and understory were: 43.5 kg ha-1 yr-1 for N, 1.7 kg ha-1 yr-1 for P, 16.1 kg ha-1 yr-1 for K, 10.9 kg ha-1 yr-1 for Ca, and 2.7 kg ha-1 yr-1 for Mg. The harvest practice removed substantial quantities of these nutrients, 44-73% of the amount in litter and understory production, a rate that appeared to exceed most nutrient inputs from atmospheric deposition. The harvest practice also reduced the active soil organic matter pool thus reducing nutrient mineralization and soil nutrient availability. An alternative system of tree harvest and replanting, combined with litter removal only, was proposed that reduced by one-third or more the present nutrient removals. -Authors",45,Journal,ar,Article,100,4,4,13817,undefined,0,FALSE,7,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0029527592,SCOPUS_ID:0029527592,2-s2.0-0029527592,Diversification of Gulf/Caribbean mangrove communities through Cenozoic time,Graham A.,Biotropica,00063606,27,1,20-27,1995-01-01,1995,10.2307/2388899,"Palynofloras from the early Eocene (c50 Ma) indicate that brackish-water coastal areas were occupied by four principal genera - Acrostichum, the extinct Brevitricolpites variabilis, Nypa, and Pelliceria (Pellicera). Avicennia is first reported in the late Miocene c10 Ma. Extinctions, introductions, and adaptations varied the composition and increased net diversity to six mangrove and three associated genera by the middle Pliocene (c3.5 Ma) - Acrostichum, Avicennia, Crenea, Laguncularia, Pelliceria, Rhizophora; Acacia, Hampea/Hibiscus, and Pachira. Modernization continued in the Quaternary with the first microfossils of Conocarpus, and with the addition of eight possible associates, for a total of 15 genera. Twelve others, unknown as fossils, were added during the Cenozoic to constitute the present-day community of c27 genera of mangroves and associates. The fossil record identifies a trend of increasing diversity that can be assessed as new assemblages are studied, and provides a first quantitative estimate of Neotropical history through the Cenozoic Era. -from Author",56,Journal,ar,Article,100,1,1,13817,undefined,0,FALSE,8,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0029527550,SCOPUS_ID:0029527550,2-s2.0-0029527550,Freshwater wetland plant communities of northern Belize: implications for paleoecological studies of Maya wetland agriculture,Rejmankova E.,Biotropica,00063606,27,1,28-36,1995-01-01,1995,10.2307/2388900,"Sampling sites were located in the floodplains of the Rio Hondo and New River and within karstic depressions in the interfluves of the two rivers. Relationships among environmental variables and the occurrence of the individual marsh types, in particular those dominated by Cladium jamaicense, Eleocharis cellulosa, and Typha domingensis were investigated using canonical correspondence analysis. Eleocharis cellulosa marshes dominated areas with soil and water of high conductivity due to high content of gypsum and calcium carbonate. Nutrient concentrations, namely nitrogen and phosphorus, were very low. Conditions were rather similar in sawgrass marshes (Cladium jamaicense), except for higher water depth and lower conductivity. Marshes dominated by Typha domingensis occupied areas with higher content of nitrogen and phosphorus. Discriminant functions developed for these three marsh communities can be used to help interpret paleoecological data and infer ancient Maya impacts upon marsh development. -from Authors",35,Journal,ar,Article,100,4,4,13817,undefined,0,FALSE,9,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0029510090,SCOPUS_ID:0029510090,2-s2.0-0029510090,The abundance of insect herbivore species in the tropics: the high local richness of rare species,Price P.,Biotropica,00063606,27,4,468-478,1995-01-01,1995,10.2307/2388960,"Local sampling of larval lepidopterans on Erythroxylum host plant species in tropical (Brazilian) savanna (cerrado) revealed a high species richness with low abundance per species. Cumulative numbers of morphospecies with increasing sampling effort yielded no asymptotic level of richness in sampling periods lasting six, seven and 23 months. Peak richness was reached at 31 species in 1992 and 19 species in 1993, on the three Erthyroxylum species sampled: E. deciduum, E. suberosum, and E. tortuosum. Less than one larvae was found per plant during all sampling times, with a mean of 0.28 species per plants in 1992 and 0.12 in 1993. The number of specimens of all species combined discovered per plant was very low at 0.10 per plant. Many plants remained unattacked on any sampling date with 12%, 8%, and 16% of plants attacked in the species listed in order above. In general, there was an increase in species found during the late dry season when new leaves were produced, but plant phenology seemed to exert only a small influence. Comparable temperate samples indicate a very different assemblage. Richness was from two to over three times higher in the tropics. Number of morphospecies per plant individual was similar at the sites, although total richness was lower in the temperate savanna. Number of total individuals per plants was 11-fold higher in the temperate samples; and the percent of plants with larvae present was over four times higher in the temperate zone (mean of 49%) than in the cerrado (12%). -from Authors",97,Journal,ar,Article,100,4,4,13817,undefined,0,FALSE,10,NA,NA
