@_fa,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,prism:doi,dc:description,citedby-count,prism:aggregationType,subtype,subtypeDescription,author-count.@limit,author-count.@total,author-count.$,source-id,fund-no,openaccess,openaccessFlag,entry_number,freetoread.value.$,freetoreadLabel.value.$
true,https://api.elsevier.com/content/abstract/scopus_id/0022858546,SCOPUS_ID:0022858546,2-s2.0-0022858546,Environment-dependent intraspecific competition in Phlox drummondii.,Clay K.,Ecology,00129658,67,1,37-45,1986-01-01,1986,10.2307/1938501,The specific outcome of competition is dependent on the site in which competition occurs and the origin of the competitors.-from Authors competition de Wit replacement series environment dependent competition intraspecific competition native and alien genotypes Phlox drummondii phytometer technique reciprocal transplants spring annual.,10,Journal,ar,Article,100,2,2,20308,undefined,0,FALSE,1,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0022858515,SCOPUS_ID:0022858515,2-s2.0-0022858515,Nitrogen availability and nitrogen use efficiency in loblolly pine stands.,Birk E.,Ecology,00129658,67,1,69-79,1986-01-01,1986,10.2307/1938504,"The effects of nitrogen availability on N cycling and N use efficiency (NUE) were examined in natural and fertilized Pinus taeda stands on the upper coastal plain of S Carolina. Indices of N availability, based on potential rates of N mineralization, ranged from 1.6-11kg.ha-1 (8wk)-1 in the stands, and concentrations of N in foliage, wood, fine roots, and needlefall increased with greater N availability. Litterfall dry masses, net aboveground production, and litterfall nitrogen were all positively correlated with N availability, while indices of NUE decreased with increased N availability.-from Authorsnitrogen cycling Pinus taeda South Carolina",207,Journal,ar,Article,100,2,2,20308,undefined,0,FALSE,2,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0022858051,SCOPUS_ID:0022858051,2-s2.0-0022858051,Functional response and success in juvenile mantids.,Hurd L.,Ecology,00129658,67,1,163-167,1986-01-01,1986,10.2307/1938514,"First-instar Tenodera sinensis of a single cohort exhibited a Holling's Type II functional response to prey density in the laboratory, but functional response was a poor indicator of success. Predation rate increased well beyond maximum gain in survival, development time, and size at ecdysis, all of which are directly related to fitness. Food limitation is common for this species in nature, particularly during the 1st instar, and apparently selection has not been adequate to optimize predation rate. Predation rate varied over time as well as with density. -from Authors",24,Journal,ar,Article,100,2,2,20308,undefined,0,FALSE,3,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0022857427,SCOPUS_ID:0022857427,2-s2.0-0022857427,"Tree form, height growth, and susceptibility to wind damage in Acer saccharum.",King D.A.,Ecology,00129658,67,4,980-990,1986-01-01,1986,10.2307/1939821,"Susceptibility of trees to wind was computed in terms of tree dimensions and was also estimated from measurements of catastrophic storm damage to sugar maple in northern Wisconsin. A trade-off was expected between height growth efficiency, which is maximized by a minimally designed trunk, and ability to resist storm winds. Comparison of these results for sugar maple with a similar analysis of Populus tremuloides (aspen), a shade-tolerant species with short-lived ramets, indicates that maple trees have greater stability safety factors than aspen and are more resistant to catastrophic wind.-from Author",137,Journal,ar,Article,100,1,1,20308,undefined,0,FALSE,4,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0022857423,SCOPUS_ID:0022857423,2-s2.0-0022857423,Interactions between intraspecific competition and predation in an amphibian predator-prey system.,Morin P.,Ecology,00129658,67,3,713-720,1986-01-01,1986,10.2307/1937694,"The predatory salamander Notophthalmus viridescens indirectly facilitates growth and survival of herbivorous tadpoles of Hyla crucifer, when the latter are embedded in guilds of superior competitors. Tadpole survival when H. crucifer was the only tadpole species was independent of intraspecific density and negatively affected by predator density. In communities without predators, increased tadpole densities decreased growth rates, prolonged larval development, and reduced froglet mass at metamorphosis. Predation tended to increase metamorph mass slightly within a given level of initial tadpole density, but the impact of predators on tadpole survival was independent of density-dependent tadpole growth. Predators failed to reduce competition substantially among larval H. crucifer, because tadpoles altered their microhabitat use to avoid predators. Consequently, tadpole densities and competitive interactions were only slightly moderated by predators.-from Author",95,Journal,ar,Article,100,1,1,20308,undefined,0,FALSE,5,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0022857395,SCOPUS_ID:0022857395,2-s2.0-0022857395,Spatial variation in the effect of ants on an extrafloral nectary plant.,Barton A.,Ecology,00129658,67,2,495-504,1986-01-01,1986,10.2307/1938592,"Investigated variation in the effect of ants at extrafloral nectaries on plant reproductive success among populations of Cassia fasciculata (Leguminosae) in N Florida. Density of ants and removal of experimentally placed Drosophila larvae were far higher on C. fasciculata than on nonnectariferous background plants. Ants preyed on eggs and small larvae of lepidopteran herbivores. C. fasciculata plants from which ants were excluded had more larvae of the major seed pod predator Phoebis sennae (Pieridae: Lepidoptera), suffered higher pod predation, and had lower reproductive output than did plants to which ants had access. -from Author",125,Journal,ar,Article,100,1,1,20308,undefined,0,FALSE,6,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0022857090,SCOPUS_ID:0022857090,2-s2.0-0022857090,The correlation between range sizes and local abundance of some North American birds.,Lacy R.,Ecology,00129658,67,1,258-260,1986-01-01,1986,10.2307/1938527,"Used Audubon Society Christmas bird counts to compute fine-scale measures of average within-range abundance, and 1) compared these for the narrowly distributed vs. widely distributed endemic forms, and 2) correlated range size and within-range abundance (as measured using nonzero counts only) for both the endemics for all 65 species. -from Authors",23,Journal,ar,Article,100,2,2,20308,undefined,0,FALSE,7,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0022857084,SCOPUS_ID:0022857084,2-s2.0-0022857084,Intraspecific resource partitioning in the bumble bees Bombus ternarius and B. pennsylvanicus.,Johnson R.,Ecology,00129658,67,1,133-138,1986-01-01,1986,10.2307/1938511,"Bees were observed foraging in old fields in Minnesota where flower species with short corollas and species with long corollas occurred in both single-species and mixed-species stands. In mixed-species stands, foragers on species with short corollas have shorter proboscides than conspecific foragers on species with long corollas. However, proboscis lengths of foragers on species with a long corolla in single-species stands did not differ from those on species with a short corolla in single-species stands. Thus, where a choice exists, bumble bee foragers select the species having a corolla most compatible to their proboscis length. Conspecific foragers on a single flower species were compared in one-species versus mixed-species stands. For foragers on flowering species with a short corolla, proboscis length was significantly shorter in the mixed-species than in the single-species stand, but this difference was not found for the species with a long corolla. Thus, presence of other flowering species can influence the pollinator population of a species, relative to a single-species stand. -from Author",35,Journal,ar,Article,100,1,1,20308,undefined,0,FALSE,8,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0022857011,SCOPUS_ID:0022857011,2-s2.0-0022857011,How body plans limit acclimation: responses of a demosponge to wave force.,Palumbi S.,Ecology,00129658,67,1,208-214,1986-01-01,1986,10.2307/1938520,Colonies of Halichondria panicea were stronger and stiffer in high wave force habitats than in low wave force habitats.-from Author,110,Journal,ar,Article,100,1,1,20308,undefined,0,FALSE,9,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0022856986,SCOPUS_ID:0022856986,2-s2.0-0022856986,"Symmetry, change, perturbation, and observing mode in natural communities.",Lane P.,Ecology,00129658,67,1,223-239,1986-01-01,1986,10.2307/1938522,"An analogy of a kaleidoscope is used here to describe symmetry, change, and perturbation in the plankton community of Delaware Bay. Symmetry involves the notion of internal order and invariant pattern within the structure of natural communities. The concept of core structure is introduced to illustrate the inherent symmetry of plankton communities arising from consistent linkages and feedback relationships. Change refers to the seasonal alterations in community structure, whereas perturbation involves the source and entry location of environmental variation to the community network. -from Author",36,Journal,ar,Article,100,1,1,20308,undefined,0,FALSE,10,NA,NA
