@_fa,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,prism:doi,dc:description,citedby-count,prism:aggregationType,subtype,subtypeDescription,author-count.@limit,author-count.@total,author-count.$,source-id,fund-no,openaccess,openaccessFlag,entry_number,freetoread.value.$,freetoreadLabel.value.$
true,https://api.elsevier.com/content/abstract/scopus_id/0016346229,SCOPUS_ID:0016346229,2-s2.0-0016346229,Genic and chromosomal differentiation in pocket gophers of the Geomys bursarius group,Selander R.,Evolution,00143820,28,4,557-564,1974-01-01,1974,10.2307/2407281,"The processes of karyotypic and genic differentiation have proceeded independently in the evolution of pocket gophers of the Geomys bursarius group. In the peripheral relict G. tropicalis, a reduction in 2N chromosome number from 70 to 38 was not accompanied by an unusual degree of allelic substitution at structural gene loci. The possibility that a reduction in number of linkage groups and an apparent loss of variability at structural gene loci in G. tropicalis represent adaptation to an unusually uniform environment is discussed.",36,Journal,ar,Article,100,4,4,22104,undefined,0,FALSE,1,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0016329115,SCOPUS_ID:0016329115,2-s2.0-0016329115,Changes in mating behavior produced by selection for ethological isolation between ebony and vestigial mutants of Drosophila melanogaster,Crossley S.,Evolution,00143820,28,4,631-647,1974-01-01,1974,10.2307/2407287,"In two experiments, one in the light (LS) and the other in the dark (DS) hybrids between e and vg mutants of D. melanogaster were selected against. The two mutants did not mate randomly initially. Selection significantly increased sexual isolation in both experiments. There was no change in sexual isolation in the control line in the light but in the dark a slight decrease in sexual isolation occurred. Choice tests showed that selection changed mating preferences. They also showed that selection speeded up all homogamic matings in the LS experiment and homogamic vg matings in the DS experiment. Quantitative analysis of male and female behavior revealed the underlying causes of changed mating preferences and faster mating. In the LS experiment male courtship became more stimulating because percentage licking of both males and percentage licking plus vibration of e males increased. Females became less receptive in heterogamic crosses and showed this by increasing repelling behavior. Breaks were reduced in homogamic matings probably because of the males improved courtship combined with the females unchanged behavior towards her own male. In the DS experiment vg males increased percentage licking when courting vg females. E females increased repelling behavior when courted by vg males. Percentage break was reduced in vg homogamic matings probably because of the male's improved courtship plus the e females' changed behavior which meant that vg males soon concentrated their attention on vg females. In the control line in red light percentage licking of vg males was increased toward e and vg females. This change was attributed to natural selection. Female discrimination and changed female responses were the most important causes of increased sexual isolation in both the LS and DS experiments. Changed male behavior contributed to faster mating.",43,Journal,ar,Article,100,1,1,22104,undefined,0,FALSE,2,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0016327889,SCOPUS_ID:0016327889,2-s2.0-0016327889,Reproductive relationships between homosequential species of Hawaiian Drosophila,Craddock E.,Evolution,00143820,28,4,593-606,1974-01-01,1974,10.2307/2407284,NA,20,Journal,ar,Article,100,1,1,22104,undefined,0,FALSE,3,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0016327888,SCOPUS_ID:0016327888,2-s2.0-0016327888,The correlation of climate and host plant morphology with a geographic gradient of an inversion polymorphism in Drosophila pachea,Ward B.,Evolution,00143820,28,4,565-575,1974-01-01,1974,10.2307/2407282,NA,11,Journal,ar,Article,100,4,4,22104,undefined,0,FALSE,4,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0016325515,SCOPUS_ID:0016325515,2-s2.0-0016325515,Chromosomal evolution in Peromyscus,Lawlor T.,Evolution,00143820,28,4,689-692,1974-01-01,1974,10.2307/2407293,NA,7,Journal,ar,Article,100,1,1,22104,undefined,0,FALSE,5,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0016320813,SCOPUS_ID:0016320813,2-s2.0-0016320813,Enzyme variability in natural populations of Daphnia magna. I. Population structure in East Anglia,Hebert P.,Evolution,00143820,28,4,546-556,1974-01-01,1974,10.1111/j.1558-5646.1974.tb00788.x,NA,52,Journal,ar,Article,100,1,1,22104,undefined,1,TRUE,6,all,All Open Access
true,https://api.elsevier.com/content/abstract/scopus_id/0016312051,SCOPUS_ID:0016312051,2-s2.0-0016312051,Genetic differentiation during the speciation process in Drosophila,Ayala F.J.,Evolution,00143820,28,4,576-592,1974-01-01,1974,10.2307/2407283,"The authors studied allelic variation at 36 gene loci coding for enzymes in natural populations of 14 taxa of the Drosophila willistoni group. Five different levels of evolutionary divergence can be recognized in these taxa. The average amounts of genetic differentiation, D, between populations are for each level as follows: geographic populations, 0.031 ± 0.007; subspecies, 0.230 ± 0.016; semispecies, 0.226 ± 0.033; sibling species, 0.581 ± 0.039; morphologically different species, 1.056 ± 0.068. D may be interpreted as the number of electrophoretically detectable allelic substitutions per locus that have accumulated during the evolution of two taxa since they separated from a common ancestor. The model of geographic speciation recognizes two stages in the formation of species. In the first stage, allopatric populations become genetically sufficiently different for natural selection to favor the development of reproductive isolation between the populations if they were to come into geographic contact. The second stage occurs after sympatry when reproductive isolation is being completed. Two pairs of subspecies in the D. willistoni group represent populations in the first stage of speciation. On the average about 0.23 allelic substitutions per locus have accumulated in the separate evolutions of the subspecies. The second stage of the speciation process can be recognized in the semispecies of D. paulistorum. Genetic differentiation is not significantly greater, on average, between semispecies than between subspecies. Thus, these results indicate that a substantial degree of genetic differentiation occurs during the first stage of speciation, but little change is required during the second stage when reproductive isolation is being completed. Species are independent evolutionary units, and thus they continue to diverge genetically through time. In spite of their morphological similarity, any two sibling species have accumulated, on the average, about 0.58 allelic substitutions per locus during their separate evolutions; and about twice as many allelic substitutions have accumulated in the evolution of morphologically distinguishable species.",167,Journal,ar,Article,100,4,4,22104,undefined,0,FALSE,7,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0016311529,SCOPUS_ID:0016311529,2-s2.0-0016311529,Interdemic selection and the evolution of altruism: a computer simulation study,Levin B.,Evolution,00143820,28,4,527-545,1974-01-01,1974,10.2307/2407279,NA,77,Journal,ar,Article,100,2,2,22104,undefined,0,FALSE,8,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0016299311,SCOPUS_ID:0016299311,2-s2.0-0016299311,The role of genetic drift in the differentiation of Icelandic and Norwegian cattle,Kidd K.,Evolution,00143820,28,3,381-395,1974-01-01,1974,10.2307/2407159,"On the assumption of random genetic drift, the mathematical relationship between gene frequency differences among populations and the demography and history of those populations has been derived. The types of demographic data needed for such studies are discussed and specific estimates made for Icelandic and Norwegian cattle breeds, which represent a unique historical situation. Analysis of genetic and demographic data on Icelandic cattle and on three Norwegian cattle breeds showed that random genetic drift alone was sufficient to account for the observed differences; no evidence of selective forces was found. Additional genetic and demographic data are needed to strengthen this conclusion; both can be collected, but the genetic data must be collected before hybridization swamps the Norwegian breeds.",54,Journal,ar,Article,100,2,2,22104,undefined,0,FALSE,9,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0016292353,SCOPUS_ID:0016292353,2-s2.0-0016292353,Autocorrelated random environments and their effects on gene frequency,Hartl D.L.,Evolution,00143820,28,2,275-280,1974-01-01,1974,10.2307/2407329,NA,9,Journal,ar,Article,100,2,2,22104,undefined,0,FALSE,10,NA,NA
