@_fa,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,prism:doi,dc:description,citedby-count,prism:aggregationType,subtype,subtypeDescription,author-count.@limit,author-count.@total,author-count.$,source-id,fund-no,openaccess,openaccessFlag,entry_number
true,https://api.elsevier.com/content/abstract/scopus_id/0022251209,SCOPUS_ID:0022251209,2-s2.0-0022251209,"The regulation of leaf, ramet and genet densities in experimental populations of the rhizomatous perennial Solidago canadensis.",Hartnett D.C.,Journal of Ecology,00220477,73,2,429-443,1985-01-01,1985,10.2307/2260485,"Populations of Solidago canadensis were grown from seed at 3 different stem densities for 28 months. During the 1st growing season increasing density resulted in reductions in leaf-population growth rates, ramet biomass, number of flower heads, and reproductive 'allocation', and a delay in flowering. In contrast, there was negligible mortality in response to high density during the first growing season. Clonal growth was also density-dependent; both the length of new rhizomes and the number produced per ramet were reduced with increasing density. As new rhizomes were produced in autumn some emerged to form leafy rosettes and others remained underground. Rosettes had higher survivorship and made a greater contribution to the next season's ramet population than did the mature underground rhizomes. Overall shoot densities were regulated by a combination of ramet and genet deaths and density-dependent ramet birth within clones. At high densities, genet motality and clonal expansion of the survivors resulted in a decreasing number but increasing size of genets over time. The relationship between ramet weight and density of interconnected ramets did not conform to the 'law of constant final yield' predicted for populations of individual plants. This also indicates that ecologically, Solidago ramets are not functionally independent 'individuals'. -from Authors",44,Journal,ar,Article,100,2,2,29602,undefined,0,FALSE,1
true,https://api.elsevier.com/content/abstract/scopus_id/0022251207,SCOPUS_ID:0022251207,2-s2.0-0022251207,"Seed dynamics and factors limiting recruitment of the mallee Eucalyptus incrassata, in semi-arid, south-eastern Australia.",Wellington A.B.,Journal of Ecology,00220477,73,2,657-666,1985-01-01,1985,10.2307/2260502,"Seedling recruitment in long-unburnt stands of yellow mallee was limited by a low availability of viable seed in the soil and by the inability of new seedlings to survive. The hypothesis that fire-induced mass release of seed may facilitate recruitment through the establishment of a seed bank in the soil was supported. Successful establishment after fire, and the general absence of seedlings from unburnt stands, strongly suggest that the effects of fire in modifying environmental factors are crucial for seedling recruitment of mallees. -from Authors",88,Journal,ar,Article,100,2,2,29602,undefined,0,FALSE,2
true,https://api.elsevier.com/content/abstract/scopus_id/0022251204,SCOPUS_ID:0022251204,2-s2.0-0022251204,"Role of allelopathy, heat and charred wood in the germination of chaparral herbs and suffrutescents.",Keeley J.,Journal of Ecology,00220477,73,2,445-458,1985-01-01,1985,10.2307/2260486,"Herbaceous perennials are often dormant under the chaparral canopy and their presence in burnt areas is due to sprouts from bulbs or rhizomes. Their seeds germinated readily without any treatment and they were not inhibited by leachate from living Adenostoma fasciculatum foliage, but high temperatures were lethal to seeds of many species. Suffrutescents are not present under the chaparral canopy and their presence in burnt areas is due entirely to seed; germination was stimulated by heat, or powdered charred wood, or both. Opportunisic annuals have polymorphic seeds: a portion germinated readily whereas others germinated only after heat or charred wood treatment. The non-refractory seeds account for colonization into gaps in the canopy and the refractory portion accounts for their abundance immediately after a fire. Whether or not the non-refractory seeds are inhibited by allelopathic leachate frm the A. fasciculatum canopy is equivocal. Fire-annual species are largely restricted to recently burnt chaparral sites and the seeds of these species remain dormant in the soil between fires. There is little germination without cues relating to fire. Some species responded to heat but the highest germination was with the charred wood or heat plus charred wood treatments. -from Authors",152,Journal,ar,Article,100,4,4,29602,undefined,0,FALSE,3
true,https://api.elsevier.com/content/abstract/scopus_id/0022251182,SCOPUS_ID:0022251182,2-s2.0-0022251182,Clonal growth in Typha latifolia: population dynamics and demography of the ramets.,Dickerman J.,Journal of Ecology,00220477,73,2,535-552,1985-01-01,1985,10.2307/2260492,"In a mature natural population of Typha latifolia in south-central Michigan, shoots emerged in 3 main pulses each year, resulting in 3 major cohorts. The 1st cohort emerged in early spring, grew throughout the summer and senesced completely in late autumn. The 2nd emerged in midsummer; 82% (yr 1) and 76% (yr 2) of these shoots senesced completely in autumn, while the remainder resumed growth the following spring. The 3rd emerged in late summer and early autumn; 78% (yr 1) and 92% (yr 2) of all its shoots resumed growth the following spring. Shoot mortality within 3 wk of emergence was minor. The ranges of live shoot density were very similar for the 2 years: 12.7-43.9 shoots m-2 in yr 1 versus 11.2-41.9 shoots m-2 in yr 2. In yr 1, however, live shoot density increased gradually throughout the growing season, while in yr 2 a rapid increase in shoot density resulted in a density of 40.1 shoots m-2 by mid-May. This density was maintained throughout the 2nd growing season. Because the density of shoots growing from early spring was 60% greater in yr 2, the applicability of genet-based, density-mediated competition theory (based on eight expected consequences) to ramet-level populations could be evaluated. Density-mediated competition does not appear to regulate ramet populations in mature stands of T. latifolia. -from Authors",57,Journal,ar,Article,100,2,2,29602,undefined,0,FALSE,4
true,https://api.elsevier.com/content/abstract/scopus_id/0022248855,SCOPUS_ID:0022248855,2-s2.0-0022248855,Jamaican montane forests: nutrient capital and cost of growth.,Tanner E.,Journal of Ecology,00220477,73,2,553-568,1985-01-01,1985,10.2307/2260493,"Arithmetic mean concentrations in leaf and composite stem samples in Mor Ridge forest were, respectively (in mg g-1), N, 11.1, 2.0; P, 0.64, 0.15; K, 4.3, 1.6; Ca, 8.0, 1.9; Mg, 3.3, 0.80. The corresponding concentrations for well-developed Mull Ridge forest were N, 17.8, 3.1; P, 0.76, 0.13; K, 11.7, 3.1; Ca, 10.0, 3.0; Mg, 4.6, 0.61. Concentrations per unit area (kg ha-1) and (in parentheses) per unit dry weight (mg g-1) of above-ground standing crop were lower in the lower stature, slower growing Mor ridge forest: N, 426 (2.0); P, 29.7 (0.14); K, 272 (1.3); Ca, 353 (1.7); Mg, 155 (0.74) than in the well-developed Mull Ridge forest: N, 857 (2.5); P, 41.2 (0.12); K, 829 (2.5); Ca, 940 (2.8); Mg, 193 (0.57). Impoverishment of the Mor Ridge forest compared to the well-developed Mull Ridge forest is probably due to the limitation of growth by the supply of N and K, and possibly by P and Ca. Impoverishment of the Jamaican Upper Montane Rain forest compared to better-developed Montane Rain forests at higher altitudes on larger mountains is probably not a result of poor supply of N, K, Ca or Mg, though the role of P is still not clear. -from Author",56,Journal,ar,Article,100,1,1,29602,undefined,0,FALSE,5
true,https://api.elsevier.com/content/abstract/scopus_id/0022245287,SCOPUS_ID:0022245287,2-s2.0-0022245287,The possible role of phosphate in the salinity tolerance of Lavatera arborea.,Okusanya O.,Journal of Ecology,00220477,73,1,317-322,1985-01-01,1985,10.2307/2259785,"Additional phosphate enhanced growth in non-saline and saline conditions, but growth was most in 40% sea water with additional phosphate. The limit of salt tolerance of this species without additional phosphate was c50% sea water but the limit was increased with additional phosphate. Phosphate enhanced root growth at high salinity and resulted in increased K, Ca, Mg and P contents in the shoot. -from Authors",11,Journal,ar,Article,100,2,2,29602,undefined,0,FALSE,6
true,https://api.elsevier.com/content/abstract/scopus_id/0022244035,SCOPUS_ID:0022244035,2-s2.0-0022244035,"Growth, survival and reproduction of two species of marine algae at different densities in natural stands.",Schiel D.,Journal of Ecology,00220477,73,1,199-217,1985-01-01,1985,10.2307/2259778,"Monospecific stands of an annual, Sargassum sinclairii, and a perennial, Carpophyllum maschalocarpum, were monitored from recruitment in northern New Zealand. Individuals of both species grew faster and attained a larger size in the high-density stands. Survivorship rates fluctuated throughout the year for low- and high-density S. sinclairii, but a higher proportion of low-density plants survived at the end of the year. Carpophyllum plants showed higher survivorship at low density, but all plants in these stands which remained at the end of the study were stunted. Size-frequency distributions through time tended to be positively skewed for both low- and high-density stands of S. sinclairii. Some 92% of S. sinclairii plants became reproductive in high-density stands, compared with 46% at low density; 40% of C. maschalocarpum plants became fertile after the 2nd year of growth at high-density, while none of the low-density plants became reproductive. The bearing of receptacles is clearly related to plant size, and most plants of both species at low density did not attain a large enough size to reproduce. The greatest recruitment for S. sinclarii occurred near dense adult stands. -from Author",71,Journal,ar,Article,100,1,1,29602,undefined,0,FALSE,7
true,https://api.elsevier.com/content/abstract/scopus_id/0022243162,SCOPUS_ID:0022243162,2-s2.0-0022243162,"Vegetation development following fire in Picea mariana ( black spruce) - Pleurozium forests of south-eastern Labrador, Canada.",Foster D.,Journal of Ecology,00220477,73,2,517-534,1985-01-01,1985,10.2307/2260491,"Macrofossil analysis of mor humus profiles in mature stands yields the following stratigraphy: mineral soil-charcoal-Polytrichum juniperinum-Cladonia lichens-Pleurozium schreberi-feather mosses and Sphagnum girgensohnii. The pattern of vegetation development, especially of the arboreal species, is significantly different from that reported for the central and western boreal forest in North America, attributed to the much longer fire cycle in the maritime region of Labrador which allows the accumulation of a thick organic soil layer that is incompletely removed by fire. Arboreal regeneration is slow due to the limited availability of mineral soil seed-beds. The progressive establishment of black spruce and balsam fir Abies balsamea over a 70-100 yr period results in an uneven age structure and provides a long period when lichen woodlands cover the landscape. Most of the vascular understorey species follow the pattern of initial floristics and resprout rapidly following fire. Coptis groenlandicum, Gaultheria hispidula and Empetrum nigrum decrease following fire whereas only Epilobium angustifolium shows a marked increase. The cryptogam ground cover undergoes a physiognomic and compositional succession that represents contrasting substrate requirements and the differential response of the major species to a temporally-varying environment. -from Author",157,Journal,ar,Article,100,1,1,29602,undefined,0,FALSE,8
true,https://api.elsevier.com/content/abstract/scopus_id/0022242433,SCOPUS_ID:0022242433,2-s2.0-0022242433,Variation in seed production and germination of Spartina anglica within a zoned saltmarsh.,Marks T.,Journal of Ecology,00220477,73,2,695-705,1985-01-01,1985,10.2307/2260505,"The saltmarsh at Southport, Merseyside, supported 4 zones of Spartina anglica sward which, from seaward to landward, were named pioneer, transitional, mature, and invaded zones. Mean density of inflorescences varied from nearly 4 m-2 in the pioneer zone to >112 m-2 in the adjacent transitional zone. The upper reaches of the marsh had intermediate densities. Inflorescences from the upper zones were large and bore at least twice as many spikelets as those from lower zones, but the proportion of mature, filled seeds per inflorescence was inversely related to the number of spikelets borne on it resulting in a marked difference between zones in the production of viable seed. The zone of most vigorous vegetative growth and largest inflorescences thus produced the smallest proportion of viable seed. Germination of seeds was accelerated by cool (5oC), moist and brief (60 day) storage. Length of photoperiod had no significant effect on germination. Salt water was inhibitory. There were significant interactions between factors. Overall production of viable seeds was low (<6%) and 77% of potentially viable seed was produced in 16% of the total marsh area examined. -Authors",29,Journal,ar,Article,100,2,2,29602,undefined,0,FALSE,9
true,https://api.elsevier.com/content/abstract/scopus_id/0022242362,SCOPUS_ID:0022242362,2-s2.0-0022242362,"Litho-, humic- and pollen stratigraphy at Quick Moss, Northumberland.",Rowell T.,Journal of Ecology,00220477,73,1,11-25,1985-01-01,1985,10.2307/2259764,"Radiocarbon dates indicate that the peat has been forming for the last 8000 yr. Pollen concentration is shown to be a function not of pollen influx, but of the relative accumulation rate of the peat.-from Authors",22,Journal,ar,Article,100,2,2,29602,undefined,0,FALSE,10
