@_fa,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,prism:doi,dc:description,citedby-count,prism:aggregationType,subtype,subtypeDescription,author-count.@limit,author-count.@total,author-count.$,source-id,fund-no,openaccess,openaccessFlag,entry_number
true,https://api.elsevier.com/content/abstract/scopus_id/0024266051,SCOPUS_ID:0024266051,2-s2.0-0024266051,Pollination ecology of a forest-dominant palm (Orbignya phalerata Mart.) in northern Brazil,Anderson A.,Biotropica,00063606,20,3,192-205,1988-01-01,1988,10.2307/2388234,"Inflorescences are either morphologically staminate or androgynous. In a functional sense the former are invariably male and the latter generally female. Individual trees vary from exclusively staminate to predominantly androgynous. Flowering peaked in the rainy season (January-May). The only likely insect pollinator is the nitidulid beetle Mystrops mexicana. This species occurs in abundance on both flower types. Wind pollination also occurs, more common in such relativley open sites as pastures. The combination of 2 pollination syndromes enhances this species' adaptability to a wide range of habitats. -from Authors",64,Journal,ar,Article,100,3,3,13817,undefined,0,FALSE,1
true,https://api.elsevier.com/content/abstract/scopus_id/0024260454,SCOPUS_ID:0024260454,2-s2.0-0024260454,"Deforestation rates and trends in Costa Rica, 1940 to 1983",Sader S.A.,Biotropica,00063606,20,1,11-19,1988-01-01,1988,10.2307/2388421,"Deforestation occurred predominantly in tropical dry and moist life zones during the early reference periods; in intermediate periods, tropical and premontane moist and wet zones were affected. By 1983, only the less accessible high-rainfall zones in rugged terrain retained relatively undisturbed forest. The relationship between total primary forest cleared and slope gradient began as inverse and did not approach linearity until the last reference period, when improved transportation routes had penetrated the NE lowland Atlantic region. Road development that provided access to the forest was an important agent of change in all periods. -from Authors",210,Journal,ar,Article,100,2,2,13817,undefined,0,FALSE,2
true,https://api.elsevier.com/content/abstract/scopus_id/0024258733,SCOPUS_ID:0024258733,2-s2.0-0024258733,Predators of fig wasps,Bronstein J.,Biotropica,00063606,20,3,215-219,1988-01-01,1988,10.2307/2388236,"Predators inflict high mortality on the 4 species of wasps associated with the fig Ficus pertusa in Monteverde, Costa Rica. One of these wasps is the obligated pollinator of the fig. The natural histories of several predators are described: an ant that feeds on wasps arriving to oviposit, moth and weevil larvae that destroy wasps as they develop within the fruits, a staphylinid beetle that feeds on mature wasps before they leave the fruits, and a group of birds that gleans wasps as they leave. The synchrony of arrival and departure of pollinators from the fig trees probably make them the species least vulnerable to predation. -from Author",44,Journal,ar,Article,100,1,1,13817,undefined,0,FALSE,3
true,https://api.elsevier.com/content/abstract/scopus_id/0024258697,SCOPUS_ID:0024258697,2-s2.0-0024258697,"Zooplankton abundance in the Caura River, Venezuela",Saunders J.,Biotropica,00063606,20,3,206-214,1988-01-01,1988,10.2307/2388235,"Some 72 species were recorded, of which 10 accounted for >90% of individuals. Copepods were represented almost exclusively by cyclopoid nauplii. Most cladocerans were from planktonic genera; Bosminopsis was the most abundant. The rotifer faunas was dominated by the planktonic genera Filinia, Keratella Conochilus and Polyarthra; Lecane, a littoral genus, was also common, especially at low water. Mean density of Crustacea was 2.4 organisms l-1 and the mean of Rotifera was 5.4 l-1. The annual export of zooplankton biomass from the 47 500 km2 watershed was 39 270 kg C. As the river rises early in the wet season and inundates the floodplain, zooplankton densities increase sharply. At peak discharge, densities fall to very low levels. Near the end of the wet season as the river recedes, floodplain lakes drain into the river and zooplankton abundance reaches the annual maximum. Abundance declines when the connection between river and floodplain disappears. There are also small pulses of abundance at minimum flow, chiefly of organisms washed in from channel refuges in response to short-term fluctuations in river level. Reproduction is generally insignificant in the river. Virtually all organisms in the river are swept in from refuges in the channel or the floodplain of the Caura and its lower tributaries. Zooplankton density in the river is thus regulated by flow regime, not by biological mechanisms. -from Authors",45,Journal,ar,Article,100,2,2,13817,undefined,0,FALSE,4
true,https://api.elsevier.com/content/abstract/scopus_id/0024258363,SCOPUS_ID:0024258363,2-s2.0-0024258363,"Decimations, extinctions, and colonizations of frog populations in southeast Brazil and their evolutionary implications",Heyer W.R.,Biotropica,00063606,20,3,230-235,1988-01-01,1988,10.2307/2388238,"Analysis of a 35yr data base suggests 3 kinds of species changes: appearance of Hyla albopunctata at Boraceia; possible extinction of Fritziana ohausi at Boraceia when the bamboo species in which Fritziana reproduces flowered and died; and population reductions and extinctions of a number of species at several localities in SE Brazil in 1979, most likely due to unusually heavy frosts. -from Authors",134,Journal,ar,Article,100,4,4,13817,undefined,0,FALSE,5
true,https://api.elsevier.com/content/abstract/scopus_id/0024248419,SCOPUS_ID:0024248419,2-s2.0-0024248419,"Nitrogen, phosphorus, and sulfur properties of some forest soils on Barro Colorado Island, Panama",Yavitt J.,Biotropica,00063606,20,1,2-10,1988-01-01,1988,10.2307/2388420,"The striking consistency in the patterns of net mineralization among the eight soils was unexpected because of differences in the total element contents of the soils and in the parent materials, vegetation on the site, and history of disturbance to the vegetation. -from Authors",22,Journal,ar,Article,100,2,2,13817,undefined,0,FALSE,6
true,https://api.elsevier.com/content/abstract/scopus_id/0024233551,SCOPUS_ID:0024233551,2-s2.0-0024233551,Changes with leaf age in stomatal function and water status of several tropical tree species,Reich P.,Biotropica,00063606,20,1,60-69,1988-01-01,1988,10.2307/2388427,"Changes with leaf age in diffusive resistance (r1) and xylem pressure potential (Pp were monitored in leaves of five tropical tree species. In all species, very young, expanding leaves had high r1 and Pp in situ and wilted soon after being excised. Among fully expanded leaves, stomatal control declined with increasing age, especially in the deciduous species. In Tabebuia rosea, intact older leaves had lower r1 and greater water deficits than younger leaves. In T. rosea and Cordia glabra, excised older leaves had higher transpiration rates and wilted sooner than younger leaves. Also, old T. rosea (but not C. glabra) leaves had lower r1 at night than younger leaves. In Licania arborea, Anacardium excelsium and Mangifera indica, intact older leaves had higher r1 and a smaller range of r1 than younger leaves and displayed less stomatal closure following excision. M. indica and L. arborea leaves had the most sensitive stomatal response and the best control of water loss, even when detached; these species remained evergreen and continued to grow even during seasonal drought. Stomatal control of water loss was poorest in T. rosea, which is leafless 4-6 months each year. -from Authors",49,Journal,ar,Article,100,2,2,13817,undefined,0,FALSE,7
true,https://api.elsevier.com/content/abstract/scopus_id/0024228787,SCOPUS_ID:0024228787,2-s2.0-0024228787,Relative abundance of day-flying insects in treefall gaps vs shaded understory in a Neotropical forest,Shelly T.,Biotropica,00063606,20,2,114-119,1988-01-01,1988,10.2307/2388183,"Insects were sampled within semideciduous, lowland forest of Barro Colorado Island, Panama, from April (late dry season) to August (mid wet season). For most taxa, numbers of individuals captured were relatively low during the first sampling period (prior to onset of heavy rains), increased to peak levels between mid-May and mid-June, then declined slightly in July and August. Statistically significant differences in abundance between gap and understorey sites were noted only for Formicidae, Coleoptera and Psocoptera. In all 3 cases, greater numbers of individuals were trapped at understory sites. Size frequency distributions were similar between treefall gaps and understory for all taxa. -from Author",23,Journal,ar,Article,100,1,1,13817,undefined,0,FALSE,8
true,https://api.elsevier.com/content/abstract/scopus_id/0024226297,SCOPUS_ID:0024226297,2-s2.0-0024226297,Litter decomposition in a lowland rain forest and a deforested area in Sri Lanka,Maheswaran J.,Biotropica,00063606,20,2,90-99,1988-01-01,1988,10.2307/2388180,"Cullenia ceylanica (Bombacaceae) leaf litter was reduced by 63% in one year in forest vs 41.7% in fernland, whereas Dicranopteris linearis (Gleicheniaceae) frond litter was reduced by 24.6% in the forest vs 15.7% in the fernland. A positive correlation with amount of rainfall was observed for the mass loss of C. ceylanica litter in both sites; litter of D. linearis showed no such correlation. Nutrient changes indicated immobilization of N in both litter types in both sites and that of P only in D. linearis. Concentration and mass of K, Mg and Ca decreased with decomposition in all experimental treatments. A relatively slow rate of decomposition and an accumulation of organic matter in the fernland contribute to the conservation of nutrients in this aggrading ecosystem. -from Authors",40,Journal,ar,Article,100,2,2,13817,undefined,0,FALSE,9
true,https://api.elsevier.com/content/abstract/scopus_id/0024225755,SCOPUS_ID:0024225755,2-s2.0-0024225755,On the distribution of Greater Antillean bats,Griffiths T.,Biotropica,00063606,20,3,240-251,1988-01-01,1988,10.2307/2388240,"Identifies 2 overall distribution patterns in Greater Antillean bats. 1) Found among most of the earliest known bat colonizers of the Antilles, Cuban and Hispaniolan bats have a close taxonomic relationship, whereas Jamaican and Puerto Rican bats are more distantly related. This pattern supports a limited vicariance model for early Antillean colonizers, or possibly a dispersal model modified to take into account mid-Tertiary geography. 2) Found among more recent bat colonizers, species accumulate in the western Antillean islands of Cuba and Jamaica, with limited dispersal eastward. The 2nd pattern supports a dispersal model modified to take into account Pleistocene climatic cycles. -from Authors",25,Journal,ar,Article,100,2,2,13817,undefined,0,FALSE,10
