@_fa,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,prism:doi,dc:description,citedby-count,prism:aggregationType,subtype,subtypeDescription,author-count.@limit,author-count.@total,author-count.$,source-id,fund-no,openaccess,openaccessFlag,entry_number,freetoread.value.$,freetoreadLabel.value.$
true,https://api.elsevier.com/content/abstract/scopus_id/0022251899,SCOPUS_ID:0022251899,2-s2.0-0022251899,Coping with a capricious environment: a population study of a rare pierid butterfly.,Cappuccino N.,Ecology,00129658,66,1,152-161,1985-01-01,1985,10.2307/1941315,"Found in small, scattered colonies, the West Virginia white butterfly Pieris virginiensis is absent from many areas where its food plant, Dentaria diphylla, is common. The population ecology of a colony of P. virginiensis was studied in Connecticut. Survival to instar IV for P. virginiensis is comparable to that observed for its superabundant congener, P. rapae, but for P. virginiensis problems begin with instar IV and V larvae, which appear to be victimized by unpredictable host phenology. In 1982, early senescence of Dentaria stranded most IV and V instar caterpillars; stranded caterpillars were unsuccessful at locating secondary host plants. P. virginiensis adults also encounter difficulties because they attempt to oviposit in the spring, when weather conditions are rarely suitable for flight or oviposition. Furthermore, when the females do fly, they are not very effective at laying eggs rapidly. Buildup of granulosis virus through soil contamination may also contribute to the butterfly's rarity. Finally, because P. virginiensis appears reluctant to fly across open fields, recolonization of extinct colonies is an unlikely event. P. virginiensis may have been more abundant in the past, when butterflies would have had less trouble dispersing among Dentaria stands because fewer woodlands were dissected by open habitats.-from Authors",49,Journal,ar,Article,100,2,2,20308,undefined,0,FALSE,1,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0022251245,SCOPUS_ID:0022251245,2-s2.0-0022251245,Modifying lodgepole pine stands to change susceptibility to mountain pine beetle attack.,Waring R.,Ecology,00129658,66,3,889-897,1985-01-01,1985,10.2307/1940551,"In a 120-yr-old Pinus contorta forest exposed to a high population of Dendroctonus ponderosae, where canopy density was reduced, surviving trees significantly increased their resistance to attack over a 3-yr period. Increased resistance was reflected by changes in wood production per unit of leaf area (tree growth efficiency). Improved N nutrition hastened tree recovery but did not prevent attacks by beetles until growth efficiencies exceeded 100 g of wood production m-2 of foliage. Growth efficiency is an index of vigor that may reflect the relative ability of susceptible trees to produce defensive compounds following attack.-from Authors",283,Journal,ar,Article,100,2,2,20308,undefined,0,FALSE,2,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0022251214,SCOPUS_ID:0022251214,2-s2.0-0022251214,"Bumble bee colonization, extinction, and reproduction in subalpine meadows in northeastern Utah.",Bowers M.,Ecology,00129658,66,3,914-927,1985-01-01,1985,10.2307/1940554,"The number and diversity of queens that colonize a meadow in early summer is a function of meadow area. In mid to late season, after nest sites have been chosen and colonies established, meadow floristics (flower composition) governs within-meadow Bombus species composition and the persistence, ontogeny, and reproduction of bumble bee colonies. Workers appear not to utilize flowers outside the meadow where their colony is located. Mid- to late-summer bumble bee diversity was best correlated with meadow floristics. However compositions in meadows where local extinctions of Bombus occurred differed markedly from those where all species persisted. Distribution of new reproductives among the meadows was independent of Bombus species composition. Late-season reproductive timing of Bombus flavifrons appeared to be a function of floristic composition and, particularly, nectar availability.-Author",97,Journal,ar,Article,100,1,1,20308,undefined,0,FALSE,3,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0022251181,SCOPUS_ID:0022251181,2-s2.0-0022251181,Relationships between surface sediment diatom assemblages and lakewater characteristics in Adirondack lakes.,Charles D.,Ecology,00129658,66,3,994-1011,1985-01-01,1985,10.2307/1940561,"Relationships between surface sediment diatom assemblages and lakewater characteristics were studied in 38 lakes in the Adirondack Mountains of N New York. Most of the lakes are dilute, poorly buffered, and oligotrophic to mesotrophic. The diatom flora (240 taxa identified) is typical for circumneutral to acidic lakes. Predictive equations were derived for inferring lakewater pH from diatom assemblage data. -from Author",157,Journal,ar,Article,100,1,1,20308,undefined,0,FALSE,4,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0022249747,SCOPUS_ID:0022249747,2-s2.0-0022249747,Forest litter decomposition in relation to soil nitrogen dynamics and litter quality.,McClaugherty C.A.,Ecology,00129658,66,1,266-275,1985-01-01,1985,10.2307/1941327,"Five adjacent Wisconsin forests were floristically dissimilar, being dominated respectively by sugar maple Acer saccharum, white oak Quercus alba, bigtooth aspen Populus grandidentata, white pine Pinus strobus and hemlock Tsuga canadensis. Nitrogen mineralization rates in the stands ranged from 29-125 kg.ha-1.yr-1. Decomposition rates of transplanted sugar maple leaves and red maple Acer rubrum wood were not correlated with N mineralization rates in all 5 stands, indicating that N mineralization rates do not affect initial decomposition rates, but mineralization rates were correlated with decomposition rates of the native dominant foliage litter. Nitrogen first accumulated in all litters, but by the end of 2-yr incubation, N release had begun in all foliage litters. Nitrogen concentrations increased linearly with cumulative mass loss but eventually declined in some foliage litters. Soluble substances and litters relatively rich in solubles disappeared rapidly during early stages of decomposition. Eventually, slowly disappearing acid-soluble and acid-insoluble substances dominated the pattern of mass loss in all litters. -from Authors",433,Journal,ar,Article,100,4,4,20308,undefined,0,FALSE,5,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0022248896,SCOPUS_ID:0022248896,2-s2.0-0022248896,"Bottomland vegetation distribution along Passage Creek, Virginia, in relation to fluvial landforms.",Hupp C.,Ecology,00129658,66,3,670-681,1985-01-01,1985,10.2307/1940528,"Persistent distribution patterns of woody vegetation within the bottomland forest of Passage Creek, Virginia, were related to fluvial landforms, channel geometry, streamflow characteristics, and sediment-size characteristics. Distinct species distributional patterns were found on four common fluvial geomorphic landforms: depositional bar, active-channel shelf, floodplain, and terrace. Independent hydrologic characteristics (flow duration and flood frequency) were determined for each of the landforms. Vegetation patterns appear to develop more as a result of hydrologic processes associated with each fluvial landform rather than from sediment-size characteristics. -from Authors",256,Journal,ar,Article,100,2,2,20308,undefined,0,FALSE,6,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0022248890,SCOPUS_ID:0022248890,2-s2.0-0022248890,Competition and food selection: field tests of a theory.,Pim S.L.,Ecology,00129658,66,3,798-807,1985-01-01,1985,10.2307/1940541,"A graphical model describing the optimal choices of two species competing for resources in two types of habitats is tested. Both species prefer taking resources from one of the habitat types, but one of the species (the dominant), by virtue of interference competition, can gain access to the better patch more readily than the other (the subordinate). The model begins with the result of single-species optimal foraging models: at low densities of birds, only the better patch type should be selected, but as density increases, both should be used. Interspecific competition should not lead to qualitatively different behaviours for the dominant species because the effects of the subordinate are weak. For the subordinate, however, there is a 3rd class of behaviours: under the pressure of high densities of the dominant, the subordinate may totally avoid the better patch and use only the poorer. The validity of the model's predictions was tested using three species of hummingirds: blue-throated Lampornis clemenciae, Rivoli's Eugenes fulgens and black-chinned Archilochus alexandri coming to feeders.-from Authors",128,Journal,ar,Article,100,3,3,20308,undefined,0,FALSE,7,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0022246182,SCOPUS_ID:0022246182,2-s2.0-0022246182,Water relations of Jamaican upper montane rain forest trees.,Kapos V.,Ecology,00129658,66,1,241-250,1985-01-01,1985,10.2307/1941324,"The lowest leaf water potential measured was -1.7 MPa. Leaf resistance was usually low and rarely showed increases that might be attributed to water shortage; it was significantly correlated with light levels. Leaf relative water content was always >86% and was not correlated with leaf water potential. Leaf sublethal water deficits (SLD) averaged 27% (12 species). There was no relationship between SLD and leaf structural characteristics. Water supply rarely, if ever, seriously limits the growth of these montane forests; xeromorphic leaves are not an adaptation to water limitation. -from Authors",33,Journal,ar,Article,100,2,2,20308,undefined,0,FALSE,8,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0022243195,SCOPUS_ID:0022243195,2-s2.0-0022243195,"Foraging decisions, patch use, and seasonality in egrets (Aves: Ciconiiformes).",Erwin R.,Ecology,00129658,66,3,837-844,1985-01-01,1985,10.2307/1940545,"Feeding snowy Egretta thula and great Casmerodius albus egrets were observed in coastal New Jersey and (winter) in NE Florida. Few of the exceptions based on foraging theory and/or assumptions were supported by empirical evidence. Snowy egrets fed with greater intensity and efficiency during the breeding season (when young were being fed) than during winter. They also showed some tendency to leave patches when their capture rate declined, and they spent more time foraging in patches when other birds were present nearby. Great egrets showed few of these tendencies, although they did leave patches when their intercapture intervals increased. Satiation differences had some influence on feeding rates in snowy egrets, but only at the end of feeding bouts. Some individuals of both species revisited areas in patches that had recently been exploited; success rates were usually higher after the 2nd visit. Apparently, for predators of active prey, short-term changes in resource availability (""resource depression') may be more important than resource depletion, a common assumption in most OFT models.-from Author",63,Journal,ar,Article,100,1,1,20308,undefined,0,FALSE,9,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0022243174,SCOPUS_ID:0022243174,2-s2.0-0022243174,"Regulation of seed-set in Polemonium viscosum: floral scents, pollination, and resources.",Galen C.,Ecology,00129658,66,3,792-797,1985-01-01,1985,10.2307/1940540,"Flowers of Polemonium viscosum in the Rocky Mountains of Colorado are either sweet- or skunky-scented; the morphs are ecotypically adapted to differences in resource and pollination availability. At the low site, where bumble bees are uncommon and flies common, sweet flowers set fewer seeds than skunky ones; at the highest elevation where bumble bees are common and flies uncommon, sweet flowers set more seeds than skunky ones. Hand pollination increased seed-set, indicating that seed-set was pollen limited at all sites. Weeding enhanced seed production in sweet-scented flowers at the low elevation, and in concert with pollen supplementation also enhanced seed-set in skunky-scented flowers at the medium elevation. This pattern is consistent with the hypothesis of ecotypical differentiation between the floral morphs. -from Author",99,Journal,ar,Article,100,1,1,20308,undefined,0,FALSE,10,NA,NA
