@_fa,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,prism:doi,dc:description,citedby-count,prism:aggregationType,subtype,subtypeDescription,author-count.@limit,author-count.@total,author-count.$,authkeywords,source-id,fund-no,openaccess,openaccessFlag,entry_number,freetoread.value.$,freetoreadLabel.value.$
true,https://api.elsevier.com/content/abstract/scopus_id/7344257184,SCOPUS_ID:7344257184,2-s2.0-7344257184,Long-term dynamics of small-mammal populations in Ontario,Fryxell J.,Ecology,00129658,79,1,213-225,1998-01-01,1998,10.1890/0012-9658(1998)079[0213:LTDOSM]2.0.CO;2,"We analyzed 43 yr of live-trapping data for eight species of small mammals in Algonquin Provincial Park, Ontario. Our primary objective was to test whether complex nonlinear models are necessary to describe dynamics of the Algonquin rodent populations. Variation in abundance among species was related to mean abundance by a simple power function with an exponent of 1.77, implying that population variability did not increase with mean density as much as one might expect for strictly statistical reasons. Time-series analyses of annual population densities indicated no significant autocorrelation functions for five species. Southern red-backed voles, red squirrels, and flying squirrels had significant autocorrelations, but only flying squirrels had an autocorrelation function suggestive of cyclic population dynamics. Per capita rates of population growth were density-dependent in all eight species, although in most cases there was substantial deviation around the fitted regression lines. Response surface models with one- and two-year lags significantly improved the statistical fit to data for three species, but only one of these response surface models was sustainable in the face of realistic stochastic variation in per capita growth. These results suggest that simple logistic models are adequate for predicting the long-term dynamics of the Algonquin small-mammal assemblage. All eight species showed evidence of synchronized population fluctuations over time, suggesting trophic linkages due to shared food resources, shared predators, or both.",86,Journal,ar,Article,100,4,4,"Cycles | Density dependence | Mammal, small | Ontario | Population dynamics | Recruitment | Response surface | Time series",20308,undefined,0,FALSE,1,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/7344227273,SCOPUS_ID:7344227273,2-s2.0-7344227273,Soil chemistry and plants in Fennoscandian boreal forest as exemplified by a local gradient,Giesler R.,Ecology,00129658,79,1,119-137,1998-01-01,1998,10.1890/0012-9658(1998)079[0119:SCAPIF]2.0.CO;2,"In Fennoscandian boreal forests, in which productivity in general is N limited, there are regular, topographically related variations in forest productivity and plant community composition. Regional surveys have demonstrated strong correlations among soil pH, N content, and base saturation on the one hand and plant productivity and community composition on the other, but the nature of these relationships is poorly understood. We studied in detail the variation in and controls of soil acidity, availability of N and P, and changes in community composition and plant nutrition along a short (only 90 m long) but extreme forest productivity gradient in northern Sweden, which ranged from a groundwater recharge area with low productivity to a very productive discharge area. The pH in the soil solution of the mor layer ranged from 3.5 in the recharge area to 6.4 in the discharge area, and it was strongly correlated with the base saturation of the exchange complex. Neither the acid strength of organic matter, the ionic strength of the soil solution, nor the quantity of acids could explain more than a minor part of this variation in pH. There were strong correlations between total N in the mor layer and soil solution pH (r = 0.97) and base saturation of the exchange complex (r = 0.88). At the poor end of the transect the concentration of inorganic N was very low in the mor, and plants with either ectomycorrhizae (ECM) or ericoid mycorrhizae (EM) dominated. With increasing pH, there was an increase in NH4 concentrations, while plants that potentially have arbuscular mycorrhizae (AM) became prominent along with ECM and EM species. In the discharge area, which comprised only the last 10 m of the transect, NO3 dominated over NH4 in the soil solution, the soil had a high capacity for net nitrification, and the vegetation was totally dominated by potentially AM or nonmycorrhizal herbs, some of which had high foliar nitrate reductase activity. Foliar and root N concentrations increased steeply towards the discharge area, but foliar P/N ratios declined below critical levels at the end of the transect. Root 32p uptake bioassays also indicated a P deficiency in the discharge area, where the soil total P content was high, while the concentration of PO4 in the soil solution was very low. The high capacity of the mor in the discharge area to adsorb PO4, due to the presence of organically complexed Fe and Fe-oxihydroxides, may explain the low PO4 concentrations. Our data indicate that the underlying factors influencing both productivity and community composition are pH and supply of base cations. Fundamental differences in exchange characteristics of soil and soil water underlie other related nutrient supply features, in particular the amount and availability of N. Our study of a single short topographic transect supported a previous suggestion based on a regional survey in Norway that variability in soil pH and the supply of base cations affects plant productivity and community composition via effects on N supply. Our data also encompass the interrelations between soil pH, soil N turnover, and the mycorrhizal type of dominant plant species, which, according to Read (1991), occur along long latitudinal or altitudinal climatic gradients. Through millennia discharge areas like the one observed by us have probably provided a relatively stable environment for plants demanding high soil pH and N supply, at the same time as surrounding recharge areas have been acidified naturally through podzolization.",135,Journal,ar,Article,100,3,3,Base saturation | Boreal forests | Fennoscandia | Groundwater discharge | Mor layer | Mycorrhizae | Nitrogen | PH | Phosphorus | Plant communities | Soil chemistry,20308,undefined,0,FALSE,2,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/3543088473,SCOPUS_ID:3543088473,2-s2.0-3543088473,The trophic significance of bacteria in a detritus-based stream food web,Hall R.,Ecology,00129658,79,6,1995-2012,1998-01-01,1998,10.1890/0012-9658(1998)079[1995:TTSOBI]2.0.CO;2,"We compared relative use of streamwater dissolved organic carbon (DOC) by bacteria and the trophic significance of bacteria to invertebrates in two headwater streams at Coweeta Hydrologic Laboratory in North Carolina: a stream with all leaf litter inputs excluded for 1 yr, and a reference stream. Leaf litter standing crop in the treatment stream was < 1% that of the reference stream, and fine benthic organic matter (FBOM) was 50% lower than the reference. We used a whole-stream tracer addition of 13C-1 sodium acetate for 3 wk to label bacteria and hence their consumers during both July and December. Bacterial δ13C was measured by collecting respired bacterial carbon. We estimated the contribution of bacterial carbon to consumers using a mixing model for invertebrates and bacteria. The acetate label declined exponentially downstream with a 10-m uptake length in each stream and season. FBOM and biofilm were the only detrital samples to show a strong label; both were more labeled in the litter-excluded stream. Bacteria in the litter-excluded stream had 7-10 times more label than those in the reference stream during both seasons, showing their higher relative use of streamwater DOC. The percentage of invertebrate carbon derived from bacteria was >20% for many taxa. This was significantly related to the percentage of amorphous detritus in invertebrate guts, suggesting that bacterial carbon supporting higher trophic levels was associated with amorphous detrital particles. Predatory invertebrates were labeled, showing that bacterial carbon was important for higher trophic levels. Some invertebrates were more highly labeled than the bacteria. Stenonema in the treatment stream contained eight times more label than measured bacteria. This suggests that they were using an unmeasured bacterial source such as bacteria in exposed epilithic biofilms, which had higher δ13C than all other detrital components. Invertebrates in the treatment stream did not appear to use more bacterial carbon than in the reference stream despite a lower standing crop of detritus. Tallaperla, a shredding stonefly, derived 20-40% of its carbon from bacteria in both streams, even though it was more labeled in the treatment stream. Our estimates of the percentage of invertebrate carbon derived from bacteria were higher than those found in laboratory-based studies. To investigate reasons for this difference, we examined the possibility that bacterial carbon was principally found in exopolymers, as our labeling method would have labeled exopolymers. We found 6 g/m2 of colloidal carbohydrates in the reference stream, which was five times greater than bacterial biomass; thus the high use of bacterial carbon by invertebrates may be a consequence of the availability of these polymers.",252,Journal,ar,Article,100,2,2,"Bacteria | Bacterivory | Coweeta Hydrologic Laboratory, North Carolina | Detritivory | Dissolved organic carbon | Exopolymers | Food webs | Macroinvertebrates | Microbial loop | Streams | δ C 13",20308,undefined,0,FALSE,3,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/3543028574,SCOPUS_ID:3543028574,2-s2.0-3543028574,"Floral display, pollinator discrimination, and female reproductive success in two monoecious Begonia species",Corff J.L.E.,Ecology,00129658,79,5,1610-1619,1998-01-01,1998,10.2307/176781,"In many plant species with unisexual flowers, the female flowers lack pollinator rewards and are pollinated by visitors who mistake the female flowers for rewarding male flowers. Here we present the results of observations and experiments designed to investigate pollinator discrimination and its consequences for female reproductive success in two monoecious Begonia species pollinated by deceit. Male and female flowers of B. urophylla are similar in shape, but female flowers are smaller than male flowers, while in B. tonduzii, male and female flowers have strikingly different shapes, but their petaloid tepals are similar in total area. Flower visitors displayed marked discrimination against the rewardless female flowers of both species. Seven bee species were observed on B. urophylla, and for all species taken together the relative visitation rate to male flowers was 8.6 times that to female flowers. The bee Trigona fulviventris accounted for 95% of all visits to B. tonduzii and visited male flowers 15.4 times as often as female flowers. The flower visitors of B. urophylla varied significantly in their degree of discrimination against female flowers, with visitation rates to male flowers 3.7-21.8 times those to female flowers. The two most abundant flower visitors displayed the greatest discrimination against female flowers and, although they comprised nearly 54% of all visits, were responsible for only 15% of all visits to female flowers. Thus, the relative abundance of different flower visitors on B. urophylla is a poor predictor of pollinator importance. In both species the inflorescence sex ratio was male-biased early in the season and female-biased later. Hand-pollination experiments revealed that fruit set in B. tonduzii was pollinator limited both during peak and late flowering, with supplemental pollination having its greatest effect late in the season when male flowers were rare. In contrast, fruit set was only weakly affected by supplemental hand-pollination in B. urophylla. The significant pollinator limitation observed in B. tonduzii and the lack of it in B. urophylla are consistent with our observation that the visitation rate to female flowers was much higher in B. urophylla than in B. tonduzii, which was due in part to the lower level of pollinator discrimination against female flowers of B. urophylla. Our finding that female reproductive success is limited by pollinator visitation in B. tonduzii indicates an opportunity for the evolution of increased resemblance between male and female flowers in this species.",43,Journal,ar,Article,100,3,3,Begonia | Deceit pollination | Floral display | Fruit set | Mimicry | Monoecy | Pollinator limitation | Pollinator preference,20308,undefined,0,FALSE,4,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/3543001605,SCOPUS_ID:3543001605,2-s2.0-3543001605,"The response of tundra plant biomass, aboveground production, nitrogen, and CO<inf>2</inf> flux to experimental warming",Hobbie S.E.,Ecology,00129658,79,5,1526-1544,1998-01-01,1998,10.2307/176774,"We manipulated air temperature in tussock tundra near Toolik Lake, Alaska, and determined the consequences for total plant biomass, aboveground net primary production (ANPP), ecosystem nitrogen (N) pools and N uptake, and ecosystem CO2 flux. After 3.5 growing seasons, in situ plastic greenhouses that raised air temperature during the growing season had little effect on total biomass, N content, or growing-season N uptake of the major plant and soil pools. Similarly, vascular ANPP and net ecosystem CO2 exchange did not change with warming, although net primary production of mosses decreased with warming. Such general lack of response supports the hypothesis that productivity in tundra is constrained by the indirect effects of cold temperatures (e.g., low nutrient availability or short growing-season length) rather than by cold growing-season temperatures per se. Despite no effect on net ecosystem CO2 flux, air warming stimulated early-season gross photosynthesis (GP) and ecosystem respiration (ER) throughout the growing season. This increased carbon turnover was probably associated with species-level responses to increased air temperature. Warming increased the aboveground biomass of the overstory shrub, dwarf birch (Betula nana), and caused a significant net redistribution of N from the understory evergreen shrub, Vaccinium vitis-idaea, to B. nana, despite no effects on soil temperature, total plant N, or N availability. Thus, although air warming had no effect on total ecosystem N pools, it did mediate N distribution within the plant community. The early-season stimulation of GP is consistent with warming effects on leaf expansion of dominant shrubs (including B. nana) observed in other studies in tussock tundra. The stimulation of ER probably resulted from maintenance and growth respiration associated with higher aboveground B. nana biomass production and higher root N uptake and/or turnover in the greenhouses. The species responses to warming are consistent with changes in plant species assemblages associated with past warming and suggest that future warming may increase the abundance of B. nana in tussock tundra. We conclude that a 4°C rise in air temperature alone will significantly stimulate carbon turnover in tundra but will have little effect on net carbon balance.",292,Journal,ar,Article,100,2,2,Arctic | Betula nana | Carbon | CO 2 | Global warming | Microbial biomass | Nitrogen | Photosynthesis | Plant biomass | Primary production | Respiration | Tussock tundra | Vaccinium vitis-idaea,20308,undefined,0,FALSE,5,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/3543001023,SCOPUS_ID:3543001023,2-s2.0-3543001023,Modified interactions between salamander life stages caused by wildfire-induced sedimentation,Lawrence Kerby J.,Ecology,00129658,79,2,740-745,1998-01-01,1998,10.1890/0012-9658(1998)079[0740:mibsls]2.0.co;2,"A 1993 wildfire and subsequent landslides modified many streams in the Santa Monica Mountains of southern California (USA). Prior to the fire at Cold Creek Canyon, adult California newts (Taricha torosa) frequently preyed on conspecific eggs and larvae. Post-fire landslides increased the number of stream pools containing terrestrial earthworms. Earthworms were more common in adult newt diets after the fire, and conspecifics were absent. More earthworms and fewer conspecifics were present in the stomachs of adult newts in streams at burned sites than at unburned sites. In laboratory experiments, newt larvae used refuges significantly less in the presence of combined chemical cues from both newt adults and earthworms as compared to adult-newt cues alone. These data suggest that cannibalism is reduced in the presence of increased alternative prey items and that larvae can detect this reduced predation risk.",35,Journal,ar,Article,100,2,2,Alternative prey | California | California newt | California newts | Cannibalism | Chaparral wildfire | Diet preferences | Earthworms | Interactions | Mudslides | Newt cannibalism | Salamander life stages | Santa Monica Mountains | Taricha torosa | USA,20308,undefined,0,FALSE,6,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0032439758,SCOPUS_ID:0032439758,2-s2.0-0032439758,Species richness in a successional grassland: Effects of nitrogen enrichment and plant litter,Foster B.L.,Ecology,00129658,79,8,2593-2602,1998-01-01,1998,10.1890/0012-9658(1998)079[2593:SRIASG]2.0.CO;2,"We conducted a field experiment in a successional grassland to investigate the short-term effects of nitrogen enrichment and plant litter on plant species richness and on the establishment of a native grass (Andropogon gerardi) that was experimentally introduced to the study site as seed. Additions of nitrogen fertilizer to experimental plots over two growing seasons increased plant production as indicated by increases in both living plant biomass and litter biomass. Increased productivity reduced species richness by effectively preventing the seedling establishment of the subordinate forb species and reduced the recruitment of Andropogon gerardi by inhibiting both germination and survival. Litter removals carried out at each of two levels of nitrogen enrichment (no nitrogen, nitrogen added) showed that litter significantly reduced species richness by the same amount in fertilized and unfertilized plots, suggesting that living biomass and litter were purely additive, rather than interactive in their effects. In contrast, the results of litter additions suggested that the declines in richness associated with fertilization could largely be due to the suppressive effects of increased litter biomass alone. As a whole, the results indicate that litter and living biomass are largely substitutable in their inhibitory effects on species richness in highly productive successional grasslands due to their independent and equivalent capacities to attenuate light to very low levels. This study highlights the combined roles of competition and plant litter in influencing the diversity of grasslands through effects on seedling establishment.",391,Journal,ar,Article,100,2,2,"Andropogon gerardi, competition | Diversity | Establishment, litter addition and removal, litter biomass, living biomass | Nitrogen enrichment, productivity, species richness | Successional grassland",20308,undefined,0,FALSE,7,all,All Open Access
true,https://api.elsevier.com/content/abstract/scopus_id/0032437040,SCOPUS_ID:0032437040,2-s2.0-0032437040,Erratum: Ungulate vs. landscape control of soil C and N processes in grasslands of Yellowstone National Park (Ecology (1988) 79:7 (2229-2241)),Frank D.,Ecology,00129658,79,8,2977,1998-01-01,1998,10.2307/176537,NA,0,Journal,er,Erratum,100,2,2,NA,20308,undefined,0,FALSE,8,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0032435742,SCOPUS_ID:0032435742,2-s2.0-0032435742,Partitioning of pollinators during flowering in an African Acacia community,Stone G.N.,Ecology,00129658,79,8,2808-2827,1998-01-01,1998,10.1890/0012-9658(1998)079[2808:popdfi]2.0.co;2,"Competition for pollination is an important factor structuring flowering in many plant communities. We examined mechanisms reducing interspecific pollen flow in a community of 10 Acacia species in a highly seasonal savannah habitat in Tanzania. Partitioning is achieved, in part, through separation of flowering in space and seasonal time, and through interspecific differences in pollinator guilds. Nevertheless, co-flowering Acacia species shared several pollinators, this means that interspecific pollen transfer is possible. We analyzed daily patterns of pollinator activity and pollen release in 10 Acacia assemblages containing a total of 10 Acacia species. Pollinator activity was scored using counts at flowers over constant time intervals throughout the day. Pollen availability was assessed using a simple method which allows quantification of pollen exposed on the surface of the Acacia inflorescence. Sympatric co-flowering Acacia species each show high intraspecific synchrony but release their pollen at different times of day. Pollinators rapidly harvest available pollen and move from one Acacia species to the next, following the daily sequence of pollen release. The activity of shared pollinators is structured throughout the day as a result of temporal patterns of pollen release across Acacia species. The observed temporal structuring of pollen release is compatible with patterns predicted to result from competitive displacement. Additional support for a competition-based explanation for this patterning comes from the observation that an Acacia species flowering without competitors shows no synchronized peak of pollen availability at any time of day.",133,Journal,ar,Article,100,3,3,"Acacia | Bees | Character displacement | Competition, dehiscence, niche, pollination | Resource partitioning, Tanzania",20308,undefined,0,FALSE,9,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0032435287,SCOPUS_ID:0032435287,2-s2.0-0032435287,An 85-year study of saguaro (Carnegiea gigantea) demography,Pierson E.A.,Ecology,00129658,79,8,2676-2693,1998-01-01,1998,10.1890/0012-9658(1998)079[2676:aysosc]2.0.co;2,"The saguaro population in a 700-ha area at the Desert Laboratory on Tumamoc Hill, Tucson, Arizona, was censused in 1908, one year after livestock were excluded. In 1964, four 10-ha plots were established within the original area to determine the effect of slope aspect on plant growth and demography. The plots were recensused in 1970 and 1993. We developed a model for determining saguaro age, using the growth rates of over 3000 plants from 1964 to 1970. The model was verified with 1993 data. Changes in population size and the estimated age structures were then used to infer regeneration trends. Saguaro populations on all slope aspects nearly doubled since 1908. Yet, during the same period, relative abundances of saguaros remained higher on the south and east aspects than on the north and west aspects. Higher recruitment and survival of young plants rather than mortality of older ones are largely responsible for the differences between aspects. The estimated age structures show large, multi-decadal fluctuations in saguaro regeneration. Prior to 1908, populations on all slopes experienced an extended period of decline beginning around the late 1860s. The recent surge in recruitment began in the 1920s and peaked in the 1970s. Populations currently are again in decline. Better regeneration generally corresponds with relatively wet conditions, and poorer regeneration with drier conditions. However, extended periods of decline often included episodes of relatively wet conditions (e.g., from the 1860s to the 1920s), indicating that other climatic and biotic factors also determine recruitment success. Establishment may have been suppressed by colder winters, livestock grazing, and rock quarrying. This long-term study demonstrates that, despite low regeneration and population decline during much of the last two centuries, saguaros have persisted on Tumamoc Hill because of episodic surges in seedling establishment.",116,Journal,ar,Article,100,2,2,"Cactus | Carnegiea gigantea | Climatic effects | Land use effects | Long-term studies, regeneration trends, modeling | Saguaro, demography | Slope aspect, effect on plant demography | Sonoran Desert, stand age structure, survivorship and mortality",20308,undefined,0,FALSE,10,NA,NA
