@_fa,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,prism:doi,dc:description,citedby-count,prism:aggregationType,subtype,subtypeDescription,author-count.@limit,author-count.@total,author-count.$,source-id,fund-no,openaccess,openaccessFlag,entry_number,freetoread.value.$,freetoreadLabel.value.$
true,https://api.elsevier.com/content/abstract/scopus_id/0024265715,SCOPUS_ID:0024265715,2-s2.0-0024265715,Seasonal timing of root growth in favorable microsites,Eissenstat D.,Ecology,00129658,69,3,870-873,1988-01-01,1988,10.2307/1941037,"Compares rates and spatial patterns of root growth in favorable microsites by Agropyron desertorum, A. spicatum and a common shrub codominant, Artemisia tridentata ssp. vaseyana. The Agropyron tussock grasses differ strikingly in their ability to compete with A. tridentata. The study area was a site typical of semiarid North American Great Basin rangelands. -from Authors",144,Journal,ar,Article,100,2,2,20308,undefined,0,FALSE,1,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0024265697,SCOPUS_ID:0024265697,2-s2.0-0024265697,Peat accumulation and the success of marsh plants,Bertness M.,Ecology,00129658,69,3,703-713,1988-01-01,1988,10.2307/1941018,"Accumulated belowground plant debris in saltmarsh habitats forms a compact peat substratum that generally increases in density from the littoral edge of marshes landward. Unvegetated substratum varying in peat density was transplanted over a tidal gradient in a New England saltmarsh. In the tall- and short-form Spartina alterniflora zones, the vigor of S. alterniflora invading plots decreased with increasing peat density. In both these zones, S. alterniflora production in plots lacking peat exceeded even that in unmanipulated control plots, suggesting that natural peat accumulation in these habitats reduces plant production. Experimental plots in the S. patens zone also were colonized as a function of peat density. All plots in the S. patens zone were heavily colonized by S. alterniflora, suggesting that S. alterniflora is normally excluded from this habitat by the presence of high marsh vegetation. -from Author",47,Journal,ar,Article,100,1,1,20308,undefined,0,FALSE,2,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0024265688,SCOPUS_ID:0024265688,2-s2.0-0024265688,The indeterminancy of ecological interactions as perceived through perturbation experiments,Yodzis P.,Ecology,00129658,69,2,508-515,1988-01-01,1988,10.2307/1940449,"Press perturbation experiments, in which individuals of a particular species are continually added to or removed from an ecosystem and the responses of other species' densities are observed, are discussed in the context of whole systems. When the sizes of direct interactions are determined to within an order of magnitude, long-term outcomes of press perturbations are highly indeterminate in terms both of whether species densities increase or decrease and of which interactions have the largest effects. Short-term observations of systems subject to press perturbations. are not useful for estimating long-term impacts. -from Author",365,Journal,ar,Article,100,1,1,20308,undefined,0,FALSE,3,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0024265591,SCOPUS_ID:0024265591,2-s2.0-0024265591,Seedfall pattern of several species of bird-dispersed plants in an Illinois woodland,Hoppes W.,Ecology,00129658,69,2,320-329,1988-01-01,1988,10.2307/1940430,"In a maple-hackberry woodland around individual fruting plants, seedfall declined with distance from the seed source. Seedfall was highest near the source, but if the tail of the seed shadow crossed the edge of a treefall gap, there was usually another, smaller seedfall peak, producing a bimodal pattern. Among fruiting species, small seeds were dispersed farther and were much more likely to be dispersed into adjacent treefall gaps than large seeds. Seeds dispersed out of a treefall gap had a higher probability of falling into an adjacent treefall gap than would be expected if seeds fell uniformly around a source. Natural seedfall around a treefall gap was highest at the edge of the gap, lower in the center of the gap, and lowest in the undisturbed forest. About 50% of the seeds of bird-dispersed plants in the study area had fallen into treefall gaps (16.8% of area). If seedling survival is higher in treefall gaps than in undisturbed forest for bird-dispersed plants, patterns of seedfall indicate that frugivorous birds benefit the plants by 1) dispersing most seeds into treefall gaps, 2) by increasing the diameter of the seed shadow over that produced by gravity, and 3) increasing the probability that a plant's seeds will be located at the site of a future treefall gap. -Author",95,Journal,ar,Article,100,1,1,20308,undefined,0,FALSE,4,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0024265580,SCOPUS_ID:0024265580,2-s2.0-0024265580,Compensatory scope and resource allocation in two species of aquatic snails,Rollo C.,Ecology,00129658,69,1,146-156,1988-01-01,1988,10.2307/1943169,"Even when nutrients were diluted by 50 or 75%, both Stagnicola elodes and Physella gyrina showed remarkable maintenance of their rates of assimilation (94-294% of controls) and production (82-140% of controls). This was mainly achieved by varying rates of feeding (148-397% of controls) and respiration (76-839% of controls). S. elodes was twice as large as P. gyrina and had slower rates. The hypothesis that this endows S. elodes with greater compensatory scope (ie a greater range of response in feeding or respiration rates) was strongly supported. Particular attention was devoted to trade-offs between somatic and reproductive support. Shifts in resource allocation may be engaged as ""anticipatory' safety measures, even before absolute shortages arise. -from Authors",31,Journal,ar,Article,100,2,2,20308,undefined,0,FALSE,5,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0024260566,SCOPUS_ID:0024260566,2-s2.0-0024260566,Phenological variation in the neotropical understory shrub Piper arieianum: causes and consequences,Marquis R.,Ecology,00129658,69,5,1552-1565,1988-01-01,1988,10.2307/1941653,"Examines the phenology of a Costa Rican understory shrub. During 1981 and 1982, flowering in P. arieianum was a mixture of 1) highly synchronized peaks in which most plants flowered and most of their inflorescences flowered; and 2) more extended flowering during which few plants flowered and few of their inflorescences flowered. Probability of fruit set was greater for large plants and for plants that flowered in synchrony with other plants than for small plants and plants that did not flower in synchrony with the rest of the population. The species is mostly self-incompatible, a possible explanation for the decrease in fruit set when fewer plants were flowering, but synchronization per se did not necessarily lead to high fruit set, suggesting that certain times of the year are better for flowering than others. In general, flowering was more prevalent in February and from September-October, when rainfall is predictably the lowest and pollinator services are more reliable. The primary flowering peak (February) accounted for 64% of total inflorescence and 62% of total infructescence production in 1981, and 50% of total inflorescence and 76% of total infructescence production in 1982. Fruits of individual plants from a single flowering period were dispersed over 2-4 mo. Time from flowering to final infructescence maturation was 5-9 mo. Large fruit crops and fruit set more than once per year resulted in a longer time period over which infructescences were presented to dispersers than did small fruit crops and fruit set only once per year. Predispersal seed predators were abundant following the major flowering peaks but not the minor flowering peaks, suggesting that off-peak fruit production can lead to escape from seed predators. -from Author",109,Journal,ar,Article,100,1,1,20308,undefined,0,FALSE,6,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0024260215,SCOPUS_ID:0024260215,2-s2.0-0024260215,The ecophysiological significance of leaf movements in Rhododendron maximum,Bao Y.,Ecology,00129658,69,5,1578-1587,1988-01-01,1988,10.2307/1941655,"Leaves that were maintained in a horizontal position had the greatest decrease in chlorophyll content and the most inhibited photosynthetic rate. Reduced photosynthetic potential was due to both lower quantum yield and lower light-saturated photosynthetic rates. Optimal temperature for photosynthesis was several degrees above air temperature, corresponding to a horizontal leaf temperature in a sunfleck. Leaf angle influenced leaf temperature during daylight and night time; but the influence was small and most likely had no ecophysiological significance. Leaf curling had little to no influence on the ecophysiological parameters. -from Authors",20,Journal,ar,Article,100,2,2,20308,undefined,0,FALSE,7,all,All Open Access
true,https://api.elsevier.com/content/abstract/scopus_id/0024260210,SCOPUS_ID:0024260210,2-s2.0-0024260210,Nitrification inhibition by monoterpenoids: theoretical mode of action based on molecular structures,White C.,Ecology,00129658,69,5,1631-1633,1988-01-01,1988,10.2307/1941663,Presents a hypothesis that monoterpenoids inhibit nitrification by inhibiting the enzymatic activity of ammonium monooxygenase. -from Author,53,Journal,ar,Article,100,1,1,20308,undefined,0,FALSE,8,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0024259041,SCOPUS_ID:0024259041,2-s2.0-0024259041,"Sun, slope, and butterflies: topographic determinants of habitat quality for Euphydryas editha",Weiss S.,Ecology,00129658,69,5,1486-1496,1988-01-01,1988,10.2307/1941646,"Thermal environments in a large, topographically diverse serpentine soil-based grassland were ranked using a model of clear sky insolation and shading on different slopes to determine the effects of microclimate on the rates of development of Euphydryas editha bayensis. Larvae developed to pupation earlier on warm slopes than on progressively cooler slopes. Availability of sunlight can be limiting for larvae, which bask in direct sun to raise body temperature. Larvae can disperse >10 m/d, allowing them to transfer between microclimates. Pupae on warmer slopes also developed faster than those on cooler slopes. Microclimate also affects the phenology of host plants of larvae and nectar sources of adults. Larval and pupal development and host-plant phenology determine the phase relationship between adult butterfly flight and host-plant senescence, which in turn determines mortality rates of prediapause larvae. Adult females that eclosed early in the season could have their offspring survive on almost all slopes; survivorship of offspring from adults that eclosed in the middle of the flight season was restricted to cooler slopes in the habitat. Some butterflies eclosed too late for their offspring to survive on any slope. Areas of high local topographic diversity on a scale of tens of metres appear particularly important for long-term population persistence under variable climatic conditions. -from Authors",227,Journal,ar,Article,100,3,3,20308,undefined,0,FALSE,9,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0024258875,SCOPUS_ID:0024258875,2-s2.0-0024258875,Spatial variability in a successional plant community: patterns of nitrogen availability,Robertson G.,Ecology,00129658,69,5,1517-1524,1988-01-01,1988,10.2307/1941649,"Examined the spatial variability of N mineralization, nitrification, and denitrification at a resolution of 1 m over a 0.5 ha portion of an old field in SE Michigan. Semivariograms for all three N transformations showed a high degree of spatial dependence among points sampled withn 1-40 m of one another. Nugget variances were 27-37% of structural variances, indicating that most of the variation within the sample populations for these rates could be attributed to spatial autocorrelation at a scale >1 m. Isopleths calculated using punctual kriging algorithms show a nonuniform distribution of these transformations across the field. High rates of all processes occurred in swales on the N edge of the sample area, but also occurred elsewhere in the field on drier, more level sites. Spatial characteristics of N transformations in this old field are thus complex, and only some of this complexity is associated with surface topography. -from Authors",252,Journal,ar,Article,100,4,4,20308,undefined,0,FALSE,10,NA,NA
