@_fa,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,prism:doi,dc:description,citedby-count,prism:aggregationType,subtype,subtypeDescription,author-count.@limit,author-count.@total,author-count.$,authkeywords,source-id,fund-no,openaccess,openaccessFlag,entry_number,freetoread.value.$,freetoreadLabel.value.$
true,https://api.elsevier.com/content/abstract/scopus_id/0038593746,SCOPUS_ID:0038593746,2-s2.0-0038593746,Fruit production and seed predation in two miombo woodland trees in Zambia,Chidumayo E.,Biotropica,00063606,29,4,452-458,1997-01-01,December 1997,10.1111/j.1744-7429.1997.tb00039.x,"During a six year period (1990-1995) fruiting frequency among marked trees and seed production and predispersal predation by beetle larvae of Isoberlinia angolensis and Julbernardia globiflora of the Leguminosae family and Caesalpinoideae subfamily were studied at two dry miombo woodland sites in central Zambia. Fruit production varied from year to year and was not related to annual rainfall. On average I. angolensis trees fruited once every two years while J. globiflora trees fruited once every two and one-half years. Number of fruits per tree was correlated with tree size for both species. In a peak year fruit biomass represented two to four percent of total above ground biomass but for J. globiflora about 5.5 and 4.5 percent of nitrogen and potassium, respectively, were in fruits compared to 0.6 and 1.8 percent for I. angolensis. The lower fruiting frequency in J. globiflora was probably related to the depletion of N reserves during a fruiting year which required a longer replenishment period than in I. angolensis. Predispersal seed predation was low for J. globiflora (10%) and very high in I. angolensis (65-85%) and for the latter species predation rate increased from August to November 1991 and significant variations were observed among years and pod types. Seed predation rate was lowest in a peak fruiting year and this observation provides support for the satiation hypothesis. The results of the study also suggest that I. angolensis and J. globiflora may have different regeneration strategies although reproductive allocation in both species was within the range reported for other iteroparous plants.",10,Journal,ar,Article,100,1,1,Fruit production | Isoberlinia angolensis | Julbernardia globiflora | Miombo woodland | Seed predation | Zambia,13817,undefined,0,FALSE,1,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0031466894,SCOPUS_ID:0031466894,2-s2.0-0031466894,"Structure of understory shrub assemblages in adjacent secondary and old growth tropical wet forests, Costa Rica",Laska M.,Biotropica,00063606,29,1,29-37,1997-01-01,1997,10.1111/j.1744-7429.1997.tb00003.x,"Many studies demonstrating the high species diversity of old growth tropical rain forest plant communities have focused on tree species while neglecting the composition of understory shrubs. This study addresses whether the floristic composition, species diversity, richness, and density of three common families of understory shrubs (Melastomataceae, Piperaceae, and Rubiaceae) are different between two secondary growth forests of different ages (12 and 25-years old) and an adjacent old growth forest at La Selva Biological Station, Costa Rica. Twenty-two species encountered (47%) occurred only in secondary growth, one species occurred only in old growth forest and 24 species (51%) occurred in both types of forest. Both of the secondary forest understories had higher Shannon-Wiener diversity values, and had higher species richness and density than the old growth forest. Diversity, species richness, and density were not statistically different between several distances from the boundary separating secondary and old growth forests. Understory plant species assemblages may have different patterns of diversity than tree species because of variable responses to different abiotic factors. Furthermore, the canopies of secondary growth forests may be more open than in old growth forests, allowing higher levels of light at the shrub layer which may result in shrub assemblages of higher diversity than adjacent old growth forest.",35,Journal,ar,Article,100,1,1,Biodiversity | Melastomataceae | Old growth forest | Piperaceae | Rubiaccac | Secondary forest | Shrubs | Species diversity | Tropical rain forest | Understory,13817,undefined,0,FALSE,2,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0031465541,SCOPUS_ID:0031465541,2-s2.0-0031465541,Evaporative water loss in nine insular populations of the Lizard Anolis cristatellus group in the British Virgin Islands,Dmi'el R.,Biotropica,00063606,29,1,111-116,1997-01-01,1997,10.1111/j.1744-7429.1997.tb00012.x,"We studied water loss in eight insular populations of the lizard Anolis cristatellus wileyae and in one population of A. ernestwilliamsi in the British Virgin Islands. We found a strong negative correlation between habitat aridity and total and cutaneous water loss rate (ranging from 1.5-10.3 mg g-1 h-1) and a strong positive correlation between habitat aridity and integument resistance to water loss (28.5-199.0 s cm-1). Water loss and integumentary resistance of A. ernestwilliamsi were similar to what would be predicted for A. cristatellus living in the same habitat. The Guana Island population of A, cristatellus was significantly different from all other populations. We believe two processes are responsible; phenotypic plasticity explains most of the observed variability, but genetic differentiation may be responsible for the distinction of lizards from Guana.",29,Journal,ar,Article,100,3,3,A. Ernestwilliamsi | Anolis cristatcllus | Evaporative water loss | Habitat aridity | Sauria,13817,undefined,0,FALSE,3,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0031465160,SCOPUS_ID:0031465160,2-s2.0-0031465160,Active pollination of Ficus sur by two sympatric fig wasp species in West Africa,Kerdelhué C.,Biotropica,00063606,29,1,69-75,1997-01-01,1997,10.1111/j.1744-7429.1997.tb00007.x,"Ceratosolen silvestrianus and C. arabicas are two species of agaonine fig wasps that co-occur in the figs of Ficus sur in West Africa. Our work in the Ivory Coast shows that both are active pollinators, and that they may be found together in the same syconia. In our study area, C. silvestrianus is much more abundant than C. flabellatus. We found no competitive effect for oviposition sites on C. silvestrianus, and hypothesize that habitat preferences allow the coexistence of two sympatric active pollinators in the same Ficus host in the Ivory Coast.",36,Journal,ar,Article,100,3,3,Active pollination | Competition | Ficus | Fig | Fig wasp | Ivory Coast | Mutualism,13817,undefined,0,FALSE,4,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0031454862,SCOPUS_ID:0031454862,2-s2.0-0031454862,"Anoline diversity in three differentially altered habitats in the Sierra de Baoruco, República Dominicana, Hispaniola",Lenart L.A.,Biotropica,00063606,29,1,117-123,1997-01-01,1997,10.1111/j.1744-7429.1997.tb00013.x,"We examined three disturbed, but distinctly different, sites on the historically forested eastern slope of the Sierra de Baoruco, Provincia de Barahona, Republics Dominicana, in order to evaluate the impact of habitat alteration on the composition of anoline lizard communities. Five species of Anolis (A. bahorucocnsis, A. barahonae, A. coclestinus, A, cybotts, A. distichus) are known to occur in the immediate area of our study sites. Only three were found in the most substantially altered clear-cut site, whereas all five species occupied the most heterogeneous habitat, a coffee plantation characterized by a three-tiered canopy. Similarly, numbers of individuals of all but one species were greatest in the plot that most closely resembled the natural forests in this area. Calculated niche breadths, based on analysis of stomach contents, of the three species found in all sites increased with the degree of habitat alteration. The higher number of A. coelestinus in more heavily altered sites may be attributed to density compensation.",22,Journal,ar,Article,100,5,5,A. Barahonae | A. Coelestinus | A. Cybotes | A. Distichus | Anolis bahorucoensis | Habitat disturbance | Hispaniola | Leaf litter | Niche breadth | Species diversity,13817,undefined,0,FALSE,5,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0031454395,SCOPUS_ID:0031454395,2-s2.0-0031454395,Ants of forest and fallow plots in Nigeria,Ewuim S.,Biotropica,00063606,29,1,93-99,1997-01-01,1997,10.1111/j.1744-7429.1997.tb00010.x,"Pitfall traps were used to monitor the activity of ants in a forest floor and a one-year-old fallow plot in Ile-Ife, Nigeria, at monthly intervals between November 1980 and October 1981. Similar studies were carried out between October 1987 and June 1988. These studies also included manual collection of ants from the floor of the experimental plots. Of all the 10 species of ants recorded, Pheidole crassinoda was the most abundant in the forest and fallow plots both in 1980-81 and 1987-88. P. crassinoda accounted for 52 percent and 88 percent of the ant populations collected manually from the forest and fallow plots respectively between December 1987 and June 1988. This species was also significantly higher in the pitfall catches of the fallow than the forest plots. Pitfall traps were not effective in sampling the populations of the belligerent Dorylus nigricans. The data are consistent with the widely accepted notion that forested areas support less ants than unforested areas. Differences in physical habitat characteristics, food availability, nesting habits, predation and microenvironmental factors were considered responsible for the differences in activities and abundance of ants in the forest and fallow plots.",13,Journal,ar,Article,100,3,3,Abundance | Activity | Ants | Fallow | Fluctuations | Food availability | Forest | Litter cover | Nesting sites | Pitfall traps,13817,undefined,0,FALSE,6,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0031453883,SCOPUS_ID:0031453883,2-s2.0-0031453883,Forest regeneration in abandoned logging roads in Lowland Costa Rica,Guariguata M.,Biotropica,00063606,29,1,15-28,1997-01-01,1997,10.1111/j.1744-7429.1997.tb00002.x,"We characterized plant regeneration in four old logging roads (700-1000 m long), 12-17 yr after abandonment, in selectively logged forests in lowland Costa Rica. Sets of 4-m2 plots were laid out at 20-m intervals in three distinct microhabitats: road track (topsoil eliminated), road edge (where removed topsoil accumulates on the sides after road construction), and adjacent logged forest. Density of stems ≥ 1 m tall and ≤5 cm DBH (included canopy tree, midstory tree, liana, palm, shrub, and tree fern species) was highest in the road edge plots than either the track or logged forest plots. This ""edge effect"" is presumably due to buried seed germination of light-demanding trees and shrubs after moderate soil disturbance, less compaction, and higher substrate fertility than in road tracks. Species richness was the lowest, but relative dominance the highest, in the track plots of all roads: 6-9 species comprised alone 50 percent of the Importance Value Index (IVI), in contrast to 11-15 and 16-22 species required to reach 50 percent IVI in edge and forest plots, respectively. We found evidence of soil compaction in tracks of three out of four roads which, in addition to low substrate fertility, and initial lack of on-site plant propagules, could explain slower recovery of stem density and species richness compared to edge and logged forest plots. For stems >5 cm and ≤20 cm DBH, density and basal area in the track plots averaged about one-fourth of edge and logged forest plot values. We estimated recovery of basal area in road tracks to take at least 80 yr to reach the status found in logged forest, and species richness over an even longer period. We suggest that abandoned logging roads serve as long corridors of relatively uniform and long-lasting floristic and structural characteristics that may confer particular ecological roles in selectively logged forests.",78,Journal,ar,Article,100,2,2,Costa Rica | Forest regeneration | Logging impacts | Logging roads | Lowland forest | Selective logging | Succession,13817,undefined,0,FALSE,7,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0031453882,SCOPUS_ID:0031453882,2-s2.0-0031453882,"Phenology of caatinga species at Serra Talhada, PE, Northeastern Brazil",Machado I.,Biotropica,00063606,29,1,57-68,1997-01-01,1997,10.1111/j.1744-7429.1997.tb00006.x,"The phenology of 19 species of plants was followed for two years at Serra Talhada, Pernambuco State, Northeastern Brazil. Ten plants of each species were monitored biweekly. All plants had a complete canopy cover from February (well established rainy season) until May-June (just after rains ceased), and all but a few individuals, belonging to six species, were leafless in October-November (peak of the dry season). Leaf fall and flush, flowering, and fruiting were almost continuous in the community throughout both the years, but they peaked at different periods. The peak of leaf flush preceded the rainy season, spurred by occasional rains, followed by flowering early in the rainy season, and then fruiting. Leaf fall became more pronounced after the rainy season. The species covered a whole range of deciduousness, from those which retained their leaves throughout both years to those which were leafless during 6-7 months each year. This was mostly due to the capacity of leaf retention after the onset of the dry season. Autochoric and zoochoric species produced fruits mostly during the rainy season and anemochoric species during the dry period. The patterns of flowering and fruiting were complex. One species did not produce flowers or fruits in either year; five produced flowers and fruits in one year only and two others produced flowers in both years but fruits in only one. Most of the other species had high intraspecific synchrony and produced flowers for a shorter period than fruits.",140,Journal,ar,Article,100,3,3,Brazil | Caatinga | Dry forest | Flowering fruiting leaf flush | Phenology,13817,undefined,0,FALSE,8,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0031450194,SCOPUS_ID:0031450194,2-s2.0-0031450194,"Vines of a desert plant community in Central Sonora, México",Molina-Freaner F.,Biotropica,00063606,29,1,46-56,1997-01-01,1997,10.1111/j.1744-7429.1997.tb00005.x,"The abundance and distribution of vines were studied in a desert plant community at the Centro Ecológico de Sonora in México. A total of 14 vine species representing eight families were recorded in the sampled area (0.6 ha). Mean vine abundance was 2859 individuals/ha. Overall, Cardiospermum corindum was the most frequent vine species whereas Janusia californica, C. corindum and J. linearis were the most abundant. Vine species richness was highest in streams and poorest in plains; species diversity in streams was more than twice the value found for plains. Several species were more abundant in streams than in plains or hillslopes. Merremia palmeri and Nissolia schottii were almost exclusively found along streams and were virtually absent from plains and hillslopes. The most important host species were Olneya tesota, Mimosa laxiflora and Cercidium microphyllum as they supported 60 percent of the vines found in the sampled area. O. tesota was the most important host in plains, M. laxiflora along streams and C. microphyllum on hillslopes. Only two climbing mechanisms were found among vines: twining and tendrils. Mean leaf size among sampled vine species was 13 cm2 and the average specific leaf mass was 50 g/m2. The results are compared with surveys of vines from tropical and temperate forest communities. We suggest that trellis and water availability could be major factors controlling the abundance and distribution of vines in desert plant communities.",25,Journal,ar,Article,100,2,2,Desert communities | Sonoran Desert | Vines,13817,undefined,0,FALSE,9,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0031438051,SCOPUS_ID:0031438051,2-s2.0-0031438051,Distribution and dispersion patterns of individuals in nine species of Lepanthes (Orchidaceae),Tremblay R.L.,Biotropica,00063606,29,1,38-45,1997-01-01,1997,10.1111/j.1744-7429.1997.tb00004.x,"Dispersion of individuals and patches of individuals are presented for nine species of epiphytic and lithophytic orchids in the genus Lepanthes. Patches is defined as the group of individuals present on a phorophyte. Mean number and standard error of reproductive individuals per patch range from 11.6 ± 5.1 in Lepanthes eltoroensis, to 45.5 ± 5.2 in L. rupestris. Most patches contain few reproductive individuals and usually a few patches had most of the adults. The distribution of patch sizes is skewed and most patches carry fewer individuals than the mean. Therefore means may not be an appropriate measure of central tendency as shown by mean crowding and mean patchiness indices. Mean distances between patches range from 4.8 m in L. rupestris to 95.5 m in L dodiana. Most species have a mean nearest neighbor patch further than 50 m. A regular pattern of dispersion is often observed at distances of 5 and 10 m while at larger distances patches are more frequently aggregated. Large distances between patches and few individuals per patch suggest that small effective population sizes may be common in these orchids if gene flow is restricted.",54,Journal,ar,Article,100,1,1,Effective population size | Hyperdispersed | Monte Carlo block size analysis | Population size | Puerto Rico | Rarity | Spatial point pattern,13817,undefined,0,FALSE,10,NA,NA
