@_fa,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,prism:doi,dc:description,citedby-count,prism:aggregationType,subtype,subtypeDescription,author-count.@limit,author-count.@total,author-count.$,source-id,fund-no,openaccess,openaccessFlag,entry_number,freetoread.value.$,freetoreadLabel.value.$
true,https://api.elsevier.com/content/abstract/scopus_id/0020470732,SCOPUS_ID:0020470732,2-s2.0-0020470732,Behavioural characters for the higher classification of orb- weaving spiders.,Eberhard W.G.,Evolution,00143820,36,5,1067-1095,1982-01-01,1982,10.1111/j.1558-5646.1982.tb05475.x,"Some details of orb web construction and attack behavior are evolutionarily conservative and appear to be useful in defining subfamilies and families and determining relationships. Their patterns of distribution among the at least 148 species in at least 55 genera agree in general with classical taxonomic schemes based on adult morphology. Convergent evolution of orb webs may have occurred in 2 lines (uloborids and araneoids). Certain behaviors appear to constitute autapomorphies for Uloboridae, Nephilinae and Araneinae, while others may be synapomorphies for Theridiosomatidae-Anapidae. -from Author",131,Journal,ar,Article,100,1,1,22104,undefined,0,FALSE,1,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0020470546,SCOPUS_ID:0020470546,2-s2.0-0020470546,Population synchrony in mayflies: a predator satiation hypothesis ( Dolania americana).,Sweeney B.W.,Evolution,00143820,36,4,810-821,1982-01-01,1982,10.1111/j.1558-5646.1982.tb05447.x,"Adult-emergence of Dolania americana is highly synchronous, occurring during a 2 wk period in late May or early June. Larvae transform at the water surface into the winged adult just before sunrise during each day of this period. Adults mate, oviposit, and die in less than 1 hr. Adults are preyed on by both aerial (birds, bats, dragonflies) and aquatic (whirligig beetles) predators. The number of D. americana adults that emerge each day can vary by several orders of magnitude. The percentage of adults that succumb to predators, aerial and/or aquatic, on a given day is inversely related to the total number of adults available as prey each day. This inverse relationship supports a predatory satiation hypothesis concerning the adaptive significance of reproductive synchrony in this species. Thus, an individual adult D. americana maximizes its chance for successful reproduction by emerging synchronously with other members of its own cohort. Adult emergence data on other mayfly species show that similar reproductive synchrony is widespread among mayflies. An alternative hypothesis concerning reproductive synchrony is that the adaptive significance lies mainly with increasing the probability of each sex finding a mate during the brief adult stage. This hypothesis is tested by comparing the degree of adult reproductive synchrony of 3 parthenogenetic species with the synchrony of bisexual species. Reproductive synchrony among parthenogenetic mayflies is equal to or greater than synchrony of bisexual species.-from Authors",116,Journal,ar,Article,100,2,2,22104,undefined,1,TRUE,2,all,All Open Access
true,https://api.elsevier.com/content/abstract/scopus_id/0020467852,SCOPUS_ID:0020467852,2-s2.0-0020467852,Adaptation of gray squirrel behavior to autumn germination by white oak acorns.,Fox J.F.,Evolution,00143820,36,4,800-809,1982-01-01,1982,10.1111/j.1558-5646.1982.tb05446.x,"Acorns of some species of white oaks Quercus alba are nondormant, germinating in autumn soon after falling to the ground. When burying acorns of at least three such white oak species, gray squirrels Sciurus carolinensis often kill the growing point of the seed. This prevents the loss (to the squirrel) of up to 50% of the food material, which would otherwise be transferred into the seedling before the squirrel recovered the seed in winter. Non-dormant acorns that are buried undamaged produce a seedling taproot engorged with food reserves; because of this, if a squirrel subsequently removes the acorn in winter, the seedling is still capable of growth the following spring. Squirrels do not kill the growing point of acorns of red oaks Q. rubra, which are dormant-seeded, before caching them. The squirrels' behavior is interpreted as a countertactic evolved to deal with autumn-germinating acorns. Autumn germination may be a tactic evolved as an 'escape' from post-dispersal predation by squirrels. Escape is not completely eliminated by the squirrels' countertactic; because of exceptions to the behavior, especially among juvenile squirrels, some 48% of white oak acorns are cached unharmed and capable of 'escape'.-from Author",98,Journal,ar,Article,100,1,1,22104,undefined,1,TRUE,3,all,All Open Access
true,https://api.elsevier.com/content/abstract/scopus_id/0020465968,SCOPUS_ID:0020465968,2-s2.0-0020465968,Evolutionary genetics of birds. VI. A reexamination of protein divergence using varied electrophoretic conditions ( American thrushes).,Aquadro C.F.,Evolution,00143820,36,5,1003-1019,1982-01-01,1982,10.1111/j.1558-5646.1982.tb05469.x,"Results from American thrushes and relatives strengthen the observation of a conservative pattern of protein divergence in birds. -AuthorsDept. Molecular & Population Genetics, Univ. of Georgia, Athens, Georgia 30602, USA.",17,Journal,ar,Article,100,2,2,22104,undefined,1,TRUE,4,all,All Open Access
true,https://api.elsevier.com/content/abstract/scopus_id/0020462809,SCOPUS_ID:0020462809,2-s2.0-0020462809,An experimental study of evolution in heterogeneous environments: phenological adaptation by a bruchid beetle.,Mark G.A.,Evolution,00143820,36,5,984-997,1982-01-01,1982,10.1111/j.1558-5646.1982.tb05467.x,Phenology was adaptively altered in most regimens by changes in rates of oviposition. These alterations served to synchronize the emergence of adults with the interval during which founders of the next generation were harvested. Phenological adaptation was accomplished specifically by an evolved delay of oviposition on black-eyed peas. This delay occurred in all regimens in which black-eyed peas were provided at least every second generation. Black-eyed peas functioned as a releasing stimulus of oviposition. -from Author,10,Journal,ar,Article,100,1,1,22104,undefined,1,TRUE,5,all,All Open Access
true,https://api.elsevier.com/content/abstract/scopus_id/0020462743,SCOPUS_ID:0020462743,2-s2.0-0020462743,Survival of distasteful insects after being attacked by naive birds: a reappraisal of the theory of aposematic coloration evolving through individual selection.,Wiklund C.,Evolution,00143820,36,5,998-1002,1982-01-01,1982,10.1111/j.1558-5646.1982.tb05468.x,"There is a general consensus that kin selection is prerequisite for the evolution of distastefulness and warning coloration as a means of anti-predator defense. The fundamental basis of this theory, however - that aposematic prey are killed when tasted by predators - has not been demonstrated but only assumed. Aposematic prey are often released unharmed after being tasted by amphibian, reptile, avian and mammal predators. Naive bird predators also often release distasteful prey insects unharmed after tasting them. The evolution of unpalatability in butterflies and other insects can be explained on the basis of individual selection alone.-from Authors",187,Journal,ar,Article,100,2,2,22104,undefined,1,TRUE,6,all,All Open Access
true,https://api.elsevier.com/content/abstract/scopus_id/0020462518,SCOPUS_ID:0020462518,2-s2.0-0020462518,"The cichlid fish of Cuatro Cienegas, Mexico. Direct evidence of conspecificity among distinct trophic morphs.",Kornfield I.,Evolution,00143820,36,4,658-664,1982-01-01,1982,10.1111/j.1558-5646.1982.tb05433.x,"Two discrete cichlid fishes endemic to Cuatro Cienegas differ significantly in several morphological characters associated with feeding specializations. Conventional taxonomic treatment would suggest the presence of 2 distinct species, but the presence of a single polymorphic biological species has been argued. Biochemical comparisons and observations of reproduction revealed gene and genotypic homogeneity between the 2 types of fishes. Of cichlid pairs collected in the process of mating, 57% involved matings between forms, unequivocally suggesting the existence of a single Mendelian population. Trophic polymorphism may represent an alternative strategy to adaptive radiation and may inflate estimates of species diversity based solely on phenetically defined taxa.- from Author",81,Journal,ar,Article,100,4,4,22104,undefined,1,TRUE,7,all,All Open Access
true,https://api.elsevier.com/content/abstract/scopus_id/0020456946,SCOPUS_ID:0020456946,2-s2.0-0020456946,Environmental change and the evolutionary history of the periwinkle ( Littorina littorea) in North America.,Vermeij G.J.,Evolution,00143820,36,3,561-580,1982-01-01,1982,10.1111/j.1558-5646.1982.tb05077.x,"Carcinus maenas was first found N of Cape Cod in 1905, and reached its present northern limit in Nova Scotia in the 1950s. Comparisons of museum samples of periwinkles collected before and after the arrival of the green crab revealed that the frequency of repair (number of breakage-induced scars per shell) increased significantly in the 10-14mm and 25-35mm size classes but not in the 2 intervening classes. There was no corresponding increase in shell thickness despite the fact that thickness and the incidence of repair are correlated positively. The lack of an adaptive response to increasing levels of unsuccessful shell breakage through time is unlikely to be the result of genetic or phenotypic impoverishment. Instead, extensive gene flow between areas of high and low predation may account for the stability of shell thickness through time. S of Cape Cod, where frequencies of repair are higher yet shells are thinner than N of the Cape, the widespread tendency for high summer temperatures to be associated with fast growth and thin shells may account for the absence of well-developed armor.-from Author",48,Journal,ar,Article,100,1,1,22104,undefined,1,TRUE,8,all,All Open Access
true,https://api.elsevier.com/content/abstract/scopus_id/0020452663,SCOPUS_ID:0020452663,2-s2.0-0020452663,On heterozygosity and the effective size of populations subject to size changes.,Motro U.,Evolution,00143820,36,5,1059-1066,1982-01-01,1982,10.1111/j.1558-5646.1982.tb05474.x,"The effective population size and the expected level of heterozygosity are considered for populations whose size changes in a deterministic, cyclic way. Repeated bottlenecks, combined with long enough cycle length, not only provide large deviations from the widely used approximated values, but also greatly reduce the heterozygosity level at all stages of the cycle.-Authors",79,Journal,ar,Article,100,2,2,22104,undefined,1,TRUE,9,all,All Open Access
true,https://api.elsevier.com/content/abstract/scopus_id/0020450086,SCOPUS_ID:0020450086,2-s2.0-0020450086,"Parental behavior in lapwings ( Charadriidae) and its relationships with clutch sizes and mating systems ( Kenya, Venezuela).",Walters J.,Evolution,00143820,36,5,1030-1040,1982-01-01,1982,10.1111/j.1558-5646.1982.tb05471.x,"Parental behavior of 4 species of lapwing was studied in Kenya and Venezuela. Even though young are highly precocial and do not require feeding, parental behavior consumed considerable time.- from Author",52,Journal,ar,Article,100,1,1,22104,undefined,1,TRUE,10,all,All Open Access
