@_fa,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:eIssn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,prism:doi,dc:description,citedby-count,pubmed-id,prism:aggregationType,subtype,subtypeDescription,author-count.@limit,author-count.@total,author-count.$,authkeywords,source-id,fund-no,openaccess,openaccessFlag,freetoread.value.$,freetoreadLabel.value.$,entry_number,fund-acr,fund-sponsor
true,https://api.elsevier.com/content/abstract/scopus_id/35148895804,SCOPUS_ID:35148895804,2-s2.0-35148895804,Female red squirrels fit Williams' hypothesis of increasing reproductive effort with increasing age,Descamps S.,Journal of Animal Ecology,00218790,13652656,76,6,1192-1201,2007-11-01,November 2007,10.1111/j.1365-2656.2007.01301.x,"1. Williams predicted that reproductive effort should increase as individuals age and their reproductive value declines. This simple prediction has proven difficult to test because conventional measures of energy expenditure on reproduction may not be a true reflection of reproductive effort. 2. We investigated age-specific variation in female reproductive effort in a stable population of North American red squirrels where energy expenditure on reproduction is likely to reflect actual reproductive effort. We used seven measures of reproductive effort spanning conception to offspring weaning. 3. We found that females completed growth by age 3 and that reproductive value decreased after this age likely because of reproductive and survival senescence. We therefore, predicted that reproductive effort would increase from age 3 onwards. 4. The probability of breeding, litter mass at weaning, and likelihood of territory bequeathal were all lower for 1- and 2-year-old females than for females older than 3 years, the age at which growth is completed. That growing females are faced with additional energetic requirements might account for their lower allocation to reproduction as compared with older females. 5. The probability of attempting a second reproduction within the same breeding season and the propensity to bequeath the territory to juveniles increased from 3 years of age onwards, indicating an increase in reproductive effort with age. We think this increase in reproductive effort is an adaptive response of females to declining reproductive values when ageing, thereby supporting Williams' prediction. © 2007 The Authors.",50,17922715,Journal,ar,Article,100,4,4,Allocation | General life-history problem | Investment | Reproductive value | Tamiasciurus hudsonicus,29544,undefined,1,TRUE,all,All Open Access,1,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/35148893540,SCOPUS_ID:35148893540,2-s2.0-35148893540,Evidence of an interannual effect of maternal immunization on the immune response of juveniles in a long-lived colonial bird,Staszewski V.,Journal of Animal Ecology,00218790,13652656,76,6,1215-1223,2007-11-01,November 2007,10.1111/j.1365-2656.2007.01293.x,"1. Little is known about the maternal transfer of antibodies in natural host-parasite systems despite its possible evolutionary and ecological implications. In domestic animals, the maternal transfer of antibodies can enhance offspring survival via a temporary protection against parasites, but it can also interfere with the juvenile immune response to antigens. 2. We tested the functional role of maternal antibodies in a natural population of a long-lived colonial seabird, the kittiwake (Rissa tridactyla), using a vaccine (Newcastle disease virus vaccine) to mimic parasite exposure combined with a cross-fostering design. 3. We first investigated the role of prior maternal exposure on the interannual transmission of Ab to juveniles. We then tested the effect of these antibodies on the juvenile immune response to the same antigen. 4. The results show that specific maternal antibodies were transferred to chicks 1 year after maternal exposure and that these antibodies were functional, i.e. they affected juvenile immunity. These results suggest that the role of maternal antibodies may depend on the timing and pattern of offspring exposure to parasites, along with the patterns of maternal exposure and the dynamics of her immune response. 5. Overall, our approach underlines that although the transgenerational transfer of antibodies in natural populations is likely to have broad implications, the nature of these effects may vary dramatically among host-parasite systems, depending on the physiological mechanisms involved and the ecological context. © 2007 The Authors.",41,17922718,Journal,ar,Article,100,5,5,Host-parasite interactions | IgG | Maternal effect | Rissa tridactyla | Vaccination,29544,undefined,1,TRUE,all,All Open Access,2,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/35148891163,SCOPUS_ID:35148891163,2-s2.0-35148891163,Foraging for intermittently refuged prey: Theory and field observations of a parasitoid,White J.A.,Journal of Animal Ecology,00218790,13652656,76,6,1244-1254,2007-11-01,November 2007,10.1111/j.1365-2656.2007.01299.x,"1. Many insect herbivores feed in concealed locations but become accessible intermittently, creating windows of greater vulnerability to attack, and generating a proportion of the prey population that is readily accessible to foraging natural enemies. We incorporated accessible prey into an extant optimal foraging model, and found that this addition allowed opportunistic exploitation of prey that have already emerged from refugia (the leaving strategy) as a viable strategy, in addition to waiting at refugia for prey to emerge (the waiting strategy). 2. We parameterized the model empirically for the parasitoid Macrocentrus grandii and its host, Ostrinia nubilalis, under field conditions. The model predicted that M. grandii should adopt a leaving strategy when host patch density is high (travel time between patches is short), but a waiting strategy when host patch density is low (travel time between patches is long). 3. Field observations of M. grandii patch tenure were consistent with model predictions, indicating that M. grandii exhibited flexible behaviour based on experience within a foraging bout, and that these behavioural shifts improved foraging efficiency. 4. Behaviour of M. grandii was responsive to heterogeneity in host emergence rates, and appeared to be driven by the relatively small proportion of the host population that became accessible at a fast rate. Therefore understanding forager responses to intermittently refuged prey may require characterization of the behaviour of a subset of the prey population, rather than the average prey individual. 5. The model can potentially be used as a framework for comparative studies across forager taxa, to understand when foragers on intermittently accessible prey should adopt fixed waiting or leaving strategies vs. a flexible strategy that is responsive to the current environment. © 2007 The Authors.",7,17922721,Journal,ar,Article,100,2,2,European corn borer | Foraging behaviour | Learning | Parasitism | Patch-leaving models,29544,K12GM000708,0,FALSE,NA,NA,3,NIGMS,National Institute of General Medical Sciences
true,https://api.elsevier.com/content/abstract/scopus_id/35148890680,SCOPUS_ID:35148890680,2-s2.0-35148890680,Geographical ecology of Paraguayan bats: Spatial integration and metacommunity structure of interacting assemblages,Stevens R.,Journal of Animal Ecology,00218790,13652656,76,6,1086-1093,2007-11-01,November 2007,10.1111/j.1365-2656.2007.01288.x,"1. We examined the relative contributions of regional spatial characteristics and local environmental conditions in determining Paraguayan bat species composition. 2. We used a suite of full and partial redundancy analyses to estimate four additive partitions of variance in bat species composition: (a) unexplained variation, (b) that explained purely by spatial characteristics, (c) that explained purely by local environmental conditions and (d) that explained jointly by space and environment. The spatial component to bat species composition was greater than the environmental component and both pure spatial and pure environmental characteristics accounted for significant amounts of variation in bat species composition. 3. Results from variance decomposition suggest that the mass effects model describes metacommunity structure of Paraguayan bats better than species sorting or neutral models. Such mass effects may potentially be general for bats and could explain the inability of purely local factors to fully account for bat community organization. Mass effects also have substantial conservation implications because rescue effects may enhance the persistence of mobile species in fragmented landscapes with relatively few protected sites. © 2007 The Authors.",38,17922705,Journal,ar,Article,100,3,3,Bat assemblage | Chiroptera | Community structure | Metacommunity | Variance decomposition,29544,undefined,1,TRUE,all,All Open Access,4,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/35148886655,SCOPUS_ID:35148886655,2-s2.0-35148886655,What is the required minimum landscape size for dispersal studies?,Franzén M.,Journal of Animal Ecology,00218790,13652656,76,6,1224-1230,2007-11-01,November 2007,10.1111/j.1365-2656.2007.01285.x,"1. Among small animals dispersal parameters are mainly obtained by traditional methods using population studies of marked individuals. Dispersal studies may underestimate the rate and distance of dispersal, and be biased because of aggregated habitat patches and a small study area. The probability of observing long distance dispersal events decreases with distance travelled by the organisms. In this study a new approach is presented to solve this methodological problem. 2. An extensive mark-release-recapture programme was performed in an area of 81 km2 in southern Sweden. To estimate the required size of the study area for adequate dispersal measures we examined the effect of study area size on dispersal distance using empirical data and a repeated subsampling procedure. In 2003 and 2004, two species of diurnal burnet moths (Zygaenidae) were studied to explore dispersal patterns. 3. The longest confirmed dispersal distance was 5600 m and in total 100 dispersal events were found between habitat patches for the two species. The estimated dispersal distance was strongly affected by the size of the study area and the number of marked individuals. For areas less than 10 km2 most of the dispersal events were undetected. Realistic estimates of dispersal distance require a study area of at least 50 km2. 4. To obtain adequate measures of dispersal, the marked population should be large, preferably over 500 recaptured individuals. This result was evident for the mean moved distance, mean dispersal distance and maximum dispersal distance. 5. In general, traditional dispersal studies are performed in small study areas and based on few individuals and should therefore be interpreted with care. Adequate dispersal measures for insects obtained by radio-tracking and genetic estimates (gene flow) is still a challenge for the future. © 2007 The Authors.",41,17922719,Journal,ar,Article,100,2,2,Dispersal distance | Lepidoptera | Mark-release-recapture | Movement | Zygaenidae,29544,undefined,1,TRUE,all,All Open Access,5,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/35148884195,SCOPUS_ID:35148884195,2-s2.0-35148884195,The anatomy of predator-prey dynamics in a changing climate,Wilmers C.C.,Journal of Animal Ecology,00218790,13652656,76,6,1037-1044,2007-11-01,November 2007,10.1111/j.1365-2656.2007.01289.x,"1. Humans are increasingly influencing global climate and regional predator assemblages, yet a mechanistic understanding of how climate and predation interact to affect fluctuations in prey populations is currently lacking. 2. Here we develop a modelling framework to explore the effects of different predation strategies on the response of age-structured prey populations to a changing climate. 3. We show that predation acts in opposition to temporal correlation in climatic conditions to suppress prey population fluctuations. 4. Ambush predators such as lions are shown to be more effective at suppressing fluctuations in their prey than cursorial predators such as wolves, which chase down prey over long distances, because they are more effective predators on prime-aged adults. 5. We model climate as a Markov process and explore the consequences of future changes in climatic autocorrelation for population dynamics. We show that the presence of healthy predator populations will be particularly important in dampening prey population fluctuations if temporal correlation in climatic conditions increases in the future. © 2007 The Authors.",63,17922700,Journal,ar,Article,100,3,3,Age structure | Ambush predation | Autocorrelation | Climate change | Cursorial predation | Density dependence | Global change | Isle Royale | Lions | Population dynamics | Wolves | Yellowstone,29544,undefined,1,TRUE,all,All Open Access,6,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/35148876456,SCOPUS_ID:35148876456,2-s2.0-35148876456,Experimental evidence for the effects of dung beetle functional group richness and composition on ecosystem function in a tropical forest,Slade E.,Journal of Animal Ecology,00218790,13652656,76,6,1094-1104,2007-11-01,November 2007,10.1111/j.1365-2656.2007.01296.x,"1. Much of the literature on the relationship between species richness or functional group richness and measures of ecosystem function focuses on a restricted set of ecosystem function measures and taxonomic groups. Few such studies have been carried out under realistic levels of diversity in the field, particularly in high diversity ecosystems such as tropical forests. 2. We used exclusion experiments to study the effects of dung beetle functional group richness and composition on two interlinked and functionally important ecological processes, dung removal and secondary seed dispersal, in evergreen tropical forest in Sabah, Malaysian Borneo. 3. Overall, both dung and seed removal increased with dung beetle functional group richness. However, levels of ecosystem functioning were idiosyncratic depending on the identity of the functional groups present, indicating an important role for functional group composition. There was no evidence for interference or competition among functional groups. 4. We found strong evidence for overyielding and transgressive overyielding, suggesting complementarity or facilitation among functional groups. Not all mixtures showed transgressive overyielding, so that complementarity was restricted to particular functional group combinations. 5. Beetles in a single functional group (large nocturnal tunnellers) had a disproportionate influence on measures of ecosystem function: in their absence dung removal is reduced by approximately 75%. However, a full complement of functional groups is required to maximize ecosystem functioning. 6. This study highlights the importance of both functional group identity and species composition in determining the ecosystem consequences of extinctions or altered patterns in the relative abundance of species. © 2007 The Authors.",232,17922706,Journal,ar,Article,100,4,4,Biodiversity | Complementarity | Dung and seed removal | Ecosystem functioning | Scarabaeidae,29544,undefined,1,TRUE,all,All Open Access,7,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/35148875040,SCOPUS_ID:35148875040,2-s2.0-35148875040,Behavioural syndromes differ predictably between 12 populations of three-spined stickleback,Dingemanse N.J.,Journal of Animal Ecology,00218790,13652656,76,6,1128-1138,2007-11-01,November 2007,10.1111/j.1365-2656.2007.01284.x,"1. Animals often differ in suites of correlated behaviours, comparable with how humans differ in personality. Constraints on the architecture of behaviour have been invoked to explain why such 'behavioural syndromes' exist. From an adaptationist viewpoint, however, behavioural syndromes should evolve only in those populations where natural selection has favoured such trait covariance, and they should therefore exist only in particular types of population. 2. A comparative approach was used to examine this prediction of the adaptive hypothesis. We measured behavioural correlations in 12 different populations of three-spined stickleback (Gasterosteus aculeatus) and assessed whether they indeed varied consistently according to the selective environment, where population was unit of analysis. 3. For a sample of fry from each population, we measured five different behaviours within the categories of (i) aggression (towards conspecifics); (ii) general activity; and (iii) exploration-avoidance (of novel foods, novel environments and altered environments). 4. We show that behavioural syndromes are not always the same in different types of stickleback population: the often-documented syndrome between aggressiveness, activity and exploratory behaviour existed only in large ponds where piscivorous predators were present. In small ponds where predators were absent, these behaviours were not (or only weakly) associated. 5. Our findings imply that population variation in behavioural syndromes does not result from stochastic evolutionary processes, but may result instead from adaptive evolution of behaviour favouring what should prove to be optimal trait combinations. © 2007 The Authors.",471,17922709,Journal,ar,Article,100,6,6,Adaptation | Correlational selection | Genetic constraints | Personality,29544,undefined,1,TRUE,all,All Open Access,8,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/35148863037,SCOPUS_ID:35148863037,2-s2.0-35148863037,"Erratum: Digestive bottleneck affects foraging decisions in red knots Calidris canutus. I. Prey choice (Journal of Animal Ecology (2005) 74, (105-119))",Van Gils J.,Journal of Animal Ecology,00218790,13652656,76,6,1255,2007-11-01,November 2007,10.1111/j.1365-2656.2007.01322.x,NA,0,NA,Journal,er,Erratum,100,7,7,NA,29544,undefined,1,TRUE,all,All Open Access,9,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/35148856610,SCOPUS_ID:35148856610,2-s2.0-35148856610,Evidence for a cost of immunity when the crustacean Daphnia magna is exposed to the bacterial pathogen Pasteuria ramosa,Little T.,Journal of Animal Ecology,00218790,13652656,76,6,1202-1207,2007-11-01,November 2007,10.1111/j.1365-2656.2007.01290.x,"1. The deployment of the immune system has the obvious potential to ameliorate infection outcomes, but immune responses can also harm hosts by either damaging host tissues or monopolizing resources, leading to enhanced mortality. To gain insight into such a 'cost of immunity' when the crustacean Daphnia magna is challenged with the bacterium Pasteuria ramosa, we measured survivorship among hosts that resisted infection following exposure to various strains and doses of the parasite. 2. In the first of two experiments, these exposures were: single exposures with relatively non-aggressive strains, double exposures with non-aggressive strains, and exposure to aggressive strains. Mortality increased across this gradient of exposure. In a second experiment, we varied the dose of the most aggressive P. ramosa strain and found that resisting infection when a large dose was applied resulted in greater mortality than when a medium or low dose was applied. 3. Assuming that resistance is accomplished with an immune response, and that more aggressive parasites and/or larger doses of parasites are more immunostimulatory, these data are compatible with a cost of immunity. Indeed, in terms of survival, resisting parasites can be more harmful than infection. © 2007 The Authors.",38,17922716,Journal,ar,Article,100,2,2,Acquired immunity | Cost of resistance | Immunopathology | Innate immunity | Parasite | Specificity,29544,undefined,1,TRUE,all,All Open Access,10,NA,NA
