@_fa,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,prism:doi,dc:description,citedby-count,prism:aggregationType,subtype,subtypeDescription,author-count.@limit,author-count.@total,author-count.$,source-id,fund-no,openaccess,openaccessFlag,entry_number,freetoread.value.$,freetoreadLabel.value.$
true,https://api.elsevier.com/content/abstract/scopus_id/0022858385,SCOPUS_ID:0022858385,2-s2.0-0022858385,"Revegetation of artificial disturbances in grasslands of the Serengeti National Park, Tanzania. I. Colonization of grazed and ungrazed plots.",Belsky A.,Journal of Ecology,00220477,74,2,419-437,1986-01-01,1986,10.2307/2260265,"All species that grew in the physically disturbed plots were present prior to the treatments and, in most cases, the most abundant colonizing species were previously abundant also. Seedlings were more abundant than vegetative sprouts and ramets on disturbed plots. Densities of seedlings, sprouts and invading ramets decreased along a gradient of increasing rainfall and soil moisture. This decrease in revegetating plants was not correlated with soil type, persistent seed bank (which was negligible in all sites), or frequency of disturbance, but it was partially correlated with the composition of the undisturbed vegetation. Depth of disturbance affected significantly 28% of the species; seedlings were more abundant in the deeply disturbed and sprouting species were more abundant in shallowly disturbed plots. Grazing affected significantly 23% of the species. Most species escaped the effects of grazing by being prostrate, resprouting from ground-level or underground organs, or by growing before or after the periods of heaviest grazing. Large mammals were not responsible for the rich community pattern found in most Serengeti grasslands.-from Author",46,Journal,ar,Article,100,1,1,29602,undefined,0,FALSE,1,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0022857868,SCOPUS_ID:0022857868,2-s2.0-0022857868,Influence of population structure on self-thinning of plant populations.,Westoby M.,Journal of Ecology,00220477,74,2,343-359,1986-01-01,1986,10.2307/2260259,"Concludes that population structure is not an important influence on self-thinning paths relative to unexplained variation among stands. The mean slopes of the paths followed by the controls were less than the expected -1/2. The overall pattern of the results was consistent with the idea that paths are bounded by a line of slope -1/2 only up to some maximum biomass, after which density may continue to decline but biomass per unit area does not increase. During thinning, stands with different initial structures converged towards a frequency distribution of log weights which was roughly symmetrical and about 2-3 orders of magnitude broad.-from Authors",25,Journal,ar,Article,100,2,2,29602,undefined,0,FALSE,2,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0022857431,SCOPUS_ID:0022857431,2-s2.0-0022857431,Performance of Salix herbacea in an alpine snow-bed gradient.,Wijk S.,Journal of Ecology,00220477,74,3,675-684,1986-01-01,1986,10.2307/2260390,"Salix herbacea showed maximum cover, biomass and shoot density in the lowermost section of the topographical gradient where snow persisted for the longest period. Maxima in size and growth of individual shoots were found at the upper distributional limit. Low competitive ability might explain why this species is restricted to areas with severe climatic conditions. Lower average shoot age and absence of shoots over 10 years old in the upper part of the transect indicate a higher mortality rate, probably due to competition and herbivore damage. Within the transect, a 20% increase in growing season length was associated with a 5-fold increase in S. herbacea shoot growth. -from Author",51,Journal,ar,Article,100,1,1,29602,undefined,0,FALSE,3,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0022857428,SCOPUS_ID:0022857428,2-s2.0-0022857428,Small-scale heterogeneity in the seed bank of an acid grassland.,Thompson K.,Journal of Ecology,00220477,74,3,733-738,1986-01-01,1986,10.2307/2260394,"In acidic grassland on Dartmoor, Devon, Agrostis capillaris and Danthonia decumbens were the major species in the seed bank. Agrostis was also common in the vegetation but Danthonia was absent. Festuca ovina was frequent in the vegetation but absent from the seed bank.-from Author",163,Journal,ar,Article,100,1,1,29602,undefined,0,FALSE,4,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0022857422,SCOPUS_ID:0022857422,2-s2.0-0022857422,Changes in the composition and standing crop of salt-marsh communities in response to the removal of a grazer.,Bazely D.,Journal of Ecology,00220477,74,3,693-706,1986-01-01,1986,10.2307/2260392,"Changes in species composition, live standing crop and plant litter were measured in a saltmarsh at La Perouse Bay, Manitoba in the presence of lesser snow goose Anser c. caerulescens and when the grazer is excluded. After 5 yr, 16 species of higher plants were present in the oldest exclosure compared with 6 species in an adjacent (control) grazed area. Dicotyledons, such as Potentilla egedii and Plantago maritima, increased in frequency in the absence of grazing, and Carex subspathacea replaced Puccinellia phryganodes as the dominant graminoid. Within a season the standing crop of vegetation was highest in exclosures erected 1-2 yr previously. Litter accumulation in exclosures. The ratio of maximum standing crop to litter fell from >4:1 to <2:1 as communities aged in the absence of grazing.-from Authors",103,Journal,ar,Article,100,2,2,29602,undefined,0,FALSE,5,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0022856906,SCOPUS_ID:0022856906,2-s2.0-0022856906,Reproduction of Eriophorum vaginatum by seed in Alaskan tussock tundra.,Gartner B.,Journal of Ecology,00220477,74,1,1-18,1986-01-01,1986,10.2307/2260345,"Eriophorum vaginatum seedlings grew faster and survived longer on hepatic mats, followed by moss mats, than in other tundra microhabitats where competition from mosses and vascular plants or surface instability from frost heaving probably limit plant growth. Stimulation of germination by high temperature and light enables E. vaginatum to germinate well in disturbances.-from Authors",46,Journal,ar,Article,100,3,3,29602,undefined,0,FALSE,6,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0022856888,SCOPUS_ID:0022856888,2-s2.0-0022856888,"Ecological studies on four rainforests in Karnataka, India. I. Environment, structure, floristics and biomass.",Rai S.,Journal of Ecology,00220477,74,2,439-454,1986-01-01,1986,10.2307/2260266,"The forests of 3 of the sites are species-rich with an important contribution from the Dipterocarpaceae but one has an almost monospecific dominance by Poeciloneuron indicum (Guttiferae). Total aboveground tree biomass was 420-649 t ha-1. The root fraction was 13.9-20.2 t ha-1. Girth increment data over 35 yr were available for one site and these were used with biomass estimates to calculate the approximate mean annual increase of aboveground and root (= or >5-cm girth) biomass in the four sites. These were 6.4-11.1 t ha-1 for aboveground material and 0.2-0.4 t ha-1 for roots. For small trees (= or <5 cm dbh) and herbs, the combined aboveground biomass was 7.2 t ha-1.-from Authors",72,Journal,ar,Article,100,2,2,29602,undefined,0,FALSE,7,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0022856514,SCOPUS_ID:0022856514,2-s2.0-0022856514,"Density-dependence in Salvia lyrata, a herbaceous perennial: the effects of experimental alteration of seed densities.",Shaw R.,Journal of Ecology,00220477,74,3,797-813,1986-01-01,1986,10.2307/2260399,Number of seedlings establishing varied widely from year to year. The half-life of the seedling population was c10 months and seedling mortality rate declined with time. Correlation of seedling mortality with population density was low. Established individuals significantly reduced the proportion of seedlings emerging and surviving. Seed density had no demonstrable effect on the proportion of seedlings emerging over a range of densities (0-1440 seeds dm-2). Seedling mortality depended strongly on seed and seedling density. Seedling growth was negatively density-dependent. Regulation of numbers of seedlings occurs primarily through the negative effects of adults. -from Authors,38,Journal,ar,Article,100,2,2,29602,undefined,0,FALSE,8,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0022855839,SCOPUS_ID:0022855839,2-s2.0-0022855839,Seed size variation in Desmodium paniculatum. II. Effects on seedling growth and physiological performance.,Wulff R.,Journal of Ecology,00220477,74,1,99-114,1986-01-01,1986,10.2307/2260351,"Differences in seed weight are due to differences in the amounts of reserve substances. Seedlings from larger seeds produce longer roots than those from smaller seeds and are able to emerge from greater depths of soil. Seed size is positively correlated with cotyledon area and weight, leaf area, root weight, and overall seedling dry weight. Overall carbon gain and water-uptake capacity are proportional to seedling size. With reduced water availability, the advantage of seedlings from large and small seeds depends on whether they are grown singly or in competition. Seedlings from larger seeds were favoured over those from smaller seeds during the early stages of growth in a drier, more disturbed, site.-from Author",199,Journal,ar,Article,100,1,1,29602,undefined,0,FALSE,9,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0022855544,SCOPUS_ID:0022855544,2-s2.0-0022855544,Regenerative potential of Elymus farctus from rhizome fragments and seed.,Harris D.,Journal of Ecology,00220477,74,4,1057-1067,1986-01-01,1986,10.2307/2260233,"Both newly-germinated seedlings and shoots from single-node rhizome fragments of sand couch grass could emerge after experimental burial with sand at a depth of 127mm, but not from 178mm. Multi-note fragments had a greater probability of emergence than single-node ones at any depth, and also could emerge from greater depths. Inhibition between buds on multi-node fragments led to reserves being concentrated into a single dominant shoot. Distal buds were more likely to become dominant than proximal buds. There were seasonal variation in the ability of nodes to produce roots and shoots under controlled conditions. Multi-node fragments are more flexible in their response to burial, because the likelihood of viable shoot production is increased and buds and resources are conserved against the possibility of further disturbance, whereas seed germination is an all-or-nothing gamble. -from Authors",48,Journal,ar,Article,100,2,2,29602,undefined,0,FALSE,10,NA,NA
