@_fa,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,prism:doi,dc:description,citedby-count,prism:aggregationType,subtype,subtypeDescription,author-count.@limit,author-count.@total,author-count.$,authkeywords,source-id,fund-no,openaccess,openaccessFlag,entry_number,freetoread.value.$,freetoreadLabel.value.$
true,https://api.elsevier.com/content/abstract/scopus_id/0036830487,SCOPUS_ID:0036830487,2-s2.0-0036830487,Nutrient retention by tropical ecosystems: Soil adsorption and plant absorption as synergistic processes,Kellman M.,Journal of Tropical Ecology,02664674,18,6,877-895,2002-11-01,November 2002,10.1017/S0266467402002572,"Laboratory and growth-chamber experiments were used to evaluate whether there was evidence for nutrient retention by tropical terrestrial ecosystems being a two-stage process involving first soil adsorption and then plant absorption. Quartz sand with and without Fe and Al oxide coatings were treated with nutrient solution, then subjected to a leaching regime that simulated early wet-season conditions at a tropical location. Nutrient cations applied were rapidly lost in the initial leaches from quartz sand without oxide coatings, but showed a more gradual loss from oxide-coated sand, indicating temporary adsorption by the latter. In a second experiment, oxide-coated sand with and without seedlings of Grevillea robusta (a non-mycorrhizal tree species) were subjected to a similar treatment and leaching losses were compared. The presence of seedlings significantly reduced the losses of all nutrient cations, with the effect being minimal for Na and greatest for K, confirming that plants can gain access to temporarily adsorbed nutrients. More typical tropical soil-vegetation systems are likely to possess properties that magnify both the adsorptive and absorptive processes that have been documented in these experiments, justifying extrapolation of the experimental results to these natural systems. The existence of a two-stage process of nutrient retention provides a plausible explanation for the resistance of most tropical ecosystems to rapid loss of nutrients following events such as fires, which provide acute nutrient loading to the system.",7,Journal,ar,Article,100,1,1,Adsorption | Aluminium oxide | Grevillea robusta | Iron oxide | Leaching | Nutrient immobilization | Nutrient retention | Plant nutrients | Podzols,23435,undefined,0,FALSE,1,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0036830450,SCOPUS_ID:0036830450,2-s2.0-0036830450,"Erratum: Spatial variation of throughfall volume in an old-growth tropical wet forest, Costa Rica (Journal of Tropical Ecology (May 2002) 18:3 (405-406))",Loescher H.,Journal of Tropical Ecology,02664674,18,6,949,2002-11-01,November 2002,10.1017/S0266467402002638,NA,1,Journal,er,Erratum,100,3,3,NA,23435,undefined,0,FALSE,2,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0036829746,SCOPUS_ID:0036829746,2-s2.0-0036829746,"Dominance, diversity and distribution of lianas in Yasuní, Ecuador: Who is on top?",Burnham R.,Journal of Tropical Ecology,02664674,18,6,845-864,2002-11-01,November 2002,10.1017/S0266467402002559,"Lianas of Yasuní National Park and the Huaorani Ethnic Reserve, Ecuador were sampled using 0.2-ha subsamples from 12 1-ha plots. Using surveys and herbarium collections, the total species richness of lianas in the park and reserve is estimated to be close to 500 species. Terra firme habitats are significantly more species rich than floodplain habitats, but density of stems is not significantly different between habitats. The most abundant liana species is Machaerium cuspidatum Kuhlm. & Hoehne (Fabaceae) in both floodplain and terra firme habitats, representing more than 10% of all stems in census plots. Analysis of rarity indicates that none of the liana species encountered on the 12 plots is rare in terms of geographic range, and many species are not rare in terms of population size or habitat specificity. The rank order of abundance, combined with the coefficient of variability in species distribution among plots, is used to identify the 38 species (an oligarchy) that dominate forests in Yasuní.",65,Journal,ar,Article,100,1,1,Amazonia | Climbers | Endemism | Oligarchy | Rarity | Species richness | Tropical forest | Vines,23435,undefined,0,FALSE,3,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0036829745,SCOPUS_ID:0036829745,2-s2.0-0036829745,Tree species distribution and community structure of central Amazonian várzea forests by remote-sensing techniques,Wittmann F.,Journal of Tropical Ecology,02664674,18,6,805-820,2002-11-01,November 2002,10.1017/S0266467402002523,"In central Amazonian white-water floodplains (várzea), different forest types become established in relation to the flood-level gradient. The formations are characterized by typical patterns of species composition, and their architecture results in different light reflectance patterns, which can be detected by Landsat TM image data. Ground checking comprised a detailed forest inventory of 4 ha, with Digital Elevation Models (DEM) being generated for all sites. The results indicate that, at the average flood level of 3 m, species diversity and architecture of the forests changes, thus justifying the classification into the categories of low várzea (várzea baixa) and high várzea (várzea alta). In a first step to scale up, the study sites were observed by aerial photography. Tree heights, crown sizes, the projected crown area coverage and the gap frequencies provide information, which confirms a remotely sensed classification into three different forest types. The structure of low várzea depends on the successional stage, and species diversity increases with increasing age of the formations. In high várzea, only one successional stage was found and species diversity is higher than in all low-várzea formations. The more complex architecture of the high-várzea forest results in a more diffuse behaviour pattern in pixel distribution, when scanned by TM image data.",109,Journal,ar,Article,100,3,3,Aerial photography | Amazonia | Digital elevation model | Flooding gradient | Landsat TM | Remote sensing | Species distribution | Succession | Várzea,23435,undefined,0,FALSE,4,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0036829466,SCOPUS_ID:0036829466,2-s2.0-0036829466,Multiple resprouting from diaspores and single cotyledons in the Australian tropical tree species Idiospermum australiense,Edwards W.,Journal of Tropical Ecology,02664674,18,6,943-948,2002-11-01,November 2002,10.1017/S0266467402002626,NA,10,Journal,ar,Article,100,2,2,Idiospermum | Large seeds | Multiple resprouting,23435,undefined,0,FALSE,5,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0036828736,SCOPUS_ID:0036828736,2-s2.0-0036828736,"The role of Ficus (Moraceae) in the diet and nutrition of a troop of Mexican howler monkeys, Alouatta palliata mexicana, released on an island in southern Veracruz, Mexico",Serio-Silva J.,Journal of Tropical Ecology,02664674,18,6,913-928,2002-11-01,November 2002,10.1017/S0266467402002596,"We analysed the selection of tree species consumed by an isolated troop of Mexican howler monkeys (Alouatta palliata mexicana) released in a translocation programme on Agaltepec Island, in Catemaco Lake, Veracruz, Mexico. During November 1989-December 1996, howlers used 36 of the 63 tree species present on the island as food. Selection ratios indicated that six Ficus species (particularly F. pertusa) were among the seven most important food species. Data on time spent feeding showed that the six Ficus species were among the eight most important food species for the monkeys. Howlers spent 64.2% of their feeding time on Ficus products with F. pertusa being consumed significantly more often than foods from other Ficus species. However, monkeys fed on only one third of the 81 adult Ficus trees on the island. No significant differences were found in various food constituents (water, ash, fibre, protein, carbohydrates, lipids) of the six Ficus and two other abundant species in the habitat, whether across species, plant parts (young leaves, mature leaves, fruits), or between seasons (wet, dry). Monkeys consumed Ficus fruits rather the leaves. Fruits showed a much higher energy content per g dry weight than leaves. We also estimated the average daily biomass of leaves and fruits of Ficus spp. consumed by howlers and their energetic contribution to the daily diet of these monkeys. We suggest that some of these tendencies to frugivory reflect the abundance of Ficus trees within the home ranges of the howlers; when few fig trees are present, folivory is the dominant tendency, whereas when many fig trees are present, frugivory is dominant.",33,Journal,ar,Article,100,4,4,Calorific content | Conservation | Diet | Energy intake | Frugivory | Keystone resource | Nutrient composition | Primates,23435,undefined,0,FALSE,6,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0036828735,SCOPUS_ID:0036828735,2-s2.0-0036828735,Distribution and annual net accumulation of above-ground dead phytomass and its influence on throughfall quality in a Mexican tropical deciduous forest ecosystem,Maass J.M.,Journal of Tropical Ecology,02664674,18,6,821-834,2002-11-01,November 2002,10.1017/S0266467402002535,"The amount and annual net accumulation of above-ground dead woody material were quantified in a tropical deciduous forest in western Mexico, Three plots were located within a small watershed (16 ha) and distributed along a 150-m-elevation gradient (Upper, Middle and Lower plot). Total amount of above-ground dead phytomass (fine + coarse) was 27.2 Mg ha-1. Coarse dead category (branches + logs) made up 70.6% (19.2 Mg ha-1) of the total. The rest comprised the fine fraction, which was lying on the forest floor as surface litter. Of the total coarse dead woody mass, 70.8% was standing, hanging or still attached to live trees (13.6 Mg ha-1). Dead wood net accumulation was 6.6 Mg ha-1 y-1; 58% of this was coarse woody material and the rest comprised the fine litterfall fraction. The amount of standing, hanging/attached dead branches (2-20 cm circumference) varied significantly among plots, with the highest value in the Upper plot. Dead wood net accumulation was similar between the Upper and Middle plots, and significantly higher than the Lower plot. Compared to the intact canopy, the removal of dead mass (hanging/attached dead branches and standing dead logs) caused a significant decrease in throughfall nutrient concentration and nutrient flux by this pathway.",25,Journal,ar,Article,100,4,4,Carbon pool | Chamela forest | Coarse woody debris | Forest canopy | Litterfall | Nutrient cycling | Throughfall quality | Watershed,23435,undefined,0,FALSE,7,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0036828694,SCOPUS_ID:0036828694,2-s2.0-0036828694,"Variations in phenology of a residual invasive shrub species in Sahelian fallow savannas, south-west Niger",Seghieri J.,Journal of Tropical Ecology,02664674,18,6,897-912,2002-11-01,November 2002,10.1017/S0266467402002584,"The aim of this work was to analyse the phenological variation of a residual invasive semi-evergreen shrub in Sahelian fallows in Niger. This species, Guiera senegalensis (Combretaceae), has benefited from the elimination of other species thanks to its high resistance to the increasing cutting pressure for cultivation. We sought to identify traits of its life cycle that could contribute to its persistence and widespread dominance under such a disturbance regime. Leafing, flowering and fruiting were monitored on seven fallows differing in topographic location, age, shrub density and degradation state, during two rainy seasons and one dry season. Phenological spectra showed similar timing of the three phenophases of the seven populations. Differences were observed mainly in magnitude of the phases. However, there were both a high intra-fallow variability (64.6% of the whole variability) and a statistically significant inter-fallow variability, despite only 35.4% of the total variability being due to differences between fallows. A statistical classification of the fallows was proposed based on shrub phenological course over the two cycles monitored. This classification corresponds to a gradient of life-cycle achievement primarily linked to the topographic situation of the stations, and then to a combination of other factors. The flexibility of the phenology at the individual, population and metapopulation scales, inherent to its specific semi-evergreenness property, appeared as an essential phenological attribute contributing to successful widespread persistence of G. senegalensis in the study area.",30,Journal,ar,Article,100,2,2,Combretaceae | Guiera senegalensis | Invader traits | Life cycle | Plasticity | Ruderal plant | Semi-aridity | Semi-evergreenness | Water resource,23435,undefined,0,FALSE,8,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0036828687,SCOPUS_ID:0036828687,2-s2.0-0036828687,"Thermal dissipation, leaf rolling and inactivation of PSII reaction centres in Amomum villosum",Feng Y.,Journal of Tropical Ecology,02664674,18,6,865-876,2002-11-01,November 2002,10.1017/S0266467402002560,"Amomum villosum Lour. (Zingiberaceae) is an obligate shade plant. Its leaves naturally roll up upon exposure to bright sun. This paper characterizes the effects of its leaf rolling and light on photoinhibition of photosynthesis and thermal dissipation activity under field conditions with sufficient soil moisture. Between the plants from bright and shaded parts of a canopy gap, both maximum photosynthetic rate (mean ≈ 6.5 μmol m-2 s-1) and stomatal conductance (148 vs. 131 mmol m-2 s-1) were not significantly different, but apparent quantum yield (0.021 vs. 0.025) and dark respiration rate (0.49 vs. 0.30 μmol m-2 s-1) were. In the foggy morning, when the incident irradiance was low, photoinhibition had already occurred in plants in the bright part of the canopy gap and also in plants in the shaded part of the gap but to a much lesser degree. Photoinhibition accelerated with increase of incident irradiance and relaxed in the afternoon. Thermal dissipation as indicated by non-photochemical fluorescence quenching (NPQ) increased rapidly in the morning and continued at a high rate in the afternoon. Prevention of leaf rolling resulted in acceleration of photoinhibition. Artificial inhibition of the xanthophyll cycle led to acceleration of both photoinhibition and inactivation of PSII reaction centres, and decrease of NPQ. Photoinhibited leaves in either control or treatment plants recovered overnight. These results show that A. villosum is able effectively to prevent photodamage through the mechanisms of leaf rolling, thermal dissipation and reversible inactivation of PSII reaction centres.",28,Journal,ar,Article,100,3,3,Chlorophyll fluorescence | Inactivation of PSII reaction centre | Marginal tropics | Photoinhibition of photosynthesis | Shade plant,23435,undefined,0,FALSE,9,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0036828653,SCOPUS_ID:0036828653,2-s2.0-0036828653,Links between terrain characteristics and forage patterns of elephants (Loxodonta africana) in northern Botswana,Nellemann C.,Journal of Tropical Ecology,02664674,18,6,835-844,2002-11-01,November 2002,10.1017/S0266467402002547,"Spatial vegetation utilization of elephants was investigated within mixed woodland savanna along the Chobe River in northern Botswana in the dry season of 1998. Using multiple linear regression, accumulated stem breakage by elephants was predicted by a terrain index, distance to water, stand density, number of trees > 4 m tall, tree height, density of Combretum apiculatum, C. elaeagnoides, C. mossambicense and the density of other (accumulated) tree species. Within mixed woodland at 2-7 km distance from the river fine-grained terrain ruggedness was the most important factor contributing to 55% of observed differences in use by elephants, while distance to water and the density of C. apiculatum contributed an additional 20% and 4%, respectively to the multiple linear regression model. Stem breakage was, on average, almost twice as high in rugged terrain compared with flat terrain at similar distance to water within the same vegetation type. Rugged terrain had 2-3-fold higher proportion of plots with very high Combretum shrub densities. These results suggest that the terrain index may be useful in management, predicting the areas most sensitive to vegetation change in a woodland system with increasing elephant densities.",38,Journal,ar,Article,100,3,3,Botswana | Browsing | Combretum | Elephants | Savanna | Terrain use,23435,undefined,0,FALSE,10,NA,NA
