@_fa,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,prism:doi,dc:description,citedby-count,prism:aggregationType,subtype,subtypeDescription,author-count.@limit,author-count.@total,author-count.$,source-id,fund-no,openaccess,openaccessFlag,entry_number,freetoread.value.$,freetoreadLabel.value.$
true,https://api.elsevier.com/content/abstract/scopus_id/0026313744,SCOPUS_ID:0026313744,2-s2.0-0026313744,"Search theory and mate choice. II. Mutual interaction, assortative mating, and equilibrium variation in male and female fitness",Real L.,American Naturalist,00030147,138,4,901-917,1991-01-01,1991,10.1086/285259,"Extends the sequential search model for mate choice to include situations in which ""passive' mates (males in most casees) can adjust their perceived fitness in accordance with the expected fitness from the ""active' searching sex (usually females), eg males may adjust the intensity of their display based on the fitnesses of searching females. Increases in adjusted male fitness are expected with increases in the average fitness of the searching females. When fitness is temporally discounted, then adjusted fitness increases with increasing discount rate. The adjusted ""passive' (male) fitness will be less than the average fitness in the population of ""active' (female) searchers. When the passive sex shows individual variation in minimal fitness requirements they will accept in the searching active mates, then the passive mates and active mates will show an assortative mating equilibrium. Similarly, if the adjustments to fitness in the passive mates depend on the perceived fitness of the opposite sex, then individuals will show assortative mating. If individuals of either sex show sustained variation in search characteristics, eg variation in search costs, the probable number of encountered individuals, and/or the temporal onset of search, then variation in the fitness distribution in each sex can be maintained. -from Author",99,Journal,ar,Article,100,1,1,12604,undefined,0,FALSE,1,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0026313708,SCOPUS_ID:0026313708,2-s2.0-0026313708,A genetic approach to measuring pollen discounting in natural plant populations,Ritland K.,American Naturalist,00030147,138,4,1049-1057,1991-01-01,1991,10.1086/285268,"Describes the procedure for and problems with estimating pollen discounting in a natural population, illustrated by estimates obtained from a Mimulus hybrid zone. These estimates suffer from 1) the assumption of an isolated population wherein random mating takes place among outcrossers and, more fundamentally, 2) the confounding influences in such a hybrid zone of the suite of coadapted characters which differentiate selfing taxa from outcrossing taxa. -from Author",27,Journal,ar,Article,100,1,1,12604,undefined,0,FALSE,2,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0026312912,SCOPUS_ID:0026312912,2-s2.0-0026312912,Limited female choice and the evolution of secondary sexual characters,Gomulkiewicz R.,American Naturalist,00030147,138,6,1396-1407,1991-01-01,1991,10.1086/285293,"Analysis of a diploid model of evolution by female choice sexual selection that incorporates limited female choice shows that the conditions under which an allele coding for a novel secondary sexual trait will increase in frequency when rare are more restrictive when female choice is more limited. This suggests the prediction that, all else being equal, species or populations whose females have limited mate choice are less likely to be sexually dimorphic in secondary sexual traits compared to species or populations whose females have relatively less limited choice. -from Author",5,Journal,ar,Article,100,1,1,12604,undefined,0,FALSE,3,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0026312873,SCOPUS_ID:0026312873,2-s2.0-0026312873,The developmental basis of worker caste polymorphism in ants,Wheeler D.,American Naturalist,00030147,138,5,1218-1238,1991-01-01,1991,10.1086/285279,"Diverse worker caste systems can be generated through regulation of three aspects of larval growth: critical size, growth parameters, and reprogramming of these factors. Even the most complex caste systems could have evolved simply by the addition of revised programs to the end of an ancestral developmental pathway for workers. Worker castes in ants provide a system in which to study the evolution of reaction norms and developmental switches. In ants, the simplest developmental switch, revision of critical size alone, does not lead to discontinuous phenotypes. Only when changes in growth rules are tied to the decision to revise critical size are distinct phenotypes produced from the alternative developmental programs. -from Author",224,Journal,ar,Article,100,1,1,12604,undefined,0,FALSE,4,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0026309920,SCOPUS_ID:0026309920,2-s2.0-0026309920,Ecological aspects of the geographical distribution and diversity of mammalian species.,Pagel M.,American Naturalist,00030147,137,6,791-815,1991-01-01,1991,10.1086/285194,"Using the comprehensive collection of range maps compiled for 697 species of North American mammals by Hall, the authors compute the distribution in the sizes of the geographical ranges of these mammalian species. The distribution is roughly lognormal, corresponding to high skewing on a linear scale toward small geographical ranges, with a median geographical range of c1% of the area of North America; only 2% of the species have ranges >50% of this area. Skewing is high for bats, rodents, insectivores and lagomorphs and less pronounced for carnivores and artiodactyls. There are both latitudinal and longitudinal gradients in range size, with average ranges increasing to the North and to the East. At any one latitude, however, there is wide variability in range size. Corresponding to these gradients in range size are latitudinal and longitudinal gradients in species density, with density increasing as average range size decreases. These latitudinal gradients have long been appreciated, but the longitudinal gradients may ultimately prove more illuminating because they are less confounded by the kinds of systematic changes (in temperature, etc.) that accompany latitudinal change. With 23 distinct habitat types in North America, patterns both in geographical range and in species density are correlated with the number of different habitats a species range includes: high density of species and small geographical range sizes occur in areas of high habitat diversity. Correlations between the number of habitats (and the average geographical range of habitats) versus latitude and longitude explain some of the geographic variation in species' range patterns noted in this article. Species are more habitat specific toward more southern latitudes and toward more western longitudes. -from Authors",208,Journal,ar,Article,100,3,3,12604,undefined,0,FALSE,5,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0026308445,SCOPUS_ID:0026308445,2-s2.0-0026308445,Communities in a landscape: the influence of habitat heterogeneity on the interactions between species,Danielson B.,American Naturalist,00030147,138,5,1105-1120,1991-01-01,1991,10.1086/285272,"A model is described for species that have ""distinct' habitat preferences and preemptive occupation of sites within habitats. Interactions between two species do not result solely from the intrinsic properties of the species involved. They are also functions of the landscape in which the species occur. One species may cause an increase (facilitation) in the equilibrium population size of another species of the high-quality source habitat for the second species is rare relative to the abundance of low-quality sink habitat. A species may inhibit another if the second species' source habitat is abundant. Combinations of facilitation and inhibition effects describe the interactions between two species. There are two sets of possible interactions for any landscape of two habitat types. These are {(-, +), (-, -), (+, -)} and {(-, +), (+, +), (+, -)}. Species for which individuals can sample a large number of sites are likely to exhibit one of the interactions in the first set. Species for which individuals sample only a few sites are likely to exhibit interactions from the second. The relative abundances of each habitat will determine which interaction will occur. -from Author",105,Journal,ar,Article,100,1,1,12604,undefined,0,FALSE,6,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0026308420,SCOPUS_ID:0026308420,2-s2.0-0026308420,Competition mediating the outcome of a mutualism: protective services of ants as a limiting resource for membracids,Cushman J.,American Naturalist,00030147,138,4,851-865,1991-01-01,1991,10.1086/285256,"Phloem-feeding membracids (Publilia modesta) compete intraspecifically for the protective services of an ant mutualist (Formica altipetens). By experimentally increasing membracid densities, the authors observed three negative effects due to competition for ants: 1) a 45-59% reduction in the number of ants tending membracid aggregations, 2) a 63% increase in the abundance of a predatory salticid spider (Pellenes sp.), and 3) a 59% reduction in the mean number of membracid nymphs per plant. In total, the loss of protective services due to competition for mutualists translated into a 92% decrease in the production of newly eclosed membracid adults. -from Authors",72,Journal,ar,Article,100,2,2,12604,undefined,0,FALSE,7,all,All Open Access
true,https://api.elsevier.com/content/abstract/scopus_id/0026308036,SCOPUS_ID:0026308036,2-s2.0-0026308036,Sexual size dimorphism and sibling competition: implications for avian sex ratios,Drummond H.,American Naturalist,00030147,138,3,623-641,1991-01-01,1991,10.1086/285238,"The blue-footed booby Sula nebouxii first-hatched chick aggressively dominates and outgrows its sib and sometimes kills it when food is in short supply. Differential male mortality is expected since females grow to be 27% heavier than males and should have an advantage in sibling competition in mixed-sex broods, but when the male hatches first, even though his sister outgrows him, he usually sustains dominance over her throughout the nestling phase, and he grows and survives normally. When the sister hatches first, despite a large, persistent sibling size disparity the male again grows and survives normally. -from Authors",81,Journal,ar,Article,100,5,5,12604,undefined,0,FALSE,8,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0026306764,SCOPUS_ID:0026306764,2-s2.0-0026306764,Evolution of colony characteristics in social insects. II. Number of reproductive individuals,Pamilo P.,American Naturalist,00030147,138,2,412-433,1991-01-01,1991,10.1086/285224,"The inclusive-fitness models and single-locus gene frequency models suggest different thresholds for the cost allowing worker reproduction to evolve. The advantage of the inclusive-fitness approach is that it allows combining the invasion and loss of worker reproduction in the same model. According to the results derived here through this model, both polyandry and polygyny can restrict the conditions for the evolution of worker reproduction. There is a conflict between queens and workers concerning both worker reproduction and sex allocation. If a colony becomes either polygynous or polyandrous, the queens and workers can have similar interests concerning reproduction, and the colony could act in harmony to increase the inclusive fitnesses. This required that the workers can recognize the genetic heterogeneity within the colony and adjust their own behaviour optimally. If the workers can so behave, polyandry could evolve as the queens' way of reducing the queen-worker conflict and manipulating the workers. -Author",164,Journal,ar,Article,100,1,1,12604,undefined,0,FALSE,9,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0026306617,SCOPUS_ID:0026306617,2-s2.0-0026306617,Slow learning of foraging skills and extended parental care in cooperatively breeding white-winged choughs,Heinsohn R.,American Naturalist,00030147,137,6,864-881,1991-01-01,1991,10.1086/285198,"Juvenile choughs require unusually long periods to attain foraging independence. The transition is gradual, usually taking about 200 d after fledging. These results show a clear relationship between the amount of help a juvenile gets, the nature of its transition to foraging independence, and its prospects of surviving its first year. Despite high variance within broods, individuals with greater numbers of helpers in their group receive more food from begging and remain dependent for longer periods. Juveniles invariably lose weight over winter, but those that remain dependent on adults for food for longer periods both begin and emerge from winter with higher body weights. However, these individuals lack experience and are poorer foragers throughout winter. Juveniles with high numbers of adults to care for them have better prospects of surviving their first year. Juveniles must optimize between acquiring sufficient food from begging and devoting sufficient time to learning to forage. Juveniles probably apply a learning rule to maximize fitness when faced with varying numbers of helpers and siblings. -from Author",116,Journal,ar,Article,100,1,1,12604,undefined,0,FALSE,10,NA,NA
