@_fa,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,prism:doi,dc:description,citedby-count,prism:aggregationType,subtype,subtypeDescription,author-count.@limit,author-count.@total,author-count.$,source-id,fund-no,openaccess,openaccessFlag,entry_number,freetoread.value.$,freetoreadLabel.value.$
true,https://api.elsevier.com/content/abstract/scopus_id/0020470738,SCOPUS_ID:0020470738,2-s2.0-0020470738,"Effects of latitude, season, elevation, and microhabitat on field body temperatures of neotropical and temperate zone salamanders.",Feder M.E.,Ecology,00129658,63,6,1657-1664,1982-01-01,1982,10.2307/1940107,"Behavioral thermoregulation in the field is uncommon among the vast majority of tropical and temperate salamander species. Body temperatures of tropical salamanders closely parallel seasonal and altitudinal changes in the thermal environment. Body temperatures of salamanders show a complex relationship with latitude. Temperate zone species experience lower minimum temperatures than neotropical salamanders, but there are no consistent latitudinal trends in maximum body temperatures. Tropical plethodontids and ambystomatids show similar rates of decline in mean body temperature with increasing elevation, but ambystomatid temperatures are significantly warmer than plethodontid temperatures at the same elevation. Variation in body temperature is greater seasonally for temperate than tropical salamanders. At a given time or locality, however, variation in field body temperature among members of a population is similar for tropical and temperate salamanders. Interspecific thermal differences are not evident in sympatric species of tropical salamanders, and therefore may not serve as a means of niche segregation in tropical salamander communities.- from Authors thermoregulation plethodontids ambystomatids",52,Journal,ar,Article,100,2,2,20308,undefined,0,FALSE,1,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0020470054,SCOPUS_ID:0020470054,2-s2.0-0020470054,Competition within and between hatching cohorts of a treehole mosquito.,Livdahl T.,Ecology,00129658,63,6,1751-1760,1982-01-01,1982,10.2307/1940117,"Aedes triseriatus were reared under different conditions of larval density, concentration of natural treehole fluid, and in the presence or absence of a late-hatching cohort of larvae. Density and fluid concentration produced similar and independent significant competitive effects on each measure of cohort success, including female mass, development time, and survival to the adult stage, as well as on a composite index of performance. The sensitivity of first-cohort development time to high density and dilute fluid was reduced by the presence of the second cohort, and first-cohort survivorship responses to fluid concentration and density suggest an enhanced performance in dilute medium and intermediate density due to the addition of the second cohort. The second cohort experienced total mortality in the presence of high first-cohort density, dilute medium, or the incidental oviposition of another treehole mosquito, Anopheles barberi, and never matched the success of the first cohort.-from Author",82,Journal,ar,Article,100,1,1,20308,undefined,0,FALSE,2,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0020469890,SCOPUS_ID:0020469890,2-s2.0-0020469890,Niches of adult and juvenile deer mice ( Peromyscus maniculatus) in seral stages of coniferous forest.,Van Horne B.,Ecology,00129658,63,4,992-1003,1982-01-01,1982,10.2307/1937239,"In seral stages of coastal coniferous forest in SE Alaska, adult deer mice consumed a higher proportion of hard-bodied arthropods than did juveniles. Juveniles consumed a lower proportion of soft-bodied arthropods in high-density populations than in low-density populations. Adult high-density habitat had more cover than juvenile high-density habitat and was more favorable, as evidenced by a greater overwinter survival of both juveniles and adults. Intraspecfic competition appeared to be responsible for niche displacement of juvenile deer mice along food and habitat dimensions. -from Author",82,Journal,ar,Article,100,1,1,20308,undefined,0,FALSE,3,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0020468939,SCOPUS_ID:0020468939,2-s2.0-0020468939,"Local geographic distributions of bumblebees, near Crested Butte, Colorado: competition and community structure.",Pyke G.,Ecology,00129658,63,2,555-573,1982-01-01,1982,10.2307/1938970,"Seven of 12 species of bumblebees accounted for 97% of all bumblebees observed. These 7 species form 4 groups in terms of both their proboscis lengths and the corolla lengths of the plants they preferentially visit. Long-, medium-, and short-tongued groups were most often observed foraging at flowers with long, medium, and short corollas, respectively. Proboscis lengths tended to be very similar within each group but quite dissimilar between groups. The 4th group consisted of a single short-tongued species which has well- developed mandibles which enable it to rob nectar from many plants with long corollas. It also feeds legitimately on short-corolla flowers. When the data on bumblebees and plant distributions are combined with data on flower preferences, a pattern consistent with a competition hypothesis emerges. Within each proboscis-length group, bumblebee species tend to replace one another altitudinally in a manner consistent with the hypothesis.-from Author",126,Journal,ar,Article,100,1,1,20308,undefined,0,FALSE,4,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0020468085,SCOPUS_ID:0020468085,2-s2.0-0020468085,Role of body temperature in the seasonality of daily activity in tenebrionid beetles of eastern Washington.,Kenagy G.J.,Ecology,00129658,63,5,1491-1503,1982-01-01,1982,10.2307/1938875,"Eight species of tenebrionid were studied in the arid Artemisia steppe of eastern Washington. Some 97% of the body temperatures (Tb) obtained between April and October ranged between 10- 30oC (mean = 20o). Environmental temperature was strongly seasonal, and in order for beetles to be active within the same 10o-30o range of Tb at all seasons, their activity patterns were not coupled to the same phase of the daily light-dark cycle at all seasons. Rather, beetles were strongly day-active in early spring and fall, mostly active during twilight and at night in the midst of summer, and active bimodally (morning and evening) in between these seasons. Tb's predicted with a biophysical model correlate significantly with actually measured Tb's and can be used to predict satisfactorily the times of day when beetles are active. The tenebrionid beetles studied have a range of Tb's during activity 10o-15o lower than that of many other terrestrial insects, including other insects in the same habitat and other species of tenebrionids found in more extreme desert environments. Tenebrionids in the eastern Washington steppe may have evolved a low range of active Tb's as part of a strategy by which the season of activity is expanded into earlier and later times of year, when both quantity and quality of food may be greater.-from Authors",27,Journal,ar,Article,100,2,2,20308,undefined,0,FALSE,5,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0020468048,SCOPUS_ID:0020468048,2-s2.0-0020468048,Pollination of Luehea ( Tiliaceae) in Costa Rican deciduous forest.,Haber W.,Ecology,00129658,63,6,1740-1750,1982-01-01,1982,10.2307/1940116,"The 3 species of Luehea studied all produce hermaphroditic flowers exhibiting nocturnal anthesis, anther dehiscence, nectar secretion, and fragrances consistent with adaptation for nocturnal moth pollination. Luehea candida, flowering during the wet season, has self-incompatible flowers pollinated primarily by sphingid moths. Generalist diurnal visitors, including stingless bees, flies and butterflies, were also common flower visitors, but they were ineffective pollinators. Luehea candida rejects pollen from nearby conspecifics as a means of limiting inbreeding resulting from pollination by poor outcrossers such as stingless bees. The principal pollinators of L. seemannii, which flowers during the dry season, were the same types of diurnal visitors that contributed nothing to pollination success of L. candida. Nocturnal moths were low in abundance during the dry season and pollinated few flowers. Individuals of the deciduous forest population of L. seemannii ranged from partially to fully self-compatible, though an evergreen forest population was self-incompatible. The partial breakdown of incompatibility, diurnal pollinators, and nectar analysis of L. seemannii suggest an ongoing evolutionary shift to diurnal pollination resulting from the scarcity of nocturnal pollinators and selection by diurnal insects, especially stingless bees, in the deciduous forest.-from Authors",44,Journal,ar,Article,100,2,2,20308,undefined,0,FALSE,6,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0020468047,SCOPUS_ID:0020468047,2-s2.0-0020468047,Ontogeny of water snake foraging ecology.,Mushinsky H.,Ecology,00129658,63,6,1624-1629,1982-01-01,1982,10.2307/1940102,"Ontogenetic changes in prey consumption are most striking in Nerodia erythrogaster and N. fasciata. Prey of these 2 species changes from fish to frogs as the snakes exceed a snout-vent length of 50 cm. Nerodia rhombifera and N. cyclopion primarily eat fish throughout their life. However, with maturity and increased body size both species change portions of their diets. Nerodia rhombifera preys upon larger fish which occupy deeper, open-water habitats, when the snakes exceed 80 cm. Nerodia cyclopion eats a larger proportion of centrarchid fish as its body size increases. Small prey are found in the stomachs of most size-classes of all 4 snake species. All 4 species eat larger prey as they mature. However, the largest individuals are females, and in 2 of the 4 species the large females eat a different array of prey than smaller conspecific males. The size sexual dimorphism does not reduce the overlap in the diets of the 2 species that eat anurans as adults.-from Authors",143,Journal,ar,Article,100,3,3,20308,undefined,0,FALSE,7,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0020466528,SCOPUS_ID:0020466528,2-s2.0-0020466528,"Ecological consequences of song matching: breeding success and intraspecific song mimicry in indigo buntings ( Passerina cyanea, Michigan).",Payne R.B.,Ecology,00129658,63,2,401-411,1982-01-01,1982,10.2307/1938958,"Adult male Passerina cyanea studied in southern Michigan, had higher success than 1st-yr males. First-year males that matched the song of an adult on a neighboring territory had significantly greater mating success, nesting success, and fledging success than did nonmatching 1st-yr males. First-year males with blue plumage did better than 1st-yr males with browner plumage. The advantage in birds that mimic was restricted to birds that copy an adult and remain on a territory near the song model, and was most pronounced in the mimics that resembled the song model in plumage as well as in song. The increased success of song mimics apparently resulted from matching the adult neighbor's song and not simply from a behavioral maturation of song learning.-from Author",129,Journal,ar,Article,100,1,1,20308,undefined,0,FALSE,8,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0020463488,SCOPUS_ID:0020463488,2-s2.0-0020463488,Overlap summary indices and the detection of community structure.,Thomson J.,Ecology,00129658,63,2,274-277,1982-01-01,1982,10.2307/1938941,"It is often desirable to compare the amount or intensity of overlaps in different communities. The most commonly used index for such comparisons, mean pairwise overlap, is often unsuitable. Alternate approaches are suggested.-from Authors",9,Journal,ar,Article,100,2,2,20308,undefined,0,FALSE,9,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0020462775,SCOPUS_ID:0020462775,2-s2.0-0020462775,"Algal dynamics and trophic interactions in the recent history of Frains Lake, Michigan.",Carney H.,Ecology,00129658,63,6,1814-1826,1982-01-01,1982,10.2307/1940123,"Analysis of a 10-m sediment core taken from the center of Frains Lake, Michigan, reveals distinct changes in diatom and chrysophycean cyst assemblages following European settlement c.1830 AD. The presettlement planktonic diatom flora was dominated by Cyclotella species. Postsettlement flora was dominated first by eurytopic taxa, including Melosira granulata, Fragilaria construens, and F. crotonensis, then by a complex of small Stephanodiscus species, particularly S. hantzschii. Shifts in the algal assemblage and other resources have influenced zooplankton community structure.-from Author",33,Journal,ar,Article,100,1,1,20308,undefined,0,FALSE,10,NA,NA
