@_fa,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,prism:doi,dc:description,citedby-count,prism:aggregationType,subtype,subtypeDescription,author-count.@limit,author-count.@total,author-count.$,authkeywords,source-id,fund-no,openaccess,openaccessFlag,freetoread.value.$,freetoreadLabel.value.$,entry_number
true,https://api.elsevier.com/content/abstract/scopus_id/8344290568,SCOPUS_ID:8344290568,2-s2.0-8344290568,Additive effects of ectoparasites over reproductive attempts in the long-lived alpine swift,Bize P.,Journal of Animal Ecology,00218790,73,6,1080-1088,2004-11-01,November 2004,10.1111/j.0021-8790.2004.00880.x,"1. Parasitism is a non-negligible cost of reproduction in wild organisms, and hosts are selected to partition resources optimally between current and future reproduction. While parents can compensate for the cost of parasitism by increasing their current reproductive investment, such change in resource allocation is expected to carry-over costs on future reproduction. 2. Life history theory predicts that because long-lived organisms have a high residual reproductive value, they should be more reluctant to increase parental effort in response to parasites. Also, when rearing successive infested broods, the cost of parasitism can cumulate over the years and hence be exacerbated by past infestations. 3. We tested these two predictions in the alpine swift Apus melba, a long-lived colonial bird that is infested intensely by the nest-based blood sucking louse-fly Crataerina melbae. For this purpose, we manipulated ectoparasite load over 3 consecutive years and measured reproductive parameters in successive breeding attempts of adults assigned randomly to 'parasitized' and 'deparasitized' treatments. 4. In current reproduction, fathers of experimentally parasitized broods produced a similar number of offspring as fathers from the deparasitized treatment, but the rearing period was prolonged by 4 days. Fathers that were assigned to the parasitized treatment in year x produced significantly fewer fledglings the following year x + 1 than those of the deparasitized treatment. The number of young produced by fathers in year x + 1 was correlated negatively with the number of days they cared for their brood in the previous year x. We also found a significant interaction between treatments performed over 2 successive years, with fathers of parasitized broods suffering a larger fitness loss if in the past they had already cared for a parasitized brood rather than for a deparasitized one. Similar effects of parasitism, although partly non-significant (0.05 < P-values > 0.10), were found in mothers. 5. Altogether, our results show that parasites can modify resource allocation between current and future reproduction in long-lived hosts, and that the cost of parasitism can cumulate over the years. It emphasizes the fact that effects of parasites can depend on past infestations and become apparent in future reproduction only.",39,Journal,ar,Article,100,5,5,Apus melba | Cost of plasticity | Ectoparasite | Hatching asynchrony | Hippoboscidae | Life history theory | Trade-off between current and future reproduction,29544,undefined,1,TRUE,all,All Open Access,1
true,https://api.elsevier.com/content/abstract/scopus_id/8144228448,SCOPUS_ID:8144228448,2-s2.0-8144228448,Exploration correlates with settlement: Red squirrel dispersal in contrasting habitats,Haughland D.,Journal of Animal Ecology,00218790,73,6,1024-1034,2004-11-01,November 2004,10.1111/j.0021-8790.2004.00884.x,"1. Dispersers in heterogeneous habitat theoretically should target the habitat(s) where reproduction and survival (i.e. fitness) will be highest. However, the cues that dispersing animals respond to are not well understood: differences in habitat quality ultimately may be important, but whether animals respond to these differences may be influenced by their own familiarity with different habitats. 2. To determine if dispersers reacted to differences in habitat, we documented the exploratory movements, dispersal, and settlement patterns of juvenile North American red squirrels (Tamiasciurus hudsonicus) originating in adjacent patches of different habitats. 3. Dispersers originating in mature, closed-canopy forest (linked to higher female reproductive success and smaller territories) did not explore contrasting open forest with lower tree densities, and the magnitude of the dispersers' explorations was relatively similar. In contrast, dispersers from the open forest habitat made explorations that carried them into contrasting, mature forest habitat, and their explorations were more variable across individuals. 4. When settlement occurred, it was strongly philopatric in all groups of dispersers, although the distances and directions favoured during the exploratory phase of dispersal remained strong predictors of where settlement occurred. Overall, processes favouring philopatry (i.e. maternal influences, competitive advantages, etc.) appeared to dominate the dispersal of our study animals, even those that were exposed to higher quality habitat during their explorations. 5. Secondarily, annual stochasticity (or some correlate) affected the scale of exploration and timing of settlement more than the relative quality of habitat in which dispersers were born. 6. Studies such as this that seek to understand the relative importance of individual experience, habitat familiarity, and habitat quality are important to ultimately understanding how individual animals and populations react to habitat heterogeneity.",73,Journal,ar,Article,100,2,2,Habitat quality | Habitat selection | Juvenile experience | Movement | Natal dispersal | North American red squirrel | Seasonal stochasticity | Tamiasciurus hudsonicus,29544,undefined,1,TRUE,all,All Open Access,2
true,https://api.elsevier.com/content/abstract/scopus_id/8144228446,SCOPUS_ID:8144228446,2-s2.0-8144228446,"Flea species richness and parameters of host body, host geography and host 'milieu'",Krasnov B.,Journal of Animal Ecology,00218790,73,6,1121-1128,2004-11-01,November 2004,10.1111/j.0021-8790.2004.00883.x,"1. We have assessed how different host parameters affect species richness of flea assemblages using the independent contrasts method. Three groups of host parameters were examined. The first group included host body parameters (body size, basal and average daily metabolic rates), the second group included parameters of geographical range size and position of this range in relation to the equator (latitude) and the third group comprised parameters related to the number of sympatric closely related species. 2. None of the host body parameters correlated with species richness of flea assemblages. 3. Flea species richness increased with an increase in latitude of the geographical range centre of a host as well as with an increase in a composite variable that described the size of the geographical range. 4. The number of sympatric closely related species both across the entire geographical range and locally was correlated positively with species richness of fleas. 5. Our results show that species richness of ectoparasites is affected little by parameters of the host body and to a greater extent by parameters related to the host environment.",106,Journal,ar,Article,100,4,4,Body size | Flea species richness | Geographical range | Latitude | Mammals | Metabolic rate,29544,undefined,1,TRUE,all,All Open Access,3
true,https://api.elsevier.com/content/abstract/scopus_id/8144228108,SCOPUS_ID:8144228108,2-s2.0-8144228108,Energy density and variability in abundance of pigeon guillemot prey: Support for the quality-variability trade-off hypothesis,Litzow M.,Journal of Animal Ecology,00218790,73,6,1149-1156,2004-11-01,November 2004,10.1111/j.0021-8790.2004.00890.x,"1. The quality-variability trade-off hypothesis predicts that (i) energy density (kJ g-1) and spatial-temporal variability in abundance are positively correlated in nearshore marine fishes; and (ii) prey selection by a nearshore piscivore, the pigeon guillemot (Cepphus columba Pallas), is negatively affected by variability in abundance. 2. We tested these predictions with data from a 4-year study that measured fish abundance with beach seines and pigeon guillemot prey utilization with visual identification of chick meals. 3. The first prediction was supported. Pearson's correlation showed that fishes with higher energy density were more variable on seasonal (r = 0.71) and annual (r = 0.66) time scales. Higher energy density fishes were also more abundant overall (r = 0.85) and more patchy at a scale of 10s of km (r = 0.77). 4. Prey utilization by pigeon guillemots was strongly non-random. Relative preference, defined as the difference between log-ratio transformed proportions of individual prey taxa in chick diets and beach seine catches, was significantly different from zero for seven of the eight main prey categories. 5. The second prediction was also supported. We used principal component analysis (PCA) to summarize variability in correlated prey characteristics (energy density, availability and variability in abundance). Two PCA scores explained 32% of observed variability in pigeon guillemot prey utilization. Seasonal variability in abundance was negatively weighted by these PCA scores, providing evidence of risk-averse selection. Prey availability, energy density and km-scale variability in abundance were positively weighted. 6. Trophic interactions are known to create variability in resource distribution in other systems. We propose that links between resource quality and the strength of trophic interactions may produce resource quality-variability trade-offs.",17,Journal,ar,Article,100,4,4,Foraging | Patchiness | Resource heterogeneity | Resource quality | Risk sensitivity,29544,undefined,1,TRUE,all,All Open Access,4
true,https://api.elsevier.com/content/abstract/scopus_id/8144227561,SCOPUS_ID:8144227561,2-s2.0-8144227561,Context-dependent perceptual ranges and their relevance to animal movements in landscapes,Olden J.,Journal of Animal Ecology,00218790,73,6,1190-1194,2004-11-01,November 2004,10.1111/j.0021-8790.2004.00889.x,"1. An animal's perceptual range defines the spatial extent of the landscape for which information is available to make movement decisions. Ecologists studying and modelling animal dispersal have commonly assumed that individual movements arise from a predefined set of local decision rules operating within a static isotropic (i.e. circular) perceptual range. 2. We discuss how this assumption fails to recognize the potential for plasticity in perceptual ranges and present a conceptual model that illustrates how anisotropic perceptual ranges can arise from animal orientation to environmental stimuli. 3. Using model simulations we show how perceptual distance (i.e. greatest Euclidean distance at which habitat patches can be perceived), horizon (i.e. panoramic view or angular degrees of the landscape perceived) and breadth (i.e. areal extent of the landscape perceived), change as a function of increased strength of a hypothetical stimuli. 4. Our results show that anisotropic perceptual ranges can differ substantially from traditional, isotropic perceptual ranges in all three aspects depending on the strength of the stimuli and nature in which it interacts with other elements of the landscape. 5. We highlight the implications of these findings for modelling animal movements in ecological landscapes with the hope that context-dependent perceptual ranges are considered in future studies.",92,Journal,re,Review,100,4,4,Anisotropic | Behaviour | Connectivity | Isotropic | Orientation | Patch context,29544,undefined,1,TRUE,all,All Open Access,5
true,https://api.elsevier.com/content/abstract/scopus_id/8144227181,SCOPUS_ID:8144227181,2-s2.0-8144227181,The evolution of sex-biased dispersal by pre-dispersal copulation and fluctuating environment,Hirota T.,Journal of Animal Ecology,00218790,73,6,1115-1120,2004-11-01,November 2004,10.1111/j.0021-8790.2004.00878.x,"1. Additional factors relevant to dispersal are necessary to establish a general theory that can explain the sex-biased dispersal pattern of most taxa. The present study evaluated the influence of pre-dispersal copulation on the evolution of sex-biased dispersal. The influence of fluctuating environment, population size and dispersal cost were also analysed. 2. The simulation models were designed on the basis of the life history of Pieris rapae crucivora, in which female butterflies disperse among local habitats after copulation although male butterflies remain in the natal habitat. In the first model, where females always copulate before dispersal, the evolution of female-biased dispersal was facilitated by the fluctuating environment, but was suppressed by the stable environment. However, the fluctuating environment also suppressed the sex-biased dispersal in the second model where female dispersers always copulate after dispersal. Thus, the interaction between the pre-dispersal copulation and the fluctuating environment is a sufficient condition for the evolution of sex-biased dispersal. 3. The present study is the first report to reveal the important influence of pre-dispersal copulation on the evolution of sex-biased dispersal. In addition, the sexual difference in dispersal pattern increased with the increase of local population size and the decrease of dispersal cost.",19,Journal,ar,Article,100,1,1,Behaviour | Lepidoptera | Mating system | Patchy landscape,29544,undefined,1,TRUE,all,All Open Access,6
true,https://api.elsevier.com/content/abstract/scopus_id/8144226078,SCOPUS_ID:8144226078,2-s2.0-8144226078,On the relationship between T-cell mediated immunity in bird species and the establishment success of introduced populations,Møller A.P.,Journal of Animal Ecology,00218790,73,6,1035-1042,2004-11-01,November 2004,10.1111/j.0021-8790.2004.00879.x,"1. The introduction of animals to novel environments has been used as a model system for investigating the factors affecting small populations during their initial period of establishment. Previous studies of introduction success in birds have identified a number of factors associated with successful establishment. 2. We predicted that species with strong non-specific immune responses would have an elevated probability of establishment because they would be better able to cope with parasites in the novel environment. Consistent with this prediction, we found that nestling T-cell mediated immune response, as reflected by the response to a challenge with the mitogenic lectin phytohaemagglutinin, was a reliable estimator of establishment success. In multivariate analyses that took previously identified predictors into account, this was only the case when propagule sizes of introduced birds were large. 3. These findings suggest that host-parasite interactions can be an important component influencing the fate of small populations in novel environments only when severe disease or virulent parasites are more likely to have been introduced as well.",33,Journal,ar,Article,100,2,2,Disease | Introduced birds | Parasitism | Phytohaemagglutinin | Population viability,29544,undefined,1,TRUE,all,All Open Access,7
true,https://api.elsevier.com/content/abstract/scopus_id/8144224946,SCOPUS_ID:8144224946,2-s2.0-8144224946,Compartments in insect-plant associations and their consequences for community structure,Prado P.,Journal of Animal Ecology,00218790,73,6,1168-1178,2004-11-01,November 2004,10.1111/j.0021-8790.2004.00891.x,"1. Compartmentation has been less explored than other forms of community structure. We assessed compartmentation of associations between insects and plants on a regional scale, and analysed some of its causes and consequences. The data set used was the host records of fruit flies (Diptera; Tephritidae) that breed in flowerheads of plants of the tribe Vernonieae (Asteraceae) in the Espinhaço Mountain range, Minas Gerais, Brazil. This data set was obtained with a consistent sampling protocol and is taxonomically fully resolved. 2. The binary association matrix had a total of 35 insect and 81 plant species. Most of the insects were specialized on plants of a single subtribe, genus or species group. Correspondence analysis showed that the association matrix is divided in six well-delimited compartments of insects specialized on subtribes or genera of plants. 3. Host dissimilarity among insects and insect dissimilarity among plants were expressed as Jaccard distances. Tests with a multi-response permutation procedure (MRPP) showed that both kinds of dissimilarities were higher among compartments than within them. 4. Monte Carlo randomizations were used to compare matrix parameters with values expected in the absence of compartments. In 4000 runs, the number of insect species that shared at least one host plant (ecological neighbours) was smaller than expected. Nevertheless, mean host similarity among insects, and the proportion of exclusive host plants used by each insect species did not differ from null model predictions. Host similarity of insects with their nearest neighbours in niche space was higher than expected by the null model. On the other hand, host similarity with farthest neighbours was lower than expected. 6. The observed compartmentation of insect/plant associations can be ascribed to the marked specialization of flowerhead tephritids, and allows the reduction of diffuse competition among insects. However, compartmentation did not decrease overall niche overlap among insects because reduction in number of neighbours is offset by increased overlap with species in the same compartment. Therefore, the pattern in this system cannot be derived from resource partitioning alone.",94,Journal,ar,Article,100,2,2,Brazil | Campos Rupestres | Niche overlap | Null-models | Tephritidae | Vernonieae,29544,undefined,1,TRUE,all,All Open Access,8
true,https://api.elsevier.com/content/abstract/scopus_id/8144224219,SCOPUS_ID:8144224219,2-s2.0-8144224219,Spatial organization of reproductive Arctic foxes Alopex lagopus: Responses to changes in spatial and temporal availability of prey,Eide N.,Journal of Animal Ecology,00218790,73,6,1056-1068,2004-11-01,November 2004,10.1111/j.0021-8790.2004.00885.x,"1. Home range size, spatial organization and territoriality of reproductive Arctic foxes were studied during the summer. The influence of spatial distribution and availability of the main prey was investigated in order to evaluate whether the spatial organization of Arctic foxes was coherent with key predictions of the resource dispersion hypotheses (RDH). The RDH includes the spatial characteristics of resource abundance, while there is also growing attention to the importance of the temporal characteristics of resource abundance. Hence the role of temporal and spatio-temporal predictability of prey explaining carnivore spatial organization was also investigated in this study. 2. The study was conducted on Svalbard; a simple High-Arctic terrestrial ecosystem which allowed unique estimates of prey abundance. The main prey of the Arctic fox (Svalbard reindeer Rangifer tarandus platyrhynchus, seabirds Alcidae and Procellariidae and geese Anseridae) was surveyed systematically. These surveys revealed highly contrasting patterns in prey abundance within the terrestrial ecosystem. 3. Arctic fox summer home ranges varied in size (4-60 km2), as well as in overlap (17-76%). The diverse spatial organization covaried with spatial and temporal patterns in prey abundance. Small home ranges (10 ± 5.6 km2) with large overlap (76 ± 19.6%) were characteristic for coastal areas where prey was concentrated in small patches and predictable both in space and time. Medium home ranges (23 ± 4.2 km2) and overlap (50 ± 6.6%) occurred inland where prey was clumped in larger patches and less predictable. Large home ranges (52 ± 8.4 km2) with little overlap (17 ± 3.5%) occurred inland where prey was widely scattered and unpredictable. 4. Spatial dispersion and richness of prey resources explained most of the variation in Arctic fox spatial organization. The RDH framework could be used to explain the presence of relaxed territoriality found in this study. We suggest that the observed absence of more permanent social groups is due to the extremely severe winter conditions which force juvenile individuals to disperse from the natal area during the first winter. 5. Predictability of resources was an additional significant factor affecting both home-range size and overlap. Resource predictability captures the degree to which an animal can depend on its environment to offer suitable and secure living conditions over time. 6. This study emphasize the need to incorporate both spatial and temporal characteristics of resource distribution in order to fully understand the diversity of spatial arrangements among carnivores.",90,Journal,ar,Article,100,3,3,Home range | Predictability | Resource dispersion hypothesis (RDH) | Svalbard | Territoriality,29544,undefined,1,TRUE,all,All Open Access,9
true,https://api.elsevier.com/content/abstract/scopus_id/8144223706,SCOPUS_ID:8144223706,2-s2.0-8144223706,Do sub-Arctic winter moth populations in coastal birch forest exhibit spatially synchronous dynamics?,Ims R.,Journal of Animal Ecology,00218790,73,6,1129-1136,2004-11-01,November 2004,10.1111/j.0021-8790.2004.00882.x,"1. Populations of cyclic forest insects are known to exhibit large-scale spatially synchronous dynamics. Region-wide climatic disturbances, the Moran effect, have often been invoked as the mechanism underlying this synchrony. However, no previous study has been designed specifically to examine spatial population dynamics more closely and to evaluate underlying mechanisms. 2. We perform a study on winter moth populations in sub-Arctic birch forest, where habitat discontinuity was included in the study design, to evaluate if dispersal barriers would act to decouple dynamics. All the study populations were situated in the same climatic region where 10-year population cycles have been known to prevail. The total spatial extent of the study was smaller than the spatial scale of synchronous dynamics reported from previous studies on cyclic insects. 3. We found that moth populations had mainly synchronous dynamics within sites consisting of 1.8 km transects in prime moth habitats (mature birch forest) and within a large island with continuous birch forest. However, sites on different islands could be maximally out of phase. 4. These results suggest that climate was not synchronizing winter moth populations in this ecosystem and that biotic mechanisms are probably involved. 5. Our study highlights the value of performing studies with a particularly dedicated design for elucidating the patterns and mechanisms of spatio-temporal population dynamics.",35,Journal,ar,Article,100,3,3,Climate | Dispersal barriers | Insect population cycles | Moran effect | Study design,29544,undefined,0,FALSE,NA,NA,10
