@_fa,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,prism:doi,dc:description,citedby-count,prism:aggregationType,subtype,subtypeDescription,author-count.@limit,author-count.@total,author-count.$,authkeywords,source-id,fund-no,openaccess,openaccessFlag,freetoread.value.$,freetoreadLabel.value.$,entry_number
true,https://api.elsevier.com/content/abstract/scopus_id/0036850254,SCOPUS_ID:0036850254,2-s2.0-0036850254,Longevity of kings and queens and first time of production of fertile progeny in dampwood termite (Isoptera; Termopsidae; Zootermopsis) colonies with different reproductive structures,Thorne B.,Journal of Animal Ecology,00218790,71,6,1030-1041,2002-11-01,November 2002,10.1046/j.1365-2656.2002.00666.x,"1. We report age-specific survivorship of founding kings and queens and colony age of first production of fertile progeny (alates) of two cohorts, containing 52 and 42 complete colonies, respectively, in the primitive dampwood termite Zootermopsis nevadensis ssp. nevadensis. 2. Longevity of kings and queens was determined and compared in various experimental manipulations of reproductive structure of incipient colonies (removal of king or queen or both vs. unmanipulated pairs as controls) performed one year after pairing. Life span of reproductives was also evaluated in circumstances of interactions between young colonies, a treatment inspired by field observations of natural nest spacing and intraspecific competition between young dampwood termite colonies. 3. In our first experimental series, founding pairs survived 2-7 years (x̄ = 4.5 ± 0.3 SE) after pairing. Kings lived significantly longer (x̄ = 4.7 ± 0.3 years after pairing; range 2.2-7.3 years) in treatments initiated as pairs than when left as the remaining founder in the queen removal treatment (x̄ = 3.2 ± 0.6 years after pairing; range 1.5-5.3 years), even though one or more female replacement reproductives differentiated within several months after queen loss. Queen life span in the absence of kings averaged 4.9 ± 0.4 years (range 3.6-6.3 years) after pairing, not significantly different from the life span of queens living with kings. There was no significant difference between king and queen life spans in non-interaction treatments in our first experiment. Results from the second experimental series (35 colonies) are presented to date. 4. Survival of pairs until death of one mate was significantly shorter in interaction treatments compared with control colonies, suggesting that intraspecific competition between young colonies may create opportunities for replacement reproductives. 5. The first alates were produced between 1.8 and 6.5 years after pairing in our first experimental series, and between 2.4 and 5 years, to date, in the second experiment. 6. Ecological and evolutionary correlates of long life span in social insect reproductives and other animals are discussed.",38,Journal,ar,Article,100,3,3,Dampwood termite | Demography | Incipient colonies | Intraspecific competition,29544,undefined,1,TRUE,all,All Open Access,1
true,https://api.elsevier.com/content/abstract/scopus_id/0036850237,SCOPUS_ID:0036850237,2-s2.0-0036850237,Niche-oriented species-abundance models: Different approaches of their application to larval chironomid (Diptera) assemblages in a large river,Fesl C.,Journal of Animal Ecology,00218790,71,6,1085-1094,2002-11-01,November 2002,10.1046/j.1365-2656.2002.00671.x,"1. Species-abundance patterns of larval chironomid assemblages in a large river were tested against seven niche-oriented models, using data on abundances measured monthly at four sites along a cross-section of the River Danube in Austria. 2. Expected abundance patterns generated by computer simulations were tested against two categories of assemblages: all species found and the dominant species only. Within each category, the whole river cross-section was compared with the four single sites, and three functional feeding groups were analysed separately. For all assemblages, species-and process-oriented approaches concerning the correspondence between species identity and abundance ranking were used. 3. When all 81 species found within the river section were included, none of the models agreed with the observed process-oriented patterns, whereas the distributions of collector-gatherers, filterers and (at a single site) grazers fitted the Random Fraction model. This model indicates that the species divide the niche space in a random fashion, with no hierarchy of dominance. None of the models fitted the species-rich assemblages using the species-oriented approach. 4. When only the most abundant species were considered, several of the models fitted the observed assemblages. The Random Assortment model provided best-fits most frequently, suggesting that relative abundances of the species are completely independent. However, the Random Fraction model agreed with observed patterns of abundance in about 50% of cases when the Random Assortment model provided a good fit. 5. Only 25% of all species-oriented patterns of the most dominant species were described by the seven models, mostly by the Random Assortment model. However, species classed as filterers showed a tendency towards more even distributions according to the MacArthur Fraction model and the Dominance Decay model. 6. Results suggest that the Random Fraction model corresponds best with species-rich assemblages whereas this model combined with the Random Assortment model may provide a good explanation for patterns formed by the (relatively few) most dominant species. The species-oriented approach might be a valuable additional form of analysis for uncovering tendencies in abundance patterns which could be overlooked when focusing solely on the process-oriented approach that is usually used.",26,Journal,ar,Article,100,1,1,Functional feeding groups | Relative abundance distribution | Running waters | Stochastic models.,29544,undefined,1,TRUE,all,All Open Access,2
true,https://api.elsevier.com/content/abstract/scopus_id/0036850212,SCOPUS_ID:0036850212,2-s2.0-0036850212,Body-size determinants of niche overlap and intraguild predation within a complex food web,Woodward G.,Journal of Animal Ecology,00218790,71,6,1063-1074,2002-11-01,November 2002,10.1046/j.1365-2656.2002.00669.x,"1. Body-size may be an important feature of the structure of food webs. Detailed food web data are however scarce, particularly those including ontogenetic dietary shifts within species. We examined the predator guild in a well characterized food web, that of Broadstone Stream (UK), to assess the importance of body-size within and among species in relation to intraguild predation and niche overlap. 2. In agreement with recent food web theory, mutual predation and cannibalism were frequent and occurred in many pairwise permutations. This intraguild predation was strongly asymmetric, being determined by relative body-size within and among species, and seasonal 'ontogenetic reversals' in trophic status arose when generations overlapped. 3. Predator size determined dietary overlap, with ontogenetic shifts often outweighing taxonomic differences. Small predators had the narrowest diets, regardless of species, and were limited to feeding on a restricted subset of the total prey size-spectrum. Niche overlap decreased as pairwise differences in body-size increased among and within species. Overlap in diet also tracked seasonal changes in resource availability, being highest in summer, when prey were abundant and small, and declining progressively over time, as prey became scarcer and/or larger. The small predators also became more detritivorous as prey abundance declined and the larger prey species attained size-refugia. 4. The body-size constraints driving feeding relationships within the predator guild, in terms of both resource partitioning and intraguild predation, lend support to recent niche models of food web structure (Warren 1996; Williams & Martinez 2000). The highly interconnected food web of Broadstone Stream appeared to be structured by relatively simple rules, with seasonal and ontogenetic shifts in the size-spectrum accounting for most of the changes in predator diet and trophic position. Encounter rate in time (prey and predator mobility) and space (microhabitat use) and foraging mode also influenced prey vulnerability and niche overlap, but were secondary to the effect of body-size.",318,Journal,ar,Article,100,2,2,Cannibalism | Coexistence | Feeding cycles | Food webs | Mutual predation | Omnivory | Polyphagy | Size-spectra | Trophic status,29544,undefined,0,FALSE,NA,NA,3
true,https://api.elsevier.com/content/abstract/scopus_id/0036850206,SCOPUS_ID:0036850206,2-s2.0-0036850206,A 20-year study on life-history traits of a harvested long-lived temperate coral in the NW Mediterranean: Insights into conservation and management needs,Garrabou J.,Journal of Animal Ecology,00218790,71,6,966-978,2002-11-01,November 2002,10.1046/j.1365-2656.2002.00661.x,"1. Long-lived species play a paramount role in the structure and functioning of terrestrial and marine ecosystems. The dramatic increase of human-induced disturbances may be irremediably affecting populations of long-lived species. Data on life-history traits on these species taking into account relevant temporal and spatial scales are very scarce for marine ecosystems, though these data are key to guarantee the conservation of these species and the communities that they shape. 2. This study examined long-term data on life-history traits of the precious red coral (Corallium rubrum L., 1758) in the NW Mediterranean. This was performed by surveying the fate of 67 red coral colonies during 21 years in a shallow-water habitat (27 m depth). 3. Photographic monitoring provided data on survivorship, whole and partial mortality, recruitment and growth of colonies allowing about 1000 observations on life-history traits. 4. Red coral showed a high survivorship, 60% of colonies reaching 22 years of age. Whole mortality was significantly higher in juvenile colonies while partial mortality displayed the inverse pattern. Recruitment showed a pulse mode with a single peak at the beginning of the study and low rates thereafter. Average growth rates over the study period were extremely low: 0.24 ± 0.05 mm year-1 for the basal diameter, 1.78 ± 0.7 mm year-1 for colony height and 3.40 ± 0.31 branches in 22 years. 5. This study also examined size-related effects of harvesting on red coral populations since shallow-water populations (between 10 and 40 m depth) have long been submitted to intensive harvesting. 6. Measurements (basal diameter and height) of 400 colonies corresponding to the largest ones dwelling in 10 currently harvested and two non-harvested populations were compared to analyse the effects on the population's recovery and potential colonies' maximum sizes. Harvested populations showed values that were about twice as low on average and up to four times lower for maximum values in colony size than in the non-harvested populations. 7. Our study provides indisputable data on the longevity of colonies and the parsimonious population dynamics of C. rubrum. Current populations have shown a dramatic shift in their size structures characterized by the absence of large colonies. Taking into account results obtained in this study full recovery time of shallow-water harvested populations may be measured by several decades or even centuries.",144,Journal,ar,Article,100,2,2,Benthos | Corallium rubrum | Growth | Long-term study | Red coral | Sublittoral habitats,29544,undefined,1,TRUE,all,All Open Access,4
true,https://api.elsevier.com/content/abstract/scopus_id/0036850175,SCOPUS_ID:0036850175,2-s2.0-0036850175,Intraguild predation in larval parasitoids: Implications for coexistence,Borer E.,Journal of Animal Ecology,00218790,71,6,957-965,2002-11-01,November 2002,10.1046/j.1365-2656.2002.00660.x,"1. Many coexisting parasitoids interact via intraguild predation (IGP); however, in IGP theory without stage structure the intraguild predator and intraguild prey coexist via this mechanism over only a relatively narrow region of parameter space. A recent formulation of IGP theory with a stage of the intraguild prey species that is invulnerable to attack by the intraguild predator shows that coexistence between guild members can occur across a much broader range of resource productivity than is predicted by IGP theory without stage structure. These general theoretical predictions are used to explore the implications for coexistence of Aphytis melinus (DeBach) and Encarsia perniciosi (Tower), a pair of parasitoids that coexist on California red scale. 2. Reanalysis of a published laboratory competition experiment between two parasitoid species suggests that Aphytis, an ectoparasitoid, survives at a lower rate when the reparasitized host contains a more developed juvenile endoparasitoid (Encarsia). This pattern is contrary to a common assumption that ectoparasitoids always consume endoparasitoids in a shared host, and may affect coexistence. The experiment covered only the first 30% of the Encarsia development period and did not describe the outcome for Encarsia, so the dynamic effects of this interaction in the context of IGP remain unclear. In addition, Encarsia is capable of parasitizing much younger hosts than is Aphytis, which the experiment did not examine. 3. The experiment was repeated, and extended to cover the full developmental duration of Encarsia. An additional experiment was performed to explore whether Encarsia could pre-empt Aphytis by attacking younger hosts. Aphytis juvenile survival was found to decrease as a function of the age of the juvenile Encarsia onto which it was laid. When Encarsia parasitized very young hosts, it was increasingly invulnerable to attack by Aphytis and increasingly more likely to survive to emergence. However, until the formation of an invulnerable pseudomoult, Encarsia was always killed in larger hosts, regardless of its age at the time of Aphytis attack. 4. According to stage-structured IGP theory, the decline in Aphytis success combined with an invulnerable Encarsia stage may promote coexistence in this system.",29,Journal,ar,Article,100,1,1,Aphytis | Biological control | Ectoparasitoid | Encarsia | Endoparasitoid,29544,undefined,0,FALSE,NA,NA,5
true,https://api.elsevier.com/content/abstract/scopus_id/0036850027,SCOPUS_ID:0036850027,2-s2.0-0036850027,Resource availability and goshawk offspring sex ratio variation: A large-scale ecological phenomenon,Byholm P.,Journal of Animal Ecology,00218790,71,6,994-1001,2002-11-01,November 2002,10.1046/j.1365-2656.2002.00663.x,"1. Local population studies have shown that sex allocation among many birds and mammals seems to be partly non-random and in connection to surrounding factors, such as environmental or parental quality. In this scenario, if environmental quality varies in space and time, it is feasible that environmental quality also comes to influence offspring sex ratio on larger geographical scales. 2. Investigating this idea - using nation-wide data sets on size-dimorphic Finnish northern goshawks Accipiter gentilis from 1989 to 1998 - we found that offspring sex ratio is related to spatial and temporal variation in availability of their main prey, woodland grouse species. 3. In a majority of locations (n = 73), broods are large and male-biased when grouse density is high, while small and female-biased broods are found in areas and times with low grouse density. When adjusted for grouse density, the correlation between brood size and sex ratio disappears, but the correlation between grouse density and sex ratio remains. 4. We also found evidence indicating a mechanism balancing local offspring sex ratios towards the previously rarer sex with a time lag of 1 year. That is, local sex ratios in subsequent years are negatively correlated. 5. Our study highlights the importance of inclusion of both time and space in sex ratio studies. Ignorance of these dimensions could explain a great deal of the inconsistency in many earlier local sex ratio studies. 6. Irrespective of whether the observed pattern is the result of facultative manipulation, sex biased mortality, or both, it is suggested that the male-biased sex ratio during periods of high grouse availability maximizes goshawk reproductive success.",46,Journal,ar,Article,100,6,6,Environmental quality | Food availability | Northern goshawk | Sex ratio dynamics | Spatial and temporal variation,29544,undefined,1,TRUE,all,All Open Access,6
true,https://api.elsevier.com/content/abstract/scopus_id/0036849950,SCOPUS_ID:0036849950,2-s2.0-0036849950,"Seasonal patterns of growth, expenditure and assimilation in juvenile Atlantic salmon",Jones W.,Journal of Animal Ecology,00218790,71,6,916-924,2002-11-01,November 2002,10.1046/j.1365-2656.2002.00679.x,"1. We report a modelling study of a data-set describing the growth of individual Atlantic salmon (Salmo salar L.) parr in the Girnock Burn (Scotland). A development of the compensatory growth model due to Broekhusien et al. (1994) was fitted to these data by numerical optimization. 2. The model uses carbon mass as a surrogate for an energy currency. This mass is divided into structure and reserve components, so as to describe decoupled changes in length and wet-weight. 3. Using the same parameters for all fish, our model explained 83% of the variability in length and weight at age. Adding a single additional parameter for each individual enabled the model to explain over 96% of length and weight variability. 4. Weak negative correlation between size at first capture and within-study growth argues against genetic causality of observed growth variability. 5. The energetic basis of our model enables us to infer time-series of net assimilation and basal maintenance rates for the observed individuals. Maximal growth occurs early in the season when high assimilation is accompanied by low temperatures and maintenance rates. In late season, continuing high assimilation is balanced by high maintenance rates consequent on summer temperatures.",39,Journal,ar,Article,100,5,5,Energetics | Growth | Individual | Model | Salmon,29544,undefined,1,TRUE,all,All Open Access,7
true,https://api.elsevier.com/content/abstract/scopus_id/0036849940,SCOPUS_ID:0036849940,2-s2.0-0036849940,Connectance in stream food webs,Schmid-Araya J.M.,Journal of Animal Ecology,00218790,71,6,1056-1062,2002-11-01,November 2002,10.1046/j.1365-2656.2002.00668.x,"1. The properties of food webs are important both in theoretical ecology and environmental management, yet remain elusive. Here, we examined 12 new stream food webs of higher taxonomic resolution and completeness than any previously published data set and combined them with other 10 published stream webs. 2. Compared with most previously published food webs, these stream communities (containing between 22 and 212 species) had more feeding links per species, a higher fraction of intermediate species (0.78-0.88) and lower fractions of top (0.04-0.09) and 'basal' species (0.07-0.15). 3. The exponent of the log link-log species relationship (S1.3) differed significantly (ANCOVA: P < 0.001) from the link-species 'law' (S1) and the constant connectance hypothesis (S2). Based on these results, the link scaling law and the constant connectance hypothesis must be rejected for food webs in stream systems. 4. Connectance was markedly lower than previously reported and decreased with web size. We attribute this to the body-size disparity of organisms at the top and the bottom of the web, flow disturbance and to the high physical heterogeneity and complexity of the sedimentary habitat. All these may reduce the fraction of possible feeding links that are realized.",70,Journal,ar,Article,100,6,6,Connectance | Macrofauna | Meiofauna | Stream food webs | Taxonomic resolution,29544,undefined,0,FALSE,NA,NA,8
true,https://api.elsevier.com/content/abstract/scopus_id/0036849939,SCOPUS_ID:0036849939,2-s2.0-0036849939,Peak morphological diversity in an ecotone unveiled in the chukar partridge by a novel Estimator in a Dependent Sample (EDS),Kark S.,Journal of Animal Ecology,00218790,71,6,1015-1029,2002-11-01,November 2002,10.1046/j.1365-2656.2002.00665.x,"1. Areas of environmental transition (i.e. ecotones) have recently been shown to play an important role in the maintenance of genetic diversity, divergence and in speciation processes. We test the hypothesis that ecotone populations maintain high phenotypic diversity compared to other populations across the distribution range. 2. Focusing on the chukar partridge (Alectoris chukar Gray), we study trends in morphological diversity across a steep ecotone within the species native range in Israel and Sinai. Using 35 traits and 23 ratios between traits, we apply a novel weighted average statistic that we term 'Estimator in a Dependent Sample' (EDS). This estimator enables us to compare levels of diversity across populations using multiple-correlated traits and is especially useful when sample sizes are small. 3. We provide a program for calculating the EDS and a bootstrapping procedure to describe its confidence interval and standard deviation. This estimator can be applied widely in a range of studies using multiple-correlated traits in evolutionary biology, ecology, morphology, behaviour, palaeontology, developmental biology and genetics. 4. Our results indicate that within-population diversity peaks in chukar populations located in the Mediterranean-desert ecotone in Israel. However, had we not included the ecotone region in our study, we would have drawn different conclusions regarding patterns of morphological diversity across the range. We suggest that ecotones should be given higher priority in future research and conservation planning, potentially serving as within-species diversity hotspots.",20,Journal,ar,Article,100,6,6,Alectoris chukar | Biodiversity hotspots | Ecotone | Estimator in a Dependent Sample (EDS) | Morphological diversity,29544,undefined,1,TRUE,all,All Open Access,9
true,https://api.elsevier.com/content/abstract/scopus_id/0036849930,SCOPUS_ID:0036849930,2-s2.0-0036849930,The impact of weasel predation on cyclic field-vole survival: The specialist predator hypothesis contradicted,Graham I.M.,Journal of Animal Ecology,00218790,71,6,946-956,2002-11-01,November 2002,10.1046/j.1365-2656.2002.00657.x,"1. The delayed density-dependent predation of specialists such as weasels (Mustela nivalis L.) may result in cycles in the abundance of their prey. We estimated the demographic impact of weasel predation on field-vole (Microtus agrestis L.) survival using capture-recapture data from a large-scale, replicated predator-manipulation experiment conducted in six unfenced populations in Kielder Forest, northern England. The density of weasels was experimentally reduced through continuous live-trapping in the three removal populations. Field-vole survival was compared between paired removal and control populations during the increase, peak and decline phases of a vole population cycle. Apparent survival and recapture probabilities were estimated using open population Cormack-Jolly Seber models. 2. Field-vole survival varied extensively both spatially between populations and temporally, being highest in the late autumn and over winter and lowest each year in spring and early summer. Patterns of variation in male and female survival were similar between populations over time, but there was independent spatial and temporal variation between adults and juveniles. Variation in weasel abundance explained 18% of this independent spatial and temporal variation between adult and juvenile field-vole survival. 3. The average increase in annual vole survival resulting from weasel removal over the 2-year period was 27% and 25% for adult male and female field voles, respectively. Decreased weasel abundance increased adult field-vole survival. Adult-vole survival in the absence of weasels was predicted to be approximately 8% higher than in the presence of one weasel per 4-5 ha. Surprisingly, weasel removal resulted in lowered juvenile field-vole survival, possibly reflecting increased emigration or mortality due to infanticide. A simple two age-class demographic model indicated that the decrease in juvenile survival in response to reduced weasel predation pressure did not fully compensate for the increase in adult survival. 4. As weasel numbers fluctuated seasonally, with highest weasel densities occurring in late summer and autumn and little spring to spring variation, the impact of weasel removal on field-vole survival was greatest during the breeding season. However, vole population-growth rates were unrelated to adult survival at that time and correspondingly no divergence was observed between the trajectories of control and removal vole populations even when weasel numbers were greatest in control sites. In contrast, vole population-growth rates were closely correlated with survival during the non-breeding season. Nevertheless all control and removal populations experienced a cyclic decline in winter 1999-2000 in spite of the increased adult survival in experimental treatments. 5. We conclude that the impact of weasel predation on field-vole survival was neither sufficient nor necessary to initiate and drive the cyclic decline of field-vole populations in Kielder Forest.",97,Journal,ar,Article,100,2,2,Capture-recapture | Compensation | Field voles | MARK | Mustela nivalis | Population cycles | Specialist predators,29544,undefined,1,TRUE,all,All Open Access,10
