@_fa,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,prism:doi,dc:description,citedby-count,prism:aggregationType,subtype,subtypeDescription,author-count.@limit,author-count.@total,author-count.$,source-id,fund-no,openaccess,openaccessFlag,entry_number,freetoread.value.$,freetoreadLabel.value.$
true,https://api.elsevier.com/content/abstract/scopus_id/0021626871,SCOPUS_ID:0021626871,2-s2.0-0021626871,Control of fecundity in Pieris rapae. III. Synthesis.,Gilbert N.,Journal of Animal Ecology,00218790,53,2,599-609,1984-01-01,1984,10.2307/4538,"Natural selection for increased pupal weight and fecunidty occurs in a wide range of field conditions but the genetic variation is expressed less strongly than in the laboratory. There is a limit, beyond which no further response to selection for increased fecundity occurs. Genotypes close to the limit experience sharply reduced fecundity irrespective of phenotypic size. So 2 butterflies, of the same weight, lay very different numbers of eggs, according to their genotypes. These mechanisms stabilize average size and fecundity at levels which are roughly optimal for the population in field conditions. The data contradict the current dogma that individual competitive advantages take precedence over the welfare of the population as a whole. The amount of genetic variation in pupal weight is limited by the ecological effects of high and low field temperatures on larval survival. -Author Division of Wildlife and Rangelands Research, C.S.I.R.O., P.O.Box 84, Lyneham, A.C.T. 2602, Australia.",17,Journal,ar,Article,100,1,1,29544,undefined,0,FALSE,1,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0021625010,SCOPUS_ID:0021625010,2-s2.0-0021625010,Foraging in the eastern grey kangaroo and the wallaroo.,Taylor R.,Journal of Animal Ecology,00218790,53,1,65-74,1984-01-01,1984,10.2307/4342,"Amount of foraging undertaken in a habitat by Macropus giganteus and M. r. robustus was positively correlated with the abundance of the most preferred food category, high-protein grass leaf. Other less preferred components of the pasture, although sometimes important in the diet, had no significant influence on the distribution of either species. Within the category high-protein grass leaf, the distribution of kangaroos was influenced by the species of grass as much as their quality. The two species of kangaroo differed in their use of some high quality grasses. For a given biomass of high-protein grass leaf, the density of both species was significantly greater on the study area with the higher quality pasture. -from Author",31,Journal,ar,Article,100,1,1,29544,undefined,0,FALSE,2,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0021625009,SCOPUS_ID:0021625009,2-s2.0-0021625009,Density-dependent seasonal mortality and population fluctuations of the temperate-zone willow tit ( Parus montanus).,Ekman J.,Journal of Animal Ecology,00218790,53,1,119-134,1984-01-01,1984,10.2307/4346,"Six years' estimates of immigration, seasonal survival, numbers and age-structure in an almost completely individually-marked willow tit population revealed positive density-dependent feedback on clutch size, yearling and adult summer survival and on yearling late winter survival. The intensity of the density-dependent feedback on survival related solely to yearling density. A density-linked age-shift towards more low-reproductive hens could explain >1/3 of the clutch size density-dependence. Numbers fluctuated mainly through variations in yearling winter survival which were perpetuated by the impact of ambient temperature and predation risk. -Author",74,Journal,ar,Article,100,1,1,29544,undefined,0,FALSE,3,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0021622573,SCOPUS_ID:0021622573,2-s2.0-0021622573,"Recruitment of young rooks, Corvus frugilegus, into breeding populations.",Patterson I.,Journal of Animal Ecology,00218790,53,2,559-572,1984-01-01,1984,10.2307/4534,"The proportion of juveniles in a rook population in NE Scotland declined in late summer, increased temporarily in autumn and rose again in spring. These seasonal changes were caused by a combination of mortality, dispersal and return of locally-bred young, with a probable influx of migrant young in autumn. The proportion of young among rooks in rookeries changed seasonally in parallel with changes among birds seen in feeding flocks, but the proportion in rookeries was always lower than that in fields. Locally-bred young occurred earlier in their natal rookeries and appeared to stay there longer than did non-local young. Two rookeries apparently differed in their attractiveness to young between years. Young rooks which continued to visit a rookery until the end of the breeding season (May) and (especially) those which roosted there at night, were more likely to return there to breed in their 2nd year than were those which were seen only in March and April. -from Authors",6,Journal,ar,Article,100,2,2,29544,undefined,0,FALSE,4,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0021622311,SCOPUS_ID:0021622311,2-s2.0-0021622311,"Experimental density manipulations of the predator Tenodera sinensis ( Orthoptera: Mantidae) in an old-field community. I. Mortality, development and dispersal of juvenile mantids.",Hurd L.,Journal of Animal Ecology,00218790,53,1,269-281,1984-01-01,1984,10.2307/4356,"With 3-fold differences in initial mantid density, relative mortality was not density-dependent. Mortality was >90% for all treatments. Most mortality occurred among 1st-instar nymphs. Nymphs could survive crowded conditions if provided with sufficient food. Cannibalism was negligible among well-fed nymphs at all densities. Starved nymphs exhibited substantial cannibalism, but this was not related to density. Rate of development (changes in proportion of nymphs among instars over time) was negatively related to density, probably due to food limitation. Relative dispersal increased with increasing density. This contributed to overall convergence in density to similar levels among treatments and may help to regulate natural populations of this species. Most dispersal occurred among 2nd-instar nymphs.-from Authors",54,Journal,ar,Article,100,2,2,29544,undefined,0,FALSE,5,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0021620269,SCOPUS_ID:0021620269,2-s2.0-0021620269,Problems in the analysis of dispersal and a critique on its 'heritability' in the great tit.,Van Noordwijk A.J.,Journal of Animal Ecology,00218790,53,2,533-544,1984-01-01,1984,10.2307/4532,"In an analysis of Parus major data from Wytham Wood, Oxford, Greenwood, Harvey & Perrins (1979) (see 80L/0872) demonstrated that offspring resemble their parents in the distance moved from nestbox of birth to nestbox of first breeding. They interpreted this resemblance as heritable. A similar result may be obtained assuming that movements from one nestbox to another are random. That the dispersal distance of offspring is similar to that of the parents follows from the differences between the sets of all possible observations starting from the nestbox where a bird is born. Had the bird been born in another box, the set of potential observations would have been different. -from Author",64,Journal,ar,Article,100,1,1,29544,undefined,0,FALSE,6,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0021619558,SCOPUS_ID:0021619558,2-s2.0-0021619558,Population dynamics of two carabid beetles at a Dutch heathland. I. Subpopulation fluctuations in relation to weather and dispersal.,Baars M.A.,Journal of Animal Ecology,00218790,53,2,375-388,1984-01-01,1984,10.2307/4522,"Numbers of the spring breeder Pterostichus versicolor (= P. coerulescens) at different sites, fluctuated asynchronously: the autumn breeder Calathus melanocephalus fluctuated more violently and in parallel the average catch demonstrating a cyclic pattern. Low and high net reproductive rates alternated in 3 yr periods. In P. versicolor low rainfall or high temperatures after July (and the reproductive season), coincided with high survival and recruitment. In C. melanocephalus high temperatures during the reproductive (August-September) and spring periods, corresponded with low survival and recruitment. The bimodal frequency distribution of the net reproductive rate probably originated from the weather. Fluctuations in subpopulations, within relatively narrow limits, cannot be understood from the weather and random dispersal alone, however; density dependent processes in both species must be assumed. -from Authors",28,Journal,ar,Article,100,2,2,29544,undefined,0,FALSE,7,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0021619531,SCOPUS_ID:0021619531,2-s2.0-0021619531,Nutritional quality and chemical defence in the ragwort- cinnabar moth interaction.,Van Der Meijden E.,Journal of Animal Ecology,00218790,53,2,443-453,1984-01-01,1984,10.2307/4527,Tyria jacobaeae larvae reared on foodplants with different protein concentrations did not produce heavier pupae at the highest concentrations. Nearest-neighbour analysis demonstrated absence of selection for high alkaloid concentrations. Protein-N and alkaloid concentrations are positively correlated in the foodplant. Ragwort Senecio jacobaea plants low in protein N are nutritionally inadequate whereas plants with high protein are toxic because of the correlation between protein-nitrogen and alkaloid. Nearest- neighbour analysis of oviposition in relation to the quality of foodplant populations and individuals confirmed an optimum response at an intermediate level of N concentration. -from Authors,22,Journal,ar,Article,100,4,4,29544,undefined,0,FALSE,8,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0021618611,SCOPUS_ID:0021618611,2-s2.0-0021618611,Food limitation and competition: a field experiment with two Carabus species.,Lenski R.,Journal of Animal Ecology,00218790,53,1,203-216,1984-01-01,1984,10.2307/4352,"In a southern Appalachian forest, food supplementation significantly increased average body mass of both non-teneral (reproductive) and teneral (prereproductive) Carabus limbatus adults. Food supplementation had no effect on survival of non-teneral C. limbatus adults. Food supplementation may have improved survival of teneral C. limbatus adults. Activity of both teneral and non-teneral C. limbatus adults was significantly lower on food supplementation plots, indicating that much of their normal activity is associated with foraging. C. sylvosus received none of the supplemental food available to C. limbatus, yet C. sylvosus weighed significantly more on food supplementation plots than on control plots. This improved foraging success of C. sylvosus is attributed to reduced competition with C. limbatus for naturally occurring food. -from Author",97,Journal,ar,Article,100,1,1,29544,undefined,0,FALSE,9,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0021617979,SCOPUS_ID:0021617979,2-s2.0-0021617979,Effect of helpers on the feeding rates of nestlings in the chestnut-bellied starling Spreo pulcher.,Wilkinson R.,Journal of Animal Ecology,00218790,53,1,301-310,1984-01-01,1984,10.2307/4358,"The number of individual feeders on any one nest watch was strongly related to the final complement size. In turn, the number of feeders was highly correlated with nestling feeding rates. The relationship between nestling feeding rate and all other relevant variables was investigated by stepwise multiple regression. The number of feeders was again most important, explaining nearly 50% of the total variance in nestling feeding rate.-from Authors",10,Journal,ar,Article,100,2,2,29544,undefined,0,FALSE,10,NA,NA
