@_fa,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,prism:doi,dc:description,citedby-count,prism:aggregationType,subtype,subtypeDescription,author-count.@limit,author-count.@total,author-count.$,source-id,fund-no,openaccess,openaccessFlag,entry_number,freetoread.value.$,freetoreadLabel.value.$
true,https://api.elsevier.com/content/abstract/scopus_id/0022249622,SCOPUS_ID:0022249622,2-s2.0-0022249622,Discriminability and the sigmoid functional response: how optimal foragers could stabilize model-mimic complexes.,Getty T.,American Naturalist,00030147,125,2,239-256,1985-01-01,1985,10.1086/284339,"Cryptic and mimetic prey species have evolved characteristics that contravene the ability of predators to detect them and discriminate their value before initiating attack. Traditional optimal diet theory has not considered model-mimic complexes. Analyses of predation on mimicry systems have not been prescriptive of optimal behavior, have assumed perfect mimicry, and/or have not considered the presence of alternative prey. Features of optimal signal detection theory are here incorporated into traditional optimal diet theory to synthesize a more general theoretical framework that allows one to make predictions on the basis of constrained predator perceptual abilities. Predictions include frequency-dependent partial preferences for prey types defined by profitability, but not for types defined by appearance. Frequency-dependent partial preferences can create or enhance sigmoid functional responses, which can, in turn, stabilize randomly mixed model-mimic complexes. -Author",70,Journal,ar,Article,100,1,1,12604,undefined,0,FALSE,1,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0022248082,SCOPUS_ID:0022248082,2-s2.0-0022248082,The influence of nacticid predation on evolutionary strategies of bivalve prey: conclusions from a model.,Deangelis D.,American Naturalist,00030147,126,6,817-842,1985-01-01,1985,10.1086/284455,"An age-structured 2-species predator-prey model was developed to explore the possible role of selective predation by naticid gastropods in the evolution of the energy allocation of their bivalve prey. The model describes prey fitness in terms of the amount of energy available for reproduction over a lifetime and describes predator fitness in terms of the net energy intake rate of the adult predator. Both species are considered to be age- and size-structured. Predation is size-dependent, and the predator is assumed to select prey in a manner that maximizes its net energy intake. Two evolutionary traits of the prey are considered: the age-dependent allocation of energy between reproduction and growth (X1) and the allocation of energy between overall growth and extra growth in shell thickness (X2). Results of the model are described in terms of prey phenotypic fitness landscapes as functions of predation intensity. These landscapes consist of prey fitness plotted as a function of the parameters, X1 and X2, governing the energy allocation strategies. As predation intensity increases from zero to a high value, the initial single optimum for prey fitness changes to a landscape of 3 local optima, representing alternative strategy types. -Authors",35,Journal,ar,Article,100,3,3,12604,undefined,0,FALSE,2,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0022247474,SCOPUS_ID:0022247474,2-s2.0-0022247474,Foraging in a dynamic mimicry complex.,Nonacs P.,American Naturalist,00030147,126,2,165-180,1985-01-01,1985,10.1086/284407,"Chipmunks encountering a simulated Batesian mimicry complex with the models and mimics randomly distrubuted only foraged extensively when mimics were 90% of the population. If the models and mimics were nonrandomly distributed, however, extensive foraging occurred when mimics were 70% of the complex. The groups that did not forage extensively were tested to see how rapidly they could detect a favourable change in the frequency of mimics. Success in escaping detection for the mimics was closely linked to how well sampling behavior was eliminated in the prior treatment. Animals which experienced nonrandom distributions seemed particularly adept to detecting a favorable change. The groups that did forage extensively were presented with a new, readily available alternative food source. The effectiveness of Batesian mimicry thus can be increased in environments when alternative prey are available-Author",33,Journal,ar,Article,100,1,1,12604,undefined,0,FALSE,3,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0022245152,SCOPUS_ID:0022245152,2-s2.0-0022245152,Regulation of populations with nonoverlapping generations by microparasites: a purely chaotic system.,May R.,American Naturalist,00030147,125,4,573-584,1985-01-01,1985,10.1086/284363,"Consider a plant or animal population with discrete, nonoverlapping generations whose density is regulated by a lethal pathogen that spreads in epidemic fashion throughout each generation before the productive age is attained. This simple and deterministic system has no stable point and no stable cycles, but rather exhibits chaotic dynamics (ie the map relating the magnitude of the population in generation t + 1 to that in generation t has a truly ergodic invariant measure). The model has interest as an example in which simple and natural assumptions lead to purely chaotic dynamical behavior. This population model, with its relatively transparent dynamics, also helps us to understand how the frequency- and density-dependent effects that pathogens can introduce in the population genetics of host-parasite associations can be exceedingly complicated, and can lead to polymorphisms that vary chaotically.-Author",39,Journal,ar,Article,100,1,1,12604,undefined,0,FALSE,4,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0022244529,SCOPUS_ID:0022244529,2-s2.0-0022244529,Offensive-defensive interactions between herbivores and plants: their relevance in herbivore population dynamics and ecological theory.,Rhoades D.,American Naturalist,00030147,125,2,205-238,1985-01-01,1985,10.1086/284338,"A consideration of known defensive attributes of plants, and others that can be reasonably postulated, leads to the description of alternative offensive strategies of herbivores, termed stealth and opportunism, to counter plant defenses. Stealthy herbivores display adaptations to minimize damage and defensive responses of their food plants; opportunists take advantage of circumstances, such as physical stress and loss of acquired resistance of food plants that impair plant defensive capability. Opportunists themselves also display adaptations, eg mass-attack behavior, that stress food plants. Herbivore species with low, relatively invariant population levels may be stealthy; those with variable population levels may be opportunistic. Phase changes in herbivores may be the result of transition between the strategies. Interactions within and among species of herbivores may be better understood in terms of interference and facilitation than in terms of competition. -from Author",269,Journal,ar,Article,100,1,1,12604,undefined,0,FALSE,5,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0022243285,SCOPUS_ID:0022243285,2-s2.0-0022243285,Ecosystem behaviour under stress.,Rapport D.,American Naturalist,00030147,125,5,617-640,1985-01-01,1985,10.1086/284368,"The ecosystem-level distress syndrome is manifest through changes in nutrient cycling, productivity, the size of dominant species, species diversity, and a shift in species dominance to opportunistic shorter-lived forms. These symptoms of ecosystem dysfunction are common in both terrestrial and aquatic systems under various stress impacts including harvesting, physical restructuring, pollutant discharges, introductions of exotic species, and extreme natural events (such as disastrous storms or volcanic activity). The progression of appearance of symptoms under intensifying stress levels may be interrupted temporarily as ecosystem homeostasis and homeorhetic mechanisms intercede. Inability to cope leads to further dysfunctions and, perhaps, to irreversible ecosystem breakdown.-from Authors",479,Journal,ar,Article,100,3,3,12604,undefined,0,FALSE,6,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0022243178,SCOPUS_ID:0022243178,2-s2.0-0022243178,Duration of female availability and its effect on butterfly mating systems.,Odendaal F.,American Naturalist,00030147,125,5,673-678,1985-01-01,1985,10.1086/284370,"The environment in which larvae hatch determines when a female should lay her eggs, and therefore when she will be receptive to mating. The fitness of males is determined chiefly by access to fertilizable females, and therefore is greatly affected by the reproductive schedules of females. Female availability influences and interacts with many aspects of butterfly mating systems.-from Authors",30,Journal,ar,Article,100,3,3,12604,undefined,0,FALSE,7,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0022240530,SCOPUS_ID:0022240530,2-s2.0-0022240530,The effect of resource subdivision on genetic variation in Drosophila.,Hoffmann A.,American Naturalist,00030147,125,3,421-430,1985-01-01,1985,10.1086/284351,"In Drosophila and other insects utilizing discrete, subdivided breeding sites, only a few females often contribute progeny to a site; this may lead to different levels of genetic variance within a site. Experiments with mixed and pure cultures often indicate that the fitness of a genotype is related to the genetic variance. A simple model is presented in which a subdivided population structure can lead to a protected polymorphism. The effect of subdivision on the increase of a rare allele falls off rapidly as more females contribute to a site. Electrophoretic data for D. melanogaster emerging from rotting apples are used to obtain an estimate of 2-3 females contributing to a breeding site, which is sufficiently low to have an effect on genetic variation in the simulation model. -Authors",19,Journal,ar,Article,100,2,2,12604,undefined,0,FALSE,8,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0022240340,SCOPUS_ID:0022240340,2-s2.0-0022240340,The population genetics of somatic mutation in plants.,Antolin M.,American Naturalist,00030147,126,1,52-62,1985-01-01,1985,10.1086/284395,"Somatic mutations may be the cause of variability among branches within individual trees, a variation sufficient to deter herbivores. Somatic mutation may also be an important source of variation within tree populations. If mutated buds have a selective advantage, the process may be even more important. Conditions under which somatic mutations may deter herbivores are restrictive, however, and finding variation at a single locus on an individual tree is highly improbable.-from Authors",56,Journal,ar,Article,100,2,2,12604,undefined,0,FALSE,9,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0022236682,SCOPUS_ID:0022236682,2-s2.0-0022236682,Neighborhood models of plant population dynamics. I. Single- species models of annuals.,Pacala S.,American Naturalist,00030147,125,3,385-411,1985-01-01,1985,10.1086/284349,"Tractable formulations are presented for neighborhood models of annual plant population dynamic processes. These models are constructed from submodels, termed predictors, of individual plants. Fecundity and survivorship predictors give the fecundity and survivorship of an individual as a function of local population density. Dispersal predictors predict the dispersal pattern of a plant's maternal progeny and the survivorship of plants from seed to seedlings. -from Authors",201,Journal,ar,Article,100,2,2,12604,undefined,0,FALSE,10,NA,NA
