@_fa,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,prism:doi,dc:description,citedby-count,prism:aggregationType,subtype,subtypeDescription,author-count.@limit,author-count.@total,author-count.$,source-id,fund-no,openaccess,openaccessFlag,entry_number,freetoread.value.$,freetoreadLabel.value.$
true,https://api.elsevier.com/content/abstract/scopus_id/0023529624,SCOPUS_ID:0023529624,2-s2.0-0023529624,Geographical variation of lodgepole pine in relation to population history,Cwynar L.C.,American Naturalist,00030147,129,3,463-469,1987-01-01,1987,10.1086/284651,"Genetic and morphological attributes of modern Pinus contorta spp latifolia (Rocky Mountain subspecies) are related to time since founding. Reduced allelic diversity towards the northern periphery may result simply from the stochastic effects of repeated long-distance founding events during continental-scale, postglacial spread. An increase in the ability of seeds to disperse as migration proceeds may result from directional selection associated with long-distance dispersal events occurring as part of the migration process. The magnitude of differences between central and marginal populations would be smaller because gene flow between populations increases as distance between populations decreases. -from Authors",255,Journal,ar,Article,100,2,2,12604,undefined,0,FALSE,1,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0023520704,SCOPUS_ID:0023520704,2-s2.0-0023520704,Pocket gophers in alfalfa fields: causes and consequences of habitat-related body size variation.,Patton J.,American Naturalist,00030147,130,4,493-506,1987-01-01,1987,10.1086/284727,"Adult body size in Thomomys bottae depends on the rate of postnatal growth over the first 3 mo or so of life. This growth rate, however, is strongly influenced by the nutritional quality of the available food. As a consequence, a considerable component of the enormous range in size among pocket gopher populations may result from phenotypic responses to differences in habitat between localities. Cranial shape, not overall size, is argued to be the important component in recognizing evolutionarily significant geographic units of pocket gopher species.-from Authors",103,Journal,ar,Article,100,2,2,12604,undefined,0,FALSE,2,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0023519832,SCOPUS_ID:0023519832,2-s2.0-0023519832,Male spacing systems in microtine rodents.,Ims R.,American Naturalist,00030147,130,4,475-484,1987-01-01,1987,10.1086/284725,"The temporal distribution of sexually receptive females in microtine rodents may be the main determinant of the spacing strategy adopted by sexually active males for maximizing the number of matings. If females become receptive in unison (synchronous reproduction), males should be territorial; if individual females become receptive irregularly through time (asynchronous reproduction), males should adopt a transient use of space, resulting in overlapping home ranges. Synchronized reproduction should develop only when the food resource is shared equally among individual females and/or when they are frequent social contacts among them, which may be the case when females have overlapping home ranges. The few data currently published seem to support these predictions.-Author",126,Journal,ar,Article,100,1,1,12604,undefined,0,FALSE,3,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0023519754,SCOPUS_ID:0023519754,2-s2.0-0023519754,"Environmental variance in lifetime mating success, mate choice, and sexual selection.",Hubbell S.,American Naturalist,00030147,130,1,91-112,1987-01-01,1987,10.1086/284700,"Analyzes the role of change, expressed in terms of the likelihood of survival and mate encounters, in mate-choice strategies and variances in lifetime mating success (LMS) for males and females. Using Markovian mating models, analytical expressions are derived for mean and variance for LMS as a function of the probabilities of survival and mate encounters per unit of time and of the duration of postmating latency, when individuals do not search for mates. If males have a similar survival rate but shorter postmating latencies than females, then males always exhibit higher variances in LMS than do females, given equal LMS means for both sexes. Simply observing a higher LMS variance for males than for females is not sufficient proof of the existence of sexual selection or male-male competition. Absolute LMS variances generally increase with increased survival, decreased duration of postmating latency, and increased mate availability. However, the ratio of male to female LMS variances first increases and then decreases with increasing survival; this ratio can become quite large if the length of postmating latency differs greatly between the sexes. Mate choice is favored by a sexual asymmetry in postmating latencies. Males generally have shorter postmating latencies than females; this implies that females should be choosier in their selection of mates at all levels of survival and of availability of potential mates. This is expressed by the smaller difference in potential mate quality required for female to be choosy. -from Authors",125,Journal,ar,Article,100,2,2,12604,undefined,0,FALSE,4,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0023519250,SCOPUS_ID:0023519250,2-s2.0-0023519250,Putting things in order: a critique of detrended correspondence analysis.,Wartenberg D.,American Naturalist,00030147,129,3,434-448,1987-01-01,1987,10.1086/284647,"Methods of ordination are multivariate statistical techniques designed to order individual entities on the basis of the similarities or differences for variables scored for each entity. These methods, most of which are based on linear-model theory, often fail to order entities correctly because of the nonlinear relationships among the observed variables. Under simple assumptions, the joint distribution of entities viewed in multidimensional variable space results in a curved structure (arch). The authors review the reasons for the formation of this structure and point out the limitations of traditional ordination methods for resolving data with this structure. Detrended correspondence analysis, although designed as a new, improved ordination method, is no better and perhaps worse than traditional methods. All methods are influenced by data curvature and scaling. Until more-effective ordination methods can be developed, the arch should be reported unscaled in 2 dimensions, even though it is a one-dimensional form. -from Authors",179,Journal,ar,Article,100,3,3,12604,undefined,0,FALSE,5,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0023518884,SCOPUS_ID:0023518884,2-s2.0-0023518884,Antipredator behavior and the population dynamics of simple predator-prey systems.,Ives A.,American Naturalist,00030147,130,3,431-447,1987-01-01,1987,10.1086/284719,"Derives a model that has one predator and one prey species; the prey species can display antipredator behavior, thereby decreasing their chance of being captured by the predator, but they must pay for this protection by a cost exacted through decreased fecundity or increased mortality caused by factors other than predation. The population-dynamic consequences of antipredator behaviors are explored by comparing systems in which the efficiencies of the antipredator behavior differ; as the antipredator behavior becomes more efficient, the prey need to invest less in order to achieve the same level of protection from the predator. For any degree of efficiency, the prey choose their level of investment in antipredator behavior in order to optimize their expected reproductive fitness. By assuming only that the predators and prey coexist and that there is a stable equilibrium, increased efficiency of antipredator behaviors increases prey densities and decreases the ratio of predator-to-prey densities. This is true even though the prey's level of investment in antipredator behavior initially increases and then decreases with increasing efficiency of the antipredator behavior. Consequently, the effect of antipredator behaviors on population densities cannot be inferred from the level of prey investment in these behaviors. Antipredator behaviors also tend to decrease the oscillatory dynamics inherent in model predator-prey systems.-from Authors",168,Journal,ar,Article,100,2,2,12604,undefined,0,FALSE,6,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0023517948,SCOPUS_ID:0023517948,2-s2.0-0023517948,Conspecifics as cues to territory quality: a preference of juvenile lizards ( Anolis aeneus) for previously used territories.,Stamps J.,American Naturalist,00030147,129,5,629-642,1987-01-01,1987,10.1086/284663,"When there is a premium on rapid territory establishment and it is difficult or time-consuming for animals to assess resources directly, they may use conspecific behavior as a cue to territory quality. Presence of a defending resident on a territory may be used as evidence that the territory is of sufficient quality to warrant territorial defense. Juvenile Anolis aeneus were allowed to view 2 homesites surrounded by transparent acrylic walls. Experimental homesites each contained an aggressive territory owner; control homesites had no owner but were otherwise equivalent to the experimental sites. When the enclosure walls and territory owner were removed, lizards from the clearings showed a clear preference for the previously used homesites. Experimental homesites were colonized more rapidly, attracted more visitors, were used for longer periods, generated more fights and chases, and attracted residents from longer distances than control homesites. -from Author",117,Journal,ar,Article,100,1,1,12604,undefined,0,FALSE,7,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0023517943,SCOPUS_ID:0023517943,2-s2.0-0023517943,"Why there are so few species of aphids, especially in the tropics.",Dixon A.,American Naturalist,00030147,129,4,580-592,1987-01-01,1987,10.1086/284659,"It is possible to account for the distribution and low species diversity of aphids in terms of the constraints imposed by their way of life, namely, the short period for which they can survive without food, their degree of host specificity, and the low efficiency with which they locate host plants. Some 90% of plants are not used as hosts by aphids mostly because these plants are just too rare. -Authors",140,Journal,ar,Article,100,4,4,12604,undefined,0,FALSE,8,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0023517232,SCOPUS_ID:0023517232,2-s2.0-0023517232,"Egg viability, nest predation, and the adaptive significance of clutch size in prairie ducks.",Arnold T.,American Naturalist,00030147,130,5,643-653,1987-01-01,1987,10.1086/284736,"Waterfowl begin incubating their eggs before the clutch is completed. Egg viability declines during the period of egg laying if eggs remain unincubated. Early nest attendance may slow the rate of decline in viability. Declining egg viability associated with delayed incubation may play an important role in determining the most productive clutch size in temperature-breeding waterfowl. The benefit of laying additional eggs is offset by the reduced value of the first-laid eggs, which suffer lowered viability and greater risk of predation.-from Authors",121,Journal,ar,Article,100,3,3,12604,undefined,0,FALSE,9,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0023512468,SCOPUS_ID:0023512468,2-s2.0-0023512468,Parental investment in offspring in variable environments: theoretical and empirical considerations.,McGinley M.,American Naturalist,00030147,130,3,370-398,1987-01-01,1987,10.1086/284716,"Examines the effect of spatial and temporal environmental variability on the optimal offspring size(s) through the use of mathematical models. Environmental variability does not necessarily favor the production of a range of offspring sizes by a parent. Most often, parental fitness is maximized by investing equally in all young. Considerable variation in offspring size has, however, been documented for both plants and animals. Factors that may prevent an organism from making equal-sized young are discussed.-from Authors",402,Journal,ar,Article,100,3,3,12604,undefined,0,FALSE,10,NA,NA
