@_fa,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,prism:doi,dc:description,citedby-count,prism:aggregationType,subtype,subtypeDescription,author-count.@limit,author-count.@total,author-count.$,source-id,fund-no,openaccess,openaccessFlag,entry_number,freetoread.value.$,freetoreadLabel.value.$
true,https://api.elsevier.com/content/abstract/scopus_id/0021092289,SCOPUS_ID:0021092289,2-s2.0-0021092289,Maximizing energy delivery to dependent young: a field experiment with red-backed shrikes ( Lanius collurio).,Carlson A.,Journal of Animal Ecology,00218790,52,3,697-704,1983-01-01,1983,10.2307/4448,"Orians and Pearson's model for central place foragers which carry a single prey at a time was tested experimentally using two free-living pairs of red-backed shrikes feeding their nestlings. Mealworms of 2 sizes (6 and 13 segments) impaled on a sloe bush were presented to the birds. Handling time for the large worms was manipulated so that small worms on average yielded 8-13 times more energy per unit time of handling. For the experimental design where prey were encountered in pairs the model predicts a switching from selective foraging on small prey to selective foraging on large prey and unselective foraging at the switching distance. Mealworms were presented at three distances from the nests where the model prescribed: 1) selective foraging on small prey; 2) selective foraging on large prey close to the switching distances; 3) selective foraging on large prey. Three of 4 birds selected small worms at the short travelling distances as the model predicts. All birds delivered prey from the intermediate distance presentation in a fashion not deviating from chance, although the model in this case predicted selective foraging on large prey. All birds selected large prey at the long travelling distances as predicted.-from Author",18,Journal,ar,Article,100,1,1,29544,undefined,0,FALSE,1,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0021092287,SCOPUS_ID:0021092287,2-s2.0-0021092287,Goshawk predation on tetraonids: availability of prey and diet of the predator in the breeding season.,Linden H.,Journal of Animal Ecology,00218790,52,3,953-968,1983-01-01,1983,10.2307/4466,"Hazel grouse Bonasa bonasia was the most numerous tetraonid species in the study area of 500km2, accounting for 74% of all tetraonid records. During population lows the hazel grouse mainly occurred in its optimal habitats. The habitat amplitude was positively correlated with the abundance of the species, and during the increasing phase suboptimal habitats were filled at a faster rate than optimal habitats. The habitat distribution pattern may act to stabilize predation. In 1974, the number of breeding goshawk Accipiter gentilis pairs was 25. In 1976-77 the tetraonids had an exceptionally deep population low and in consequence the goshawk population crashed to the level of c.10 breeding pairs. The hazel grouse is the most important single prey species of the goshawk. The percentage of hazel grouse biomass in the diet during the breeding season varied in 1974-81 between 4-34%. The proportion of tetranoids in the diet decreases strongly during summer, especially when the young of corvids fledge. The goshawk showed no clear numerical response to fluctuations in hazel grouse densities. There was a marked functional response, but the form of the response curve was atypically concave. A typical delayed density-dependent relationship existed between the predation rate of the goshawk and the abundance of hazel grouse.-from Authors",63,Journal,ar,Article,100,2,2,29544,undefined,0,FALSE,2,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0021088609,SCOPUS_ID:0021088609,2-s2.0-0021088609,Time and energy limits to brood size in house martins ( Delichon urbica).,Dryant D.M.,Journal of Animal Ecology,00218790,52,3,905-925,1983-01-01,1983,10.2307/4463,"The maximum rate of energy gain was c.13.6 kJ h-1 when adults were feeding the brood and 17.7 kJ h-1 while self-feeding. Brood-size differences had only a moderate effect on adult energy expenditure (range, 90-99 kJ d-1), even after experimental brood enlargement, but the energy demands of broods and total requirements for breeding rose much more sharply (range 127-309 kJ d-1) for adults with broods of 1-8 young. An upper limit of 5 young was predicted for first broods and 4 for second- the same as the observed maxima in the study area. Intraspecific differences in brood size depend on 1) individual differences in body-size, and 2) feeding conditions and daylength at the time of breeding. Tactical differences in reproductive effort, partly related to age, probably accounted for residual variation.-from Authors",60,Journal,ar,Article,100,2,2,29544,undefined,0,FALSE,3,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0021086791,SCOPUS_ID:0021086791,2-s2.0-0021086791,"Honey bee foraging ecology: optimal diet, minimal uncertainty or individual constancy ( Apis mellifera)?",Wells H.,Journal of Animal Ecology,00218790,52,3,829-836,1983-01-01,1983,10.2307/4457,"Apis mellifera responses to a mixed colour flower patch and to flower morph associated differences in reward quantity, quality and frequency were measured. Each honey bee visiting a patch of randomly distributed blue and yellow flowers was constant to one colour, even though that behaviour was suboptimal. When reward quantity was unequal between the 2 flower morphs each bee was constant to one colour, even though that behaviour often resulted in suboptimal reward. The same behaviour occurred when reward quality was unequal between the 2 colour morphs. When reward frequency was higher in one flower morph each bee was constant to one colour, even though that behaviour often failed to maximize reward or minimize uncertainty. Although each experiment had the potential to refute the individual constancy model of honey bee foraging ecology, none did. Optimal diet and minimal uncertainty theories failed to predict honey bee foraging behaviour and, under the conditions defined by the experiments, are refuted.-from Authors",65,Journal,ar,Article,100,2,2,29544,undefined,0,FALSE,4,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0021086789,SCOPUS_ID:0021086789,2-s2.0-0021086789,"Patch time allocation and parasitization efficiency of Asobara tabida, a larval parasitoid of Drosophila.",Van Alphen J.J.M.,Journal of Animal Ecology,00218790,52,3,937-952,1983-01-01,1983,10.2307/4465,"The parasitoid increased its searching time and giving up time with increasing host density. These increases were caused by a response of the parasitoid to the number of encounters with unparasitized hosts; the amount of kairomone in a patch may have had an additional incremental effect on patch time. Encounters with parasitized hosts had no effect on searching time and giving up time. The percentage of hosts parasitized first increased with host density, then levelled off at densities of >4 host larvae per patch, thus producing an accelerating functional response.-from Authors",76,Journal,ar,Article,100,2,2,29544,undefined,0,FALSE,5,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0021086479,SCOPUS_ID:0021086479,2-s2.0-0021086479,"Number, seasonality and feeding habits of insects attacking ferns in Britain: an ecological consideration.",Ottosson J.,Journal of Animal Ecology,00218790,52,2,385-406,1983-01-01,1983,10.2307/4561,"Six fern species (Dryopteris filix-mas, D. borreri, D. dilatata, Polypodium vulgare, Phyllitis scolopendrium, Polystichum setiferum) were sampled for phytophagous insects in a range of habitats in SW England. There are fewer phytophagous insect species associated with these ferns than with other equally common vascular plants, a consequence of the wide range of chemical defences found in ferns. Young fern fronds have a high potential nutritive value for phytophagous insects but high concentrations of defence compounds are also present which may protect the fronds from attack. Highest numbers of insect species and individuals are found in late summer when not only the levels of defence compounds but also the nutritional value of mature fronds is low. The major insect orders associated with British ferns (63 spp of which 46 spp are monophagous) are Hemiptera, Hymenoptera, Diptera and Lepidoptera; Coleoptera are poorly represented. These groups exhibit life histories and feeding habits (63% of the species are highly selective in their feeding sites) which can be interpreted in terms of spatio-temporal adaptations to the biochemistry of ferns.-from Authors",27,Journal,ar,Article,100,2,2,29544,undefined,0,FALSE,6,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0021086116,SCOPUS_ID:0021086116,2-s2.0-0021086116,The activity of free-ranging wood mice Apodemus sylvaticus.,Wolton R.,Journal of Animal Ecology,00218790,52,3,781-794,1983-01-01,1983,10.2307/4453,"In mid-winter each of the 2 males and 2 females monitored showed a very varied pattern of nocturnal activity, each usually having 3- 5 outings from the nest each night, but with little synchrony in outing times between nights. A short-term rhythm was exhibited by 2 mice. In spring each of the 2 males and 2 females monitored showed a strongly bimodal pattern of activity, with peaks of activity at 2- 4 hr after sunset and 3.5-4.5 hr before sunrise. Generally, each mouse had 2 major outings each night, each lasting c.2 hr and one or more minor ones for = or <1 hr. In summer each of the 3 males and 3 females monitored showed a unimodal pattern of nocturnal activity. The mice rarely returned to their nests between their exit at dusk and their return at dawn. Time of first emergence from the nest each night was strongly correlated with time of sunset, but time of last return was not correlated with sunrise. The total amount of time spent out of the nest each night increased from winter to summer. In winter, time spent out of the nest each night increased with both increasing ambient temperature and with decreasing moonlight. Below c2-4oC temperature is more important, >2-4oC moonlight is more important.-from Author",37,Journal,ar,Article,100,1,1,29544,undefined,0,FALSE,7,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0021086105,SCOPUS_ID:0021086105,2-s2.0-0021086105,Population dynamics of the common toad ( Bufo bufo) at a lake in mid- Wales.,Gittins S.,Journal of Animal Ecology,00218790,52,3,981-988,1983-01-01,1983,10.2307/4468,"As the population size breeding in the lake remained fairly constant at approx 6300 males and 2300 females over 1978-1981, it appeared to be under some form of density-dependent control. The survival rate between years was approx 0.52 for males and 0.40 for females; survival appeared to be independent of age. About 3000 males and 1400 females entered the breeding population each year; the lower number of females being explained by a delay of 1 yr in maturation. This delay and the higher mortality rate of females produced a 3:1 (male:female) sex ratio at the lake. Emigration to nearby breeding sites was low and individuals appeared to breed every year. A high level of deformities did not appear to have a marked effect on survival. The effect of road casualties on the population was minimal.-from Author",24,Journal,ar,Article,100,1,1,29544,undefined,0,FALSE,8,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0021085738,SCOPUS_ID:0021085738,2-s2.0-0021085738,The costs of reproduction to red deer hinds ( Cervus elaphus).,Clutton-Brock T.,Journal of Animal Ecology,00218790,52,2,367-383,1983-01-01,1983,10.2307/4560,"Successful reproduction by Cervus elaphus hinds reduced the mother's body condition, survival and fecundity during the next breeding season. The effects of successful reproduction on fecundity were modified by population density as well as by the mother's age, and the birth date and sex of her calf. In contrast, successful reproduction in one year had little effect on the birth weight, survival or growth of any calf produced the following season-apparently because non-breeding (yeld) hinds lost a higher proportion of their body reserves during the winter months than successful breeders (milk hinds). Although mothers that conceived again in the year following the birth of a calf weaned their calves earlier than those that failed to breed again, this difference had no obvious effect on the survival of the previous calf. Increases in the size of matrilineal groups of hinds reduced the reproductive performance of their members. This effect should be included among the costs of successful reproduction.-Authors",223,Journal,ar,Article,100,3,3,29544,undefined,0,FALSE,9,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0021082747,SCOPUS_ID:0021082747,2-s2.0-0021082747,Factors affecting the breeding success of the mute swan Cygnus olor.,Birkhead M.,Journal of Animal Ecology,00218790,52,3,727-741,1983-01-01,1983,10.2307/4450,"Measures of breeding success (laying date, clutch size, number of cygnets fledged)-the response variables-were examined against a number of predictor variables such as age, genotype, river types, year and mean winter temperature. Taking all the results of the restricted maximum likelihood estimations together, a causal chain was produced where 1) female genotype, winter temperature and a pair effect significantly affected the date of laying; 2) date of laying and a pair effect significantly affected clutch size and 3) clutch size was the most significant factor determining the number of cygnets fledged.-from Authors",19,Journal,ar,Article,100,3,3,29544,undefined,0,FALSE,10,NA,NA
