@_fa,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,prism:doi,dc:description,citedby-count,prism:aggregationType,subtype,subtypeDescription,author-count.@limit,author-count.@total,author-count.$,source-id,fund-no,openaccess,openaccessFlag,entry_number,freetoread.value.$,freetoreadLabel.value.$
true,https://api.elsevier.com/content/abstract/scopus_id/0026401509,SCOPUS_ID:0026401509,2-s2.0-0026401509,"Impact of Hurricane Hugo on bird populations on St John, US Virgin Islands",Askins R.,Biotropica,00063606,23,4 A,481-487,1991-01-01,1991,10.2307/2388270,"Bird populations were surveyed in Virgin Islands National Park in 1987 (two years before Hurricane Hugo hit the Virgin Islands) and in 1990 (four months after the hurricane). Average number of individual permanent residents per survey point was significantly lower after the hurricane in both moist forest and dry evergreen woodland. Most of the resident species that showed substantial population declines feed primarily on fruit or nectar. An insectivorous winter resident (Parula americana) had significantly lower densities after the hurricane. Although many areas within the park were defoliated, most trees remained standing and they began to produce new leaves within a few weeks. -from Authors",62,Journal,ar,Article,100,2,2,13817,undefined,0,FALSE,1,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0026399042,SCOPUS_ID:0026399042,2-s2.0-0026399042,Summary of ecosystem-level effects of Caribbean hurricanes,Lodge D.,Biotropica,00063606,23,4 A,373-378,1991-01-01,1991,10.2307/2388254,"Effects of Hurricane Hugo on forest ecosystem processes in Puerto Rico and South Carolina are summarized. The high intensity, broad scale, and relatively high frequency of these storms makes them a major agent of catastrophic disturbance in the Caribbean and the Atlantic seaboard of the USA. Although the return frequency of hurricanes for any given area is low (on the order of years or decades) relative to the lifespan of an individual investigator or a typical research project, the return time is shorter than the life span of a canopy tree or a forest ecosystem. Hurricanes have struck the Caribbean repeatedly within recorded history and have played a role in shaping plant population dynamics, and nutrient cycling over evolutionary time scales (thousands of years) in much of the Caribbean. This paper focuses on the short term changes in nutrient cycling induced by Hurricane Hugo as well as the possible long-term consequences of such disturbances on tropical forests. Discussion centres on Research sites, the Luquillo Experimental Forest in Puerto Rico and the North Inlet site in South Carolina. The processes summarized are: hurricane litterfall and associated nutrient fluxes and exports; salinization of coastal soils from storm surge and associated changes in soil chemistry; fine root dynamics after disturbance, changes in soil nutrient pools and fertility; and, hurricane-induced changes in N transformation and fluxes. -from Authors",63,Journal,ar,Article,100,2,2,13817,undefined,0,FALSE,2,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0026397399,SCOPUS_ID:0026397399,2-s2.0-0026397399,The response of Anolis lizards to hurricane-induced habitat changes in a Puerto Rican rain forest,Reagan D.,Biotropica,00063606,23,4 A,468-474,1991-01-01,1991,10.2307/2388268,"The abundance and distribution of anoline lizards were investigated in tabonuco forest in the Luquillo Mountains before and for 13 mo following Hurricane Hugo, (18 Sept. 1989). The drastic reduction in canopy structure immediately following the hurricane confined anole activity to the lower few meters of the forest. Anolis stratulus, a canopy species, responded to changes in the distribution of suitable habitat structure while A. gundlachi, a forest interior species, apparently responded to changes in microclimate. One year posthurricane, A. stratulus had begun reinvasion of the forest canopy, and relative abundances of species at ground level proceeded toward prehurricane values. One year posthurricane, the total anoline minimum density at ground level was still substantially lower than prehurricane levels. -Author",51,Journal,ar,Article,100,1,1,13817,undefined,0,FALSE,3,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0026395039,SCOPUS_ID:0026395039,2-s2.0-0026395039,"Tree damage and recovery from Hurricane Hugo in Luquillo Experimental Forest, Puerto Rico",Walker L.,Biotropica,00063606,23,4 A,379-385,1991-01-01,1991,10.2307/2388255,"Hurricane Hugo struck Puerto Rico on 18 September 1989 with maximum sustained winds of over 166km/hr and caused severe defoliation of 56% of the trees in study plots at El Verde in the Luquillo Experimental Forest. Some trees were uprooted (9%) or had trunks that snapped (11%), but overall mortality was low (7%). Damage was patchy on twenty 300m2 plots with most damage occurring on north-facing sites. Tall trees and trees with large diameters were most likely to be uprooted, but successional status of trees was not a good predictor of the amount of damage the trees sustained. Recovery patterns varied among species but refoliation was rapid. Widespread sprouting and minimal breakage of large branches will probably lead to recovery of most trees. -Author",219,Journal,ar,Article,100,1,1,13817,undefined,0,FALSE,4,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0026394835,SCOPUS_ID:0026394835,2-s2.0-0026394835,Patterns of herbivory in Belizean mangrove swamps,Farnsworth E.,Biotropica,00063606,23,4 B,555-567,1991-01-01,1991,10.2307/2388393,"Herbivory was quantified on leaves of Rhizophora mangle and Avicennia germinans. Amounts and types of damage were compared among three mainland sites and five mangrove cays off the coast. Several environmental and autecological factors that potentially influence herbivory were examined, including canopy cover, tree age, leaf age, tidal height, and nutrient enrichment. Herbivores damaged 4.3-25.3% of Rhizophora leaf area and 7.7-36.1 of Avicennia leaf area. On average, Avicennia was less frequently damaged than Rhizophora at all sites but one. Herbivory at a bird rookery was not significantly higher than elsewhere, indicating that nutrient enrichment of leaves did not stimulate herbivory at this site. Significant but inconsistent differences in damage were detected between the cays and mainland sites. Significant differences, dependent on tidal height, were found between seedlings and trees. Rhizophora seedlings growing under a canopy of adult conspecifics suffered twice as much damage as seedlings growing in areas where the adult canopy was removed. The two species did not share the same herbivores. -from Authors",60,Journal,ar,Article,100,2,2,13817,undefined,0,FALSE,5,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0026392184,SCOPUS_ID:0026392184,2-s2.0-0026392184,"Hurricane effects on soil organic matter dynamics and forest production in the Luquillo Experimental Forest, Puerto Rico: results of simulation modeling",Sanford R.,Biotropica,00063606,23,4 A,364-372,1991-01-01,1991,10.2307/2388253,"The forests and soils at Luquillo Experimental Forest (LEF) are frequently disturbed by hurricanes occurring at various frequencies and intensities. The authors derived a forest version of the Century soil organic matter model to examine the impact of hurricanes on soil nutrient availability and pool sizes, and forest productivity in the tabonuco forest. The model adequately predicted aboveground plant production, soil carbon, and soil nitrogen levels for forest conditions existing before Hurricane Hugo. Simulations of Hurricane Hugo and of an historical sequence of hurricanes indicated a complete pattern of recovery, especially for the first 10 yr after the hurricanes. After repeated hurricanes, forest biomass was reduced, while forest productivity was enhanced. Soil organic matter, and P and N mineralization stabilized at higher levels for the LEF than for hurricane-free tabonuco forest, and organic soil phosphorus was substantially increased by hurricanes. -from Authors",109,Journal,ar,Article,100,4,4,13817,undefined,0,FALSE,6,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0026391647,SCOPUS_ID:0026391647,2-s2.0-0026391647,Fine root dynamics in a subtropical wet forest following hurricane disturbance in Puerto Rico,Parrotta J.,Biotropica,00063606,23,4 A,343-347,1991-01-01,1991,10.2307/2388250,"Following disturbance by Hurricane Hugo in September 1989, live fine root standing stocks (to a depth of 10cm) declined to zero over a three month period at Luqillo Experimental Forest, and fluctuated greatly thereafter. Maximum fine root biomass (49 g/m2) occurred in June 1990. Dead root standing stocks (mean 423 g/m2) were relatively constant through the study period. Recovery of fine roots following the initial hurricane-related mortality appears to be a slow process, regulated at least initially by environmental factors such as precipitation. -from Authors",44,Journal,ar,Article,100,2,2,13817,undefined,0,FALSE,7,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0026391640,SCOPUS_ID:0026391640,2-s2.0-0026391640,"Epicaulous, nitrogen-fixing microepiphytes in a tropical mangal community, Guadeloupe, French West Indies",Sheridan R.,Biotropica,00063606,23,4 B,530-541,1991-01-01,1991,10.2307/2388391,"The mangal community fringing the Grand Cul-de-Sac Marin is composed of Rhizophora mangle (red), Avicennia germinans (black), and Laguncularia racemosa (white mangrove). These species form six discrete vegetation zones along a Canal Perrin transect. A. germinans supports dense epicaulous crusts of nitrogen-fishing cyanobactria which cover the bole and even the finest branchlets. Crusts on red and white mangrove were less dense. Acetylene reduction activity (ARA) recorded for these previously unreported crusts ranged from 174-2012 nmol C2H4/mg Chl.a-1.hr-1. The ARA in the aerial stratum represents a potentially important source of nitrogen to this mangal community. The 42.3 N.m-2yr-1 biologically fixed by cyanobacteria growing epiphytically on Avicennia in zone IV of the Canala Perrin Transect was 3.2 times greater than the total nitrogen budget of an Avicennia community in Southern Australia. The rate-controlling effects of crust hydration and salinity on the ARA and the recovery rate of nitrogenase activity following a period of dehydration are reported. -from Author",21,Journal,ar,Article,100,1,1,13817,undefined,0,FALSE,8,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0026381712,SCOPUS_ID:0026381712,2-s2.0-0026381712,Natural history of an understory bamboo (Chusquea sp.) in a tropical timberline forest,Young K.,Biotropica,00063606,23,4 B,542-554,1991-01-01,1991,10.2307/2388392,"Natural history characteristics of this dominant understory bamboo were examined in relation to a tropical montane rain forest's structure, composition, and regeneration at timberline in N-central Peru. Because of its small size and sun intolerance, this scandent bamboo does not aggressively preempt space aboveground by occupying canopy openings or understory clearings or belowground through rhizome growth. Two years of census data on >1100 tagged trees and shrubs suggest that its presence in the understory does not affect the mortality, composition, or regeneration of the arboreal species. -Author",19,Journal,ar,Article,100,1,1,13817,undefined,0,FALSE,9,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0026379862,SCOPUS_ID:0026379862,2-s2.0-0026379862,The effect of natural and human disturbances on soil nitrogen dynamics and trace gas fluxes in a Puerto Rican wet forest,Steudler P.A.,Biotropica,00063606,23,4 A,356-363,1991-01-01,1991,10.2307/2388252,"Examined the effects of two disturbances (Hurricane Hugo and forest clearcutting) on soil nitrogen dynamics and on the exchanges of N2O, CO2, and CH4 between soils and the atmosphere of a subtropical wet forest. The disturbances resulted in prolonged increases in ammonium pools and short-term increases in rates of net N-mineralization and net nitrification. Nitrous oxide emissions increased following both disturbances. The most dramatic increase was observed four months after clearcutting: N2O emissions (109.49 μg N/m2-hr) from the cut plot were about two orders of magnitude higher than emissions from the reference plot (1.71 μg N/m2-hr). CO2 emissions from both disturbed plots (mean 102.47 mg C/m2-hr) were 30% lower than the reference (mean 151.28 mg C/m2-hr). Soils at all sites were generally sinks for CH4. Methane uptake, however, was suppressed by both disturbances. This suppression may be related to disturbance-induced changes in the nitrogen cycle. -from Authors",111,Journal,ar,Article,100,5,5,13817,undefined,0,FALSE,10,NA,NA
