@_fa,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,prism:doi,dc:description,citedby-count,prism:aggregationType,subtype,subtypeDescription,author-count.@limit,author-count.@total,author-count.$,authkeywords,source-id,fund-no,openaccess,openaccessFlag,freetoread.value.$,freetoreadLabel.value.$,entry_number
true,https://api.elsevier.com/content/abstract/scopus_id/0344129081,SCOPUS_ID:0344129081,2-s2.0-0344129081,Demography of the invasive woody perennial Prosopis glandulosa (honey mesquite),Golubov J.,Journal of Ecology,00220477,87,6,955-962,1999-12-23,1999,10.1046/j.1365-2745.1999.00420.x,"1 To assess the effect of annual environmental variability on the long-term population dynamics of the invasive woody perennial Prosopis glandulosa var. torreyana (honey mesquite), we employed elasticity analyses of annual, mean and periodic matrix models. Growth, survival and reproduction were recorded for 1306 individuals in a 1-ha plot over a 4-year period. The volume of each individual was estimated, and transition matrices with nine size classes were constructed. Standard matrix analysis was performed, and the relative importance of individual life-cycle components to changes in the finite rate of population increase (λ) was determined. 2 Periodic matrix analysis projected a 29% annual increase in population size (λ = 1.29), while annual projection λ-values varied between 0.99 and 1.44. For both methods, elasticity of seedling recruitment was always very low in all 4 years, and the highest elasticities were generally associated with permanence in the same size class. 3 Periodic and annual projections predicted similar elasticity patterns, with the relative contribution to a change in λ of different demographic processes changing between 'good' and 'bad' years. However, annual matrices identified two bad years, with fecundity and growth elasticity decreasing relative to survival, whereas periodic analysis identified only one such year, and elasticity changes were seen only in fecundity and survival.",35,Journal,ar,Article,100,6,6,Demographic parameters | Demographic triangle | Demography | Elasticity | Invasive species | Life history | Mesquite | Periodic matrices | Prosopis glandulosa | Sensitivity,29602,undefined,1,TRUE,all,All Open Access,1
true,https://api.elsevier.com/content/abstract/scopus_id/0032763078,SCOPUS_ID:0032763078,2-s2.0-0032763078,The combined effects of scale and productivity on species richness,Weiher E.,Journal of Ecology,00220477,87,6,1005-1011,1999-12-23,1999,10.1046/j.1365-2745.1999.00412.x,"1 Although species-area curves are well documented, we know little about how they vary along productivity gradients, nor do we have a firm understanding of whether the richness-productivity relationship is independent of scale. In order to investigate these relationships, 10 species-area curves were constructed for 10 sets of nested quadrats (from 0.25 m2 to 150 m2) in herbaceous marshes where biomass ranged from 128 g m-2 to 1050 g m-2. 2 Slopes (z) of the species-area curves (logs = logc + zlogA) were positively correlated with production (whether measured as biomass or soil organic content). A possible cause of increased slope was larger potential species pools at high biomass. The constants (c) were negatively associated with production, which concurs with the general richness-productivity relationship. 4 Linear models were used to predict both c and z using biomass and soil organic content. Biomass explained about 38% of the variation in both z and logc. Soil organic content was a better predictor. It explained 60% of the variation in z and 41% of the variation in c. 5 The slopes (z) and constants (c) of the species-area curves were negatively correlated. Because c is the expected species richness at 1 m2 and z strongly affects larger-scale richness, the results suggest that small-scale richness is not a good indicator of larger-scale richness. There was no significant relationship between species richness in small-scale (0.25 m2) quadrats and large-scale quadrats (150 m2). 6 These results suggest that the conflicting data that have led to recent debate over the richness-productivity relationship may reflect both the effects of scale and the natural history peculiarities of the systems studied.",67,Journal,ar,Article,100,1,1,Biomass | Productivity | Scale | Soil organic content | Species richness | Species-area curve,29602,undefined,0,FALSE,NA,NA,2
true,https://api.elsevier.com/content/abstract/scopus_id/0032741075,SCOPUS_ID:0032741075,2-s2.0-0032741075,Slug herbivory as a limiting factor for the geographical range of Arnica montana,Bruelheide H.,Journal of Ecology,00220477,87,5,839-848,1999-11-19,1999,10.1046/j.1365-2745.1999.00403.x,"1. We tested whether slug herbivory is a factor restricting the rare perennial Arnica montana to high elevations in the Harz mountains, Lower Saxony. 2. In one experiment we artificially increased the mollusc population density in plots containing native Arnica montana populations. Leaf loss and damage to Arnica increased significantly, whilst damage to other plant species in the same plots was unaffected by mollusc density. 3. A second experiment examined damage by molluscs of transplanted Arnica montana plants at three different altitudes. Whilst damage to Arnica was negligible at 610m a.s.1. (where natural populations occur), molluscs removed 8% of Arnica leaf area at 385m a.s.1. and 75% at 180m a.s.1. At the two lower sites, protective caging of Arnica plants significantly reduced the amount of leaf tissue consumed by molluscs. The impact of mollusc herbivory on Arnica montana therefore appears to increase with decreasing altitude. 4. Despite the weak relationship between leaf damage to Arnica montana and mollusc abundance, periods of peak mollusc activity may well coincide with those phases in Arnica life history that are most sensitive to tissue removal by herbivores. 5. Our results support the hypothesis that polyphagous herbivores play a major role in limiting the distribution of preferred plant species. We discuss how selective herbivory may influence the distribution of Arnica montana populations in these grassland communities.",111,Journal,ar,Article,100,2,2,Arion lusitanicus | Biogeography | Grazing selectivity | Leaf damage | Montane grassland | Plant distribution,29602,undefined,0,FALSE,NA,NA,3
true,https://api.elsevier.com/content/abstract/scopus_id/0032695326,SCOPUS_ID:0032695326,2-s2.0-0032695326,Selective slug grazing on montane meadow plants,Scheidel U.,Journal of Ecology,00220477,87,5,828-838,1999-11-19,1999,10.1046/j.1365-2745.1999.00402.x,"1. In order to test the hypothesis that the sensitivity of field populations of the rare perennial Arnica montana to slug attack is due to its high palatability, we compared Arnica leaves and seedlings with 20 other plant species in greenhouse food choice experiments. 2. When slugs were given a choice of mature plant leaf discs, Arnica montana was one of the food plants most preferred by all three slug species tested. Arion lusitanicus, Arion subfuscus and Deroceras agreste differed only slightly in their preference for particular plant species. Greater differences in acceptability were observed when parameters other than area consumed were evaluated. Arnica seedlings displayed similarly high susceptibility to slug grazing. 3. Morphological factors influence mollusc feeding behavior, with epidermal cell wall thickness and hairiness related to acceptability. Removing the hairs by shaving the leaves increased the acceptability of one species, Centaurea jacea. 4. Leaves of undamaged Arnica montana plants were preferred to leaves of plants that had been predamaged by partial leaf removal, suggesting that there is an inducible component of chemical defence. 5. We discuss our results in comparison with other food choice experiments and attempt to extrapolate them to mollusc/plant interactions under field conditions.",44,Journal,ar,Article,100,2,2,Arion | Arnica montana | Deroceras | Feeding deterrents | Food selection,29602,undefined,0,FALSE,NA,NA,4
true,https://api.elsevier.com/content/abstract/scopus_id/0033068016,SCOPUS_ID:0033068016,2-s2.0-0033068016,"Annual growth rings, rainfall-dependent growth and long-term growth patterns of tropical trees from the Caparo Forest Reserve in Venezuela",Worbes M.,Journal of Ecology,00220477,87,3,391-403,1999-06-30,1999,10.1046/j.1365-2745.1999.00361.x,"1 Tree-ring analyses and dendrometer measurements were carried out on 37 tree species in a semi-deciduous forest of the Reserva Forestal de Caparo, Venezuela, where the mean annual rainfall is about 1700 mm and there is a dry season from December to March. The main purposes of the investigation were to show the seasonality of cambial growth, and the connection between precipitation patterns and tree-ring curves. Long-term rates of wood increment were also estimated. 2 Cambial markings in consecutive years showed that annual rings were formed by many species. 3 The distinctiveness of growth zones was usually greater in deciduous species than in evergreen species, although not all deciduous species had distinct rings. 4 Dendrometer measurements showed that the annual growth rhythm was related to precipitation patterns. Evergreen species tended to show only a short interruption of wood growth (during the later part of the dry season), whereas deciduous species stopped growth completely at the end of the rainy season. 5 For deciduous species, regression analyses showed close relations between tree-ring width and the sum of precipitation outside the rainy seasons (i.e. November to April). Evergreen species reacted to the total annual amount of precipitation. 6 Variation in longest available ring chronology (for Terminalia guianensis) showed little correlation with the El Nino-Southern Oscillation effect. 7 On average trees from natural forests showed relatively constant growth over the entire life span. Plantation trees grew fast up to an age of 15-20 years, but annual increments then decreased to values seen in natural forest trees.",267,Journal,ar,Article,100,1,1,Annual rings | Climate-growth relation | Dendrochronology | El Nino-Southern Oscillation | Radial wood increment | Tree-ring analysis | Tropical semi-deciduous forest,29602,undefined,1,TRUE,all,All Open Access,5
true,https://api.elsevier.com/content/abstract/scopus_id/0033057898,SCOPUS_ID:0033057898,2-s2.0-0033057898,"Altitudinal and seasonal variation of frost resistance of Fagus crenata and Betula ermanii along the Pacific slope of Mt. Fuji, Japan",Gansert D.,Journal of Ecology,00220477,87,3,382-390,1999-06-30,1999,10.1046/j.1365-2745.1999.00354.x,"1 Frost resistance of Fagus crenata (Siebold's beech) and Betula ermanii (Japanese mountain birch) was investigated with respect to the species' altitudinal distribution on the Pacific slope of Mt. Fuji from 1996 to 1997. Flint's Index of Injury, which is based on electrolyte leakage from freeze-injured tissue, was used to assess frost hardiness of shoots produced in the previous growing season. 2 Fagus crenata is found on the lower slopes (700-1600 m a.s.1.). Mid- to late November hardening of shoots was enhanced, midwinter damage below - 30°C reduced and dehardening delayed nearer the upper limit. To here temperatures began to rise at least 3 weeks before dehardening began. Shade crown shoots were more susceptible to deep-freeze damage than light crown shoots. If the ultimate upper distribution limit was determined by frost hardiness, F. crenata would be expected to occur up to 1800 m altitude. 3 Betula ermanii is found between 1600m and 2800m, and intensive hardening occurred at all altitudes during the second half of October. Frost hardiness increased considerably with altitude up to the forest limit, where frost acclimation preceded the temperature decline by 2 weeks. Once maximum frost resistance had been attained freezing to -47°C failed to cause tissue injury. Dehardening began slightly later at the tree line, but the time-course was the same at all altitudes. Main and lateral shoots did not differ in frost hardiness. 4 Comparison of monthly air temperature minima over the past 66 years with the course of frost resistance showed that F. crenata and B. ermanii found on the Pacific slope of Mt. Fuji were unlikely to suffer damage by frost. 5 The observed uppermost distribution limit for B. ermanii at 2800 m altitude on Mt. Fuji is considered both with our observations and with previous hypotheses.",23,Journal,ar,Article,100,3,3,Electrolyte leakage | Forest limit | Index of injury | Relative conductivity | Vertical distribution,29602,undefined,0,FALSE,NA,NA,6
true,https://api.elsevier.com/content/abstract/scopus_id/0033004024,SCOPUS_ID:0033004024,2-s2.0-0033004024,"Mast seeding in Abies balsamea, Acer saccharum and Betula alleghaniensis in an old growth, cold temperate forest of north-eastern North America",Houle G.,Journal of Ecology,00220477,87,3,413-422,1999-06-30,1999,10.1046/j.1365-2745.1999.00352.x,"1 Several hypotheses have been put forward to explain the phenomenon of masting or mast seeding, i.e. the supra-annual, periodic production of a large number of seeds in long-lived plants. Some of these hypotheses deal with the proximate causes of masting (e.g. the climate hypothesis) but others are concerned mostly with ultimate, evolutionary explanations (e.g. the pollination efficiency hypothesis). 2 The seed production of three tree species, Abies balsamea, Acer saccharum and Betula alleghaniensis, was followed over a 7-year period in an old-growth, cold temperate forest of north-eastern North America. The main objectives were to determine the extent of interannual variations in seed production, to investigate the relationship between viable and potential seed crop and crop efficiency, and to explore the effects of climate on seed production. 3 Potential and viable seed production varied significantly among years for all three species. However, the timing of dispersal remained the same regardless of the level of seed production. 4 Seed rain was spatially less heterogeneous in years of high seed production, suggesting that most trees were reproducing in such years. 5 Over the 7-year period, there was a significant concordance among species in their viable seed crop and crop efficiency, but not in their potential seed crop. Crop efficiency was positively correlated to potential seed crop for Abies and Betula, but not for Acer. 6 High seed production was related to warm, dry conditions in the spring of the previous year (i.e. at reproductive bud initiation) but to a moist summer in the year of seed maturation. 7 Masting in these three species thus appears to be controlled by several factors, including climate and pollination efficiency.",67,Journal,ar,Article,100,1,1,Abies balsamea | Acer saccharum | Betula alleghaniensis | Climate | Crop efficiency | Mast flowering | Mast seeding | Potential seed crop | Viable seed crop,29602,undefined,0,FALSE,NA,NA,7
true,https://api.elsevier.com/content/abstract/scopus_id/0032963319,SCOPUS_ID:0032963319,2-s2.0-0032963319,The density dependence of plant responses to elevated CO<inf>2</inf>,Wayne P.M.,Journal of Ecology,00220477,87,2,183-192,1999-05-19,1999,10.1046/j.1365-2745.1999.00357.x,"1. Stands of the annual Brassica kaber were grown at a range of six densities in both ambient and elevated CO2 environments, and measurements of shoot growth were made from seedling emergence through to reproduction. 2. Early in stand development (21 days following emergence), CO2 enhancement (β) for above-ground biomass was highly density-dependent, ranging from 1.41 at the lowest density (20 plants m-2) to 0.59 at the highest density (652 plants m-2). 3. As stands matured and total biomass exceeded a relatively low threshold level (<10.0 g m-2; c. 20% of final yield), the density-dependence of β disappeared. Above this shoot biomass threshold, β-values remained remarkably stable (β = 0.34) across a broad range of stand biomass, independent of a stand's initial density or age. 4. Average stand-level reproductive β-values at a final harvest were very similar to biomass values (β = 0.38) and, as with biomass values at later stages, showed no apparent density-dependence. 5. These results highlight the importance of considering density and the time-course of stand development simultaneously when assessing the potential for CO2-induced growth enhancements in plants.",26,Journal,ar,Article,100,4,4,Brassica kaber | CO  responsiveness 2 | Competition | Stand development,29602,undefined,1,TRUE,all,All Open Access,8
true,https://api.elsevier.com/content/abstract/scopus_id/0032967937,SCOPUS_ID:0032967937,2-s2.0-0032967937,Forest fragmentation effects on palm diversity in central Amazonia,Scariot A.,Journal of Ecology,00220477,87,1,66-76,1999-02-17,1999,10.1046/j.1365-2745.1999.00332.x,"1. The effects of fragmentation on quantitative measures of floristic diversity in a palm community were examined in the Biological Dynamics of Forest Fragments study area in central Amazonia. Three 1-ha, three 10-ha, two 100-ha and three continuous forest reserves, distributed among three sites, were surveyed. In each reserve, 10 20 x 20 m plots were sampled, resulting in a total of 110 plots representing 4.4 sampled hectares. 2. The taxon composition of this palm community was dominated by stemmed, understorey palms. A total of 23 225 individuals from 36 taxa was recorded; five of the taxa were not sampled in continuous forest. 3. Taxa richness did not vary across reserve size or sites unless taxa not sampled in the continuous forest were removed from the analysis. Smaller forest fragments then harboured fewer taxa in the seedling stage than large forest fragments or continuous forest, despite the short time since isolation (10-15 years). There was a significant effect of location on the number of taxa per plot for all life stages, but only seedling and total were significantly affected by reserve size. 4. Reserve size did not affect the Shannon and Evenness indices. Reserves of similar sizes were floristically more similar than reserves of very different sizes. 5. Palms are important for the structure and composition of the forest. Their conservation may require the establishment of a number of large reserves.",104,Journal,ar,Article,100,1,1,Conservation | Habitat fragmentation | Neotropical forest | Reserve size,29602,undefined,1,TRUE,all,All Open Access,9
true,https://api.elsevier.com/content/abstract/scopus_id/0345581436,SCOPUS_ID:0345581436,2-s2.0-0345581436,The genesis of two Picea-Cladina forests in northern Sweden,Hörnberg G.,Journal of Ecology,00220477,87,5,800-814,1999-01-01,1999,10.1046/j.1365-2745.1999.00399.x,"1. In northern Fennoscandia a rare forest type, characterized by Cladina species and Picea abies, occurs on dry productive sites outside the range of permafrost but close to the Scandes mountains. 2. We determined the history of vegetation development and disturbance of two Picea-Cladina forests to test the hypothesis that this forest type has a natural origin. 3. We used a combination of several retrospective vegetation history and archaeological methods, i.e. the analysis of pollen, macroscopic charcoal, dendroecological data, written historical sources, maps and ancient remains. 4. The results suggest that the Picea-Cladina forests investigated are not the products of purely natural factors. 5. Under the influence of harsh climatic conditions and anthropogenic impact, mainly by repeated fires, grazing, trampling and probably also selective cutting of Pinus, mixed coniferous forests, dominated by feather mosses and dwarf shrubs, may have evolved into the Picea-Cladina type. 6 Repeated anthropogenic use of fire, already established c. 2000 years ago, may have been used to create lichen-dominated areas, initially to attract game but later to improve winter grazing resources for reindeer. This finding contradicts the general view that Saami nomads did not use fire to alter forest vegetation.",41,Journal,ar,Article,100,4,4,Fire | Forest history | Forest types | Picea abies | Vegetation dynamics,29602,undefined,1,TRUE,all,All Open Access,10
