@_fa,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,prism:doi,dc:description,citedby-count,prism:aggregationType,subtype,subtypeDescription,author-count.@limit,author-count.@total,author-count.$,source-id,fund-no,openaccess,openaccessFlag,entry_number,freetoread.value.$,freetoreadLabel.value.$
true,https://api.elsevier.com/content/abstract/scopus_id/0019763401,SCOPUS_ID:0019763401,2-s2.0-0019763401,Ants like flower nectar ( Costa Rica).,Haber W.,Biotropica,00063606,13,3,211-214,1981-01-01,1981,10.2307/2388126,"Janzen (1977) speculated that ants generally do not feed on floral nectars in lowland tropical habitats because the nectars contain repugnant, indigestible or toxic chemicals. Numerous ant species are reported taking floral nectar from 27 plant species in primarily a lowland dry forest habitat in Costa Rica. Floral nectar from 21 plants was readily accepted by ants in all but two cases. Some of the nectars were known to contain phenolic compounds and alkaloids. Little evidence was found to support Janzen's speculation. -Authors",42,Journal,ar,Article,100,5,5,13817,undefined,0,FALSE,1,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0019761754,SCOPUS_ID:0019761754,2-s2.0-0019761754,"The abundance and seasonality of forest canopy birds on Barro Colorado Island, Panama ( Dendroica castanea).",Greenberg R.,Biotropica,00063606,13,4,241-251,1981-01-01,1981,10.2307/2387802,"The outer canopy of a lowland tropical forest on Barro Colorado Island, Panama, has a less buffered microclimate and more seasonal leaf phenology than the understory. The canopy avifauna shares many species with scrubby second growth; many common canopy species were also found frequently in more open areas. Rarest visitors to the canopy were primarily those from lower strata. Most common species were omnivorous; restricted insectivores were poorly represented when compared to lower strata. This distribution is correlated with a taxonomic shift from the antbird-woodcreeper-dominated understory to a tanager-dominated canopy avifauna. A majority of common canopy species was significantly seasonal in abundance, the most seasonal resident species tending to be the omnivores. Two sources of overall fluctuation in birds using the outer canopy were an influx of small omnivorous tanagers in the early dry to early wet season, and the presence of temperature-zone migrants, mainly Dendroica castanea, from late wet through the dry season. -from Author",49,Journal,ar,Article,100,1,1,13817,undefined,0,FALSE,2,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0019760528,SCOPUS_ID:0019760528,2-s2.0-0019760528,Wind dispersal of Panamanian hairstreak butterflies ( Lepidoptera: Lycaenidae) and its evolutionary significance.,Robbins R.,Biotropica,00063606,13,4,308-315,1981-01-01,1981,10.2307/2387810,Evidence is presented that hairstreak butterflies in the Republic of Panama are dispersed by seasonal trade winds (late December- early April) from the northwest. Consequences of dispersal of Panamanian hairstreaks on their tendency to differentiate geographically and on their rate of allopatric speciation are discussed.-from Authors,14,Journal,ar,Article,100,2,2,13817,undefined,0,FALSE,3,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0019759354,SCOPUS_ID:0019759354,2-s2.0-0019759354,Infrared reflectance in chameleons ( Chamaeleonidae) from Kenya.,Dodd C.K.,Biotropica,00063606,13,3,161-164,1981-01-01,1981,10.2307/2388120,"Chamaeleo hohnelii, schubotzi, gracilis and fischeri were photographed in Kenya shortly after capture using infrared film. Two species (gracilis, fischeri) reflected infrared light; the others did not. Infrared reflectance may be a thermoregulatory mechanism or may allow the animal to blend in with its surroundings for both avoiding predators and capturing prey.-from Author",7,Journal,ar,Article,100,1,1,13817,undefined,0,FALSE,4,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0019759182,SCOPUS_ID:0019759182,2-s2.0-0019759182,Polymorphic mimicry of polistine wasps by a neotropical neuropteran.,Opler P.,Biotropica,00063606,13,3,165-176,1981-01-01,1981,10.2307/2388121,"Climaciella brunnea is a polymorphic mantispid studied in Guanacaste Province, Costa Rica. Five distinct color morphs were sampled, each being a presumed Batesian mimic of a different polistine wasp. The proportion of morphs varied between 3 separate localities and presumably reflected the differential abundance and aggressiveness of models at each site. Frequency-dependent selection via differential predation is probably responsible for the evolution of the polymorphism and would maintain different morph frequencies at different sites.-from Author",22,Journal,ar,Article,100,1,1,13817,undefined,0,FALSE,5,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0019759177,SCOPUS_ID:0019759177,2-s2.0-0019759177,White-sand vegetation of Brazilian Amazonia ( caatinga).,Anderson A.B.,Biotropica,00063606,13,3,199-210,1981-01-01,1981,10.2307/2388125,"The described vegetation type, 'Amazon caatinga', is distinguished by its white-sand soil, scleromorphic physiognomy, and unusual floristic composition. The scleromorphic physiognomy of the caatinga indicates a lack of nutrients and/or periodic water deficiencies in the soil. Extreme edaphic conditions and the insularity of these sites have probably acted as powerful selective forces, generating a biota characteristically low in diversity and high in endemism. Numerous endemics may currently face extinction due to widespread burning. Repeated fires on white-sand sites result in the effective arrest of succession.-from Author",215,Journal,ar,Article,100,1,1,13817,undefined,0,FALSE,6,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0019757014,SCOPUS_ID:0019757014,2-s2.0-0019757014,Foraging patterns of black rats across a desert-montane forest gradient in the Galapagos Islands ( Rattus rattus).,Clark D.A.,Biotropica,00063606,13,3,182-194,1981-01-01,1981,10.2307/2388123,"The foraging behavior of Rattus rattus was studied in 4 different Galapagos habitats: thorn scrub, savanna, montane scrub, and montane forest. Plant foods comprised an average of 80% of stomach contents, but animal food occurred in at least 81% of the rats in each population, and reproduction was correlated with a high level of animal food in the diet. Although the rats fed on an extremely broad range of plant and animal foods, they were very selective feeders, discriminating among plant species and among parts of plants. Fruits and seeds were preferred foods, and in most cases the seeds were destroyed. These introduced rodents are probably having many severe effects on the Galapagos flora and fauna.-from Author",53,Journal,ar,Article,100,1,1,13817,undefined,0,FALSE,7,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0019753984,SCOPUS_ID:0019753984,2-s2.0-0019753984,The tropical rain forest canopy: a method providing total access.,Perry D.R.,Biotropica,00063606,13,4,283-285,1981-01-01,1981,10.2307/2387806,"An aerial rope network was constructed, using emergent trees as supports, which provides access to a large volume of tropical rain forest from ground level to above the canopy's upper surface.-from Authors Dept Biology, University of California, Los Angeles, California 90024, U.S.A.",37,Journal,ar,Article,100,2,2,13817,undefined,0,FALSE,8,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0019751061,SCOPUS_ID:0019751061,2-s2.0-0019751061,An association between two neotropical spiders ( Araneae: Uloboridae and Tengellidae).,Fincke O.,Biotropica,00063606,13,4,301-307,1981-01-01,1981,10.2307/2387809,"At a lowland wet forest site in Costa Rica, the uloborid Philoponella vicina builds orb webs among the frame lines of the platform web constructed by Tengella radiata, the much larger tengellid species. These uloborids actively choose to build in T. radiata webs. 'Associated' uloborids persisted at a web site significantly longer than 'solo' uloborids. Prey capture was significantly greater for the 'associated' uloborids than for 'solo' spiders. The association appears to be commensal.-from Author",7,Journal,ar,Article,100,1,1,13817,undefined,0,FALSE,9,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0019749454,SCOPUS_ID:0019749454,2-s2.0-0019749454,The production of dilute nectars by hummingbird and honeyeater flowers.,Pyke G.,Biotropica,00063606,13,4,260-270,1981-01-01,1981,10.2307/2387804,"A survey of data from tropical and temperate regions confirms that nectars of hummingbird and honeyeater flowers are dilute, especially relative to nectars of bee flowers. These data are used, along with theoretical considerations, to examine three recently proposed hypotheses to explain low concentration of hummingbird nectars. None of the quantitative or qualitative predictions of these hypotheses appears to be upheld. -from Authors",197,Journal,ar,Article,100,2,2,13817,undefined,0,FALSE,10,NA,NA
