@_fa,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,prism:doi,dc:description,citedby-count,prism:aggregationType,subtype,subtypeDescription,author-count.@limit,author-count.@total,author-count.$,authkeywords,source-id,fund-no,openaccess,openaccessFlag,entry_number,freetoread.value.$,freetoreadLabel.value.$
true,https://api.elsevier.com/content/abstract/scopus_id/0242663668,SCOPUS_ID:0242663668,2-s2.0-0242663668,"Scatter-hoarding by musky rat-kangaroos, Hypsiprymnodon moschatus, a tropical rain-forest marsupial from Australia: Implications for seed dispersal",Dennis A.,Journal of Tropical Ecology,02664674,19,6,619-627,2003-11-01,November 2003,10.1017/S0266467403006023,"Tropical forests around the world contain animals that scatter-hoard fruits and seeds but few are known in Australian tropical forests. This study used both direct observation and spool-and-line tracking of simulated fruits to demonstrate that Australia's smallest kangaroos disperse large numbers of rain-forest fruits and seeds. They did so in two ways, either by scatter-hoarding or by carrying them away from the source to devour the flesh before dropping the seed on to the litter surface. The fruits used included a range of fruit types but particularly species with large fleshy fruit. Caches occurred as a single fruit pressed into the soil and covered with litter a mean distance of 17 m (± 2.7 SE) and up to 68 m from the source. Musky rat-kangaroos handled up to 2700 fruits ha-1 mo-1 and they dispersed up to 900 fruits ha-1 mo-1 and cached up to 690 fruits ha-1 mo-1. This behaviour is a significant example of convergent evolution, which reflects similar behaviour found in agoutis, acouchies and squirrels on other continents.",39,Journal,ar,Article,100,1,1,Frugivore | Kangaroo | Macropodoidea | Marsupial | Scatter-hoard | Seed dispersal,23435,undefined,0,FALSE,1,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0242663632,SCOPUS_ID:0242663632,2-s2.0-0242663632,Post-hurricane recovery of a herbaceous understorey plant in a tropical rain forest in Puerto Rico,Meléndez-Ackerman E.,Journal of Tropical Ecology,02664674,19,6,677-684,2003-11-01,November 2003,10.1017/S0266467403006072,"Ecologists agree on the importance of hurricanes in community dynamics in tropical forests but little is known of the responses of herbaceous species to large disturbances. The passage of Hurricane Georges over the island of Puerto Rico provided a unique opportunity to study the post-hurricane recovery of Heliconia caribaea, a large understorey herb. Five weeks after Georges, the types of vegetative damage, mortality and recovery were recorded and their relationship with plant size was established. The relationship between recovery strategy and leaf or stem damage severity was also determined. The abundance of H. caribaea seedlings in sites with severe or little forest canopy damage was recorded to determine the effects of canopy cover on seedling establishment. Most individuals showed severe leaf and stem damage. This was not related to plant size. Mortality was low and caused by fallen trees. Recovery was not associated with severity of leaf damage but more individuals with no signs of regeneration appeared among plants that had severe stem damage. Seedling abundance was higher in areas with severe canopy damage relative to those with closed canopy suggesting that hurricanes may benefit H. caribaea by creating suitable habitats for seedling establishment. We argue that recovery strategies like those exhibited by H. caribaea may be common among understorey plants, particularly in areas regularly subjected to large-scale disturbances.",14,Journal,ar,Article,100,4,4,Heliconia | Hurricane damage | Plant resilience | Seed germination | Tropical forest dynamics,23435,undefined,0,FALSE,2,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0242495258,SCOPUS_ID:0242495258,2-s2.0-0242495258,Efficient plot-based floristic assessment of tropical forests,Phillips O.L.,Journal of Tropical Ecology,02664674,19,6,629-645,2003-11-01,November 2003,10.1017/S0266467403006035,"The tropical flora remains chronically understudied and the lack of floristic understanding hampers ecological research and its application for large-scale conservation planning. Given scarce resources and the scale of the challenge there is a need to maximize the efficiency of both sampling strategies and sampling units, yet there is little information on the relative efficiency of different approaches to floristic assessment in tropical forests. This paper is the first attempt to address this gap. We repeatedly sampled forests in two regions of Amazonia using the two most widely used plotbased protocols of floristic sampling, and compared their performance in terms of the quantity of floristic knowledge and ecological insight gained scaled to the field effort required. Specifically, the methods are assessed first in terms of the number of person-days required to complete each sample ('effort'), secondly by the total gain in the quantity of floristic information that each unit of effort provides ('crude inventory efficiency'), and thirdly in terms of the floristic information gained as a proportion of the target species pool ('proportional inventory efficiency'). Finally, we compare the methods in terms of their efficiency in identifying different ecological patterns within the data ('ecological efficiency') while controlling for effort. There are large and consistent differences in the performance of the two methods. The disparity is maintained even after accounting for regional and site-level variation in forest species richness, tree density and the number of field assistants. We interpret our results in the context of selecting the appropriate method for particular research purposes.",94,Journal,ar,Article,100,10,10,Amazonia | Biodiversity | Diversity | Efficiency | Forest | Inventory | Neotropics | Peru | Survey | Tropical,23435,undefined,0,FALSE,3,all,All Open Access
true,https://api.elsevier.com/content/abstract/scopus_id/0242411951,SCOPUS_ID:0242411951,2-s2.0-0242411951,"The effects of the frog Eleutherodactylus coqui on invertebrates and ecosystem processes at two scales in the Luquillo Experimental Forest, Puerto Rico",Beard K.,Journal of Tropical Ecology,02664674,19,6,607-617,2003-11-01,November 2003,10.1017/S0266467403006011,"Determining the ubiquity of top-down control effects of predators on their prey and ecosystem processes is important for understanding community and ecosystem-level consequences that may result from predator loss. We conducted experiments at two spatial scales to investigate the effects of terrestrial frogs (Eleutherodactylus coqui) on aerial and litter invertebrates, plant growth and herbivory, and litter decomposition. At both scales, frogs reduced aerial invertebrates and leaf herbivory, but had no effect on litter invertebrates. At the smaller scale, frogs increased foliage production rates, measured as the number of new leaves and new leaf area produced, by 80% and decomposition rates by 20%. The influence of E. coqui on increasing primary productivity and decomposition rates at the smaller scale appeared to be a result of elimination and excretion rather than of controlling prey. While the results provide evidence for frogs controlling herbivorous prey at both scales, species effects on ecosystem processes were only detectable at the smaller scale. The results highlight the difficulties in conducting experiments at large spatial scales. The findings from this study imply that the loss of amphibians and other species of higher trophic levels may affect nutrient cycling rates in tropical forests.",72,Journal,ar,Article,100,5,5,Decomposition | Enclosures | Herbivory | Productivity | Scaling | Subtropical wet forests | Top-down control | Trophic cascades,23435,undefined,0,FALSE,4,all,All Open Access
true,https://api.elsevier.com/content/abstract/scopus_id/0242411897,SCOPUS_ID:0242411897,2-s2.0-0242411897,"Roosting ecology and social organization of the spotted-winged fruit bat, Balionycteris maculata (Chiroptera: Pteropodidae), in a Malaysian lowland dipterocarp forest",Hodgkison R.,Journal of Tropical Ecology,02664674,19,6,667-676,2003-11-01,November 2003,10.1017/S0266467403006060,"The aims of this study were to investigate the roosting ecology and social organization of the spotted-winged fruit bat, Balionycteris maculata (Megachiroptera), within an old-growth Malaysian dipterocarp forest, and test the hypothesis that males spend a significantly greater proportion of the night in the immediate vicinity of their day roosts than females. Balionycteris maculata roosted in cavities and formed small harem groups that consisted of one adult male accompanied by up to nine adult females and their dependent young. Both male and female bats foraged locally, within approximately 1 km of their roost sites. However, in contrast to females, which remained away from the roost site throughout the night, both harem and solitary adult males divided their nightly activity between foraging and returning to their roost sites. Individual females were also found roosting sequentially with up to three different males. Hence, these results suggest that B. maculata has a resource-defence polygynous mating system, in which the roost cavity may represent a critical and defendable resource by which males recruit and gain improved reproductive access to females. Roost cavities occupied by B. maculata were found within a number of different forest structures, including ant nests, termite nests and the root masses of epiphytes. The consistent shape and position of the cavities, along with a single observation of cavity enlargement, provide the first evidence of roost-cavity excavation, by a megachiropteran bat, within the nests of social insects. Although the cues by which females select their roost sites are unclear, some aspect of roost cavity size, or condition, may provide a possible means by which females can assess the reproductive fitness of potential mates.",39,Journal,ar,Article,100,4,4,Ant nest | Balionycteris maculata | Chiroptera | Epiphyte | Polygyny | Pteropodidae | Roosting ecology | Tent-making | Termite nest,23435,undefined,0,FALSE,5,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0242372293,SCOPUS_ID:0242372293,2-s2.0-0242372293,Undesirable aliens: Factors determining the distribution of three invasive bird species in Singapore,Lim H.C.,Journal of Tropical Ecology,02664674,19,6,685-695,2003-11-01,November 2003,10.1017/S0266467403006084,"Biological invasions are a major environmental concern due to their negative impacts on biodiversity and economics. We determined the population sizes and habitat-abundance relationships of the three most successful invasive bird species in Singapore: the house crow Corvus splendens, white-vented myna Acridotheres javanicus and common myna A. tristis. Estimated population sizes of the three species between February 2000 and February 2001 were between 106 000-176 000, 122 000-155 000 and 20 000-29 000, respectively. Population size of the house crow grew dramatically (>30-fold) in the last 15-16 y while that of the white-vented and common myna declined. Habitat-abundance relationships suggest that house crows are highly dependent on anthropogenic food. Their abundance was also positively related to proximity to coast. The common myna associated closely with agricultural areas while the white-vented myna probably preferred urban greenery among residential buildings. Our study shows that the three invasive bird species associated with different aspects of human-modified environment.",61,Journal,ar,Article,100,4,4,Abundance | Acridotheres javanicus | Acridotheres tristis | Corvus splendens | Habitat association | Invasive species | Urbanization,23435,undefined,0,FALSE,6,all,All Open Access
true,https://api.elsevier.com/content/abstract/scopus_id/0042108661,SCOPUS_ID:0042108661,2-s2.0-0042108661,Fragment-size determination and size-matching in the grass-cutting ant Atta vollenweideri depend on the distance from the nest,Röschard J.,Journal of Tropical Ecology,02664674,19,6,647-653,2003-11-01,November 2003,10.1017/S0266467403006047,"Fragment-size determination by workers of the grass-cutting ant Atta vollenweideri and the extent of size-matching between ant size and fragment size were investigated as a function of the distance from the nest. Foragers and their loads were sampled in four different sectors along a 30-m foraging trail in the field: directly on the harvested source, in the patch, on the trail and close to the nest. Ants sampled on the source immediately after cutting were significantly larger than carrying ants on any trail sector, whereas body mass did not differ among other samples. Thus, foraging was partitioned into at least two stages, with large ants cutting the source and smaller ants carrying the fragments to the nest. Fragments collected directly after cutting were significantly larger than those carried on the trail, indicating that the fragments were cut once again on their way to the nest. Size-matching depended on the trail sector considered. It was stronger in ants sampled closer to the nest, suggesting that carriers either collect dropped fragments according to their body mass, or cut fragments out of the dropped fragments in sizes corresponding to their body mass prior to transport.",23,Journal,ar,Article,100,2,2,Foraging | Leaf-cutting ants | Load transport | Size polymorphism,23435,undefined,0,FALSE,7,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0346783436,SCOPUS_ID:0346783436,2-s2.0-0346783436,"Erratum: Shrimp abundance and habitat relationships in tropical rain-forest streams, Sarawak, Borneo (Journal of Tropical Ecology (July 2003) 19: 4)",Iwata T.,Journal of Tropical Ecology,02664674,19,5,606,2003-09-01,September 2003,10.1017/S0266467403003687,NA,1,Journal,er,Erratum,100,6,6,NA,23435,undefined,0,FALSE,8,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0142122837,SCOPUS_ID:0142122837,2-s2.0-0142122837,Spatially aggregated fruiting in an emergent Bornean tree,Itoh A.,Journal of Tropical Ecology,02664674,19,5,531-538,2003-09-01,September 2003,10.1017/S0266467403003584,"We investigated the spatial distribution of fruiting in Dryobalanops aromatica (Dipterocarpaceae), a mastseeding emergent tree that is found in the tropical rain forests of Borneo. Of 393 adults (diameter at breast height (dbh) > 30 cm) in a 52-ha area, 143 (36.4%) individuals fruited. A second-order spatial analysis, based on Ripley's K-function, revealed that fruiting trees were significantly (P < 0.05) aggregated with respect to the total population over distances of 15-115 m. Thus, the spatial distribution of fruiting trees was more aggregated than expected from the adult tree distribution, which itself was aggregated within the study plot. Logistic regression analysis showed that fruiting trees had a significantly greater dbh and were surrounded by more conspecific adults per ha than non-fruiting individuals. Moreover, fruiting trees were found at higher elevations, on steeper slopes, and on sandy rather than clayey soils. In contrast, annual diameter growth, adult density over areas < 1 ha, and slope convexity did not significantly affect fruiting probability. The ratio of seedling (20 cm ≤ h < 60 cm) and sapling (60 cm ≤ h < 300 cm) density to adult density was higher in sites at higher elevations, on steeper slopes, and on sandy soils than that for lower elevations, flat slopes and clayey soils. This suggests that the aggregation of fruiting trees occurred not only at the time of the study, but that it had occurred repeatedly in the past, at the high-elevation, steep-sloped, sandy sites. Thus, site conditions probably affect the dynamics and spatial structure of local populations through differences in fruiting frequency among trees experiencing different site conditions.",10,Journal,ar,Article,100,7,7,Borneo | Dipterocarpaceae | Dryobalanops aromatica | General flowering | Masting | Spatial distribution,23435,undefined,0,FALSE,9,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0142122834,SCOPUS_ID:0142122834,2-s2.0-0142122834,Nutrient fluxes in stemflow and throughfall in three successional stages of an upper montane rain forest in Costa Rica,Hölscher D.,Journal of Tropical Ecology,02664674,19,5,557-565,2003-09-01,September 2003,10.1017/S0266467403003614,"Nutrient fluxes in stemflow and throughfall were compared among three successional stages of an upper montane rain forest and related to structural characteristics of the stands (stem density, leaf area, epiphyte abundance). An old-growth forest stand, an early successional (10-y-old) forest stand and a mid-successional (40-y-old) forest stand were studied in the Cordillera Talamanca, Costa Rica. All three sites were dominated by Quercus copeyensis with a variable admixture of other tree species. There was no difference in the average stand leaf area index between the old-growth forest and the early successional forest. A significantly higher leaf area was found in the mid-successional forest. There were large differences in litterfall from non-vascular epiphytes (mosses, liverworts and lichens) which reflected differences in epiphyte abundance, with highest values in the old-growth forest. Total nutrient transfer via stemflow and throughfall from the canopy to the soil showed only minor differences among the stands. The stands differed widely in the ratio of nutrient transport via stemflow to the total nutrient flux by water below the canopy. The K flux with stemflow accounted for 5% of the total in the old-growth forest but it accounted for 17% (early successional forest) and 26% (mid-successional forest) in the secondary forests. It is concluded that differences in canopy structure and epiphyte abundance in old-growth and secondary forests resulted in large differences in the partitioning of nutrient transport into stemflow and throughfall components although total nutrient transfers via water reaching the soil were similar.",43,Journal,ar,Article,100,4,4,Canopy structure | Epiphyte abundance | Leaf area index | Leaf nutrient concentrations | Litterfall | Rainfall partitioning | Secondary forest,23435,undefined,0,FALSE,10,NA,NA
