@_fa,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:volume,prism:issueIdentifier,prism:pageRange,prism:coverDate,prism:coverDisplayDate,prism:doi,dc:description,citedby-count,prism:aggregationType,subtype,subtypeDescription,author-count.@limit,author-count.@total,author-count.$,source-id,fund-no,openaccess,openaccessFlag,entry_number,freetoread.value.$,freetoreadLabel.value.$
true,https://api.elsevier.com/content/abstract/scopus_id/0024944392,SCOPUS_ID:0024944392,2-s2.0-0024944392,Variation in pollen flow within and among populations of Ipomopsis aggregata,Campbell D.R.,Evolution,00143820,43,7,1444-1455,1989-01-01,1989,10.1111/j.1558-5646.1989.tb02595.x,"Measured variation in pollen dispersal for the hummingbird-pollinated herb Ipomopsis aggregata (Polemoniaceae), using powdered fluorescent dyes to estimate pollen movement. Analysis of 5-6 natural populations indicated that mean and mean squared distances of pollen dispersal, measured over the reproductive lifespan of individual plants, varied >3-fold among populations and years. Dispersal distances also shifted over the season within a given population. Unlike the variation among populations, these seasonal changes were associated in part with changes in flower density. The mean distance of pollen dispersal from an individual plant was unrelated to date of 1st flowering, but did reflect 2 floral characters. Plants with higher variance in stamen length across flowers delivered pollen farther on average, as predicted by computer simulations of pollen carryover. Plants with lower mean stamen lengths also delivered pollen farther. Such effects of plant characters of pollen dispersal are a critical prerequisite for dispersal to evolve in response to its effects on fitness. -from Authors",55,Journal,ar,Article,100,2,2,22104,undefined,0,FALSE,1,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0024943888,SCOPUS_ID:0024943888,2-s2.0-0024943888,Phenotypic plasticity in life-history traits of female Thalassoma bifasciatum (Pisces: Labridae). 1. Manipulations of social structure in tests for adaptive shifts of life-history allocations,Schultz E.T.,Evolution,00143820,43,7,1497-1506,1989-01-01,1989,10.1111/j.1558-5646.1989.tb02599.x,"Local social structure varies in this species and influences a female's chances of achieving high future reproductive success as a territorial terminal-phase male. The authors predicted that female life-history allocations would be flexible and responsive to variation in future reproductive prospects, and altered population size structure on 4 reefs, removing large fish and adding small fish. These alterations enhanced the residual reproductive value of the remaining larger female residents. The predicted response to the manipulation was a reduction in reproductive activity and an increase in growth. Results do not support this hypothesis. Possible interpretations are that: 1) the optimal life-history theory, or the application of the theory, is flawed; 2) female Thalassoma are unresponsive to changes in future reproductive prospects; or 3) the study design was ineffectual at detecting a response. -from Authors",20,Journal,ar,Article,100,2,2,22104,undefined,1,TRUE,2,all,All Open Access
true,https://api.elsevier.com/content/abstract/scopus_id/0024943637,SCOPUS_ID:0024943637,2-s2.0-0024943637,"Influences of maternal body weight, age, and parity on sex ratio in semidomesticated reindeer (Rangifer t. tarandus)",Kojola I.,Evolution,00143820,43,6,1331-1336,1989-01-01,1989,10.1111/j.1558-5646.1989.tb02582.x,Data from a Finnish Lapland herd appears to be consistent with the hypothesis of Trivers and Willard (1973) concerning parental ability to improve fitness by adjusting the offspring sex ratio. -from Authors,62,Journal,ar,Article,100,2,2,22104,undefined,1,TRUE,3,all,All Open Access
true,https://api.elsevier.com/content/abstract/scopus_id/0024940245,SCOPUS_ID:0024940245,2-s2.0-0024940245,"Migration patterns and the development of multilocus associations in a selfing annual, Triticum dicoccoides",Golenberg E.M.,Evolution,00143820,43,3,595-606,1989-01-01,1989,10.1111/j.1558-5646.1989.tb04255.x,"Migration patterns in wild emmer wheat where inferred from single-locus and multilocus genetic distributions based primarily on expectations derived from single-locus and multilocus cline theory. Populations from 5 collections displayed a large amount of multilocus structuring, as indicated by high values of gametic-phase disequilibrium between pairs of loci and by high values of multilocus associations. Analyses of the distributions of individual alleles, however, indicated that alleles had apparent independent centers of origin and that at least some independent dispersal within regions occupied by ecotypes or races of wild emmer had occurred. The distribution of the degrees of multilocus association suggests that there has been a net migration of the northern or Qazrin race S and W into the pocket occupied by the Yehudiyya race. Ecotypic differentiation may be independent and may antedate electrophoretically determined differentiation in these populations. The multilocus associations appear to involve associations of mutant alleles that have been accentuated and preserved by low recombination rates and gene-flow barriers within previously differentiated ecotypes. -from Author",4,Journal,ar,Article,100,1,1,22104,undefined,1,TRUE,4,all,All Open Access
true,https://api.elsevier.com/content/abstract/scopus_id/0024939171,SCOPUS_ID:0024939171,2-s2.0-0024939171,Sexual selection by the handicap mechanism,Heywood J.S.,Evolution,00143820,43,7,1387-1397,1989-01-01,1989,10.1111/j.1558-5646.1989.tb02590.x,"Develops a simple haploid model of the handicap mechanism based on nonheritable variation in paternal investment, thus eliminating the problem of heritable fitness. This model produces the same evolutionary dynamics as both simple and quantitative genetic models of the handicap mechanism based on heritable fitness. If the parameters are such that Fisherian runaway selection does not occur in the null model (ie the polymorphic equilibria, which lie along the ""Fisher line' are stable), then the handicap mechanism turns the Fisher line into an evolutionary trajectory uon which all other trajectories converge. This occurs because Fisher's mechanism generates no net selection on female preference when the population is on the Fisher line, so that any additional source of selection (direct or indirect) on female choice causes the population to evolve deterministically along the Fisher line. -from Author",142,Journal,ar,Article,100,1,1,22104,undefined,1,TRUE,5,all,All Open Access
true,https://api.elsevier.com/content/abstract/scopus_id/0024939117,SCOPUS_ID:0024939117,2-s2.0-0024939117,Natural selection resulting from female breeding competition in a Pacific salmon (coho: Oncorhynchus kisutch),Van Den Berghe E.P.,Evolution,00143820,43,1,125-140,1989-01-01,1989,10.1111/j.1558-5646.1989.tb04212.x,"Body size contributed to adult female fitness through: 1) an increased initial biomass of egg production, 2) the ability to acquire a high-quality territory for egg development, and 3) success in nest defense. These factors together resulted in as much as a 23-fold fitness advantage to the largest females in the population. Initial investment into egg production accounted for 50-60% of the intensity of natural selection on female body size. The effective investment into egg production (after female competition for territories) accounted for 40-50% of natural selection on female body size. Therefore, success in breeding competition is about as important as egg production in the current evolution of female body size. Size of a female's kype was also important to female reproductive success. -from Authors",183,Journal,ar,Article,100,2,2,22104,undefined,0,FALSE,6,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0024939095,SCOPUS_ID:0024939095,2-s2.0-0024939095,Adaptation by a parasitic trematode to local populations of its snail host,Lively C.M.,Evolution,00143820,43,8,1663-1671,1989-01-01,1989,10.1111/j.1558-5646.1989.tb02616.x,"In each of 2 reciprocal cross-infection experiments, a digenetic trematode (Microphallus sp.) was significantly more infective to snails (Potamopyrgus antipodarum) from its local host populations. This gives strong evidence for local adaptation by the parasite and indicates that there is a genetic basis to the host-parasite interaction. The parasite should be able to track common snail genotypes within populations, and therefore could be at least partially responsible for the persistence of sexual subpopulations of the snail in those populations that have both obligately sexual and obligately parthenogenetic females. -Author",222,Journal,ar,Article,100,1,1,22104,undefined,0,FALSE,7,NA,NA
true,https://api.elsevier.com/content/abstract/scopus_id/0024937963,SCOPUS_ID:0024937963,2-s2.0-0024937963,Dispersal of Erythronium grandiflorum pollen by bumblebees: implications for gene flow and reproductive success,Thomson J.D.,Evolution,00143820,43,3,657-661,1989-01-01,1989,10.1111/j.1558-5646.1989.tb04261.x,"Used a pollen color polymorphism, restricting attention to the contribution of one pollinator visit. A single flower visit in this species removes most of the available pollen and, therefore, is responsible for a large part of the pollen shadow. By measuring pollen shadows and using the measurements to specify important functional relationships, such as the relation between the amount of pollen presented to a pollinator and the amount subsequently delivered to stigmas, this study shows how the ecological mechanics of pollination determines variation in male reproductive success. -from Authors",100,Journal,ar,Article,100,2,2,22104,undefined,1,TRUE,8,all,All Open Access
true,https://api.elsevier.com/content/abstract/scopus_id/0024937868,SCOPUS_ID:0024937868,2-s2.0-0024937868,"Sex ratio, seed production, biomass allocation, and the cost of male function in Cucurbita foetidissima HBK (Cucurbitaceae)",Kohn J.R.,Evolution,00143820,43,7,1424-1434,1989-01-01,1989,10.1111/j.1558-5646.1989.tb02593.x,"In the gynodioecious Cucurbita foetidissima females were common in all 8 populations examined and made up 32% of adult plants. Females produced 1.5 (SE 0.2) times as many seeds as did hermaphrodites. The observed difference in seed production alone is not great enough to explain the maintenance of females, especially at their current frequency. Females and hermaphrodites did not differ in number of nodes per stem, stems per plant, internode length, or size of leaves. Females produced more female biomass (fresh or dry weight) than hermaphrodites, but total investment in sexual biomass did not differ. Thus, the biomass of male flowers produced by hermaphrodites was about equal to the extra female biomass produced by females. Results support the existence of a trade-off between male and female reproduction. -Author",71,Journal,ar,Article,100,1,1,22104,undefined,1,TRUE,9,all,All Open Access
true,https://api.elsevier.com/content/abstract/scopus_id/0024936691,SCOPUS_ID:0024936691,2-s2.0-0024936691,How much heritable variation can be maintained in finite populations by mutation-selection balance?,Burger R.,Evolution,00143820,43,8,1748-1766,1989-01-01,1989,10.1111/j.1558-5646.1989.tb02624.x,"The joint effects of stabilizing selection, mutation, recombination, and random drift on the genetic variability of a polygenic character in a finite population are investigated. -from Authors",84,Journal,ar,Article,100,3,3,22104,undefined,1,TRUE,10,all,All Open Access
true,https://api.elsevier.com/content/abstract/scopus_id/0024936004,SCOPUS_ID:0024936004,2-s2.0-0024936004,"Fitness consequences of mating system, seed weight, and emergence date in a winter annual, Collinsia verna",Kalisz S.,Evolution,00143820,43,6,1263-1272,1989-01-01,1989,10.1111/j.1558-5646.1989.tb02573.x,"Mating system explained 56% of the variance in seed weight; seed weight explained 51% and mating system explained 38% of the variance in emergence date; and mating system explained 71% and seed weight explained 15% of the variance in fecundity. Outcrossed-seed means differed significantly from selfed-seed means for all traits measured. On average, outcrossed seeds were larger, germinated earlier, had higher percentage emergence, and produced plants that were more fecund than selfed seeds. The coefficient of inbreeding depression increased through time from 0.05 for seed weight to 0.23 for fecundity. Seed weight and emergence date were positively correlated, both phenotypically and genetically, for both mating systems, so genes that increase the value of seed weight also increase the value of emergence date and vice versa. Phenotypically, the positive correlation indicates that larger seeds germinate later. Outcrossed seeds were significantly larger but germinated earlier than selfed seeds, suggesting that mating system has an overriding effect in influencing fitness. -from Author",85,Journal,ar,Article,100,1,1,22104,undefined,1,TRUE,11,all,All Open Access
