@_fa,@seq,author-url,authid,authname,surname,given-name,initials,afid.@_fa,afid.$,entry_number
true,1,https://api.elsevier.com/content/author/author_id/57193755671,57193755671,Varón E.H.,Varón,Edgar H.,E.H.,true,60077376,1
true,2,https://api.elsevier.com/content/author/author_id/7202060620,7202060620,Hanson P.,Hanson,Paul,P.,true,60071929,1
true,3,https://api.elsevier.com/content/author/author_id/6602953701,6602953701,Longino J.T.,Longino,John T.,J.T.,true,60009222,1
true,4,https://api.elsevier.com/content/author/author_id/51963130700,51963130700,Borbón O.,Borbón,Olger,O.,true,105998818,1
true,5,https://api.elsevier.com/content/author/author_id/7005090977,7005090977,Carballo M.,Carballo,Manuel,M.,true,60071928,1
true,6,https://api.elsevier.com/content/author/author_id/6603336151,6603336151,Hilje L.,Hilje,Luko,L.,true,60071928,1
true,1,https://api.elsevier.com/content/author/author_id/7006644263,7006644263,Acevedo J.,Acevedo,Jenny,J.,true,60071503,2
true,2,https://api.elsevier.com/content/author/author_id/24476003100,24476003100,Angulo W.,Angulo,Wilberto,W.,true,105998979,2
true,3,https://api.elsevier.com/content/author/author_id/24476791300,24476791300,Ramírez M.,Ramírez,Manuel,M.,true,60071503,2
true,4,https://api.elsevier.com/content/author/author_id/23013284500,23013284500,Zapata L.A.,Zapata,Luis A.,L.A.,true,105999031,2
true,1,https://api.elsevier.com/content/author/author_id/14326065600,14326065600,Parra-H. A.,Parra-H.,Alejandro,A.,true,60055696,3
true,2,https://api.elsevier.com/content/author/author_id/7801434167,7801434167,Nates-Parra G.,Nates-Parra,Guiomar,G.,true,60055696,3
true,1,https://api.elsevier.com/content/author/author_id/24476232900,24476232900,Canto-Maza W.G.,Canto-Maza,Walter Gabriel,W.G.,true,60010531,4
true,2,https://api.elsevier.com/content/author/author_id/6602632876,6602632876,Vega-Cendejas M.E.,Vega-Cendejas,María Eugenia,M.E.,true,60010531,4
true,1,https://api.elsevier.com/content/author/author_id/57205589943,57205589943,Hernández G.,Hernández,Gonzalo,G.,true,60025791,5
true,2,https://api.elsevier.com/content/author/author_id/7006431424,7006431424,Bolaños J.,Bolaños,Juan,J.,true,60025791,5
true,3,https://api.elsevier.com/content/author/author_id/6507749816,6507749816,Magán I.,Magán,Isabel,I.,true,60025791,5
true,4,https://api.elsevier.com/content/author/author_id/6508236864,6508236864,Graterol K.,Graterol,Karen,K.,true,60025791,5
true,1,https://api.elsevier.com/content/author/author_id/7003434012,7003434012,Avalos G.,Avalos,Gilberto,G.,true,60003542,6
true,2,https://api.elsevier.com/content/author/author_id/56261325400,56261325400,Rubio G.,Rubio,Gonzalo D.,G.D.,true,60003542,6
true,3,https://api.elsevier.com/content/author/author_id/7007159919,7007159919,Bar M.,Bar,María E.,M.E.,true,60003542,6
true,4,https://api.elsevier.com/content/author/author_id/7404584893,7404584893,González A.,González,Alda,A.,true,60031769,6
true,1,https://api.elsevier.com/content/author/author_id/6506587454,6506587454,Mejía-Recamier B.E.,Mejía-Recamier,Blanca Estela,B.E.,true,60032442,7
true,2,https://api.elsevier.com/content/author/author_id/6506001293,6506001293,Castaño-Meneses G.,Castaño-Meneses,Gabriela,G.,true,60032442,7
true,1,https://api.elsevier.com/content/author/author_id/24485464100,24485464100,Gómez Y.,Gómez,Yrma,Y.,true,60025791,8
true,2,https://api.elsevier.com/content/author/author_id/24474846200,24474846200,Gil K.,Gil,Katiuska,K.,true,60025791,8
true,3,https://api.elsevier.com/content/author/author_id/24474955300,24474955300,González E.,González,Elba,E.,true,60025791,8
true,4,https://api.elsevier.com/content/author/author_id/24473931500,24473931500,Farías L.,Farías,Luz Marina,L.M.,true,60025791,8
true,1,https://api.elsevier.com/content/author/author_id/24475284000,24475284000,Rojas L.,Rojas,Licidia,L.,true,60071929,9
true,2,https://api.elsevier.com/content/author/author_id/24475418100,24475418100,Rodríguez M.,Rodríguez,Minor Barboza,M.B.,true,60071929,9
true,1,https://api.elsevier.com/content/author/author_id/16635915600,16635915600,Flores-Garza R.,Flores-Garza,Rafael,R.,true,60022139,10
true,2,https://api.elsevier.com/content/author/author_id/16635897900,16635897900,Flores-Rodríguez P.,Flores-Rodríguez,Pedro,P.,true,60022139,10
true,3,https://api.elsevier.com/content/author/author_id/16636058700,16636058700,García-Ibáñez S.,García-Ibáñez,Sergio,S.,true,60022139,10
true,4,https://api.elsevier.com/content/author/author_id/6506911089,6506911089,Valdés-González A.,Valdés-González,Arcadio,A.,true,60025417,10
true,1,https://api.elsevier.com/content/author/author_id/24474187500,24474187500,Castillo-Machalskis I.,Castillo-Machalskis,Isabel,I.,true,60025791,11
true,2,https://api.elsevier.com/content/author/author_id/26636331400,26636331400,D'Armas H.,D'Armas,Haydelba,H.,true,60025791,11
true,3,https://api.elsevier.com/content/author/author_id/6504766666,6504766666,Malaver N.,Malaver,Nora,N.,true,60001197,11
true,4,https://api.elsevier.com/content/author/author_id/7202233451,7202233451,Núñez M.,Núñez,Maximiano,M.,true,60061344,11
true,1,https://api.elsevier.com/content/author/author_id/7005052944,7005052944,Ibañez A.,Ibañez,Ana L.,A.L.,true,60028381,12
true,2,https://api.elsevier.com/content/author/author_id/24475006900,24475006900,Romo-Coronel M.,Romo-Coronel,Marco A.,M.A.,true,60028381,12
true,1,https://api.elsevier.com/content/author/author_id/24473949500,24473949500,Angel-Pérez C.,Angel-Pérez,Claudia,C.,true,60023058,13
true,2,https://api.elsevier.com/content/author/author_id/6506162167,6506162167,Serrano-Guzmán S.J.,Serrano-Guzmán,Saúl J.,S.J.,true,60023058,13
true,3,https://api.elsevier.com/content/author/author_id/6506941690,6506941690,Ahumada-Sempoal M.A.,Ahumada-Sempoal,Miguel Angel,M.A.,true,60023058,13
true,1,https://api.elsevier.com/content/author/author_id/8237988300,8237988300,Chasqui-Velasco L.,Chasqui-Velasco,Luis,L.,true,105994782,14
true,2,https://api.elsevier.com/content/author/author_id/6701726769,6701726769,Alvarado Ch. E.,Alvarado Ch.,Elvira,E.,true,60070356,14
true,3,https://api.elsevier.com/content/author/author_id/7003675644,7003675644,Acero P. A.,Acero P.,Arturo,A.,true,60055696,14
true,4,https://api.elsevier.com/content/author/author_id/55605775968,55605775968,Zapata F.,Zapata,Fernando A.,F.A.,true,60066812,14
true,1,https://api.elsevier.com/content/author/author_id/24475320600,24475320600,Santis H.P.,Santis,Hermes Pineda,H.P.,true,60055833,15
true,2,https://api.elsevier.com/content/author/author_id/24474334400,24474334400,Chacón L.A.,Chacón,Lucy Arboleda,L.A.,true,100711599,15
true,3,https://api.elsevier.com/content/author/author_id/26636349900,26636349900,Echavarria A.E.,Echavarria,Amparo Echeverry,A.E.,true,100711599,15
true,4,https://api.elsevier.com/content/author/author_id/24474848300,24474848300,Inchima S.U.,Inchima,Silvio Urcuqui,S.U.,true,60055833,15
true,5,https://api.elsevier.com/content/author/author_id/57213572506,57213572506,Molina D.P.,Molina,Diego Pareja,D.P.,true,60055833,15
true,6,https://api.elsevier.com/content/author/author_id/35344442000,35344442000,Ángel M.O.,Ángel,Martha Olivera,M.O.,true,60055833,15
true,7,https://api.elsevier.com/content/author/author_id/24474699600,24474699600,Gómez J.B.,Gómez,Juan Builes,J.B.,true,60070353,15
true,1,https://api.elsevier.com/content/author/author_id/26025090900,26025090900,Imery-Buiza J.,Imery-Buiza,José,J.,true,60025791,16
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18
true,1,https://api.elsevier.com/content/author/author_id/22033277300,22033277300,Arias-Rodriguez L.,Arias-Rodriguez,Lenin,L.,true,60017903,18
true,2,https://api.elsevier.com/content/author/author_id/24474484200,24474484200,González-Hermoso J.P.,González-Hermoso,Juan P.,J.P.,true,60004046,18
true,3,https://api.elsevier.com/content/author/author_id/24474389800,24474389800,Fletes-Regalado H.,Fletes-Regalado,Horacio,H.,true,60004046,18
true,4,https://api.elsevier.com/content/author/author_id/36105011600,36105011600,Rodríguez-Ibarra L.E.,Rodríguez-Ibarra,Luz Estela,L.E.,true,60017903,18
true,5,https://api.elsevier.com/content/author/author_id/24475205600,24475205600,Pignataro G.D.V.,Pignataro,Gabriela Del Valle,G.D.V.,true,60017903,18
true,1,https://api.elsevier.com/content/author/author_id/14622582000,14622582000,Goldsmith G.R.,Goldsmith,Gregory R.,G.R.,true,60000144,19
true,2,https://api.elsevier.com/content/author/author_id/8325186800,8325186800,Zahawi R.A.,Zahawi,Rakan A.,R.A.,true,100765912,19
true,1,https://api.elsevier.com/content/author/author_id/56251190700,56251190700,Guevara E.,Guevara,Emma,E.,true,60000795,20
true,2,https://api.elsevier.com/content/author/author_id/36788353900,36788353900,Álvarez H.,Álvarez,Hernán,H.,true,60032442,20
true,3,https://api.elsevier.com/content/author/author_id/6604064663,6604064663,Mascaró M.,Mascaró,Maite,M.,true,60032442,20
true,4,https://api.elsevier.com/content/author/author_id/7006465083,7006465083,Rosas C.,Rosas,Carlos,C.,true,60032442,20
true,5,https://api.elsevier.com/content/author/author_id/36910492300,36910492300,Sánchez A.,Sánchez,Alberto,A.,true,60025378,20
true,1,https://api.elsevier.com/content/author/author_id/35761225100,35761225100,Montoya M. Y.,Montoya M.,Yimmy,Y.,true,60055833,21
true,2,https://api.elsevier.com/content/author/author_id/7401783611,7401783611,Ramírez R. J.J.,Ramírez R.,John J.,J.J.,true,60055833,21
true,1,https://api.elsevier.com/content/author/author_id/24476511400,24476511400,García G J.E.,García G,Jaime E.,J.E.,true,60113197,22
