@_fa,@seq,author-url,authid,authname,surname,given-name,initials,afid.@_fa,afid.$,entry_number
true,1,https://api.elsevier.com/content/author/author_id/6505781720,6505781720,Ayala-Pérez L.,Ayala-Pérez,Luis Amado,L.A.,true,60010210,1
true,2,https://api.elsevier.com/content/author/author_id/11738945700,11738945700,Miranda J.,Miranda,Julia Ramos,J.R.,true,60010210,1
true,3,https://api.elsevier.com/content/author/author_id/11541064700,11541064700,Hernández D.,Hernández,Domingo Flores,D.F.,true,60010210,1
true,1,https://api.elsevier.com/content/author/author_id/6601976399,6601976399,Lamar W.,Lamar,William W.,W.W.,true,60019188,2
true,1,https://api.elsevier.com/content/author/author_id/6505861487,6505861487,San Martin-Gajardo I.,San Martin-Gajardo,Ivonne,I.,true,60006028,3
true,2,https://api.elsevier.com/content/author/author_id/6603288856,6603288856,Morellato L.,Morellato,L. Patricia C.,L.P.C.,true,60006028,3
true,1,https://api.elsevier.com/content/author/author_id/6602584246,6602584246,Hoc P.,Hoc,Patricia S.,P.S.,true,60001563,4
true,2,https://api.elsevier.com/content/author/author_id/6504175282,6504175282,Espert S.,Espert,Shirley M.,S.M.,true,60001563,4
true,3,https://api.elsevier.com/content/author/author_id/7005008371,7005008371,Drewes S.,Drewes,Susana I.,S.I.,true,60001563,4
true,4,https://api.elsevier.com/content/author/author_id/7005764680,7005764680,Burghardt A.,Burghardt,Alicia D.,A.D.,true,60001563,4
true,1,https://api.elsevier.com/content/author/author_id/57204035766,57204035766,Re-Araujo A.,Re-Araujo,Ana Denisse,A.D.,true,60032563,5
true,2,https://api.elsevier.com/content/author/author_id/6506797255,6506797255,Acosta Ruiz M.,Acosta Ruiz,M. De Jesús,M.D.J.,true,60032563,5
true,1,https://api.elsevier.com/content/author/author_id/57225671547,57225671547,Silva C.A.,Silva,Carlos Álvarez,C.A.,true,60028381,6
true,2,https://api.elsevier.com/content/author/author_id/6504500976,6504500976,Arce M.G.M.,Arce,María Guadalupe Miranda,M.G.M.,true,60028381,6
true,3,https://api.elsevier.com/content/author/author_id/6506927020,6506927020,De Lara-Isassi G.,De Lara-Isassi,Graciela,G.,true,60028381,6
true,1,https://api.elsevier.com/content/author/author_id/6601976399,6601976399,Lamar W.,Lamar,William W.,W.W.,true,60019188,7
true,2,https://api.elsevier.com/content/author/author_id/7101930066,7101930066,Sasa M.,Sasa,Mahmood,M.,true,60071929,7
true,1,https://api.elsevier.com/content/author/author_id/35121895600,35121895600,Ochoa J.L.,Ochoa,José Luis,J.L.,true,60021746,8
