@_fa,@seq,author-url,authid,authname,surname,given-name,initials,afid.@_fa,afid.$,entry_number
true,1,https://api.elsevier.com/content/author/author_id/7003870984,7003870984,Lowman M.,Lowman,M. D.,M.D.,true,60017837,1
true,1,https://api.elsevier.com/content/author/author_id/7005423826,7005423826,Flores S.,Flores,S.,S.,true,60029278,2
true,2,https://api.elsevier.com/content/author/author_id/7003289416,7003289416,Schemske D.,Schemske,D. W.,D.W.,true,60029278,2
true,1,https://api.elsevier.com/content/author/author_id/7402489180,7402489180,Jimenez J.,Jimenez,J. A.,J.A.,true,60071924,3
true,1,https://api.elsevier.com/content/author/author_id/7102838409,7102838409,Hay M.,Hay,M. E.,M.E.,true,60025111,4
true,2,https://api.elsevier.com/content/author/author_id/35554794700,35554794700,Gaines S.,Gaines,S. D.,S.D.,true,60025111,4
true,1,https://api.elsevier.com/content/author/author_id/57217694383,57217694383,Werner P.,Werner,P.,P.,NA,NA,5
true,1,https://api.elsevier.com/content/author/author_id/7004716711,7004716711,Fraga R.,Fraga,R. M.,R.M.,true,60029241,6
true,1,https://api.elsevier.com/content/author/author_id/7102561922,7102561922,Cooke F.P.,Cooke,F. P.,F.P.,true,113729576,7
true,2,https://api.elsevier.com/content/author/author_id/56169533000,56169533000,Brown J.P.,Brown,J. P.,J.P.,true,113729576,7
true,3,https://api.elsevier.com/content/author/author_id/7005160394,7005160394,Mole S.,Mole,S.,S.,true,113729576,7
true,1,https://api.elsevier.com/content/author/author_id/57211595783,57211595783,Lacher T.,Lacher,T. E.,T.E.,true,60024989,8
true,2,https://api.elsevier.com/content/author/author_id/8215058600,8215058600,Bouchardet Da Fonseca G.,Bouchardet Da Fonseca,G. A.,G.A.,true,60024989,8
true,3,https://api.elsevier.com/content/author/author_id/7102052273,7102052273,Alves C.,Alves,C.,C.,true,60024989,8
true,4,https://api.elsevier.com/content/author/author_id/6602493349,6602493349,Magalhaes-Castro B.,Magalhaes-Castro,B.,B.,true,60024989,8
true,1,https://api.elsevier.com/content/author/author_id/7202460391,7202460391,Lieberman D.,Lieberman,D.,D.,true,60017910,9
true,2,https://api.elsevier.com/content/author/author_id/7202657859,7202657859,Lieberman M.,Lieberman,M.,M.,true,60017910,9
true,1,https://api.elsevier.com/content/author/author_id/6603957831,6603957831,Wheelwright N.,Wheelwright,N. T.,N.T.,true,60013959,10
true,2,https://api.elsevier.com/content/author/author_id/6701557562,6701557562,Haber W.,Haber,W. A.,W.A.,true,60013959,10
true,3,https://api.elsevier.com/content/author/author_id/7203086201,7203086201,Murray K.,Murray,K. G.,K.G.,true,60013959,10
true,4,https://api.elsevier.com/content/author/author_id/7801362798,7801362798,Guindon C.,Guindon,C.,C.,true,60013959,10
true,1,https://api.elsevier.com/content/author/author_id/7402798643,7402798643,Torres J.,Torres,J. A.,J.A.,true,100719729,11
true,1,https://api.elsevier.com/content/author/author_id/7004361878,7004361878,McKey D.,McKey,D.,D.,true,60023588,12
true,1,https://api.elsevier.com/content/author/author_id/6602886160,6602886160,Ramo C.,Ramo,C.,C.,true,60037903,13
true,2,https://api.elsevier.com/content/author/author_id/6506247413,6506247413,Busto B.,Busto,B.,B.,true,60037903,13
true,1,https://api.elsevier.com/content/author/author_id/55897789300,55897789300,Gliwicz J.,Gliwicz,J.,J.,true,60085173,14
true,1,https://api.elsevier.com/content/author/author_id/6506745095,6506745095,Gruezo W.,Gruezo,W. S.,W.S.,true,60071494,15
true,2,https://api.elsevier.com/content/author/author_id/16520050000,16520050000,Harries H.,Harries,H. C.,H.C.,true,60071494,15
true,1,https://api.elsevier.com/content/author/author_id/7003724916,7003724916,Hebrard J.,Hebrard,J. J.,J.J.,true,60048717,16
true,2,https://api.elsevier.com/content/author/author_id/57197260883,57197260883,Madsen T.,Madsen,T.,T.,true,60048717,16
true,1,https://api.elsevier.com/content/author/author_id/6701557562,6701557562,Haber W.,Haber,W. A.,W.A.,true,60025038,17
true,1,https://api.elsevier.com/content/author/author_id/6603342468,6603342468,Levings S.,Levings,S. C.,S.C.,true,60009982,18
true,2,https://api.elsevier.com/content/author/author_id/7006520651,7006520651,Windsor D.,Windsor,D. M.,D.M.,true,60009982,18
true,1,https://api.elsevier.com/content/author/author_id/7402798643,7402798643,Torres J.,Torres,J. A.,J.A.,true,100719729,19
true,1,https://api.elsevier.com/content/author/author_id/6506775326,6506775326,Benado M.,Benado,M.,M.,true,60026438,20
true,2,https://api.elsevier.com/content/author/author_id/7004261463,7004261463,Fontdevila A.,Fontdevila,A.,A.,true,60026438,20
true,3,https://api.elsevier.com/content/author/author_id/6506866442,6506866442,Cerda D.G.,Cerda,D. G.,D.G.,true,60026438,20
true,4,https://api.elsevier.com/content/author/author_id/57212628298,57212628298,Garcia G.,Garcia,G.,G.,true,60026438,20
