@_fa,@seq,author-url,authid,authname,surname,given-name,initials,afid.@_fa,afid.$,entry_number
true,1,https://api.elsevier.com/content/author/author_id/7003499228,7003499228,Willig M.R.,Willig,Michael R.,M.R.,true,60022659,1
true,2,https://api.elsevier.com/content/author/author_id/16444594100,16444594100,Presley S.J.,Presley,Steven J.,S.J.,true,60022659,1
true,3,https://api.elsevier.com/content/author/author_id/12143788800,12143788800,Bloch C.P.,Bloch,Christopher P.,C.P.,true,60017241,1
true,4,https://api.elsevier.com/content/author/author_id/6602390136,6602390136,Hice C.L.,Hice,Christine L.,C.L.,true,60033021,1
true,5,https://api.elsevier.com/content/author/author_id/6603875659,6603875659,Yanoviak S.P.,Yanoviak,Stephen P.,S.P.,true,60014569,1
true,6,https://api.elsevier.com/content/author/author_id/55118278800,55118278800,Díaz M.M.,Díaz,M. Mónica,M.M.,true,60021285,1
true,7,https://api.elsevier.com/content/author/author_id/22233689300,22233689300,Chauca L.A.,Chauca,Lily Arias,L.A.,true,60021285,1
true,8,https://api.elsevier.com/content/author/author_id/7003817348,7003817348,Pacheco V.,Pacheco,Víctor,V.,true,60071232,1
true,9,https://api.elsevier.com/content/author/author_id/7101907789,7101907789,Weaver S.C.,Weaver,Scott C.,S.C.,true,60014569,1
true,1,https://api.elsevier.com/content/author/author_id/16308785900,16308785900,Cramer J.M.,Cramer,Jennifer M.,J.M.,true,60007566,2
true,2,https://api.elsevier.com/content/author/author_id/7005556630,7005556630,Mesquita R.C.G.,Mesquita,Rita C.G.,R.C.G.,true,60029159,2
true,3,https://api.elsevier.com/content/author/author_id/22233466400,22233466400,Bentos T.V.,Bentos,Tony Vizcarra,T.V.,true,60029159,2
true,4,https://api.elsevier.com/content/author/author_id/55107436700,55107436700,Moser B.,Moser,Barry,B.,true,60007566,2
true,5,https://api.elsevier.com/content/author/author_id/55664060800,55664060800,Williamson G.B.,Williamson,G. Bruce,G.B.,true,60007566,2
true,1,https://api.elsevier.com/content/author/author_id/6603797082,6603797082,Augspurger C.,Augspurger,Carol K.,C.K.,true,60000745,3
